Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
"Pinnacle Law Firm, PC",https://www.crunchbase.com/organization/pinnacle-law-firm-pc,"Consulting, Legal, Professional Services","Woodland Hills, California, United States","Pinnacle Law Firm, PC offers legal services in entertainment law and assisted reproductive technologies.","2,562,001","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.pinnaclefirm.com,,"Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Gutter Maids,https://www.crunchbase.com/organization/gutter-maids,Home Services,"Saint Louis Park, Minnesota, United States","Gutter Cleaning, Vine Removal, High Ladder Work","2,562,004","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Less than $1M,Active,,,,,,,For Profit,http://guttermaids.com/,"Gutter cleaning, vine removal and high ladder work in Minneapolis, MN. Address:  6300 W 35th Street St. Louis Park, MN 55416 ",Real Estate,,,1-10,,,,,,,,,,,,,Private,,,,,,
Bioscience Solutions,https://www.crunchbase.com/organization/bioscience-solutions,"Bioinformatics, Biotechnology, Consulting","Lutz, Florida, United States",Bioscience Solutions offers biotech solutions and assists clients in pathology based clinical research.,"2,562,008","Tampa Bay Area, East Coast, Southern US",,Active,,,,,,,For Profit,https://www.bsg-labs.com/,,"Biotechnology, Data and Analytics, Professional Services, Science and Engineering",,,,,,,,,,,,,,,,Private,,,,,,
OmFLOAT,https://www.crunchbase.com/organization/omfloat,"Health Care, Medical, Wellness","Ashburn, Virginia, United States","OmFLOAT is a wellness center that provides float tanks, massage, sauna, and contrast therapy for healing from mental illness.","2,562,010","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,https://www.omfloat.com/,,Health Care,2,"Amy Brinson, Brooks Brinson",11-50,,,,,,,,,,,,,Private,,,,,,
QSM Associates,https://www.crunchbase.com/organization/qsm-associates,"Consulting, Training","Pittsfield, Massachusetts, United States",QSM Associates provides consulting and coaching services.,"2,562,018","East Coast, New England, Northeastern US",,Active,1988-01-01,day,,,,,For Profit,http://qsma.com/,,"Education, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
Worldsoft,https://www.crunchbase.com/organization/worldsoft-e8f7,"Consulting, Financial Services, Wealth Management","Roswell, Georgia, United States","Worldsoft offers activity costing, decision support, and financial planning services.","2,562,020","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,http://www.worldsoftwareinc.com,,"Financial Services, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
The Technology Development Center,https://www.crunchbase.com/organization/the-technology-development-center,"Education, Information Technology","Stillwater, Oklahoma, United States","The Technology Development Center at Oklahoma State University assists faculty and staff members, administrators.","2,562,021",Southern US,$500M to $1B,Active,1890-01-01,year,,,,,For Profit,http://tdc.okstate.edu/,"The Technology Development Center at Oklahoma State University assists faculty and staff members, administrators, and students with intellectual property issues resulting from their scholarly and creative activities.  It exists to foster the creation of innovative technologies and to manage those technologies and other intellectual property for the benefit of the University and the public.  In doing so, TDC fulfills the third part of OSU’s threefold mission: 1) teaching, 2) research and scholarly activity, and 3) dissemination of knowledge.","Education, Information Technology",,,5001-10000,,,,,,,,,,,,,Private,,,,,,
SpeakerGram,https://www.crunchbase.com/organization/speakergram,"Developer Tools, Marketplace","New York, New York, United States",SpeakerGram offers a marketplace for companies to hire qualified speakers for their events.,"2,562,023","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,http://www.speakergram.com,,"Commerce and Shopping, Software",,,1-10,1,Seed,,USD,,,USD,,500 Global,,1,,Private,,,,,,
I.M.P. y Redes,https://www.crunchbase.com/organization/i-m-p-y-redes,"Computer, Electronics, Sales, Telecommunications","Spain, Georgia, United States",I.M.P. y Redes is a seller of computer products and communications networks.,"2,562,024","East Coast, Southern US",Less than $1M,Active,,,,,,,For Profit,http://www.imp-redes.com,"I.M.P. y Redeswe has expanded its product lines reaching other business areas and broadening its commercial approach becoming a wholesaler of communication networks, and a close and trusted generalist.","Consumer Electronics, Hardware, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Mojave Audio,https://www.crunchbase.com/organization/mojave-audio,"Manufacturing, Music, Musical Instruments","Burbank, California, United States",Mojave Audio is a microphone manufacturing company.,"2,562,030","Greater Los Angeles Area, West Coast, Western US",,Active,2005-01-01,year,,,,,For Profit,https://mojaveaudio.com,,"Manufacturing, Media and Entertainment, Music and Audio",,,11-50,,,,,,,,,,,,,Private,,,,,,
