Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Pinhole Pro,https://www.crunchbase.com/organization/pinhole-pro,"Advertising, Communities, E-Commerce","New York, New York, United States",Pinhole Pro is a platform for print-on-demand needs of the professional photographer community.,"2,404,004","Greater New York Area, East Coast, Northeastern US",,Active,2010-01-01,year,,,,,For Profit,http://pinholepro.com/,"Pinhole Pro is a platform for print-on-demand needs of the professional photographer community. The company offer press products including photo books, cards, calendars and invitations as well as marketing materials for the professional such as portfolios, business cards or brochures.","Advertising, Commerce and Shopping, Community and Lifestyle, Sales and Marketing",,,,,,,,,,,,,,,,Private,,,,,,
Front Royal Family Practice,https://www.crunchbase.com/organization/front-royal-family-practice,"Child Care, Health Care, Personal Health, Wellness","Front Royal, Virginia, United States","Front Royal Family Practice specializes in providing pediatric, obstetrical, newborn, geriatric, and orthopedics health care services.","2,404,009","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,1988-01-01,year,,,,,For Profit,https://frontroyalfamilypractice.com/,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Tanglewood,https://www.crunchbase.com/organization/tanglewood-2518,"Recreation, Sports, Training","South Lyon, Michigan, United States",Tanglewood is a golf course and social event center.,"2,404,010","Greater Detroit Area, Great Lakes, Midwestern US",$1M to $10M,Active,1991-01-01,year,,,,,For Profit,https://www.tanglewoodlion.com,"Tanglewood is a sport industry that includes the Golf Club. They offer 27 holes of some of the most difficult golf in the area. They have been ranked among the top public courses due to their unique course architecture and beautifully manicured greens. Private lessons, clinics, club re-gripping, and repair are all available.","Education, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
4848 Partners,https://www.crunchbase.com/organization/4848-partners,Consulting,"Richmond, Virginia, United States","848 Partners provides premium M&A advisory and consulting services to companies, private equity groups, and business owners.","2,404,011","East Coast, Southern US",,Active,,,,,,,For Profit,https://4848partners.com,,Professional Services,,,,,,,,,,,,,,,,Private,,,,,,
Palisades Interstate Park Commission,https://www.crunchbase.com/organization/palisades-interstate-park-commission,"Non Profit, Parks, Recreation","Bear Mountain, New York, United States",Palisades Interstate Park Commission is an organization that develops sanctuaries.,"2,404,012","East Coast, Northeastern US",$1M to $10M,Active,1946-01-01,year,,,,,Non-profit,https://www.njpalisades.org,,"Other, Social Impact, Sports, Travel and Tourism",,,11-50,,,,,,,,,,,,,Private,,,,,,
Unbaked,https://www.crunchbase.com/organization/unbaked,"Catering, Food and Beverage, Food Processing","Scottsdale, Arizona, United States",Unbaked is a dessert shop that provides cookie dough and ice creams.,"2,404,021","Greater Phoenix Area, Western US",,Active,2017-01-01,year,,,,,For Profit,https://www.getunbaked.com,"Unbaked provides food and beverages. They also provide cookie dough and ice creams. They provide catering and delivery services. Their customers contact them through address, phone, mail, and online applications.",Food and Beverage,,,11-50,,,,,,,,,,,,,Private,,,,,,
Appgrinders,https://www.crunchbase.com/organization/appgrinders,"Apps, Web Apps, Web Development","New York, New York, United States","Appgrinders is an IT company that deals with website development, applications and web-based PDF editor.","2,404,029","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,http://appgrinders.com/,,"Apps, Software",1,Yarin Kessler,1-10,,,,,,,,,,,,,Private,,,,,,
BJA Realty,https://www.crunchbase.com/organization/bja-realty,"Consulting, Property Management, Real Estate, Real Estate Investment, Rental Property","Atlanta, Georgia, United States","BJA Realty specializes in property management, consulting, real estate investment, renting, buying, and selling services.","2,404,033","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,1977-01-01,year,,,,,For Profit,https://sellingoutatlanta.com/,,"Financial Services, Professional Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Weighted Blankets Plus,https://www.crunchbase.com/organization/weighted-blankets-plus,"Children, E-Commerce, Sales","Surprise, Arizona, United States",Weighted Blankets Plus is an e-commerce site for kids blankets and kids products.,"2,404,037","Greater Phoenix Area, Western US",,Active,,,,,,,For Profit,https://weightedblanketsplus.com,"Weighted Blankets Plus is a novel approach to reducing anxiety and promoting deep, restful sleep.hey function by applying forceful, deep pressure stimulation to the skin, resulting in a calming and reassuring sensation. Additionally, as you move, the weighted substance in our blankets creates a stroking, tactile sense, like being lightly touched. This can also help to alleviate anxiety and overstimulation.","Commerce and Shopping, Community and Lifestyle, Sales and Marketing",,,,,,,,,,,,,,,,Private,,,,,,
Scotland Run Golf Club,https://www.crunchbase.com/organization/scotland-run-golf-club,"Events, Golf, Restaurants, Wedding","Williamstown, New Jersey, United States","Scotland Run Golf Club is a golf course that provides a venue for restaurants, weddings, and events.","2,404,040","Greater Philadelphia Area, East Coast, Northeastern US",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,https://www.scotlandrun.com,"Scotland Run Golf Club provides golf outings. They offer a venue for restaurants, weddings, pubs, grills, private parties, and events. Their customers contact them through phone and email services.","Community and Lifestyle, Events, Food and Beverage, Media and Entertainment, Sports",,,51-100,,,,,,,,,,,,,Private,,,,,,
