Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Net Zero Accelerator,https://www.crunchbase.com/organization/net-zero-accelerator,,"Los Angeles, California, United States","Net Zero Accelerator guide, pilot, and promote building technology innovation to empower our net positive future.","903,004","Greater Los Angeles Area, West Coast, Western US",,Active,2002-01-01,year,,,,,For Profit,https://www.netzeroaccelerator.org/,"Net Zero Accelerator guide, pilot, and promote building technology innovation to empower our net positive future.",,,,,,,,,,,,,,,,,Private,,,,,,
MaxFlow Chemicals,https://www.crunchbase.com/organization/maxflow-chemicals,"Chemical, Customer Service","Carthage, Texas, United States",Maxflow Chemicals is an oilfield chemical company treating and servicing salt water disposal wells.,"903,004",Southern US,,Active,2011-01-01,year,,,,,For Profit,https://www.maxflowchemicals.com,"Maxflow Chemicals provides services and chemically treats saltwater disposal and production facilities. They offer solutions for saltwater disposal well needs, then control iron sulfide pads, provide adequate water quality, and lower well pressure to allow higher water injection rates.","Other, Professional Services, Science and Engineering",1,Scotty Robin,51-100,,,,,,,,,,,,,Private,,,,,,
American Hard Bag,https://www.crunchbase.com/organization/american-hard-bag,"E-Commerce, Electronics, Manufacturing, Retail","Rocklin, California, United States",American Hard Bag is a manufacturer and seller of audio products for motorcycles.,"903,008","West Coast, Western US",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://www.americanhardbag.com,,"Commerce and Shopping, Consumer Electronics, Hardware, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Integress Marketing,https://www.crunchbase.com/organization/integress-marketing,"Analytics, Consulting, Marketing","Arlington Heights, Illinois, United States",Integress Marketing Inc. helps businesses create and implement marketing communication strategies.,"903,011","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://www.integressmarketing.com,,"Data and Analytics, Professional Services, Sales and Marketing",,,,,,,,,,,,,,,,Private,,,,,,
UTrippers,https://www.crunchbase.com/organization/utrippers,"E-Commerce, Internet, Leisure, Marketplace, Online Portals, Travel","Miami, Florida, United States","An unique online travel community, marketplace where people list, discover, find and book their unique travel experiences and requirements.","903,013","Greater Miami Area, East Coast, Southern US",,Active,2012-01-01,year,,,,,For Profit,https://utrippers.com/,"An unique online travel community, marketplace where people list, discover, find and book their unique travel experiences and requirements.","Commerce and Shopping, Community and Lifestyle, Internet Services, Travel and Tourism",,,51-100,,,,,,,,,,,,,Private,,,,,,
Armor Fire Protection,https://www.crunchbase.com/organization/armor-fire-protection,"Home Services, Local Business","Tempe, Arizona, United States",Armor Fire Protection offers statewide coverage for all of your fire protections needs.,"903,015","Greater Phoenix Area, Western US",$100M to $500M,Active,2008-01-01,year,,,,,For Profit,https://www.armorfirepro.com,Armor Fire Protection offers statewide coverage for all of your fire protections needs. All of Armor Fire Protections Technicians have been professionally trained and certified. In the years of Fire Protection Services we have gained the trust and respect of several of the largest builders in the state.,"Real Estate, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Hirevisor,https://www.crunchbase.com/organization/hirevisor,"Human Resources, Recruiting","San Francisco, California, United States",Hirevisor is a pooled talent network that grows smarter with each company that opts into it. ,"903,018","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,2016-09-01,month,,,,,For Profit,http://www.hirevisor.com,"Hirevisor is a pooled talent network that grows smarter with each company that opts into it. We enable companies to find quality, actionable candidates in a data-driven way, all while delivering a stellar candidate experience at scale.","Administrative Services, Professional Services",2,"Oliver Zhou, Patrick Hillstrom",1-10,3,Seed,,USD,,,USD,,Alchemist Accelerator,,1,,Private,,,,,,
NU World Graphics,https://www.crunchbase.com/organization/nu-world-graphics,"Graphic Design, Printing, Shopping","Las Vegas, Nevada, United States","NU World Graphics provides custom screen printing, graphic design, and embroidery services.","903,022",Western US,,Active,1998-01-01,year,,,,,For Profit,https://www.nuworldgraphicslv.com,"NU World Graphics operates a one-stop shop for custom shirt printing and embroidery. They are able to print on a large selection of apparel such as shirts, jackets, and pants, along with any other promotional items that might be in need of water bottles, banners, and backpacks.","Commerce and Shopping, Content and Publishing, Design, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
Epic Personnel Partners,https://www.crunchbase.com/organization/epic-personnel-partners,"Consulting, Manufacturing, Recruiting, Staffing Agency","Manteca, California, United States","Epic Personnel Partners offers full-service staffing in Office Professional, Call Center, Light Industrial, Manufacturing, and Technical.","903,025","West Coast, Western US",$10M to $50M,Active,2013-01-01,year,,,,,For Profit,https://www.epicpp.com/,,"Administrative Services, Manufacturing, Professional Services",,,51-100,,,,,,,,,,,,,Private,,,,,,
The Music City Group,https://www.crunchbase.com/organization/the-music-city-group,Waste Management,"Nashville, Tennessee, United States",The Music City Group is a waste management services company specializing in both hazardous and non-hazardous by-products.,"903,026",Southern US,,Active,2014-01-01,year,2023-08-10,day,,,For Profit,,,Sustainability,,,1-10,,M&A,,,,,,,,,,,Private,,,,,,
