Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Pendleton Square Trust,https://www.crunchbase.com/organization/pendleton-square-trust,"Advice, Financial Services, Legal","Nashville, Tennessee, United States","Pendleton Square Trust is a fiduciary and trust that offers independent and non-independent trustee and estate administration, and advisory.","981,000",Southern US,$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://pendletonsquaretrust.com/,,"Financial Services, Media and Entertainment, Professional Services",1,Betsy Blunt Brown,11-50,,,,,,,,,,,,,Private,,,,,,
247 Retro,https://www.crunchbase.com/organization/247-retro,"Broadcasting, Internet, TV","Stockton, California, United States",247 Retro provides live streaming television on the internet.,"981,001","West Coast, Western US",,Active,,,,,,,For Profit,https://www.247retro.com/,,"Internet Services, Media and Entertainment, Video",,,,,,,,,,,,,,,,Private,,,,,,
PowerWatch,https://www.crunchbase.com/organization/powerwatch,Sales,"Menlo Park, California, United States",PowerWatch  is a smartwatch development company.,"981,002","San Francisco Bay Area, Silicon Valley, West Coast",Less than $1M,Active,,,,,,,For Profit,https://www.powerwatch.com/,,Sales and Marketing,,,1-10,,,,,,,,,,,,,Private,,,,,,
Cheap Towing Near Me,https://www.crunchbase.com/organization/cheap-towing-near-me,,"New York, New York, United States",Get the help of Cheap Towing Near Me for roadside assistance and more services at the best prices in New York. We offer a complete Service.,"981,005","Greater New York Area, East Coast, Northeastern US",,Active,2005-03-01,day,,,,,For Profit,https://cheaptowingnyc.com,"I'm Emma Lewis Wesson. My Hobbies: Reading, History, Travelling, and Cooking. My Favourite Book is ""The Secret"".",,,,51-100,,,,,,,,,,,,,Private,,,,,,
Comfort Telecommunications,https://www.crunchbase.com/organization/comfort-telecommunications,"Manufacturing, Product Design, Telecommunications","Cape Coral, Florida, United States",Comfort Telecommunications designs and manufactures smith corona headsets and accessories for both business and consumer markets sectors.,"981,007","East Coast, Southern US",,Active,1985-01-01,year,,,,,For Profit,https://smithcoronaheadsets.com,"Comfort Telecommunications provides a free 30-day trial, repairs in or out of warranty, shipping, and tracking information. They provide freedom wireless headset bluetooth, dial pads, amplifiers, specialty cords, work at home, accessories, computer headsets, and desk phone solutions. They provide services to both the business and consumer sectors.","Design, Hardware, Manufacturing",,,51-100,,,,,,,,,,,,,Private,,,,,,
Huggins Honda,https://www.crunchbase.com/organization/huggins-honda,"Automotive, Logistics","North Richland Hills, Texas, United States",Huggins Honda is an automotive company that sales new Honda and other certified used vehicles.,"981,009","Dallas/Fort Worth Metroplex, Southern US",$10M to $50M,Active,,,,,,,For Profit,http://hugginshonda.com,,Transportation,,,101-250,,,,,,,,,,,,,Private,,,,,,
Coast Productions,https://www.crunchbase.com/organization/coast-productions,,"Boston, Massachusetts, United States",Coast Productions is a counter-culture of athletes and creatives.,"981,009","Greater Boston Area, East Coast, New England",,Active,,,,,,,For Profit,https://www.coastproductions.com,"Coast Productions is a counter-culture of athletes and creatives.  Its headquarters is located in Boston, Massachusetts.",,1,Assaf Swissa,1-10,,,,,,,,,,,,,Private,,,,,,
My Remote Tech,https://www.crunchbase.com/organization/my-remote-tech,"Cloud Management, Cloud Security, Computer, Consulting, Cyber Security, Database, Information Technology, Professional Services, Virtualization","Los Angeles, California, United States","My Remote Tech provides disaster recovery, IT security, backup, consulting, cloud, archiving and IT management services.","981,010","Greater Los Angeles Area, West Coast, Western US",,Active,2005-01-01,year,,,,,For Profit,https://www.myremotetech.com/,"My Remote Tech is a Los Angeles-based Information Technology (IT) consultancy and managed cybersecurity service provider offering computer security, network security, business continuity, and tech support.","Consumer Electronics, Data and Analytics, Hardware, Information Technology, Internet Services, Other, Privacy and Security, Professional Services, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
PloxHost,https://www.crunchbase.com/organization/ploxhost,"Information Technology, Internet, Web Hosting","Boston, Massachusetts, United States","PloxHost offers Minecraft game hosting services that include KVMS, dedicated servers and web hosting.","981,015","Greater Boston Area, East Coast, New England",,Active,2015-01-01,year,,,,,For Profit,https://www.plox.host,,"Information Technology, Internet Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Comprehensive Community Care,https://www.crunchbase.com/organization/comprehensive-community-care,"Communities, Health Care, Home Services, Wellness","Durham, North Carolina, United States",Comprehensive Community Care provides counseling and residential services.,"981,015","Research Triangle, East Coast, Southern US",$1M to $10M,Active,1995-01-01,year,,,,,For Profit,https://www.compcarenc.com,"Comprehensive Community Care offers a range of services such as assisted living, respite care, behavior planning or consulting, in-home services, and more.","Community and Lifestyle, Health Care, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Monolith Modular Systems,https://www.crunchbase.com/organization/monolith-modular-systems,"Audio, Communication Hardware, Communications Infrastructure, Consulting, Hardware, IT Infrastructure, Network Hardware, Physical Security, Video, Video Conferencing","New York, New York, United States","Monolith Modular Systems provides design, engineering, and installation services for audio, visual, and video communication systems.","981,016","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,https://www.monolithmodular.com,,"Administrative Services, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Music and Audio, Privacy and Security, Professional Services, Software, Video",,,1-10,,,,,,,,,,,,,Private,,,,,,
kadar,https://www.crunchbase.com/organization/kadar,"Information Technology, Software","Claymont, Delaware, United States",kadar is a software engineering company designing and building IT solutions for clients.,"981,020","Greater Philadelphia Area, East Coast, Southern US",,Active,,,,,,,For Profit,https://www.kadar.app,,"Information Technology, Software",1,Ognjen Sami,11-50,,,,,,,,,,,,,Private,,,,,,
Stone & Sons Electrical Contractors,https://www.crunchbase.com/organization/stone-sons-electrical-contractors,"Civil Engineering, Construction, Industrial Design","Birmingham, Alabama, United States","Stone & Sons Electrical Contractors is a civil engineering company that engages in construction, maintenance, and repair services.","981,022",Southern US,$10M to $50M,Active,1994-01-01,year,,,,,For Profit,https://stoneandsons.com,,"Design, Hardware, Real Estate, Science and Engineering",1,Danny Stone,51-100,,,,,,,,,,,,,Private,,,,,,
Compass Payroll Services,https://www.crunchbase.com/organization/compass-payroll-services,"Bookkeeping and Payroll, Employee Benefits, Financial Services, Human Resources, Professional Services","Cleveland, Ohio, United States","Compass Payroll Services offers a range of payroll processing, reporting, benefits plans and HR services to SMEs & non-profit organizations.","981,024","Great Lakes, Midwestern US",$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://www.compasspayroll.com,,"Administrative Services, Financial Services, Health Care, Other",,,1-10,,,,,,,,,,,,,Private,,,,,,
M L Resources LLC,https://www.crunchbase.com/organization/m-l-resources-llc,Communities,"Mclean, Virginia, United States","Aims to encourage open dialogue in order to promote a culture of tolerance in a world where prejudice, exploitation.","981,026","Washington DC Metro Area, East Coast, Southern US",Less than $1M,Active,,,,,,,For Profit,http://www.mlresourcesllc.com/,,Community and Lifestyle,,,1-10,,,,,,,,,,,,,Private,,,,,,
