Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Dallas Family Medicine,https://www.crunchbase.com/organization/dallas-family-medicine,"Diabetes, Health Care, Hospital, Medical","Dallas, Texas, United States","Dallas Family Medicine provides diabetes management, sleep studies, allergy testing, minor surgery, and acute pain management services.","1,472,008","Dallas/Fort Worth Metroplex, Southern US",,Active,,,,,,,For Profit,https://www.dallasfamilymedicine.com,,Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
IdeaBlade,https://www.crunchbase.com/organization/ideablade,"Consulting, Information Technology, Software","Emeryville, California, United States","IdeaBlade offers development solutions to companies across many industries, including aerospace, agriculture, and biotechnology.","1,472,009","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,2001-01-01,year,,,,,For Profit,http://www.ideablade.com,"IdeaBlade has delivered development solutions to thousands of companies across many industries, including aerospace, agriculture, biotechnology, business services, defense, education, finance, healthcare, and insurance. We see the challenges they face and we’re constantly adapting to respond to their needs.  Developers who need to build data-rich applications use DevForce. DevForce provides the tools, techniques, and libraries to build powerful RIA fast. By building their infrastructure with DevForce, developers are able to reuse their server-side code with multiple front-end clients, so no matter what platform their customers want to use in the future, be it WinRT, iOS, or HTML/JS, they’ll be ready.  Companies that need additional resources trust our professional services team to design and build the applications that run their businesses.","Information Technology, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
West Coast Glazing Inc,https://www.crunchbase.com/organization/west-coast-glazing-inc,Construction,"West Sacramento, California, United States",West Coast Glazing Inc is a commercial glazing contractor serving clients in cities throughout Central California.,"1,472,016","West Coast, Western US",,Active,2012-01-01,day,,,,,For Profit,https://www.wcglazinginc.com,,Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
United Communications Corporation,https://www.crunchbase.com/organization/united-communications-corporation,"Consumer Electronics, Electronics, Energy, Manufacturing","St. Charles, Missouri, United States",United Communications is the Motorola Authorized Accessory and Energy Distributor & Authorized Motorola Paging Distributor in the USA.,"1,472,018",Midwestern US,$1M to $10M,Active,,,,,,,For Profit,https://shop.uccwireless.com/,"United Communications Corporation (UCC) is a 30 year respected leader in the communications industry. As a Motorola Authorized Accessory and Energy Distributor, UCC is your connection to original, guaranteed Motorola two-way radio accessories, batteries and parts. United Communications is also the Authorized Motorola Paging Distributor in the USA. They are the experts in emergency paging and proud to be THE trusted source for everything related to the iconic Motorola Minitor product line. United Communications Corporation (UCC) is the Motorola Authorized Accessory and Energy Distributor and Authorized Motorola Paging Distributor in the USA.  UCC is your connection to original Motorola two-way radio accessories, batteries and parts. ","Consumer Electronics, Energy, Hardware, Manufacturing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Lfl Insurance Agency,https://www.crunchbase.com/organization/lfl-insurance-agency,"Banking, Financial Services, Insurance","Dayton, Ohio, United States",Lfl Insurance Agency is an insurance company located in Dayton.,"1,472,018","Great Lakes, Midwestern US",,Active,2001-01-01,day,,,,,For Profit,http://www.lflinsurance.com,,"Financial Services, Lending and Investments",,,11-50,,,,,,,,,,,,,Private,,,,,,
Triton International Woods,https://www.crunchbase.com/organization/triton-international-woods,"Building Material, Furniture, Interior Design, Timber","Tarboro, North Carolina, United States","Triton International Woods is a flooring importer and distributor that offers flooring, timber, furniture, and paneling for customers.","1,472,022","East Coast, Southern US",$1M to $10M,Active,2002-01-01,year,,,,,For Profit,https://www.tritonwoods.com,"Triton International Woods provides staircases, parts, millwork, doors, cabinetry, furniture, restaurant, and hotel interiors. They offer flooring, timber framing, heavy timber, furniture, and paneling for customers. Their services include timber framing, installation, sand, and finish services.","Consumer Goods, Design, Natural Resources, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Container Alliance,https://www.crunchbase.com/organization/container-alliance,"Courier Service, Freight Service, Sales, Transportation","Santa Barbara, California, United States",Container Alliance is an extensive network of portable storage companies and shipping container providers for all types of container needs.,"1,472,023","West Coast, Western US",,Active,2008-01-01,year,,,,,For Profit,https://containeralliance.com,,"Administrative Services, Sales and Marketing, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Larry's Lumber,https://www.crunchbase.com/organization/larry-s-lumber,"Construction, Home Improvement, Home Renovation, Interior Design","Watertown, South Dakota, United States","Larry's Lumber is a construction company that offers interior design, renovation, foundation, building, and exterior design services.","1,472,023",Midwestern US,$1M to $10M,Active,1969-01-01,year,,,,,For Profit,https://larryslumber.com/,,"Design, Real Estate",1,Larry Rieffenberger,1-10,,,,,,,,,,,,,Private,,,,,,
Complete Nutrition and Wellness,https://www.crunchbase.com/organization/complete-nutrition-and-wellness,"E-Commerce, Nutrition, Retail","Hoboken, New Jersey, United States",Complete Nutrition and Wellness is an e-commerce site that offers nutritional supplements and vitamins.,"1,472,026","Greater New York Area, East Coast, Northeastern US",,Active,,,,,,,For Profit,https://completenutritionandwellness.com/,,"Commerce and Shopping, Food and Beverage, Health Care",1,Inna Topiler,,,,,,,,,,,,,,Private,,,,,,
Burrell Aerospace,https://www.crunchbase.com/organization/burrell-aerospace,"Aerospace, Consulting, Customer Service, Manufacturing","Kennesaw, Georgia, United States",Burrell Aerospace is a metal fabricating contractor.,"1,472,027","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://www.teamburrell.com,"Burrell Aerospace provides metal fabricating contracting services that provide manufacturing and metal fabrication services for precision machined parts, tooling, and mechanical assemblies. They offer typical material types aluminum, steel, beryllium copper, acrylic, polycarbonate, nylon, rubber, phenolic, fiberglass, carbon fiber, and kevlar.","Manufacturing, Other, Professional Services, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Cancer Patient Services,https://www.crunchbase.com/organization/cancer-patient-services,"Health Care, Medical Device, Nutrition, Therapeutics","Findlay, Ohio, United States","Cancer Patient Services is a healthcare firm that provides supplements, wound care, medical loan, healing arts, and ostomy supply services.","1,472,029","Great Lakes, Midwestern US",,Active,1946-01-01,year,,,,,Non-profit,https://www.cancerpatientservices.org,,"Food and Beverage, Health Care",,,1-10,,,,,,,,,,,,,Private,,,,,,
