Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
JOGO Health,https://www.crunchbase.com/organization/jogo-health,"Biotechnology, Health Care, Medical Device, Pharmaceutical, Therapeutics","Bridgewater, New Jersey, United States",JOGO Health develops digital therapeutics products to treat pain and neuromuscular conditions.,"18,003","East Coast, Northeastern US",Less than $1M,Active,2019-01-01,year,,,,,For Profit,http://www.jogohealth.com,"Built on the clinically proven science of neuroplasticity, JOGO comprises an AI driven mobile app and wearable sensors to to treat chronic pain, stroke, incontinence, Parkinson's tremors and movement disorders associated with neurological conditions via Telemedicine.","Biotechnology, Health Care, Science and Engineering",3,"Gary Krasilovsky, PhD., Sanjai Murali, Siva Nadarajah",1-10,3,Seed,10427299,USD,10427299,10427299,USD,10427299,"Mayo Clinic Ventures, Yosef Hertz",1,2,,Private,,,,,,
Zip Security,https://www.crunchbase.com/organization/zip-security-07c3,"Cyber Security, Network Security, Security","New York, New York, United States","Zip Security's goal is to make cybersecurity accessible and inexpensive for the companies, as well as the data of their clients.","18,007","Greater New York Area, East Coast, Northeastern US",,Active,,,,,,,For Profit,https://www.zipsec.com,"Zip Security's goal is to make cybersecurity accessible and inexpensive for these companies, as well as the data of their clients. Zip Security facilitates the deployment, configuration, and management of essential security tools, such as endpoint detection and response (EDR), cross-platform device management (MDM), and others.","Information Technology, Privacy and Security",,,1-10,1,Seed,7700000,USD,7700000,7700000,USD,7700000,"General Catalyst, BoxGroup, Human Capital",2,3,,Private,,,,,,
VECTARY,https://www.crunchbase.com/organization/vectary,"3D Technology, Augmented Reality, Computer Vision, Graphic Design, Web Design","Redwood City, California, United States","VECTARY is a design platform that specializes in the fields of augmented reality, computer vision, and 3D technology.","18,007","San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,Active,2014-10-01,month,,,,,For Profit,http://www.vectary.com,"Build immersive experiences for the real world. Publish 3D and Augmented Reality content to any website on all platforms with Vectary Web AR and a fully-featured 3D design platform. It specializes in the fields of augmented reality, computer vision, and 3D technology. It was founded in 2014 and is headquartered in Redwood City, California.","Design, Hardware, Software",2,"Michal Koor, Pavol Sovis",51-100,4,,14648702,USD,14648702,14648702,USD,14648702,"EQT Ventures, BlueYard Capital, Neulogy Ventures",2,3,,Private,,,,,,
WeAre8,https://www.crunchbase.com/organization/weare8,"Advertising, Mobile, Software","New York, New York, United States",WeAre8 is a content sharing platform that assists brands to engage and manage influencers and customer relationships at scale.,"18,014","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2012-03-09,day,,,,,For Profit,https://www.weare8.com,"WeAre8 is a content sharing platform that assists brands to engage and manage influencers and customer relationships at scale. It is a marketplace that utilizes a powerful data engine to enable brands to sponsor and reward people for their time, creativity, and advocacy. WeAre8 was established in 2012 and is headquartered in New York.","Advertising, Mobile, Sales and Marketing, Software",2,"Sonja Nuttall, Sue Fennessy",11-50,3,,17194180,USD,17194180,17194180,USD,17194180,"Crowdcube, Channel 4 Ventures, UKTV Ventures, Arthur Muldoon, CentreStone Ventures",2,5,,Private,,,,,,
The Hagerty Group,https://www.crunchbase.com/organization/hagerty-u-s-2,"Auto Insurance, Insurance, InsurTech","Traverse City, Michigan, United States","The Hagerty Group is an insurance agency that offers cars, boats, and motorcycles insurance services.","18,015","Great Lakes, Midwestern US",$500M to $1B,Active,1983-01-01,year,2021-12-06,day,,,For Profit,http://www.hagerty.com,Hagerty (U.S.) is a family business specialised in car and boat insurance. Our passion drives us to keep improving our product and to give our clients the best service imaginable.,Financial Services,2,"Frank Hagerty, Louise Hagerty",1001-5000,2,IPO,80000000,USD,80000000,105000000,USD,105000000,"State Farm, Markel Corporation, McKeel Hagerty",,3,5,Public,2021-12-06,,,HGTY,https://www.crunchbase.com/ipo/hagerty-u-s-2-ipo--eb553b59,NYSE - New York Stock Exchange
Fume,https://www.crunchbase.com/organization/fume-4a3d,"Artificial Intelligence (AI), Language Learning, Software","San Francisco, California, United States",Fume creates end-to-end automation solutions for development team workflows that leverage massive language models.,"18,019","San Francisco Bay Area, West Coast, Western US",,Active,2023-01-01,year,,,,,For Profit,https://fumedev.com,"Fume specializes in artificial intelligence and massive language models, developing end-to-end automation tools for software team workflows.","Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,1-10,1,Seed,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,,Private,,,,,,
Bean Box,https://www.crunchbase.com/organization/bean-box,"Coffee, E-Commerce, Food Processing, Retail, Subscription Service","Seattle, Washington, United States",Bean Box is a coffee gift and subscription platform that features sample roasts of artisan coffee.,"18,022","Greater Seattle Area, West Coast, Western US",,Active,2012-01-01,year,,,,,For Profit,https://beanbox.com,"Bean Box is a coffee gift and subscription platform that features sample roasts of artisan coffee. Every month, subscribers receive four hand-picked gourmet coffee roasts from different top-rated roasters. The whole beans are shipped within 1-2 days of roasting to ensure peak freshness. The company's services connect coffee lovers to a curated selection of locally-roasted artisan coffees, guaranteed fresh to the consumer's doorstep that is sent within 48 hours of roasting, enabling customers to receive a variety of freshly roasted coffee and reorder in larger quantities. Bean Box was founded in 2014 and is headquartered in Seattle, Washington, United States.","Commerce and Shopping, Food and Beverage, Other",2,"Matthew Berk, Ryan Fritzky",11-50,7,,7859619,USD,7859619,7859619,USD,7859619,Ascend,1,1,,Private,,,,,,
Revi,https://www.crunchbase.com/organization/zyrl-ecdd,"B2B, Software","San Francisco, California, United States","Revi enhances the in-store consumer experience, taking the data & automatically creating personalized campaigns to drive 40%+ more revenue.","18,022","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://getrevi.com,"Revi enables a seamless experience that deepens customer engagement with the local businesses they love today and will love in the future. Our app-based experience combined with on-premise Revi devices creates vibrant local ecosystems allowing customers to safely reconnect, support, and be rewarded by their favorite businesses.","Other, Software",3,"Aakash Tyagi, Eugene Johnson, Justin Huang",11-50,6,Seed,8600000,USD,8600000,9950000,USD,9950000,"Right Side Capital Management, Splash Capital, 9Mile Labs, 10X Capital",1,4,,Private,,,,,,
Query,https://www.crunchbase.com/organization/query-ai,"Analytics, Cyber Security, Information Technology, SaaS","Atlanta, Georgia, United States","Query is federated search to get answers from security data anywhere, enabling choice and control over cost and visibility.","18,022","Greater Atlanta Area, East Coast, Southern US",$10M to $50M,Active,2018-09-01,day,,,,,For Profit,https://query.ai,"Query simplifies search for security teams.  We provide complete visibility into security relevant data with the visual context and detailed answers your teams need to answer security questions. One place to search across all your security data wherever it is stored (in the cloud, third-party SaaS or on-prem), without requiring additional centralization. Federated search for security is here.","Data and Analytics, Information Technology, Privacy and Security, Software",2,"Andrew Maloney, Dhiraj Sharan",11-50,2,Early Stage Venture,19600000,USD,19600000,19600000,USD,19600000,"DNX Ventures, SYN Ventures, ClearSky, South Dakota Equity Partners",2,4,,Private,,,,,,
Aunt Bertha,https://www.crunchbase.com/organization/aunt-bertha,"Charity, Consulting, Employment, GovTech, Software","Austin, Texas, United States","Aunt Bertha is a company that connects social care for organizations, helping them better assist people and communities.","18,023",Southern US,$10M to $50M,Closed,2010-01-01,year,,,,none,For Profit,https://company.auntbertha.com,"Aunt Bertha picks up where Uncle Sam leaves off by making it easy to find and apply for government and charitable social service programs. By organizing the world's human service program information, people in need, and the people who help them can find programs in seconds on. They are driving down the cost of administering social service programs by providing a simple way for governments and charities to accept applications online. Aunt Bertha was founded in 2010 and headquartered in Austin, Texas.","Government and Military, Information Technology, Other, Professional Services, Social Impact, Software",1,Erine Gray,101-250,7,Late Stage Venture,48250000,USD,48250000,49250000,USD,49250000,"Techstars, Warburg Pincus, Capital Factory, Digitalis Ventures, Service Provider Capital",3,11,,Private,,,,,,
