Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Gyld,https://www.crunchbase.com/organization/gyld,"Android, Apps, iOS, Mobile Apps, Private Social Networking, Professional Networking, Social Network","Madison, Wisconsin, United States",Gyld is a social network for tradespeople for them to connect and collaborate.,"148,001","Great Lakes, Midwestern US",,Active,2019-05-15,day,,,,,For Profit,https://www.gyld.in/,"Gyld is a social network for tradespeople for them to connect and collaborate. It is a networking platform for skilled trades. With Gyld, tradespeople can easily create a profile and show off the projects they've been a part of, highlight their education and experience and showcase any certifications they bring with them.  The company was founded in 2019 and is headquartered in Madison, Wisconsin.","Apps, Community and Lifestyle, Internet Services, Mobile, Platforms, Professional Services, Software",2,"Kahloong Teh, Kyle Shelton",1-10,2,Seed,100000,USD,100000,100000,USD,100000,gbeta,1,1,,Private,,,,,,
ZoomBroom,https://www.crunchbase.com/organization/zoombroom,Retail,"Temperance, Michigan, United States","ZoomBroom is a lightweight, cordless stick blower for cleaning outdoor living spaces.","148,004","Great Lakes, Midwestern US",,Active,2020-09-01,day,,,,,For Profit,https://zoombrooms.com/,"ZoomBroom is a lightweight, cordless stick blower for cleaning outdoor living spaces. ZoomBroom was conceived on the golf course, where rubbish on the green may ruin an otherwise perfect round.",Commerce and Shopping,,,1-10,1,Seed,750000,USD,750000,750000,USD,750000,,,,,Private,,,,,,
Optolum,https://www.crunchbase.com/organization/optolum,"Commercial, Consumer Electronics, Electrical Distribution, Electronics, Industrial, Manufacturing","Tempe, Arizona, United States",OptoLum is a leading manufacturer in the production of specification grade precision white LED lighting systems,"148,005","Greater Phoenix Area, Western US",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,http://www.optolum.com/,OptoLum is a leading manufacturer in the production of specification grade precision white LED lighting systems. Their products are designed from the ground up to meet the specific needs of the lighting design community in conjunction with lighting designers. Each fixture is highly customizable to fit the unique challenges of every application and they work with you from the beginning to ensure that your vision is realized,"Consumer Electronics, Energy, Hardware, Manufacturing, Other",2,"Joel Dry, Karen Baker",101-250,1,Seed,100000,USD,100000,100000,USD,100000,,,,,Private,,,,,,
Sentinel Advancements Inc.,https://www.crunchbase.com/organization/sentinel-advancements-inc,"Artificial Intelligence (AI), Machine Learning, Robotics, Software","Austin, Texas, United States","Sentinel Advancements blends advanced computer vision, deep learning, and machine learning modules creating leading-edge AI solutions.","148,006",Southern US,,Active,2021-05-01,month,,,,,For Profit,https://www.sentineladvancements.com,"Sentinel Advancements is a leading-edge software development company at the forefront of the artificial intelligence revolution. Our expert team creatively weaves together the fields of computer vision, deep learning, and machine learning to deliver cutting-edge solutions that help businesses transform their operations.","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",2,"Charlie Quijas, Jordan Barron",1-10,1,Seed,365000,USD,365000,365000,USD,365000,,,,,Private,,,,,,
Full Genomes,https://www.crunchbase.com/organization/full-genomes-corporation,"Biotechnology, Database, Genetics, Health Care","Rockville, Maryland, United States","Full Genomes uses sequencing technology to provide services such as reports on a customer's ancestry, genealogy, and family history.","148,009","Washington DC Metro Area, East Coast, Southern US",Less than $1M,Active,2012-01-01,year,,,,,For Profit,http://fullgenomes.com,"Full Genomes uses sequencing technology to provide services such as reports on a customer's ancestry, genealogy, and family history. It is dedicated to bringing the best sequencing experience possible, by combining next-generation sequencing technology with an easy to use, feature-rich web experience that allows exploring oneself—their history, ancestry, and genealogy. The company was founded in 2012 and is headquartered in Rockville, Maryland.","Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",2,"Abdullah Marafi, Justin Loe",1-10,2,Seed,500000,USD,500000,500000,USD,500000,Newchip Accelerator,,1,,Private,,,,,,
Entrepreneurs Foundation of New Hampshire,https://www.crunchbase.com/organization/entrepreneurs-foundation-of-new-hampshire,"Association, Charity, Energy","Concord, New Hampshire, United States",Entrepreneurs Foundation of New Hampshire strives to tap into the energy and resources of entrepreneurs.,"148,013","East Coast, New England, Northeastern US",$10M to $50M,Active,1962-01-01,year,,,,,Non-profit,http://www.nhcf.org,"The Entrepreneurs Foundation of New Hampshire (EFNH) strives to tap into the energy and resources of entrepreneurs, making philanthropy part of the DNA of doing business in New Hampshire. Our goal is to involve entrepreneurs, company management, employees, and investors in philanthropy as a way to support New Hampshire's quality of life and the health of our communities for the long term.","Energy, Other, Social Impact",,,11-50,1,,,,,75000,USD,75000,Point32Health Foundation,1,1,,Private,,,,,,
PRIME Ammunition,https://www.crunchbase.com/organization/prime-ammunition,"E-Commerce, Sporting Goods","Las Vegas, Nevada, United States",PRIME Ammunition is an Operator of an online factory-direct ammunition club.,"148,017",Western US,,Active,2013-01-01,year,,,,,For Profit,https://www.primeammo.com/,"At PRIME Ammunition we believe that with great freedom, comes great responsibility and our Constitutional Rights can only be fully realized if we are able to put the right bullet, in the right place, at the right time, for the right reason.  Subsequently, they have partnered with the world's leading manufacturer of sporting and defense ammunition in order to provide their fellow Americans with the best products - when they want them and at a price they can afford.","Commerce and Shopping, Sports",1,Jim O'Shaughnessy,1-10,1,Seed,250000,USD,250000,250000,USD,250000,,,,,Private,,,,,,
Telivity Inc.,https://www.crunchbase.com/organization/telivity,"Information Technology, Internet, Internet of Things, Software","Wilmington, Delaware, United States",Telivity Inc. provides managed technology solutions that empower businesses to embrace Industry 4.0 by harnessing the power of IoT.,"148,019","Greater Philadelphia Area, East Coast, Southern US",$1M to $10M,Active,2020-05-13,day,,,,,For Profit,https://www.telivity.io,"Telivity is a computer software company that offers an open-source IoT platform provider and IoT applications. Its solutions help industry-leading companies and individuals achieve greater success. The software platform has a wide range of features help its users live differently.  The company was founded in 2011 and headquartered in Illinois, United States.","Information Technology, Internet Services, Software",3,"Chris Lapointe, Dusan Milicevic, Nikola Marcetic",1-10,2,Seed,100000,USD,100000,100000,USD,100000,,,,,Private,,,,,,
G-Tech Medical,https://www.crunchbase.com/organization/g-tech-medical,"Biotechnology, Clinical Trials, Health Care, Health Diagnostics","Mountain View, California, United States",G-Tech's wireless wearable patch will provide functional information on the GI tract of patients with GI disorders,"148,024","San Francisco Bay Area, Silicon Valley, West Coast",,Active,2010-10-01,month,,,,,For Profit,http://gtechmedical.com,"G-Tech Medical is developing a wireless, wearable, disposable electrode patch to measure the electrical activity from the stomach, small intestine and colon. Most patients with abdominal pain, constipation, diarrhea or bloating have functional disorders that are not diagnosed with colonoscopies or CT scans. G-Tech's GutCheck patch will measure motor activity and thus evaluate motility to allow physicians to better target the treatment.","Biotechnology, Health Care, Science and Engineering",1,Uday Devanaboyina,1-10,3,Early Stage Venture,250000,USD,250000,600000,USD,600000,"DigiTx Partners, Breakout Labs",1,2,,Private,,,,,,
Hotpyp,https://www.crunchbase.com/organization/hotpyp,"Cyber Security, Information Technology","Walnut Creek, California, United States",Hotpyp creates a digital identity and uses strong encryption to protect data.,"148,026","San Francisco Bay Area, West Coast, Western US",,Active,2015-02-05,day,,,,,For Profit,https://hotpyp.com/,"Hotpyp designs products to protect information and give control over its privacy. They create networks by establishing secure one-to-one connections that allow them to trust the relationships they establish. With Hotpyp, the user has the freedom to manage their privacy and trust while boosting their security.","Information Technology, Privacy and Security",1,Kelly Yamamoto,1-10,4,Seed,2840000,USD,2840000,2840000,USD,2840000,,,,,Private,,,,,,
