Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Bercher Homes,https://www.crunchbase.com/organization/bercher-homes,"Commercial, Construction, Real Estate","Marietta, Georgia, United States","Bercher Homes is a construction company that offers real estate, home construction, home design, and semi-custom homes.","1,144,001","Greater Atlanta Area, East Coast, Southern US",,Active,,,,,,,For Profit,https://www.bercherhomes.com,,"Other, Real Estate",,,,,,,,,,,,,,,,Private,,,,,,
"Relin, Goldstein & Crane LLP",https://www.crunchbase.com/organization/relin-goldstein-crane-llp,"Consulting, Legal","Rochester, New York, United States","Relin, Goldstein & Crane LLP is a New York-based full-service law firm.","1,144,003","Great Lakes, East Coast, Northeastern US",$10M to $50M,Active,1927-01-01,year,,,,,For Profit,https://rgcattys.com/,,Professional Services,,,101-250,,,,,,,,,,,,,Private,,,,,,
GrepMed,https://www.crunchbase.com/organization/grepmed,"Education, Emergency Medicine, Health Care, Medical","Sacramento, California, United States",Image Based Medial Reference Search - Clinically Relevant Medical Images,"1,144,004","West Coast, Western US",,Active,2018-05-01,day,,,,,For Profit,https://www.grepmed.com,"GrepMed is an image-based medical reference platform that leverages images to provide cognitive offloading to busy clinicians as an alternative to traditional text-based resources.  We make it easy for clinicians to quickly access algorithms, checklists, decision aids, guidelines, clinical images and much more. GrepMed is democratizing the medical reference space by providing medical educators with an evergreen platform to share high yield reference infographics- helping physicians and other healthcare providers quickly find the information they need to make better decisions at the bedside. GrepMed has the largest searchable online library of clinical Algorithms, Point of Care Ultrasound (POCUS) clips and Physical Exam Video Clips online. Clinicians can use our examples to bring back the art of bedside physical diagnosis with learners.","Education, Health Care",1,Gerald Diaz,1-10,,,,,,,,,,,,,Private,,,,,,
hi HealthInnovations,https://www.crunchbase.com/organization/hi-healthinnovations,Health Care,"Minneapolis, Minnesota, United States",hi HealthInnovations is a healthcare company that provides hearing solutions such as digital aids for the hearing-impaired population.,"1,144,004","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$1M to $10M,Active,2011-10-01,day,,,,,For Profit,https://www.hihealthinnovations.com/,"hi HealthInnovations is a healthcare company that provides hearing solutions for the hearing-impaired population. It develops digital, custom-programmed hearing aids as well as offers hearing aid programs. The company’s staff consists of audiologists and hearing health professionals who provide hearing tests, fittings, seminars, and counseling online, by phone, and in person. hi HealthInnovations was founded in October 2011 and is based in Minneapolis, Minnesota.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Carim Eye & Retina Center,https://www.crunchbase.com/organization/carim-eye-retina-center,"Eyewear, Health Care, Medical, Wellness","Reading, Pennsylvania, United States","Carim Eye & Retina Center is an eye care center that offers eye examinations, visual field testing, and laser surgery services.","1,144,005","Great Lakes, Northeastern US",$1M to $10M,Active,1991-01-01,year,,,,,For Profit,https://www.carimeye.com,,"Consumer Goods, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Hillside Honda,https://www.crunchbase.com/organization/hillside-honda,"Automotive, Sales","Jamaica, New York, United States",Hillside Honda is a Honda car dealer.,"1,144,005","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,1972-01-01,day,,,,,For Profit,https://www.hillsidehonda.com/,,"Sales and Marketing, Transportation",,,51-100,,,,,,,,,,,,,Private,,,,,,
Institute for Blockchain Innovation,https://www.crunchbase.com/organization/institute-for-blockchain-innovation,,"Palm Beach Gardens, Florida, United States",Institute for Blockchain Innovation specializes in digital security.,"1,144,007","Greater Miami Area, East Coast, Southern US",,Active,2018-01-01,year,,,,,For Profit,https://www.instituteforblockchaininnovation.org,,,1,Gregory Keough,,,,,,,,,,,,,,Private,,,,,,
The Hughen Center,https://www.crunchbase.com/organization/the-hughen-center,"Adult, Charity, Children, Health Care, Non Profit","Port Arthur, Texas, United States",The Hughen Center provides services to children and adults with physical disabilities.,"1,144,008",Southern US,$10M to $50M,Active,2012-01-01,year,,,,,Non-profit,https://www.hughencenter.org,"The Hughen Center is a children disabilities care. They offer nurses, and staff to ensure all the resident's medical, educational, and everyday needs. They also provides home and community-based services provider.Focused on serving individuals with intellectual and developmental disabilities. Providing services to adults with intellectual and developmental disabilities.","Community and Lifestyle, Health Care, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
Hill Community Development Corporation,https://www.crunchbase.com/organization/hill-community-development-corporation,"Communities, Non Profit","Pittsburgh, Pennsylvania, United States","Hill CDC connects with residents and stakeholders to design, promote, and implement strategies and programs.","1,144,009","Great Lakes, Northeastern US",,Active,1988-01-01,year,,,,,For Profit,https://www.hilldistrict.org,"Hill Community Development Corporation connects with residents and stakeholders to design, promote, and implement strategies and programs that link plans, policies, and people in order to deliver compelling community development opportunities.","Community and Lifestyle, Other, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
Findtees,https://www.crunchbase.com/organization/findtees,"E-Commerce, Fashion, Retail","Charlotte, North Carolina, United States","Findtees is an online retail store that sells t-shirts, art prints, and collectibles crafted by local artists in a sustainable way.","1,144,013","East Coast, Southern US",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://findtees.com/,,"Clothing and Apparel, Commerce and Shopping, Design",,,1-10,,,,,,,,,,,,,Private,,,,,,
Victory Chrysler Dodge Jeep Ram,https://www.crunchbase.com/organization/victory-chrysler-dodge-jeep-ram,"Automotive, Commercial, Sales","Shallotte, North Carolina, United States",Victory Chrysler Dodge Jeep Ram is a jeep dealership and service center.,"1,144,014","East Coast, Southern US",,Active,2015-01-01,year,,,,,For Profit,https://www.victoryshallotte.com,"Victory Chrysler Dodge Jeep Ram community before everything else, and followed through on that commitment by building a dealership culture that is friendly, approachable, and ready to give back to the people we serve in the community. The plenty of options when it comes to buying a car in the but when looking for a dealership with a proven track record of delivering.","Other, Sales and Marketing, Transportation",,,51-100,,,,,,,,,,,,,Private,,,,,,
