Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
L.A. Insurance,https://www.crunchbase.com/organization/l-a-insurance,Insurance,"Royal Oak, Michigan, United States","L.A. Insurance offers a wide selection of insurance coverage for auto, homeowners, renters, motorcycle, and recreational vehicles.","329,000","Greater Detroit Area, Great Lakes, Midwestern US",$50M to $100M,Active,1992-01-01,year,,,,,For Profit,https://lainsurance.com/,"In 1992, LA Insurance Agency opened its first location in Detroit, MI. That office is still in the same location and is their flagship store. The 8 Mile and Lahser location has laid the groundwork for over 200 stores across America. The franchise has grown at a significant and rapid pace in the last 22 years, crediting the hard work that got it started. Today L.A. Insurance is the largest independent insurance agency franchise in North America with over 200 locations nationally, now serving Arizona, California, Colorado, Florida, Georgia, Michigan, Nevada, North Carolina, and Texas as well. LA Insurance’s mission is to provide their  clients with the most affordable coverage customized to suit their needs. Because they work with numerous insurance companies, they can offer several options for low down payments and different payment plans. Whether you have a clean record, traffic tickets, accidents, or a DUI on your record, LA Insurance can help you! Call your local office today for a free insurance quote on your auto, home, renters, motorcycle, and/or recreational vehicle. They look forward to serving you soon.",Financial Services,1,Anthony Yousif,1-10,,,,,,,,,,,,,Private,,,,,,
One Source The Background Check Company,https://www.crunchbase.com/organization/one-source-the-background-check-company,"Employment, Human Resources, Service Industry","Omaha, Nebraska, United States","One Source provides background screening on applicants, while maintaining superior turnaround time and customer service.","329,003",Midwestern US,$1M to $10M,Active,2004-01-01,year,,,,,For Profit,https://onesourcebackground.com,"One Source The Background Check Company provides background screening on applicants, while maintaining superior turnaround time and customer service. One Source began providing employment screening services in 1981 as part of a privately-owned, Nebraska-based investigative company, Jasa Investigations. In the spring of 2004, One Source The Background Check Company was officially spun off from Jasa Investigations and established headquarters in its current location, Omaha, Nebraska. The company believes that success for any organization begins with the right people. Since 1981, it has been helping clients around the country and across a full range of industries hire the right people by providing the most comprehensive pre-employment background screening products and services.","Administrative Services, Other, Professional Services",1,Nick Jasa,11-50,,,,,,,,,,,,,Private,,,,,,
Gillman Automotive Group,https://www.crunchbase.com/organization/gillman-automotive-group,Automotive,"Selman City, Texas, United States","Gillman Automotive Group is a car dealership specializing in Dodge, Jeep, GMC, and Buick vehicles in Houston, Texas.","329,008",Southern US,$100M to $500M,Active,1938-01-01,day,,,,,For Profit,http://gillmanauto.com,,Transportation,,,1001-5000,,,,,,,,,,,,,Private,,,,,,
Piki,https://www.crunchbase.com/organization/piki-6400,"Internet, Publishing, Social Media","San Francisco, California, United States",AR Content Publishing Platform,"329,010","San Francisco Bay Area, West Coast, Western US",,Closed,2017-01-19,day,,,,none,For Profit,http://www.piki.ai,,"Content and Publishing, Internet Services, Media and Entertainment",1,Rocky Yu,1-10,,,,,,,,,,,,,Private,,,,,,
MedLab2020,https://www.crunchbase.com/organization/medlab2020,"Health Care, Medical","Orange, California, United States","MedLab2020 is a CAP-accredited healthcare laboratory offering services in toxicology, molecular diagnostics, and pain management.","329,012","Greater Los Angeles Area, West Coast, Western US",,Active,2020-01-01,year,,,,,For Profit,https://medlab2020.com,"MedLab2020 is a healthcare company that operates a CAP-accredited laboratory. The company offers a range of services including toxicology, molecular diagnostics, and pain management. MedLab2020 also participates in Proficiency Testing offered by the College of American Pathologists. The company is known for its COVID-19 testing services, providing results via email. MedLab2020 also offers insights into job opportunities, salaries, and company culture, providing a comprehensive view of the company's operations.",Health Care,,,51-100,,,,,,,,,,,,,Private,,,,,,
Neoforma,https://www.crunchbase.com/organization/neoforma,"Health Care, Marketing, Supply Chain Management","San Jose, California, United States",Neoforma provides supply chain management solutions for the healthcare industry.,"329,014","San Francisco Bay Area, Silicon Valley, West Coast",,Closed,1996-01-01,year,2005-10-01,day,,none,For Profit,http://www.neoforma.com,"Neoforma provides supply chain management solutions for the healthcare industry. The company's solutions include Neoforma Order Management Solution, Neoforma Contract Management Solution, Neoforma Data Management Solution, and Neoforma Materials Management Solution for hospitals and group purchasing organizations; and HPIS Market Intelligence, Neoforma Pharmaceutical Market Intelligence, Neoforma OMS, Neoforma CMS, Neoforma CMS for Contract and Rebate Management Services and Reporting, and Neoforma MMS for its supplier customers. It offers its market intelligence offerings to medical-surgical and pharmaceutical manufacturers that sell through distributors.","Health Care, Sales and Marketing, Transportation",,,251-500,1,M&A,70500000,USD,70500000,70500000,USD,70500000,"SAP, Owens & Minor, Venrock, Dell, Bowman Capital",,9,,Private,,,,,,
Stagedge,https://www.crunchbase.com/organization/massav,"Broadcasting, Social Media, Video","Tewksbury, Massachusetts, United States",Stagedge produces and executes immersive brand experiences through live and virtual events and video productions.,"329,016","Greater Boston Area, East Coast, New England",$10M to $50M,Active,1975-01-01,year,,,,,For Profit,http://massav.com,"Stagedge produces and executes immersive brand experiences through live and virtual events and video productions. Stagedge offers brand experiences through a partner-collaboration service model and an ever-evolving portfolio of technological and creative solutions. The creative professionals at Stagedge can oversee the entire process with any team, from coming up with the theme to designing the event logo to make it come to life. They can also help clients choose elements to improve the meeting message. MassAV rebrandes as Stagedge in 2020.","Internet Services, Media and Entertainment, Video",,,11-50,,,,,,,,,,,,,Private,,,,,,
Horrocks Engineers,https://www.crunchbase.com/organization/horrocks-engineers,"Civil Engineering, Construction","Pleasant Grove, Utah, United States","Horrocks Engineers is a civil engineering company providing civil engineering, planning, and design services.","329,018",Western US,$50M to $100M,Active,1968-01-01,year,,,,,For Profit,http://www.horrocksengineers.com,"Horrocks Engineers is a civil engineering company providing civil engineering, planning, and design services. Horrocks provides a full spectrum of civil engineering planning and design services which include: Transportation and Traffic; Structures; Environmental; Municipal and City Planning; Water resource; Wastewater and Sewer; Subsurface Utility Engineering; ITS and Fiber Optics Design; Hydraulics and Hydrology; Survey and Right-of-Way; Public Involvement; Construction Management and Materials Testing; and Site Planning and Land Development.","Real Estate, Science and Engineering",1,Gil Horrocks,251-500,,,,,,,,,,,,1,Private,,,,,,
Organ Recovery Systems,https://www.crunchbase.com/organization/organ-recovery-systems,"Health Care, Information Technology, Medical, Medical Device","Itasca, Illinois, United States",Organ Recovery Systems is a provider of organ preservation products and services.,"329,020","Greater Chicago Area, Great Lakes, Midwestern US",$10M to $50M,Active,1998-01-01,year,,,,,For Profit,https://www.organ-recovery.com/,,"Health Care, Information Technology",1,David Kravitz,51-100,,,,,,,,,,,,,Private,,,,,,
Persona Doctors,https://www.crunchbase.com/organization/persona-doctors,"Health Care, Medical, Wellness","Bethesda, Maryland, United States","Persona Doctors specializes in medical weight loss, B12 energy injections, hormone therapy and spot fat reduction services.","329,021","Washington DC Metro Area, East Coast, Southern US",Less than $1M,Active,2014-01-01,year,,,,,For Profit,https://persona-doctors.com,,Health Care,1,Kavan Shaban,101-250,,,,,,,,,,,,,Private,,,,,,
