Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Sapphire Sleep,https://www.crunchbase.com/organization/sapphire-sleep,"E-Commerce, Furniture, Retail","East Brunswick, New Jersey, United States",Sapphire Sleep sells mattresses and adjustable bed frames.,"1,053,002","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://sapphiresleep.com,,"Commerce and Shopping, Consumer Goods",,,101-250,,,,,,,,,,,,,Private,,,,,,
Investment House,https://www.crunchbase.com/organization/investment-house,,"Washington, District of Columbia, United States",Investment House is a firm that provides information about investing and education services to its clients.,"1,053,002","Washington DC Metro Area, Southern US",,Active,,,,,,,For Profit,http://www.investmenthouse.com/index.php,"Investment House is a firm that provides information about investing and education services to its clients. They also offer daily options trading services to investors around the world.  Jon Johnson is the editor of Investment House Daily, Technical Traders Alert, and Success Trading Group.",,,,,,,,,,,,,,,,,Private,,,,,,
Spotted Monkey Marketing,https://www.crunchbase.com/organization/spotted-monkey-marketing,"Advertising, Brand Marketing, Email Marketing, Marketing","Muncie, Indiana, United States",Spotted Monkey Marketing is a marketing and advertising company.,"1,053,005","Great Lakes, Midwestern US",Less than $1M,Active,2015-01-01,year,,,,,For Profit,https://www.spottedmonkeymarketing.com,"Spotted Monkey Marketing provides email marketing, advertising, social media, branding, website development and design, digital ads, and digital marketing services. They also promote website and event online, including google ads, and location-based mobile ads.","Advertising, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
BIO5 Institute,https://www.crunchbase.com/organization/bio5-institute,"Biotechnology, Education, Health Care, Medical","Tucson, Arizona, United States","BIO5 is a cutting-edge research collaboration based at the University of Arizona, working to solve global biological problems.","1,053,006",Western US,$10M to $50M,Active,2001-01-01,day,,,,,For Profit,http://www.bio5.org,,"Biotechnology, Education, Health Care, Science and Engineering",,,251-500,,,,,,,,,,,,,Private,,,,,,
United Electrical Contractors,https://www.crunchbase.com/organization/united-electrical-contractors,"Commercial, Construction, Electronic Design Automation (EDA), Recreation","Lansing, Michigan, United States",United Electrical Contractors is a construction company that provides electrical services for commercial and residential properties.,"1,053,007","Great Lakes, Midwestern US",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,https://unitedelectric-inc.com/,"UEC is an electrical construction company that produces high-quality ICP industrial control panels and recreates any ICP panel needed for a project or business. UEC is also identified as a Wiring Assembly facility, certified through the new QQYZ UL Listing program. This incorporates a wide variety of premanufactured switches, plugs and standard 125-200 amp panels assemblies.","Hardware, Other, Real Estate, Software, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
Wiweeki,https://www.crunchbase.com/organization/wiweeki,"Cloud Computing, Enterprise Software, Information Technology, Predictive Analytics, Software","Leesburg, Virginia, United States",Wiweeki is a trusted provider of comprehensive IT solutions and services to leading businesses and government agencies.,"1,053,009","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,https://www.wiweeki.com/,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
AAL Business and Tax,https://www.crunchbase.com/organization/aal-business-and-tax,"Accounting, Consulting, Elder Care, Finance, Retirement","North Palm Beach, Florida, United States",AAL Business & Tax is a full-service certified public accounting firm.,"1,053,010","Greater Miami Area, East Coast, Southern US",,Active,1999-01-01,year,,,,,For Profit,https://www.aalcpa.com,"AAL Business & Tax offers a broad range of services for business owners, executives, and independent professionals. They are affordable, experienced, and friendly. Their firm is one of the leading firms in the area. By combining their expertise, experience, and the energy of their staff, each client receives close personal and professional attention. Their primary goal as a trusted advisors is to be available to provide insightful advice to enable their clients to make informed financial decisions. They do not accept anything less from themselves and this is what they deliver to clients. They feel it is extremely important to continually educate themselves to improve their technical expertise, financial knowledge, and service to their clients.","Community and Lifestyle, Financial Services, Health Care, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Cogent Midstream,https://www.crunchbase.com/organization/cogent-midstream,"Energy, Oil and Gas, Renewable Energy","Dallas, Texas, United States",Cogent Midstream is a provider of the full complement of tailored midstream services to natural gas and crude oil producers.,"1,053,013","Dallas/Fort Worth Metroplex, Southern US",,Active,2011-01-01,year,,,,,For Profit,https://www.cogentmidstream.com,"Cogent Midstream is a provider of the full complement of tailored midstream services to natural gas and crude oil producers. The company's services include natural gas gathering, compression, and processing; and crude oil gathering, transportation, storage, and third-party condensate stabilization.","Energy, Natural Resources, Sustainability",,,101-250,,,,,,,,,,,,,Private,,,,,,
"GovBizConnect, Inc.",https://www.crunchbase.com/organization/govbizconnect-com,"Aerospace, Business Development, National Security, SaaS","Washington, District of Columbia, United States",GovBizConnect is the premier online professional network for government contracting professionals.,"1,053,015","Washington DC Metro Area, Southern US",$1M to $10M,Active,2015-02-01,day,,,,,For Profit,https://govbizconnect.com/,"GovBizConnect is an online professional network for government contracting professionals. It enables users—both government contractors and employees—to build tailored profiles in order to identify teaming and contracting opportunities based on capabilities, certifications, past performance, and other criteria.    Co-founder and CEO, Tom Skypek, who formerly worked for federal contractors Booz Allen Hamilton and SAIC in Washington, D.C., says his company is focused on solving a major pain point for government contracting professionals. “They’re a true business-to-business (B2B) and business-to-government (B2G) social network. They’re the Match.com for government contractors. Looking for a woman-owned business with expertise in environmental consulting? Or a veteran-owned business with expertise in cloud computing? GovBizConnect is your solution.”   Government contractors are able to build tailored profiles based on their unique capabilities and certifications. Government employees such as contracting officers are able to build profiles and search for qualified small businesses. GovBizConnect features 40+ data fields, real-time activity stream, private messaging, and a mobile-friendly design.    The CT-based startup has been signing up users since April of this year. “They’ve been hearing from small government contractors, large primes, and government contracting officers—all of whom are looking for a better way to find teaming partners and contracting opportunities,” explains co-founder and CTO, Chris Malinoski, who earned his PhD from UConn.    Co-founders Skypek and Malinoski grew up together in Connecticut and decided to start GovBizConnect after Skypek returned from Washington, D.C. “I saw firsthand how difficult it was to finding great teaming partners and wanted to solve that problem. It’s 2015 and there’s no reason that the process can’t be more data-driven and streamlined. If they modernize this process, the companies win, the government wins, and so does the taxpayer. That’s why they started GovBizConnect.”","Government and Military, Professional Services, Science and Engineering, Software",2,"Chris Malinoski, Tom Skypek",1-10,1,Seed,,USD,,,USD,,,,,,Private,,,,,,
"Chapel, McMurtrie, Bartlett Chiropractic",https://www.crunchbase.com/organization/chapel-mcmurtrie-bartlett-chiropractic,"Health Care, Personal Health, Wellness","Chesterfield, Missouri, United States",Chapel McMurtrie and Bartlett Chiropractic focuses on restoring joint biomechanics and managing non-surgical spine conditions.,"1,053,017",Midwestern US,$1M to $10M,Active,1986-01-01,year,,,,,For Profit,https://www.cmbchiro.com,,Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
