Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Riverbend Lending,https://www.crunchbase.com/organization/riverbend-lending,"Commercial Lending, Construction, Financial Services, Personal Finance, Residential","Lake Oswego, Oregon, United States","Riverbend Lending is a financial institution that provides residential loans, commercial loans, refinance, and funding solutions.","702,002","West Coast, Western US",Less than $1M,Active,2017-01-01,year,,,,,For Profit,https://riverbendlending.com,,"Financial Services, Lending and Investments, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Montana Conservation,https://www.crunchbase.com/organization/montana-conservation,"Communities, Non Profit, Service Industry, Social Assistance, Young Adults","Bozeman, Montana, United States",Montana Conservation is a young adult voluntary development program.,"702,003",Western US,,Active,1991-01-01,year,,,,,Non-profit,https://www.mtcorps.org/,"Montana Conservation  is a nonprofit organization whose mission is to inspire young people, through hands-on conservation service to be leaders, stewards of the land, and engaged citizens who improve their communities. They complete conservation projects in local communities, national forests, state and national parks, wildlife refuges and federally designated wilderness areas. Participants receive the experience of a lifetime through challenging projects and the rigors of camp life, coupled with education aimed at creating engaged citizens and lifelong environmental stewards.","Community and Lifestyle, Government and Military, Other, Social Impact",,,101-250,,,,,,,,,,,,,Private,,,,,,
Hill Country MHDD Centers,https://www.crunchbase.com/organization/hill-country-mhdd-centers,"Addiction Treatment, Health Care, Medical, Mental Health, Non Profit","Kerrville, Texas, United States","Hill Country MHDD Centers provides mental health services, substance abuse treatment and intellectual/developmental disability programs.","702,003",Southern US,$10M to $50M,Active,1997-01-01,year,,,,,Non-profit,https://www.hillcountry.org/,,"Health Care, Other, Social Impact",,,251-500,,,,,,,,,,,,,Private,,,,,,
Gateway Mortgage,https://www.crunchbase.com/organization/gateway-bank-mortgage,"Banking, Finance, Financial Services","Junction City, Georgia, United States",GW Mortgage is a financial institution that provides community and commercial banking services.,"702,004","East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://gwmortgage.com,,"Financial Services, Lending and Investments",,,11-50,,,,,,,,,,,,,Private,,,,,,
Dakota Boys and Girls Ranch,https://www.crunchbase.com/organization/dakota-boys-and-girls-ranch,"Children, Health Care, Non Profit, Wellness","Minot, North Dakota, United States","Dakota Boys and Girls Ranch provides residential treatment, psychiatric therapy, education, and trauma-informed care to children.","702,006",Midwestern US,$10M to $50M,Active,1952-01-01,year,,,,,Non-profit,https://www.dakotaranch.org/,,"Community and Lifestyle, Health Care, Other, Social Impact",,,251-500,,,,,,,,,,,,,Private,,,,,,
Üphoric Urth,https://www.crunchbase.com/organization/üphoric-urth,Alternative Medicine,"Venice, California, United States",Üphoric Urth alternative medicine company.,"702,007","Greater Los Angeles Area, West Coast, Western US",,Active,,,,,,,For Profit,https://uphoricurth.com/,,Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Jenfab Cleaning Solutions,https://www.crunchbase.com/organization/jenfab-cleaning-solutions,"Industrial, Manufacturing, Mechanical Engineering","Springfield, Missouri, United States","Jenfab Cleaning Solutions manufacturers parts washers, precision cleaning systems, spare parts, and light-duty industrial washers.","702,012",Midwestern US,Less than $1M,Active,1960-01-01,year,,,,,For Profit,https://jenfab.com/,,"Manufacturing, Science and Engineering",,,101-250,,,,,,,,,,,,,Private,,,,,,
Doyle Printing and Offset Company,https://www.crunchbase.com/organization/doyle-printing-and-offset-company,"Communications Infrastructure, Printing, Publishing","Hyattsville, Maryland, United States","Doyle Printing and Offset Company offers print, design, digital, bindery, mail and delivery needs services.","702,017","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,1926-01-01,year,,,,,For Profit,http://www.doyleprint.com,,"Content and Publishing, Hardware, Media and Entertainment",,,101-250,,,,,,,,,,,,,Private,,,,,,
Beacon Harbor Healthcare & Rehabilitation,https://www.crunchbase.com/organization/beacon-harbor-healthcare-rehabilitation,"Elder Care, Health Care, Home Health Care, Nursing and Residential Care, Rehabilitation","Rockwall, Texas, United States",Beacon Harbor Healthcare & Rehabilitation is a home healthcare center offering primary care and rehabilitation services.,"702,020","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://beaconharborhealth.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
EMP Law,https://www.crunchbase.com/organization/emp-law,"Consulting, Legal","Winston-salem, North Carolina, United States",North Carolina Law Firm,"702,022","East Coast, Southern US",,Active,1988-01-01,year,,,,,For Profit,https://emplawfirm.com/,"At EMP Law, our Charlotte, North Carolina lawyers have a rich history of experience and success defending clients in difficult circumstances. Employment issues (discrimination, wage & hour, wrongful termination, etc.), immigration challenges (visas, appeals, petitions, etc.), workers' compensation claims, civil rights cases, personal injury, disability benefits, and criminal defense matters, – all pit you against a company, organization, or government that has more resources than you. You need a legal advocate – skilled, experienced, and determined – for you to overcome the odds. That is what we do and why we are here. Our attorneys are here for you when others aren’t. Contact us today for a consultation.",Professional Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
