Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
FilterSense,https://www.crunchbase.com/organization/filtersense,Environmental Engineering,"Beverly, Massachusetts, United States",FilterSense provides Particulate Monitoring and Control Solutions.,"1,069,003","Greater Boston Area, East Coast, New England",$1M to $10M,Active,1994-01-01,year,,,,,For Profit,http://filtersense.com/,"Founded in 1994, FilterSense is a division of Impolit Environmental Control Corp., a privately owned Massachusetts C corporation. Under continuous management since their inception, FilterSense has consistently demonstrated results and customer satisfaction over their history as reflected in the chart below. FilterSense’s customers are leading global industrial corporations. They have over 1,000 customers worldwide and more than 10,000 installation points. FilterSense can provide specific customer references upon request at the discretion of the customer. They market and support their products directly through inside and traveling regional sales engineers, local factory-trained representatives, international distributors, industry partners, resellers, and OEMs. First-class office, engineering, R&D, and manufacturing operations are located at the Cummings Center in Beverly, Massachusetts. The Cummings Center is one of the Boston area’s most desirable technology business parks. It is the site of the former United Shoe Machinery Company (aka The Shoe) built in 1902. The site is one of America’s most important architectural and corporation landmarks.","Science and Engineering, Sustainability",,,11-50,,,,,,,,,,,,,Private,,,,,,
Kittrell Paycard,https://www.crunchbase.com/organization/kittrell-paycard,"Banking, Debit Cards, Finance","Dallas, Texas, United States",Kittrell Paycard is a prepaid visa and mastercard solution for employers and employees to set up payroll direct deposit accounts.,"1,069,004","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,2005-09-01,month,,,,,For Profit,https://www.kittrellpaycard.com,"Kittrell Paycard was founded by staffing industry veteran Mary Kittrell-Kinkaid, to distribute payroll debit card programs designed specifically for staffing firms and their temporary contract employees. Kittrell Paycard’s instant issue branded paycard programs, save companies and their employees both time and money. Employers with high turnover, a flexible workforce, and a diverse workforce gain the ability to pay 100% paperless offering Kittrell Paycard’s to their un-banked employees.","Financial Services, Lending and Investments, Payments",,,1-10,,,,,,,,,,,,,Private,,,,,,
George B Woodcock & Co,https://www.crunchbase.com/organization/george-b-woodcock-company,"Logistics, Manufacturing, Packaging Services, Professional Services","Chatsworth, California, United States","George B Woodcock & Co offers solutions in packaging, custom case and custom foam solutions.","1,069,006","Greater Los Angeles Area, West Coast, Western US",$10M to $50M,Active,1953-01-01,year,,,,,For Profit,https://www.gbwoodcock.com,,"Administrative Services, Manufacturing, Other, Transportation",,,101-250,,,,,,,,,,,,,Private,,,,,,
Department of Tourism,https://www.crunchbase.com/organization/department-of-tourism,"Government, Tourism, Travel","Pierre, South Dakota, United States","Department of Tourism is a government agency that provides department contact information, related websites, and social channels.","1,069,006",Midwestern US,,Active,,,,,,,For Profit,https://sdvisit.com,,"Government and Military, Travel and Tourism",,,11-50,,,,,,,,,,,,,Private,,,,,,
ComAngle Entertainment,https://www.crunchbase.com/organization/comangle-entertainment,"Gaming, Internet, Software, Video Games","San Francisco, California, United States",ComAngle Entertainment is a high profile development studio specialized in creation of cross-platform digital games.,"1,069,008","San Francisco Bay Area, West Coast, Western US",$10M to $50M,Closed,2009-01-01,year,,,,none,For Profit,http://www.comangle.com,,"Gaming, Internet Services, Software",,,51-100,,,,,,,,,,,,,Private,,,,,,
Sioux,https://www.crunchbase.com/organization/sioux-dd78,"Industrial, Manufacturing, Plastics and Rubber Manufacturing, Product Design","Sioux City, Iowa, United States","Sioux offers rubber and urethane solutions such as linings, rollers, sheets, pulleys, and tubes to extend equipment life.","1,069,008",Midwestern US,$1M to $10M,Active,1958-01-01,year,,,,,For Profit,https://siouxrubber.com/,,"Design, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Center Cut,https://www.crunchbase.com/organization/center-cut,"Commercial, GreenTech, Landscaping","Las Vegas, Nevada, United States",Center Cut is a is a full-service commercial landscape company.,"1,069,009",Western US,,Active,2018-01-01,year,,,,,For Profit,https://center-cut.com,"Center Cut provides a landscape budget each year and detailed plans with renderings to show. For all of their landscape installation needs, Center Cut has the tools and needs. Center Cut Landscape Management will ensure their property is fully landscaped with tall trees and underground irrigation.","Other, Real Estate, Sustainability",,,11-50,,,,,,,,,,,,,Private,,,,,,
Stealth Mode Leather,https://www.crunchbase.com/organization/stealth-mode-leather,"Consumer Goods, Fashion, Manufacturing, Men's","Santa Barbara, California, United States",Stealth Mode Leather manufactures and sells wallets for men.,"1,069,011","West Coast, Western US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://www.stealthmodeleather.com,,"Clothing and Apparel, Community and Lifestyle, Consumer Goods, Design, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Microsanj,https://www.crunchbase.com/organization/microsanj,Electronics,"Fremont, California, United States",Microsanj is a provider of high-resolution transient thermal imaging solutions and services for commercial and research applications.,"1,069,012","San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,https://www.microsanj.com,,"Consumer Electronics, Hardware",,,11-50,,,,,,,,,,,,,Private,,,,,,
Peter's Pressure Washing,https://www.crunchbase.com/organization/peter-s-pressure-washing,"Janitorial Service, Professional Services, Small and Medium Businesses","Riverview, Florida, United States",Peter's Pressure Washing offers professional exterior cleaning services.,"1,069,016","Tampa Bay Area, East Coast, Southern US",,Active,2012-01-01,year,,,,,For Profit,https://peterspressurewashing.com,,"Other, Real Estate",1,Peter Henchey,1-10,,,,,,,,,,,,,Private,,,,,,
Fresh Look Real Estate,https://www.crunchbase.com/organization/fresh-look-real-estate,"Real Estate, Real Estate Brokerage","Bellevue, Washington, United States",Fresh Look Real Estate is the Seattle Property Management and real estate brokerage leader.,"1,069,021","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.freshlookre.com,"Fresh Look Real Estate is the Seattle Property Management and real estate brokerage leader. Helping property owners and investors maximize their rental income with years of experience in the Seattle, Washington real estate market as well as helping buyers and sellers of real estate. See how we can help you!",Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
The Gray Group Insurance Brokerage,https://www.crunchbase.com/organization/the-gray-group-insurance-brokerage,"Commercial Insurance, Insurance, Life Insurance","Denton, Texas, United States","The Gray Group Insurance Brokerage offers home, auto, commercial, condo, life, motorcycle, renter, RV, and umbrella insurance services.","1,069,024","Dallas/Fort Worth Metroplex, Southern US",,Active,2016-01-01,year,,,,,For Profit,https://www.graygroupins.com,,Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
AM Cabinets,https://www.crunchbase.com/organization/am-cabinets,"Manufacturing, Project Management, Wood Processing","Gardena, California, United States",AM Cabinets is an architectural millwork company providing doors frames and hardware products.,"1,069,026","Greater Los Angeles Area, West Coast, Western US",$10M to $50M,Active,1962-01-01,year,,,,,For Profit,https://amcabinets.com,"AM Cabinets provides door frames and hardware, sales and estimating, project management, engineering, drafting, manufacturing, finishing, specialty items, installation, and field supervision services. If you want would contact them please contact them via phone call or email.","Administrative Services, Manufacturing, Other",,,101-250,,,,,,,,,,,,,Private,,,,,,
100.7 KSLX,https://www.crunchbase.com/organization/100-7-kslx,"Broadcasting, Internet Radio, Media and Entertainment, Music","Phoenix, Arizona, United States",100.7 KSLX is a radio station company.,"1,069,028","Greater Phoenix Area, Western US",$10M to $50M,Active,1986-01-01,year,,,,,For Profit,https://kslx.com/,"100.7 KSLX and visited pine ridge and hall to see bands like seger and tyler. For rock tales has a brand-new feature. Users can obtain a prize if they can identify individual the stone legends secret voice at around 3 o'clock in the afternoon by listening for it. Houses combat of days on end are second songs so don't be surprised if users hear them on get the Led Out more often than usual. Taking cues from horror films, variety shows, and alt rock, the band developed a stage show that included firing squads, electric chairs, red paint, and boa constrictors. It keeps on travelling frequently and puts on shows with dark and terrifying theatrics all around the world.","Media and Entertainment, Music and Audio, Video",,,51-100,,,,,,,,,,,,,Private,,,,,,
Farm Nutrients,https://www.crunchbase.com/organization/farm-nutrients,"Agriculture, Farming","Spirit Lake, Iowa, United States",Farm Nutrients provides chicken litter fertilizers that contain nutrients to increase microbial activity and improve plant & soil health.,"1,069,030",Midwestern US,Less than $1M,Active,2003-01-01,year,,,,,For Profit,https://www.farmnutrients.com,,Agriculture and Farming,,,11-50,,,,,,,,,,,,,Private,,,,,,
1429,https://www.crunchbase.com/organization/1429,"Commercial, Furniture, Graphic Design, Lighting, Manufacturing, Residential","Annapolis, Maryland, United States",1429 manufactures custom furniture and cabinetry.,"1,069,034","Greater Baltimore-Maryland Area, East Coast, Southern US",,Active,2015-01-01,year,,,,,For Profit,https://www.1429mfg.com,"1429 uses solid wood as an artist's canvas, and original designs and captivating graphics are crafted by hand into customizable furnishings and cabinetry. Cutting edge technology preserves the integrity of each wood species and the durability of the furniture. They have developed their head-turning product line to elevate both residential and commercial spaces. They provide cabinetry refacing, lighting, restaurants, hotels, furniture, press, and pattern services.","Consumer Goods, Design, Hardware, Manufacturing, Other, Real Estate",2,"Bridgette George, Cindy Gross",1-10,,,,,,,,,,,,,Private,,,,,,
San Diego Pension Consultants,https://www.crunchbase.com/organization/san-diego-pension-consultants,"Accounting, Financial Services, Retirement","San Diego, California, United States",San Diego Pension Consultants provides retirement plan solutions.,"1,069,035","Greater San Diego Area, West Coast, Western US",,Active,,,,,,,For Profit,https://sdpension.com/,,"Community and Lifestyle, Financial Services, Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Sound Counsel,https://www.crunchbase.com/organization/sound-counsel,"Advice, Risk Management, Training","Seattle, Washington, United States","Sound Counsel is a crisis communication firm that specializes in risk analysis, scenario planning, and issue management for organizations.","1,069,037","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,https://www.soundcounselcrisis.com,,"Education, Media and Entertainment, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
First Security,https://www.crunchbase.com/organization/first-security,"Banking, Finance, Financial Services","Charles City, Iowa, United States",First Security provides online banking and financial services.,"1,069,040",Midwestern US,$10M to $50M,Active,1903-01-01,year,,,,,For Profit,https://www.1stsecuritybank.com/,,"Financial Services, Lending and Investments",,,51-100,,,,,,,,,,,,,Private,,,,,,
Pany & Lentz Engineering Company,https://www.crunchbase.com/organization/pany-lentz-engineering-company,"Architecture, Civil Engineering, Construction, Mechanical Engineering","Allentown, Pennsylvania, United States","Pany & Lentz Engineering Company provides structural, civil, and mechanical engineering services.","1,069,046","Great Lakes, Northeastern US",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://www.panylentz.com,"Pany & Lentz Engineering Company is a consulting engineering firm that provides civil, structural, mechanical, electrical, and process design services. They also provide machinery and surveying services such as topographic mapping, rail alignment, boundary measuring, bulk material conveyors, hydraulic presses, and more.","Real Estate, Science and Engineering",1,Stephen A. Pany,11-50,,,,,,,,,,,,,Private,,,,,,
Paywitty,https://www.crunchbase.com/organization/paywitty,"E-Commerce, Mobile Payments, Payments, Social Media","Dallas, Texas, United States",Paywitty is an AI-powered online retail payment solution that makes social selling easier and faster with a secure fast checkout.,"1,069,048","Dallas/Fort Worth Metroplex, Southern US",,Active,2019-01-01,year,,,,,For Profit,https://www.paywitty.com,Paywitty is a true one-page e-commerce platform that allows buyers to shop multiple items intuitively and checkout on that same page. Instagram users can also add to the cart by just commenting while payment processing is secured with stripe. A perfect solution for aspiring online sellers on social media seeking to capture the opportunities provided by social selling.,"Commerce and Shopping, Financial Services, Internet Services, Media and Entertainment, Mobile, Payments, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
