Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Magic Color,https://www.crunchbase.com/organization/magic-color,"Graphic Design, Manufacturing, Printing, Web Design","Burbank, California, United States",Magic Color offers printing and graphic design services.,"2,214,000","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://www.magiccolorinc.com,"Magic Color provides paper, press-checks, packaging, preads, trims, grippers, bleeds, die cuts, traps,  smallest business card, largest advertising kit,  graphic art, graphic design,  and new format of printing services.","Content and Publishing, Design, Manufacturing, Media and Entertainment",1,Karo Chaprazian,11-50,,,,,,,,,,,,,Private,,,,,,
Strategic Work Systems,https://www.crunchbase.com/organization/strategic-work-systems,"E-Commerce, Events, Industrial","Columbus, Ohio, United States",Strategic Work Systems is an online store that delivers industrial marking supplies and organizes workshops and seminars.,"2,214,004","Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://swspitcrew.com/,,"Commerce and Shopping, Events, Manufacturing, Media and Entertainment",1,Robert W. Williamson,11-50,,,,,,,,,,,,,Private,,,,,,
LinearTech,https://www.crunchbase.com/organization/lineartech,"Graphic Design, Marketing, SEO, Web Design","New Bern, North Carolina, United States","LinearTech offers website design, online marketing, digital consultation, and online courses to small and mid-sized businesses.","2,214,008","East Coast, Southern US",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,https://lineartech.us,,"Design, Internet Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Parkway Motors,https://www.crunchbase.com/organization/parkway-motors,"Automotive, Customer Service, Retail","Springville, Alabama, United States",Parkway Motors is an automotive dealership company that sells pre-owned cars.,"2,214,009",Southern US,$1M to $10M,Active,1987-01-01,year,,,,,For Profit,https://www.parkwaymotorsinc.com,,"Commerce and Shopping, Other, Professional Services, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Best Financial of Bountiful,https://www.crunchbase.com/organization/best-financial-of-bountiful,"Finance, Financial Services, Lending","West Valley City, Utah, United States",Best Financial of Bountiful is a financial firm that offers lending services.,"2,214,010",Western US,$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://westvalley.bestfinancial.net,,Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Center for Research on Interpersonal Violence,https://www.crunchbase.com/organization/center-for-research-on-interpersonal-violence,"Education, Non Profit, Training","Atlanta, Georgia, United States","Center for Research on Interpersonal Violence is a research center that provides educational programs, grants, and training services.","2,214,012","Greater Atlanta Area, East Coast, Southern US",,Active,,,,,,,Non-profit,https://violence.gsu.edu/,,"Education, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
Crush Empire,https://www.crunchbase.com/organization/crush-empire,"Education, Internet, Professional Services","La Jolla, California, United States",Crush Empire is an online education company that offers financial training and product development for professional certifications.,"2,214,016","Greater San Diego Area, West Coast, Western US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://crushempire.com,,"Education, Internet Services, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
Ready Filters,https://www.crunchbase.com/organization/ready-filters,"E-Commerce, Manufacturing","Plano, Texas, United States",Ready Filters is an e-commerce platform that produce refrigerator water filtration products.,"2,214,021","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,1994-01-01,year,,,,,For Profit,https://www.readyfilters.shop,,"Commerce and Shopping, Manufacturing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Platinum Chevrolet,https://www.crunchbase.com/organization/platinum-chevrolet,"Automotive, Local Business","Santa Rosa, California, United States",Platinum Chevrolet is a car dealership that sells new and used cars and trucks.,"2,214,022","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2005-01-01,year,,,,,For Profit,https://www.platinum-chevrolet.com,,"Sales and Marketing, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Pettinato & Associates,https://www.crunchbase.com/organization/pettinato-associates,"Professional Services, Public Safety, Service Industry","Sacramento, California, United States","Pettinato & Associates is a private investigation firm in Sacramento, California.","2,214,025","West Coast, Western US",$1M to $10M,Active,1996-06-01,day,,,,,For Profit,https://www.passoc.com/,,"Government and Military, Other",,,,,,,,,,,,,,,,Private,,,,,,
