Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
La Puente,https://www.crunchbase.com/organization/la-puente-california-b5ed,"Business Development, Communities, Government, Social","La Puente, California, United States","La Puente is a government organization that provides economic growth, job opportunities, waste disposal, and city development services.","1,806,004","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1956-08-01,day,,,,,For Profit,https://lapuente.org/,,"Community and Lifestyle, Government and Military, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Prasko’s Accounting Firm,https://www.crunchbase.com/organization/prasko-s-accounting-firm,"Accounting, Consulting, Financial Services, Retirement","Hastings, Pennsylvania, United States","Prasko’s Accounting Firm provides accounting, payroll, bookkeeping, notary public, consulting, retirement planning, and taxation services.","1,806,005","Great Lakes, Northeastern US",Less than $1M,Active,1973-01-01,year,,,,,For Profit,https://praskotax.com,,"Community and Lifestyle, Financial Services, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Tino IQ,https://www.crunchbase.com/organization/tino-iq,"Finance, Impact Investing","Campbell, California, United States",TINO Provides actionable trade ideas in stocks / commodities / currencies / ETF's,"1,806,006","San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,Active,2015-12-17,day,,,,,For Profit,http://www.tinoiq.com,,"Financial Services, Lending and Investments",,,11-50,,,,,,,,,,,,,Private,,,,,,
LANRover Network Services,https://www.crunchbase.com/organization/lanrover-network-services,"Consulting, Information Technology, IT Infrastructure, Network Hardware, Telecommunications","Ronkonkoma, New York, United States",LANRover Network Services is an IT consulting firm offering IT systems and networking solutions.,"1,806,007","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2002-01-01,year,,,,,For Profit,https://www.lanrover.net,"LANRover Network Services is a full-service information technology consulting firm. The company focuses on implementing and maintaining high-performance IT systems across various industries. Their services include networking solutions that enable clients to unlock the potential of a completely connected world. The company recognizes the need for strategic and practical IT investments in today's business climate, aiming to provide solutions that have an immediate impact.","Hardware, Information Technology, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Consequence Forum,https://www.crunchbase.com/organization/consequence-forum,"Art, Events, Non Profit","Las Vegas, Nevada, United States","Consequence Forum addresses the human consequences and realities of war through literature, art, and community events.","1,806,009",Western US,$1M to $10M,Active,2008-01-01,year,,,,,Non-profit,https://www.consequenceforum.org/,"Consequence Forum presents readings, panels, and talks, and publish visual art, fiction, nonfiction, poetry, and translations online and in print. If you want any information please contact them through email or phone call.","Events, Media and Entertainment, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
Gabriel Bundschuh & Associates,https://www.crunchbase.com/organization/gb-a,"Advice, Auto Insurance, Insurance, Life Insurance","Scarsdale, New York, United States",Gabriel Bundschuh & Associates is an insurance brokerage that focuses on private client needs and specialty risk solutions.,"1,806,016","Greater New York Area, East Coast, Northeastern US",,Active,1944-01-01,year,,,,,For Profit,https://gbainsurance.com,"Gabriel Bundschuh & Associates focuses on private client needs and specialty risk solutions including professional, management, and cyber liability programs. Their products and services include general liability insurance, property packages, workers compensation, product liability, private client portfolios, professional liability, executive and management liability, and product guides.","Financial Services, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
32 Winds,https://www.crunchbase.com/organization/32-winds,"Wine And Spirits, Winery","Healdsburg, California, United States",32 Winds is a manufacturer of wines.,"1,806,017","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://32windswine.com,"32 Winds is a vineyard and winery company that manufactures wines. They also sell a variety of wine products on their website. The company's modes of contact are by phone, mail, and physical address.",Food and Beverage,,,11-50,,,,,,,,,,,,,Private,,,,,,
Janine's Enterprises,https://www.crunchbase.com/organization/janine-s-enterprises,"Accounting, Consulting, Finance, Financial Services","Lafayette, Louisiana, United States",Janine's Enterprises offers a wide range of tax and accounting strategies tailored to clients' particular financial needs.,"1,806,020",Southern US,,Active,,,,,,,For Profit,https://www.janinesenterprisesllc.com,"Janine's Enterprises focuses on developing tax strategies for business owners, as well as individuals and families. From bookkeeping to payroll, straightforward tax preparation, or complex audit representation, Janine's Enterprises is recognized for customer-oriented service and financial acumen that results in smart tax solutions.","Financial Services, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
Caliber Commercial Group,https://www.crunchbase.com/organization/caliber-commercial-group,"Commercial, Property Management, Real Estate, Real Estate Brokerage","Scottsdale, Arizona, United States",Caliber Commercial Group is a real estate brokerage firm.,"1,806,022","Greater Phoenix Area, Western US",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://calibercre.com,"Caliber Commercial Group provides real estate services. They offer commercial, residential, and property management services. An online inquiry form is available on the company's website.","Other, Real Estate",2,"Lance Weurding, Troy Weurding",11-50,,,,,,,,,,,,,Private,,,,,,
Craaave,https://www.crunchbase.com/organization/craaave,"Social Media, Software","San Francisco, California, United States","Craaave is an Internet company located in San Francisco, California, United States.","1,806,025","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Closed,2013-09-01,day,,,2014-09-01,month,For Profit,http://www.craaave.com,"Craaave is an Internet company located in San Francisco, California, United States.","Internet Services, Media and Entertainment, Software",3,"Henri Liriani, Kameron Bain, Mark Gänsicke",1-10,,,,,,,,,,,,,Private,,,,,,
