Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Business Traveler USA,https://www.crunchbase.com/organization/business-traveler-usa,"E-Commerce, Publishing","Boonton, New Jersey, United States","Business Traveler reaches out to today's road warriors in print, online and on their mobile devices, where they need us most.","2,578,002","Greater New York Area, East Coast, Northeastern US",,Active,2016-01-01,year,,,,,For Profit,https://www.businesstravelerusa.com/,,"Commerce and Shopping, Content and Publishing, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
BTSI Systems,https://www.crunchbase.com/organization/btsi-systems,Security,"Mobile, Alabama, United States",BTSI Systems is a security company.,"2,578,006",Southern US,,Active,,,,,,,For Profit,http://www.btsisecure.com/,,Privacy and Security,,,,,,,,,,,,,,,,Private,,,,,,
Missouri Valley Partners,https://www.crunchbase.com/organization/missouri-valley-partners,Financial Services,"St Louis, Missouri, United States",Missouri Valley Partners is a SEC-registered investment advisor serving the needs of institutional and individual clients.,"2,578,011",Midwestern US,,Active,2000-01-01,year,2010-04-16,day,,,For Profit,,Missouri Valley Partners is a SEC-registered investment advisor serving the needs of institutional and individual clients.,Financial Services,,,,,M&A,,,,,,,,,,,Private,,,,,,
BoxLogic,https://www.crunchbase.com/organization/boxlogic,"Freight Service, Software, Supply Chain Management","Salt Lake City, Utah, United States",BoxLogic is a supply chain technology and freight management company.,"2,578,012",Western US,$1M to $10M,Active,,,,,,,For Profit,http://www.boxlogic.com/,,"Software, Transportation",,,,,,,,,,,,,,,,Private,,,,,,
Tictabs,https://www.crunchbase.com/organization/tictabs,"Gaming, Internet","Las Vegas, Nevada, United States",Tictabs is a global innovator in the design and distribution of electronic and digital gaming entertainment for the gaming industry.,"2,578,013",Western US,,Active,,,,,,,For Profit,http://tictabs.com,,"Gaming, Internet Services",,,51-100,,,,,,,,,,,,,Private,,,,,,
Espanglish Media,https://www.crunchbase.com/organization/espanglish-media,"Advertising, Digital Marketing, Web Design, Web Development","Maywood, California, United States","Espanglish Media is providing Website Design & Development, Digital Marketing, Content Marketing and Social Media Marketing.","2,578,015","Greater Los Angeles Area, West Coast, Western US",,Active,,,,,,,For Profit,https://www.espanglishmedia.com,,"Advertising, Design, Sales and Marketing, Software",,,,,,,,,,,,,,,,Private,,,,,,
Drobocky Orthodontics,https://www.crunchbase.com/organization/drobocky-orthodontics,Health Care,"Bowling Green, Kentucky, United States","Drobocky Orthodontics is your Home for Beautiful Smiles in the Bowling Green, Glasgow and Franklin, KY Areas.","2,578,019",Southern US,,Active,,,,,,,For Profit,https://www.bracesbythebest.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
infosechelp,https://www.crunchbase.com/organization/infosechelp,"Cyber Security, Information Technology, Training","Seattle, Washington, United States",infosechelp is an information technology and cyber security company.,"2,578,020","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://infosechelp.net,"infosechelp provides online security training that requires a computer to understand. They assist everyone without a computer or technical expertise to stay safe online. That is can accomplish this by publishing books, writing blogs, and holding classes online and in person.","Education, Information Technology, Privacy and Security",,,11-50,,,,,,,,,,,,,Private,,,,,,
Coachwell,https://www.crunchbase.com/organization/coachwell,"Corporate Training, Management Consulting, Professional Services","Bend, Oregon, United States",Coachwell provides management consulting services.,"2,578,022","West Coast, Western US",$10M to $50M,Active,2008-01-01,year,,,,,For Profit,https://www.coachwell.com,Coachwell provides management consulting services.,"Education, Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Wachusett Family Eyecare,https://www.crunchbase.com/organization/wachusett-family-eyecare,"Eyewear, Health Care, Wellness","West Boylston, Massachusetts, United States",Wachusett Family Eyecare provides optometry services and vision care products.,"2,578,024","East Coast, New England, Northeastern US",Less than $1M,Active,1991-01-01,year,,,,,For Profit,https://visionsource-wachusett.com,"Wachusett Family Eyecare offers diagnosis and treatment for a variety of eye disorders, conditions, and problems. They provide products and services such as eyeglasses, eyeglass lenses, frame styles, sunglasses, anti-reflective lenses, low vision therapy, corneal reshaping, dry eye syndrome, and more.","Consumer Goods, Health Care",,,1-10,,,,,,,,,,,,,Private,,,,,,
JABUHR INC.,https://www.crunchbase.com/organization/jabuhr-inc,"Health Care, Human Resources","Oakland, California, United States",Let us take care of the HR stuff for you.,"2,578,025","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,2014-07-23,day,,,,,For Profit,http://www.jabuhr.com/,,"Administrative Services, Health Care",,,,,,,,,,,,,,,,Private,,,,,,
Aquascan Luxury Yacht Tender,https://www.crunchbase.com/organization/aquascan-luxury-yacht-tender,"Boating, Marine Transportation","Lake Worth, Florida, United States",Aquascan Luxury Yacht Tender provides maintenance and service for inflatable boats.,"2,578,026","Greater Miami Area, East Coast, Southern US",$1M to $10M,Active,1995-01-01,year,,,,,For Profit,https://aquascanribs.com,Aquascan Luxury Yacht Tender offers services to do repairs as simple as a patch on a leak or tear to a complete rebuild of clients' boats. They offer services to repair or rebuild clients' inflatable boats and make them look and perform better than new ones. They can also help the client maintain their inflatable at home with some tried and true maintenance products.,"Sports, Transportation",,,1-10,,,,,,,,,,,,,Private,,,,,,
IMS Orthopedics,https://www.crunchbase.com/organization/ims-orthopedics,"Health Care, Hospital","Phoenix, Arizona, United States","IMS Orthopedics, formally known as Valley Orthopedics, offers experienced, advanced orthopedic care by fellowship-trained surgeons.","2,578,027","Greater Phoenix Area, Western US",,Active,2000-01-01,day,,,,,For Profit,https://imsorthopedics.com/,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Zalecki Real Estate,https://www.crunchbase.com/organization/zalecki-real-estate,"Property Management, Real Estate, Rental Property, Residential","Charlotte, North Carolina, United States","Zalecki Real Estate is a firm that offers rental properties, residential housing, and property management.","2,578,030","East Coast, Southern US",,Active,,,,,,,For Profit,https://www.zebrarentals.com/,"Zalecki Real Estate operates in the property management, real estate, rental property, and residential sectors. The company offers a range of services including managing rental properties and providing real estate solutions. They maintain a portfolio of residential properties, offering rental options to clients. Their services also extend to office listings, providing a platform for businesses to find suitable office spaces. The company operates on weekdays, with their online platform, zebrarentals.com, providing information and contact details for further inquiries.",Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
Terra Sounds School of Music & Arts,https://www.crunchbase.com/organization/terra-sounds-school-of-music-arts,"Music, Music Education, Performing Arts, Professional Services","Chicago, Illinois, United States","Terra Sounds provides creative experiences and professional services, including private music, arts, and language lessons for all ages.","2,578,032","Greater Chicago Area, Great Lakes, Midwestern US",,Active,2010-01-01,year,,,,,For Profit,https://www.terrasounds.com,"Terra Sounds provides creative experiences and professional services, including private music, arts, and language lessons for all ages. It inspires students of all levels to realize their full creative potential through self-expression.","Education, Media and Entertainment, Music and Audio, Other",,,1-10,,,,,,,,,,,,,Private,,,,,,
AMA SUPPORT SERVICES,https://www.crunchbase.com/organization/ama-support-services,"Health Care, Hospital, Rehabilitation","Pittsburgh, Pennsylvania, United States","AMA SUPPORT SERVICES provides health care, rehabilitation, and hospital services.","2,578,032","Great Lakes, Northeastern US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://amasupports.com,,Health Care,,,51-100,,,,,,,,,,,,,Private,,,,,,
Alpine Integrated Health and Injury Clinics,https://www.crunchbase.com/organization/alpine-integrated-health-and-injury-clinics,"Health Care, Medical, Wellness","Murray, Utah, United States",Alpine Integrated Health and Injury Clinics is a health care organization that provides treatment for chronic illnesses and pain.,"2,578,034",Western US,$1M to $10M,Active,1998-01-01,year,,,,,For Profit,https://www.aihiclinics.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Tuggle Insurance Agency,https://www.crunchbase.com/organization/tuggle-insurance-agency,"Auto Insurance, Commercial Insurance, Insurance, Life Insurance","Winchester, Tennessee, United States",Tuggle Insurance Agency offers home and life insurance.,"2,578,037",Southern US,$1M to $10M,Active,,,,,,,For Profit,https://tuggleinsuranceagency.net,"Tuggle Insurance Agency is an insurance company. They offer home insurance, auto insurance, commercial insurance, flood insurance, and life insurance.",Financial Services,1,Casey Tuggle,11-50,,,,,,,,,,,,,Private,,,,,,
Park and Company,https://www.crunchbase.com/organization/park-and-company,"Financial Services, Health Insurance, Insurance, Life Insurance","Toledo, Ohio, United States","Park and Company offer personal insurance, business insurance, and aviation insurance services.","2,578,038","Great Lakes, Midwestern US",$1M to $10M,Active,1946-01-01,year,,,,,For Profit,https://parkinsurance.com,,Financial Services,,,11-50,,,,,,,,,,,,,Private,,,,,,
Nolan Wealth Management,https://www.crunchbase.com/organization/nolan-wealth-management,"Advice, Financial Services, Insurance","Princeton, New Jersey, United States",Nolan Wealth Management offers bespoke solutions in financial planning and insurance services to help clients achieve their financial goals.,"2,578,049","East Coast, Northeastern US",Less than $1M,Active,,,,,,,For Profit,https://www.nolanwealth.com,,"Financial Services, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Frederick Commercial Real Estate,https://www.crunchbase.com/organization/frederick-commercial-real-estate,"Commercial Real Estate, Leasing, Property Management, Real Estate","Frederick, Maryland, United States","Frederick Commercial Real Estate is a third-party brokerage firm that provides property buying, selling, leasing, and management services.","2,578,051","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,2019-01-01,month,,,,,For Profit,https://www.frederick-commercial.com,,"Financial Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Real Estate Tax Advisory Group,https://www.crunchbase.com/organization/real-estate-tax-advisory-group,"Consulting, Financial Services, Professional Services","Columbus, Georgia, United States",Real Estate Tax Advisory Group is a tax resolution firm that provides tax planning and preparation services.,"2,578,052","East Coast, Southern US",,Active,,,,,,,For Profit,https://myretag.com,,"Financial Services, Other, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
Kinsley Partners,https://www.crunchbase.com/organization/kinsley-partners,"Finance, Financial Services, Service Industry","New York, New York, United States",Kinsley Partners is a financial service provider company.,"2,578,053","Greater New York Area, East Coast, Northeastern US",,Active,2019-01-01,year,,,,,For Profit,https://kinsleypartners.com,,"Financial Services, Other",2,"Frazer Kinsley, Jake Kinsley",1-10,,,,,,,,,,,,,Private,,,,,,
Artemis Solutions Group,https://www.crunchbase.com/organization/artemis-solutions-group-006e,"Information Services, Marketing, Retail","Freeland, Washington, United States","Biometrics is a one touch is all it takes to register time & attendance with the BioCert biometric reader, located in Freeland.","2,578,063","West Coast, Western US",,Active,2002-01-01,day,,,,,For Profit,http://www.biometricsdirect.com/,,"Commerce and Shopping, Information Technology, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Lincoln Steiner SEO,https://www.crunchbase.com/organization/lincoln-steiner-seo,"Advertising, Internet","Columbia, Missouri, United States","Welcome to Lincoln Steiner SEO. At Columbia MO SEO, We have achieved the status as the best internet Marketing Company.","2,578,065",Midwestern US,$1M to $10M,Closed,2014-11-01,day,,,,none,For Profit,http://lincolnsteiner.com,,"Advertising, Internet Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Kingdom Trails Association,https://www.crunchbase.com/organization/kingdom-trails-association,"Events, Non Profit, Recreation","East Burke, Vermont, United States","Kingdom Trails Association is a recreation company that offers maintaining, and building trails","2,578,067","New England, Northeastern US",$1M to $10M,Active,1994-01-01,year,,,,,Non-profit,https://www.kingdomtrails.org,,"Events, Media and Entertainment, Other, Social Impact, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
Global Medical Supplies,https://www.crunchbase.com/organization/global-medical-supplies,"Medical, Wholesale","Orlando, Florida, United States",Global Medical Supplies is a distributor of antibody and antigen kits.,"2,578,068","East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://myglobalmedsupplies.com,"Global Medical Supplies sells antibody and antigen kits. Their product includes covid testing equipment, personal protection equipment, sanitizer, and dispensers. They offers customer support through email and phone contact.","Commerce and Shopping, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Magical Productions,https://www.crunchbase.com/organization/magical-productions,"Advertising, Marketing, SEO, Web Design, Web Development","Valencia, California, United States","Magical Productions is an advertising firm that offers web design and development, SEO, digital strategy, and online marketing services.","2,578,071","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://magicalproductions.net/,,"Advertising, Design, Internet Services, Sales and Marketing, Software",,,,,,,,,,,,,,,,Private,,,,,,
Russell Country,https://www.crunchbase.com/organization/russell-country,"Local Business, Transportation, Travel","Stanford, Montana, United States","Russell Country is a travel agency that helps to promote businesses, dine, sports, agriculture and tourism.","2,578,073",Western US,,Active,,,,,,,For Profit,https://www.russellcountry.com/,,"Sales and Marketing, Transportation, Travel and Tourism",,,,,,,,,,,,,,,,Private,,,,,,
Take Me Out NYC,https://www.crunchbase.com/organization/take-me-out-nyc,"Nightlife, Tourism, Travel","New York, New York, United States","Take Me Out, New York’s newest nightlife tour company, is taking the city that never sleeps by storm.","2,578,076","Greater New York Area, East Coast, Northeastern US",Less than $1M,Closed,2012-05-04,day,,,,none,For Profit,http://www.takemeoutnyc.com,"Take Me Out, New York’s newest nightlife tour company, is taking the city that never sleeps by storm.","Events, Media and Entertainment, Travel and Tourism",1,Ori Mor,1-10,,,,,,,,,,,,,Private,,,,,,
Jensen Ford Insurance,https://www.crunchbase.com/organization/jensen-ford-insurance,"Auto Insurance, Health Insurance, Insurance, Life Insurance","Indianapolis, Indiana, United States",Jensen Ford Insurance is an insurance agency.,"2,578,077","Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://www.jensenfordinsurance.com,"Jensen Ford Insurance provides personal, business and church insurance for individuals and small businesses. They provide auto insurance, health insurance, church insurance, home insurance, life insurance and more.",Financial Services,,,11-50,,,,,,,,,,,,,Private,,,,,,
Certified eSupport,https://www.crunchbase.com/organization/certified-esupport,"Information Services, Information Technology","Austin, Texas, United States","Certified eSupport offers Speech Recognition, Dictation, Transcription, Olympus Professional Dictation, and Tech support services.","2,578,080",Southern US,,Active,2016-01-01,year,,,,,For Profit,https://certifiedesupport.com/,,Information Technology,,,11-50,,,,,,,,,,,,,Private,,,,,,
