Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Uplift Comprehensive Service,https://www.crunchbase.com/organization/uplift-comprehensive-service,"Communities, Family, Health Care, Wellness","Windsor, California, United States",Uplift Comprehensive Service is a social organization that provides child behavioral health agency services.,"1,426,001","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,http://www.upliftcomprehensive.com ,"Uplift Comprehensive Service offers child mental health care services. they promote supportive services and healthy relationships between families, community leaders, and peers. They implement a prevention early intervention treatment and aftercare approach to managed care. If anyone wants to contact them please contact them via phone call or email.","Community and Lifestyle, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Parent Trust for Washington Children,https://www.crunchbase.com/organization/parent-trust-for-washington-children,"Child Care, Family, Non Profit","Seattle, Washington, United States",Parent Trust for Washington Children is a child abuse prevention agency that provides family assistance programs and workshops.,"1,426,002","Greater Seattle Area, West Coast, Western US",,Active,1978-01-01,year,,,,,For Profit,https://www.parenttrust.org/,,"Community and Lifestyle, Health Care, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
Futuristic Solution,https://www.crunchbase.com/organization/futuristic-solution,"Artificial Intelligence (AI), Information Technology, Internet of Things, Mobile Apps","Chatsworth, California, United States","Futuristic Solution offers data analysis, artificial intelligence, mobile apps and digital marketing related services.","1,426,003","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,,,,,,,For Profit,https://www.futuristicsolution.com/,,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Mobile, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Harp Flosser,https://www.crunchbase.com/organization/harp-flosser,"Dental, E-Commerce, Manufacturing","Sugar Land, Texas, United States","Harp Flosser manufactures dental hygiene products, including a unique, durable flosser made from braided nylon and orthodontic toothbrushes.","1,426,004","Greater Houston Area, Southern US",Less than $1M,Active,2015-01-01,year,,,,,For Profit,https://www.harpflosser.com,,"Commerce and Shopping, Health Care, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
F5 Hiring Solutions,https://www.crunchbase.com/organization/f5-hiring-solutions,"Outsourcing, Recruiting, Staffing Agency, Web Development","Brooklyn, New York, United States",F5 Hiring Solutions is an outsourcing web agency.,"1,426,007","Greater New York Area, East Coast, Northeastern US",,Active,2018-01-01,year,,,,,For Profit,https://www.f5hiringsolutions.com,"F5 Hiring Solutions provides employees to meet the standards of their clients. They find and recruit for their clients' needs. They respond to customer inquiries by phone, contact form, and email.","Administrative Services, Professional Services, Software",1,Joel Deutsch,51-100,,,,,,,,,,,,,Private,,,,,,
Sahand,https://www.crunchbase.com/organization/sahand,Real Estate,"Turkey, North Carolina, United States",Small business and Real Estate database of Iranian Market,"1,426,016","East Coast, Southern US",Less than $1M,Active,2015-06-01,day,,,,,For Profit,https://www.sahand.com,"Sahand Real Estate is a website that lists properties for sale or rent in Iran and Turkey. The website provides a platform for property owners, real estate agents, and developers to showcase their properties to potential buyers or renters. The website is designed to be user-friendly, allowing users to easily search for properties based on location, price range, property type, and other criteria. Each property listing includes a detailed description, photos or videos of the property, and contact information for the property owner or real estate agent. Sahand Real Estate aims to provide a comprehensive and reliable source of real estate information for those interested in buying or renting properties in Iran and Turkey. The website also offers various resources, such as a blog, to help users navigate the real estate market and make informed decisions.",Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
K2 Mounts,https://www.crunchbase.com/organization/k2-mounts,"Electronics, Manufacturing","North Sioux City, South Dakota, United States",K2 Mounts is a manufacturer of flat panel mounting solutions for home and commercial installations.,"1,426,017",Midwestern US,$1M to $10M,Active,,,,,,,For Profit,https://www.k2mounts.com,"K2 Mounts is a manufacturer of manual flat panel mounting systems for residential and commercial applications. They offer customized mounting options for practically every installation and application. Their cutting-edge flat panel TV wall mount systems are styled and engineered for ease of installation. Each mount comes with an easy-to-follow fast start instruction that also serves as a template, as well as a profusion of screws and hardware to meet a variety of installation requirements.","Consumer Electronics, Hardware, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
The Agency Boise,https://www.crunchbase.com/organization/the-agency-boise,"Advertising, Brand Marketing, Copywriting, Digital Marketing, Video","Boise, Idaho, United States","The Agency Boise provides brand marketing, copywriting, video production, and public relations services.","1,426,019",Western US,Less than $1M,Active,2008-01-01,day,,,,,For Profit,https://www.theagencyboise.com/,,"Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing, Video",,,1-10,,,,,,,,,,,,,Private,,,,,,
Reston Town Center Pediatrics,https://www.crunchbase.com/organization/reston-town-center-pediatrics,"Health Care, Hospital, Medical","Reston, Virginia, United States","Reston Town Center Pediatrics is a healthcare firm that offers pediatric medicine for a child's physical, emotional and developmental needs.","1,426,021","Washington DC Metro Area, East Coast, Southern US",,Active,1979-01-01,year,,,,,For Profit,https://www.rtcpeds.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Cloudfinity,https://www.crunchbase.com/organization/cloudfinity,"Cloud Data Services, Cloud Management, Software","Las Vegas, Nevada, United States","Bringing awesomeness in the way people are using cloud storage, so you can enjoy your data.","1,426,021",Western US,$1M to $10M,Closed,2012-01-01,year,,,2021-12-07,day,For Profit,http://www.cloudfinity.co,"Bringing awesomeness in the way people are using cloud storage, so you can enjoy your data.  Cloudfinity is unifying all the major personal cloud storage providers into One Single Transparent Virtual Drive.","Information Technology, Internet Services, Software",4,"Cezar Spatariu Neagu, Hrituc Ovidiu, Joe Peters, Stefan Neagu",1-10,,,,,,,,,,,,,Private,,,,,,
Health Breakthroughs,https://www.crunchbase.com/organization/health-breakthroughs,"E-Commerce, Health Care","Beaverton, Oregon, United States","Health Breakthroughs offers natural medicine and supplements online, focusing on allergies, weight loss, and more.","1,426,025","West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://healthbreakthroughs.net/,,"Commerce and Shopping, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Exceed Branding,https://www.crunchbase.com/organization/exceed-branding,"Advertising, Brand Marketing, Digital Marketing, SEM, SEO, Web Design","Boca Raton, Florida, United States","Exceed Branding provides brand development, digital marketing, SEO, social media marketing, website design, and SEM services.","1,426,042","Greater Miami Area, East Coast, Southern US",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://exceedbranding.com,,"Advertising, Design, Internet Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Dreamfields Foods,https://www.crunchbase.com/organization/dreamfields-foods,"Food and Beverage, Food Processing, Recipes","Minnetonka, Minnesota, United States",Dreamfields Foods is a food and beverages company that manufactures low-carb pasta.,"1,426,047","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://www.dreamfieldsfoods.com,,Food and Beverage,,,,,,,,,,,,,,,,Private,,,,,,
TVE,https://www.crunchbase.com/organization/tvespanol,"Advertising, Marketing, News","San Francisco, California, United States","TVE is a digital media agency that caters to marketing, news publishing, website creation and social media advertising campaigns.","1,426,052","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,1993-01-01,day,,,,,For Profit,https://tvespanol.net/,,"Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Welch Family Partnership,https://www.crunchbase.com/organization/welch-family-partnership,"Commercial Real Estate, Property Management","San Bruno, California, United States","Welch Family Partnership is a commercial real estate firm that offers retail leasing, warehouse sales and property management services.","1,426,053","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,1964-01-01,year,,,,,For Profit,https://www.welchfamilypartnership.com/,,Real Estate,,,1-10,,,,,,,,,,,,,Private,,,,,,
Louies Noodle,https://www.crunchbase.com/organization/louies-noodle,"Food and Beverage, Manufacturing","Las Vegas, Nevada, United States","Louie’s Noodle is a food manufacturing company that offers a wide range of noodles such as egg white, japanese, and spinach noodles.","1,426,056",Western US,$1M to $10M,Active,2000-07-24,day,,,,,For Profit,https://louiesnoodle.com,,"Food and Beverage, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Wildcat Creek Winery,https://www.crunchbase.com/organization/wildcat-creek-winery,"Food and Beverage, Manufacturing, Wine And Spirits","Lafayette, Indiana, United States",Wildcat Creek Winery is a wine manufacturing company that specializes in manufacturing a wide range of wines.,"1,426,059","Great Lakes, Midwestern US",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,https://www.wildcatcreekwinery.com/,,"Food and Beverage, Manufacturing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Krenzen Auto,https://www.crunchbase.com/organization/krenzen-auto,"Automotive, Customer Service, Retail","Duluth, Minnesota, United States",Krenzen Auto is an automotive dealership and services center.,"1,426,061","Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://www.krenzen.com,,"Commerce and Shopping, Other, Professional Services, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Cold Spring Plastic Surgery,https://www.crunchbase.com/organization/cold-spring-plastic-surgery,"Beauty, Cosmetic Surgery, Health Care, Medical","Huntington, New York, United States","Cold Spring Plastic Surgery provides cosmetic surgery, hand surgery, and reconstructive surgery.","1,426,063","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://www.coldspringplasticsurgery.com,"Cold Spring Plastic Surgery is a plastic surgery health care practice for patients. They provide services that include cosmetic surgery, hand surgery, non-surgical and skin care, and reconstructive surgery. Cosmetic surgery for face, breast, body, after weight loss surgery, and for men. Hand surgery for carpal tunnel syndrome, fractures, tendon injuries, neuropathies and nerve injuries, soft tissue masses, and dupuytren’s contracture.","Consumer Goods, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
