Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
California Heart & Vascular,https://www.crunchbase.com/organization/california-heart-vascular,"Health Care, Medical, Wellness","El Centro, California, United States","California Heart & Vascular Clinic offers heart, vascular care, and diagnostics services.","2,088,006","West Coast, Western US",,Active,,,,,,,For Profit,https://californiaheartclinic.com,"California Heart & Vascular is a state-of-the-art outpatient vascular center dedicated to performing complex peripheral vascular interventions without requiring hospital admission or an overnight stay. For inquiries, telephone and contact numbers are used.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Demon House,https://www.crunchbase.com/organization/demon-house,"Events, Museums and Historical Sites, Music","Monongahela, Pennsylvania, United States","Demon House offers eerie music, camp fires, and concession stand.","2,088,007","Great Lakes, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://www.demonhouse.com,"Demon House is a haunted house that provides horrifying fun and activities. They offer to host weddings, engagement photos, and parties. It also provides outdoor movie theater, merch shop, and oddities.","Events, Media and Entertainment, Music and Audio, Travel and Tourism",,,11-50,,,,,,,,,,,,,Private,,,,,,
APS Security,https://www.crunchbase.com/organization/aps-security,"Real Estate, Security","Little Rock, Arkansas, United States",Commercial and Residential Security,"2,088,008",Southern US,$1M to $10M,Closed,1999-01-01,year,,,,none,For Profit,http://GoAPSsecurity.com,"This company provides consultation, installation, and monitoring of residential and commercial security systems.","Privacy and Security, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Sweet Rain Apparel,https://www.crunchbase.com/organization/sweet-rain-apparel,"Apparel, E-Commerce, Fashion, Wholesale","Los Angeles, California, United States",Sweet Rain Apparel sells apparels and fashion products for women.,"2,088,008","Greater Los Angeles Area, West Coast, Western US",,Active,2000-01-01,year,,,,,For Profit,https://sweetrainapparel.com,"Sweet Rain Apparel has partnered with faire, an online wholesale platform, for easy wholesale ordering. They sell tops, bottoms, sets, dresses, holiday collections, sweaters, jackets, and more.","Clothing and Apparel, Commerce and Shopping, Design",,,51-100,,,,,,,,,,,,,Private,,,,,,
TakeAways,https://www.crunchbase.com/organization/takeaways,"Commercial, Recycling, Residential","Hanover, Pennsylvania, United States","TakeAways provides junk removal, trash collection, and hauling services.","2,088,010","Great Lakes, Northeastern US",,Active,2020-01-01,year,,,,,For Profit,https://www.gotakeaways.com,"TakeAways offers appliance recycling, furniture removal, hot tub removal, hazardous waste, residential calls, commercial calls, junk removal, trash collection and hauling services. They offer debris removal, tree-cutting, and curbside pickups services.","Other, Real Estate, Sustainability",,,1-10,,,,,,,,,,,,,Private,,,,,,
Central National Bank,https://www.crunchbase.com/organization/central-national-bank-769a,"Banking, Finance, Financial Services","Poteau, Oklahoma, United States",Central National Bank Poteau is a financial institution that provides banking technology services.,"2,088,012",Southern US,$10M to $50M,Active,1901-01-01,year,,,,,For Profit,https://www.cnbpoteau.bank,,"Financial Services, Lending and Investments",,,11-50,,,,,,,,,,,,,Private,,,,,,
Rutledge Youth Foundation,https://www.crunchbase.com/organization/rutledge-youth-foundation,"Children, Education, Non Profit","Springfield, Illinois, United States",The Rutledge Youth Foundation is a children's welfare organization that focuses on educating and protecting young people.,"2,088,015","Great Lakes, Midwestern US",$1M to $10M,Active,1952-01-01,year,,,,,Non-profit,http://rutledgeyouthfoundation.com ,,"Community and Lifestyle, Education, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
Golden Oaks Village,https://www.crunchbase.com/organization/golden-oaks-village,"Assisted Living, Non Profit, Retirement","Enid, Oklahoma, United States","Golden Oaks Village is a retirement community that offers programs, facilities, and services for seniors.","2,088,016",Southern US,,Active,1992-01-01,year,,,,,Non-profit,https://goldenoaks.com,"Golden Oaks Village provides compassionate care and service to its residents. They offer home health care, physical, occupational, and speech therapy, long-term care, skilled services, aquatic therapy, and restorative therapy services.","Community and Lifestyle, Health Care, Other, Social Impact",,,51-100,,,,,,,,,,,,,Private,,,,,,
Strategy1,https://www.crunchbase.com/organization/strategy1-5f1f,"Consulting, Management Consulting, Training","Tucson, Arizona, United States","Strategy1 is a business consultancy that creates a strategic alignment and provides customized solutions for people, plans, and processes.","2,088,018",Western US,Less than $1M,Active,2011-01-01,year,,,,,For Profit,https://strategy1services.com/,"Southern Arizona's leading strategic planning and business consultancy. We provide innovative and customized solutions that drive strategic alignment of people, plans, and processes.","Education, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Health Law Offices of Anthony C. Vitale,https://www.crunchbase.com/organization/health-law-offices-of-anthony-c-vitale,"Compliance, Health Care, Law Enforcement, Legal","Miami, Florida, United States",Health Law Offices of Anthony C. Vitale is a law firm that deals with fraudulent healthcare schemes.,"2,088,022","Greater Miami Area, East Coast, Southern US",Less than $1M,Active,1982-01-01,year,,,,,For Profit,https://vitalehealthlaw.com/,,"Government and Military, Health Care, Privacy and Security, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
