Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
BlackStar Technologies,https://www.crunchbase.com/organization/blackstar-technologies,Software,"West Chester, Pennsylvania, United States",Black-Star Technologies Group Inc. is a subsidiary of Black-Star Entertainment &Technologies LLC. a Delaware Corporation.,"2,350,007","Greater Philadelphia Area, Great Lakes, Northeastern US",$1M to $10M,Closed,2013-01-15,day,,,,none,For Profit,http://www.bablr.mobi,"Black-Star Technologies Group Inc. is a subsidiary of Black-Star Entertainment &Technologies LLC. a Delaware Corporation, with corporate headquarters located at 132 North Wayne Street, West Chester, PA 19380. Business structure: Shareholder Corporation, owned and operated by its founders and shareholders. Relevant owner experience: Founders and management have over 70 years of entrepreneurial start up, capitalization and technological development experience. Products/services: The Company’s primary product is a freely distributed advertisement supported Mobile Social Networking Management app known as “Bablr.” “Bablr” is The Company’s initial product, offering Digital Life Management. “Bablr” provides an “all in one” platform for integrating multiple social networking streams like Facebook with universal messaging and publishing into one easy to use mobile application. “Bablr” is targeted at the global 3 billion mobile Smartphone/tablet market. Market research suggests mobile social networking, including socialmedia like Facebook and messaging will be a 1 billion daily user market by 2015. The mobile socialmedia market has created a fast growing mobile advertisement market that will grow to over $20billion in five years. The Company believes its “Bablr” platform can grow in excess of 500% annually and create a $1 million mobile advertisement revenue stream within 24 months. Goals/Objectives: The Company seeks to launch a beta trial version of its “Bablr” app and reach 1 million downloads within 6 months. The Company seeks to have 3million downloads and 300,000 daily users within 12 months. The Company seeks to have an average daily user base of 1 million, $25,000 daily revenues and be profitable within 36 months.",Software,,,1-10,1,,,,,,USD,,,,,,Private,,,,,,
"Martin & Bontrager, APC",https://www.crunchbase.com/organization/martin-bontrager-apc,"Legal, Service Industry","Los Angeles, California, United States","Martin & Bontrager, APC is a full-service boutique consumer protection law firm which provides a broad spectrum of legal services to clients","2,350,012","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2014-01-01,day,,,,,For Profit,https://mblawapc.com/,,"Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Parkside Family Dental.,https://www.crunchbase.com/organization/parkside-family-dental,"Cosmetics, Dental, Finance, Health Care, Insurance","Louisville, Kentucky, United States","Parkside Family Dental provides cosmetic dentistry, dental implants, and emergency treatment services.","2,350,027",Southern US,$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://www.parksidefamilydental.com,"Parkside Family Dental provides dental care services. They provide cosmetic dentistry, dental implants, emergency treatment, laser dentistry, Invisalign, botox treatment, sure smile aligners, general dentistry, and pediatric dentistry services.  Their customers contact through email, phone, and online applications.","Consumer Goods, Financial Services, Health Care",,,1-10,,,,,,,,,,,,,Private,,,,,,
Atlanta Acne Specialists,https://www.crunchbase.com/organization/atlanta-acne-specialists,"Cosmetics, Health Care, Medical","Decatur, Georgia, United States",Atlanta Acne Specialists is a skincare practice that provides acne skin care and acne treatments.,"2,350,030","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://atlantaacnespecialists.com/,,"Consumer Goods, Health Care",,,1-10,,,,,,,,,,,,,Private,,,,,,
MCGamer Network,https://www.crunchbase.com/organization/mcgamer-network,"Consulting, Online Games, PC Games, Video Games","Petaluma, California, United States","MCGamer Network is the home of the Minecraft Survival Games (MCSG®), UHC worlds, battlegrounds, and many other fun game types.","2,350,037","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2012-04-01,day,,,,,For Profit,https://www.mcgamer.net,,"Gaming, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Galdisa,https://www.crunchbase.com/organization/galdisa,"Food and Beverage, Food Processing, Manufacturing, Snack Food","Conroe, Texas, United States","Galdisa is a peanut manufacturing company that of offers products such as peanut butter, roasted peanuts, and snacks.","2,350,039","Greater Houston Area, Southern US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://www.galdisausa.com,,"Food and Beverage, Manufacturing",,,1-10,,,,,,,,,,,,,Private,,,,,,
EagleTEQ Advisors,https://www.crunchbase.com/organization/eagleteq-advisors,"Information Services, Information Technology","Mckinney, Texas, United States",EagleTEQ Advisors is focused on enabling technology solution providers and distributors to grow revenue.,"2,350,045","Dallas/Fort Worth Metroplex, Southern US",,Active,2016-01-01,year,,,,,For Profit,https://www.eagleteq.com/,,Information Technology,,,1-10,,,,,,,,,,,,,Private,,,,,,
Hunt Club,https://www.crunchbase.com/organization/hunt-club-insurance,"Auto Insurance, Financial Services, Health Care, Insurance","Apopka, Florida, United States","Hunt Club provides different types of home, auto, business and health insurance.","2,350,053","East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.huntclubins.com/,,"Financial Services, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Snapblocs,https://www.crunchbase.com/organization/snapblocs,"Information Technology, Software, Software Engineering","Seattle, Washington, United States","Snapblocs specializes in minimizing the time it takes to design, implement and run data platform infrastructure.","2,350,055","Greater Seattle Area, West Coast, Western US",,Active,2020-01-01,year,,,,,For Profit,https://www.snapblocs.com,,"Information Technology, Science and Engineering, Software",1,Paul Skillen,11-50,,,,,,,,,,,,,Private,,,,,,
Sunrise Multispecialist Medical Center,https://www.crunchbase.com/organization/sunrise-multispecialist-medical-center,"Health Care, Hospital, Medical","Orange, California, United States",Sunrise Multispecialist Medical Center is a health care company.,"2,350,058","Greater Los Angeles Area, West Coast, Western US",,Active,1995-01-01,year,,,,,For Profit,https://www.sunrisemedicalcenter.com,"Sunrise Multispecialist Medical Center has a wide range of specialists available should their treatment plan require one. It also offers pre-placement services, including drug screening and physicals. It is a walk-in urgent care facility specializing in the treatment of occupational injuries and family practice care.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
