Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Sterling Property Group,https://www.crunchbase.com/organization/sterling-property-group,"Property Management, Real Estate, Residential","Silverdale, Washington, United States",Sterling Property Group is a real estate company that provides home buying and selling services.,"2,478,008","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.sterlinggroup360.com,Sterling Property Group is committed to serving its family with unprecedented knowledge of the local market and working to ethical standards. They build with their valued clients and community. Their services include residential and property management.,Real Estate,1,Rick Slate,11-50,,,,,,,,,,,,,Private,,,,,,
Little Harpeth Brewing,https://www.crunchbase.com/organization/little-harpeth-brewing,"Brewing, Craft Beer, Food and Beverage","Nashville, Tennessee, United States","Little Harpeth Brewing is beer. In particular, they are beer from Nashville, and for Nashville.","2,478,009",Southern US,Less than $1M,Active,2011-01-01,year,,,,,For Profit,http://littleharpethbrewing.com/,"They craft in the tradition of German lagers, consistent with the beers of pre-prohibition Middle Tennesseans. Their mission is to preserve the past, enjoy the present, and sustain the future of brewing in Middle Tennessee. They are dedicated to the improvement of their community and to the quality of their product; And they are working hard to give you the beer you deserve.",Food and Beverage,1,Michael Kwas,1-10,1,Seed,290000,USD,290000,290000,USD,290000,,,,,Private,,,,,,
LaFontanella Foods,https://www.crunchbase.com/organization/lafontanella-foods,"Food Processing, Quality Assurance, Retail","Kansas City, Missouri, United States",LaFontanella Foods is a sauce producing company that provides pasta and pizza sauces.,"2,478,011",Midwestern US,,Active,1990-01-01,year,,,,,For Profit,https://www.lffoods.com,"LaFontanella Foods offers product development, packaging options, private labeling, and quality control services. They provide hand-made tomato, celery, carrot, and basil sauces. They also provide cascone sauces, sensetive sauces, pasta, and pizza sauces.","Commerce and Shopping, Food and Beverage, Professional Services",,,51-100,,,,,,,,,,,,,Private,,,,,,
Jeep Country Federal Credit Union,https://www.crunchbase.com/organization/jeep-country-federal-credit-union,"Banking, Credit Cards, Financial Services, Service Industry","Holland, Ohio, United States",Jeep Country Federal Credit Union provides financial cooperative services.,"2,478,013","Great Lakes, Midwestern US",$1M to $10M,Active,1938-01-01,year,,,,,For Profit,https://www.jeepcountryfcu.com/,Jeep Country Federal Credit Union they provides personal services to their members.,"Financial Services, Lending and Investments, Other, Payments",,,1-10,,,,,,,,,,,,,Private,,,,,,
Direct Digital,https://www.crunchbase.com/organization/direct-digital-8f1e,"Billing, Printing","Tempe, Arizona, United States","Direct Digital provides automated invoicing, electronic archive, document printing and payment management services.","2,478,014","Greater Phoenix Area, Western US",,Active,1998-01-01,day,,,,,For Profit,http://www.ddphoenix.com,,"Content and Publishing, Media and Entertainment, Payments, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Dorman Legacy Advisors,https://www.crunchbase.com/organization/dorman-legacy-advisors,"Finance, Financial Services, Retirement","Medina, Ohio, United States","Dorman Legacy Advisors is a financial management firm that provides employee retention, retirement plan and personal financing services.","2,478,019","Great Lakes, Midwestern US",Less than $1M,Active,,,,,,,For Profit,https://www.dormanlegacyadvisors.com/,,"Community and Lifestyle, Financial Services, Other",,,1-10,,,,,,,,,,,,,Private,,,,,,
Parkside Clinic,https://www.crunchbase.com/organization/parkside-clinic,"Health Care, Therapeutics, Wellness","Portland, Oregon, United States",Parkside Clinic is a health care center that specializes in chiropractic care and massage therapy for injuries.,"2,478,021","West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://www.parksidepdx.com,"Parkside Clinic specializes in chiropractic care and massage therapy services. Our treatments can provide relief from headaches, back pain, acute injuries, and chronic pain. Their therapy services include craniosacral therapy, tissue massage, myofascial therapy, sports-specific massage, and thai massage services.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Industrial Motor & Controls,https://www.crunchbase.com/organization/industrial-motor-controls,"Industrial, Manufacturing, Product Design","Willoughby, Ohio, United States","Industrial Motor & Controls is a manufacturers' representative for power transmission, bearings, chain drives, and belt drives.","2,478,022","Great Lakes, Midwestern US",$1M to $10M,Active,1972-01-01,year,,,,,For Profit,https://imcrep.com,"Industrial Motor & Controls is a manufacturers' representative for couplings, motion controls, electric motors, motor controls, variable speed drives, and electrical products. They also offer metal fabrication, transportation, overhead doors, floor care, sports equipment, and measuring devices.","Design, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Toole Insurance Agency,https://www.crunchbase.com/organization/toole-insurance-agency,"Credit, Financial Services, Health Care, Insurance, Mortgage","Lufkin, Texas, United States","Toole Insurance Agency is a mortgage firm that offers bonds, credit, vehicles, homeowners, personal, health, and business insurances.","2,478,024",Southern US,,Active,,,,,,,For Profit,https://insurancetoole.com/,,"Financial Services, Health Care, Lending and Investments, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Bubbly Creative,https://www.crunchbase.com/organization/bubbly-creative,"Advertising, Content Marketing, Digital Marketing, SEO, Social Media","Salem, Massachusetts, United States",Bubbly Creative a boutique digital & content marketing agency focused on building & executing strategies to make small businesses POP!,"2,478,026","Greater Boston Area, East Coast, New England",$1M to $10M,Active,2020-01-01,day,,,,,For Profit,https://www.bubblycreative.com/,,"Advertising, Internet Services, Media and Entertainment, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
McFarland Associates,https://www.crunchbase.com/organization/mcfarland-associates-a751,"Advice, Financial Services, Insurance, Property Management, Real Estate","Monterey, California, United States","McFarland Associates provides financial planning, investment, estate planning, insurance, property management, and financing services.","2,478,030","West Coast, Western US",,Active,,,,,,,For Profit,https://mcfarlandria.com,,"Financial Services, Media and Entertainment, Real Estate",,,,,,,,,,,,,,,,Private,,,,,,
St. Clair Graphics,https://www.crunchbase.com/organization/st-clair-graphics,"Graphic Design, Printing, Professional Services","Honesdale, Pennsylvania, United States","St. Clair Graphics provides printing, copying, and finishing services.","2,478,031","Great Lakes, Northeastern US",,Active,,,,,,,For Profit,https://www.stclairgraphics.com/,,"Content and Publishing, Design, Media and Entertainment, Other",,,,,,,,,,,,,,,,Private,,,,,,
Contra Costa News Register,https://www.crunchbase.com/organization/contra-costa-news-register,Publishing,"Martinez, California, United States",The Contra Costa News Register is the only business/professional newspaper in Contra Costa County.,"2,478,032","San Francisco Bay Area, West Coast, Western US",,Active,1956-01-01,year,,,,,For Profit,https://www.ccnewsregister.com,,"Content and Publishing, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
HipRez,https://www.crunchbase.com/organization/hiprez,"Information Technology, Internet","San Francisco, California, United States","HipRez uses advanced technology to deliver hassle-free, beautifully designed resume websites","2,478,036","San Francisco Bay Area, West Coast, Western US",,Closed,2012-04-01,month,,,,none,For Profit,http://www.hiprez.com,"HipRez uses advanced technology to deliver hassle-free, beautifully designed resume websites to customers looking to modernize their old school resume. HipRez has provided over 50k customers with hip, trendy resume websites.  Get your dream job today with HipRez! ","Information Technology, Internet Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Highhouse Energy,https://www.crunchbase.com/organization/highhouse-energy,"Delivery Service, Fuel, Oil and Gas","Honesdale, Pennsylvania, United States",Highhouse Energy is a heating and motor fuel distributor and delivery company.,"2,478,037","Great Lakes, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://highhouseenergy.com,,"Energy, Natural Resources, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Community Loan Center of the Brazos Valley,https://www.crunchbase.com/organization/community-loan-center-of-the-brazos-valley,"Consumer Lending, Financial Services, Lending, Micro Lending","Bryan, Texas, United States",Community Loan Center of the Brazos Valley is a non-profit lending institution that provides low-interest and low-fee personal loans.,"2,478,045",Southern US,,Active,,,,,,,Non-profit,https://clcbv.org/,,"Financial Services, Lending and Investments",,,,,,,,,,,,,,,,Private,,,,,,
Medco West,https://www.crunchbase.com/organization/medco-west,"Electronics, Manufacturing, Supply Chain Management","Hackensack, New Jersey, United States",Medco West is an electrical systems manufacturer that provides prototype assembly and in-process inspection for various industries.,"2,478,048","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,2008-01-01,year,,,,,For Profit,http://medcowest.com/,,"Consumer Electronics, Hardware, Manufacturing, Transportation",,,101-250,,,,,,,,,,,,,Private,,,,,,
Miller Financial,https://www.crunchbase.com/organization/miller-financial,"Finance, Financial Services, Insurance, Life Insurance, Retirement","Marshall, Michigan, United States",Miller Financial is a financial service company.,"2,478,049","Great Lakes, Midwestern US",,Active,1997-01-01,year,,,,,For Profit,https://www.millerfinancialplanning.com,"Miller Financial Services is an independent, unbiased investment advisory firm. They believe that investment advisors should embrace this distinction and always do the right thing for the right reasons. They provide independent advice for individuals in specific areas including retirement, investment, insurance, and estate planning. They also specialize in complete employee benefit planning including health insurance, and all varieties of company retirement plans.","Community and Lifestyle, Financial Services, Other",,,1-10,,,,,,,,,,,,,Private,,,,,,
Core Lender Services,https://www.crunchbase.com/organization/core-lender-services,"Document Preparation, Lending, Real Estate","Melville, New York, United States",Core Lender Services provides documentation and settlement services for lenders.,"2,478,050","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://corelenderservices.com,"Core Lender Services provides mortgage documents, settlement, and compliance services. They also provide mortgage services, including loan document preparation.","Administrative Services, Financial Services, Real Estate",1,James McBrearty III,11-50,,,,,,,,,,,,,Private,,,,,,
Get Graphic,https://www.crunchbase.com/organization/get-graphic,"Architecture, Digital Signage, Graphic Design, Printing","Springdale, Arkansas, United States","Get Graphic offers signage, banners, vehicle wraps, and printing services.","2,478,054",Southern US,$1M to $10M,Active,,,,,,,For Profit,https://getgraphic.com,"Get Graphic provides signs, storefronts, banners, wraps, lettering, graphic installation, architectural, branding and design, apparel, flyers and cards, paint protection, and HD printing services. Their contact is done through phone calls, emails, and online applications.","Content and Publishing, Design, Media and Entertainment, Real Estate, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
VORTE Technologies,https://www.crunchbase.com/organization/vorte-technologies,CleanTech,"Asheville, North Carolina, United States",VORTÉ TECHNOLOGIES is developing a platform cooling and heating solution.,"2,478,056","East Coast, Southern US",,Active,2019-01-01,year,,,,,For Profit,https://www.vorte.net/,"VORTÉ TECHNOLOGIES (VORTÉ) is developing a platform cooling and heating solution that solves pain points in an environmentally friendly way for multiple applications. VORTÉ’s solution generates instant snap chill temperatures using just ambient air, so no requirement for traditional refrigerants and zero emissions. VORTÉ is developing a low-cost efficient system.",Sustainability,3,"Christopher Bean, Nikko Patten, Tim Moor",1-10,,,,,,,,,,,,,Private,,,,,,
