Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Chattanooga Exteriors,https://www.crunchbase.com/organization/chattanooga-exteriors,Construction,"Chattanooga, Tennessee, United States",Chattanooga Exteriors provides superior solutions for homeowners who need assistance when it comes to renovating the exterior.,"1,488,001",Southern US,$1M to $10M,Active,2013-01-01,day,,,,,For Profit,https://www.chattanoogaexteriors.com,,Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
Laurelwood Golf Course,https://www.crunchbase.com/organization/laurelwood-golf-course,"Events, Golf, Recreation, Sports","Eugene, Oregon, United States","Laurelwood Golf Course is a social organization that offers golf, social events, and dining.","1,488,002","West Coast, Western US",$1M to $10M,Active,1929-01-01,year,,,,,For Profit,https://golflaurelwood.com,"Laurelwood Golf Course is a nine-hole public golf course. The greens are bent grass and the fairways are poa annual grass. They provide annual passes, lessons, pub, and event services. They provide customized solutions to the customer and company needs. The customer contact through phone number, email, and application form.","Events, Media and Entertainment, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
THG Transport,https://www.crunchbase.com/organization/thg-transport,"Limousine Service, Public Transportation, Transportation","Pocopson, Pennsylvania, United States","THG Transport is a ground transportation company offering sedan, limousine, mini-bus, shuttle bus, and deluxe motorcoach services.","1,488,002","Greater Philadelphia Area, Great Lakes, Northeastern US",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,http://www.thgtransport.com,,Transportation,,,11-50,,,,,,,,,,,,,Private,,,,,,
Realize Communications,https://www.crunchbase.com/organization/realize-communications,Telecommunications,"Salt Lake City, Utah, United States",Realize Communications is a one-stop telecommunications solutions provider serving businesses across the United States.,"1,488,003",Western US,,Active,2008-01-01,year,,,,,For Profit,http://gorealize.com/,,Hardware,,,1-10,,,,,,,,,,,,,Private,,,,,,
North American Services,https://www.crunchbase.com/organization/north-american-services,"Freight Service, Logistics, Transportation","Bismarck, North Dakota, United States",North American Services is the administrative support branch of the North American Holdings family of LTL carriers.,"1,488,005",Midwestern US,$1M to $10M,Active,1980-01-01,year,,,,,For Profit,https://nacompanies.com,,Transportation,,,501-1000,,,,,,,,,,,,,Private,,,,,,
House of Tennis,https://www.crunchbase.com/organization/house-of-tennis,"Recreation, Sports, Tennis","Reston, Virginia, United States","Quality training & tennis management in the DC, MD, & Virginia area.","1,488,006","Washington DC Metro Area, East Coast, Southern US",,Active,2021-05-01,day,,,,,For Profit,https://www.houseoftennisdmv.org/,,Sports,1,Michael Retta,1-10,,,,,,,,,,,,,Private,,,,,,
Sterling House Community Center,https://www.crunchbase.com/organization/sterling-house-community-center,"Charity, Communities, Non Profit, Social Impact","Stratford, Connecticut, United States","Sterling House Community Center is a nonprofit organization that offers various programs, activities, and volunteering options for children.","1,488,007","East Coast, New England, Northeastern US",,Active,1932-01-01,year,,,,,Non-profit,https://www.sterlinghousecc.org/,,"Community and Lifestyle, Other, Social Impact",1,Cordelia Sterling,11-50,,,,,,,,,,,,,Private,,,,,,
Lexus of Mt. Kisco,https://www.crunchbase.com/organization/lexus-of-mt-kisco,,"Mount Kisco, New York, United States","Lexus of Mt. Kisco is a car dealership specializing in Lexus cars in Mt. Kisco, New York.","1,488,008","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,,,,,,,For Profit,http://lexusofmtkisco.com,,,,,11-50,,,,,,,,,,,,,Private,,,,,,
Nexus Gaming Intelligence,https://www.crunchbase.com/organization/nexus-gaming-intelligence,"Consulting, Gaming, Information Technology, Professional Services","Malta, Montana, United States",Nexus Gaming Intelligence provides comprehensive solution to start the online gaming business.,"1,488,009",Western US,$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://nexuslink.com/index.html,"Nexus Gaming Intelligence provides attributing factors in a gaming operation and solution to start online gaming business. They also offer complete solutions including gaming back office, anti-fraud systems, payment processing, CRM & customer workflows, in-depth reporting tools  and marketing consultancy services.","Gaming, Information Technology, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Driven Grow,https://www.crunchbase.com/organization/driven-grow,"Agriculture, Cannabis, Farming","Frederic, Michigan, United States",Driven Grow produces cannabis products for medicinal and recreational use.,"1,488,012","Great Lakes, Midwestern US",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.drivengrow.com,,"Agriculture and Farming, Community and Lifestyle, Food and Beverage, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Censible,https://www.crunchbase.com/organization/censible,"Financial Services, Insurance","New York, New York, United States",Custom stock portfolios that align your investments with your personal values,"1,488,013","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,1995-01-01,day,,,,,For Profit,https://censible.co,,Financial Services,,,1-10,1,,,,,,USD,,VentureOut,,1,,Private,,,,,,
Chrysanthemum Software,https://www.crunchbase.com/organization/chrysanthemum-software,Software,"San Diego, California, United States","Chrysanthemum Software designs software to help people and groups manage their human contacts, physical assets, and financial resources.","1,488,016","Greater San Diego Area, West Coast, Western US",,Active,,,,,,,For Profit,http://www.chryssoft.com,,Software,,,,,,,,,,,,,,,,Private,,,,,,
Jersey Shore Powersports,https://www.crunchbase.com/organization/jersey-shore-powersports,"Automotive, Electric Vehicle, Manufacturing, Recreational Vehicles, Sports, Transportation","Middletown, New Jersey, United States",JSPS is dealing with powersports vehicles.,"1,488,022","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.jerseyshorepowersports.com/,"JSPS os conveniently located in Middletown, NJ just minutes from the Garden State Parkway. JSPS is a family owned and operated full-service powersports dealership. We feature quality motorcycles, personal watercraft, ATV's, utility vehicles, quads and power equipment, including snow removal equipment and generators by the leaders in the industry: Honda, Kawasaki, Suzuki and Yamaha.","Manufacturing, Sports, Transportation",,,1-10,,,,,,,,,,,,,Private,,,,,,
Buckl Architects,https://www.crunchbase.com/organization/buckl-architects,"Architecture, Civil Engineering, Commercial, Health Care","Easton, Pennsylvania, United States","Buckl Architects is an architecture firm that offers design services for healthcare, institutional, and commercial clients.","1,488,023","Great Lakes, Northeastern US",$1M to $10M,Active,1990-01-01,year,,,,,For Profit,https://www.bucklarchitects.com/,,"Health Care, Other, Real Estate, Science and Engineering",1,Buckl Werner,11-50,,,,,,,,,,,,,Private,,,,,,
Avondale Roofing inc,https://www.crunchbase.com/organization/avondale-roofing-inc,"Building Maintenance, Construction, Home Improvement, Home Services","Chicago, Illinois, United States",Avondale Roofing inc is a house construction services firm that specializes in providing roofing services.,"1,488,028","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,https://avondaleroofing.com,,Real Estate,,,1-10,,,,,,,,,,,,,Private,,,,,,
Endo PC,https://www.crunchbase.com/organization/endo-pc,"Dental, Health Care, Hospital, Medical","West Des Moines, Iowa, United States",Endo PC provides dental services.,"1,488,030",Midwestern US,$1M to $10M,Active,1974-01-01,year,,,,,For Profit,https://www.endopc.com,"Endodontics has served the greater Des Moines and central Iowa communities. Root canals are one of the specialties. Endodontists are all dentists, although only about of dentists are endodontists. They are specialists in the same way that a doctor is a specialist in any other profession. Beyond dental school, they have completed an additional two or more years of training. This supplementary training focuses on tooth pain diagnosis and root canal therapy. Endodontic treatment can salvage a diseased tooth in many circumstances. The dentist has demonstrated their concern for user receiving the endodontic care available by referring reader to their office. Their mission is to provide unmatched quality in a caring, professional, and clinically excellent atmosphere. They hope to go above and beyond their requirements.",Health Care,,,51-100,,,,,,,,,,,,,Private,,,,,,
Robert G. Rice,https://www.crunchbase.com/organization/robert-g-rice,"Accounting, Finance, Professional Services","Medford, Massachusetts, United States","Robert G. Rice offers tax, audit, book keeping, and accounting services.","1,488,030","Greater Boston Area, East Coast, New England",,Active,1980-01-01,year,,,,,For Profit,http://www.rgrpc.com/,,"Financial Services, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Evergrain,https://www.crunchbase.com/organization/evergrain,"Advertising, Film, Film Production, Social Impact","Charlottesville, Virginia, United States",Film Production Studio,"1,488,033","East Coast, Southern US",,Active,2018-11-01,month,,,,,For Profit,https://evergrain.co,"Independent film production company crafting impact-driven original films, series, and branded content. Evergrain produces, directs, shoots and edits original stories for web, digital and theatrical markets. We are focused on character-driven stories that create impact.","Advertising, Media and Entertainment, Other, Sales and Marketing, Social Impact, Video",2,"Michael Esposito, Shaina Allen",1-10,,,,,,,,,,,,,Private,,,,,,
Laurel Environmental Geosciences,https://www.crunchbase.com/organization/laurel-environmental-geosciences,"Commercial, Environmental Consulting, Environmental Engineering, Residential","Huntington Station, New York, United States","Laurel Environmental Geosciences is an environmental consulting firm that provides site assessments, testing, and remediation services.","1,488,034","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://www.laurelenv.com,,"Other, Professional Services, Real Estate, Science and Engineering, Sustainability",,,11-50,,,,,,,,,,,,,Private,,,,,,
Oak Tree Escrows,https://www.crunchbase.com/organization/oak-tree-escrows,"Commercial, Real Estate, Residential","El Cajon, California, United States",Oak Tree Escrows is a real estate closing and settlement company.,"1,488,035","Greater San Diego Area, West Coast, Western US",$1M to $10M,Active,1980-01-01,year,,,,,For Profit,http://www.oaktreeescrow.com,"Oak Tree Escrows create mutually beneficial relationships on all fronts. Their property is settled in accordance with regulatory requirements and that personal information is handled respectfully. Their services include residential, refinance, and commercial.","Other, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Virginia Willis Culinary Enterprises,https://www.crunchbase.com/organization/virginia-willis-culinary-enterprises,Information Technology,"Atlanta, Georgia, United States","Virginia Willis Culinary Enterprises, Inc specializes in recipe development, content creation, culinary editorial services.","1,488,039","Greater Atlanta Area, East Coast, Southern US",Less than $1M,Active,,,,,,,For Profit,http://www.virginiawillis.com/,,Information Technology,,,11-50,,,,,,,,,,,,,Private,,,,,,
United Commercial Cast Stone,https://www.crunchbase.com/organization/united-commercial-cast-stone,"Building Material, Commercial, Industrial, Manufacturing","Gainesville, Texas, United States",United Commercial Cast Stone is a manufacturer of custom cast stone products.,"1,488,044",Southern US,,Active,1990-05-01,month,,,,,For Profit,https://www.unitedcommercialcaststone.com,"United Commercial Cast Stone is a supplier of cast stone for ACME brick company. Their services include architectural features, trim, ornament, buildings, and structures.","Manufacturing, Other, Real Estate",,,,,,,,,,,,,,,,Private,,,,,,
Freerun Technologies,https://www.crunchbase.com/organization/freerun-technologies,,"Napa, California, United States",Freerun Technologies,"1,488,049","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,1994-01-01,day,,,,,For Profit,http://freerun.com/,,,,,1-10,,,,,,,,,,,,,Private,,,,,,
Unicare,https://www.crunchbase.com/organization/unicare-e239,"Health Care, Insurance","Camarillo, California, United States",UniCare is a trusted health insurance & health care plan provider.,"1,488,051","Greater Los Angeles Area, West Coast, Western US",,Active,,,,,,,For Profit,https://www.unicare.com,,"Financial Services, Health Care",,,,,,,,,,,,,,,,Private,,,,,,
