Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
FaceKey,https://www.crunchbase.com/organization/facekey,"Biometrics, Information Services, Security","San Antonio, Texas, United States",FaceKey is a biometric access control and security systems company.,"1,362,000",Southern US,$1M to $10M,Active,1999-01-01,day,,,,,For Profit,https://www.facekey.com/,,"Biotechnology, Data and Analytics, Information Technology, Privacy and Security, Science and Engineering",,,1-10,,,,,,,,,,,,,Private,,,,,,
DocuVault,https://www.crunchbase.com/organization/docuvault,Security,"Denver, Colorado, United States",data protection and backup,"1,362,002","Greater Denver Area, Western US",,Closed,1997-01-01,year,2008-05-01,month,2008-05-01,day,For Profit,http://www.docuvault.com,"Founded in 1997 by Bowen Banbury, DocuVault provided records management services including file and box storage and delivery, data security, and shredding services. In 1998 it had 75 employees and $12M in sales.",Privacy and Security,,,51-100,,M&A,,,,,,,,,,,Private,,,,,,
WhyHigh,https://www.crunchbase.com/organization/whyhigh,"E-Commerce, Marketplace","Milwaukee, Wisconsin, United States","WhyHigh is a social, referral-driven marketplace that connects consumers with trusted local service professionals.","1,362,008","Great Lakes, Midwestern US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://whyhigh.com/,"WhyHigh is a social, referral-driven marketplace that connects consumers with trusted local service professionals.  Their mission is to reinvent how service providers and consumers find one another and build a lasting relationship.",Commerce and Shopping,,,1-10,,,,,,,,,,,,,Private,,,,,,
Tuatara Group,https://www.crunchbase.com/organization/tuatara-group,"Business Development, Consulting, Management Consulting, Procurement, Project Management","Oakton, Virginia, United States","Tuatara Group is a consulting company that provides engineering, trade promotion, and project development services.","1,362,012","Washington DC Metro Area, East Coast, Southern US",,Active,2015-01-01,year,,,,,For Profit,https://www.tuataragroup.com/,,"Administrative Services, Other, Professional Services, Transportation",,,1-10,,,,,,,,,,,,,Private,,,,,,
Poly-Planar,https://www.crunchbase.com/organization/poly-planar,"E-Commerce, Electronics, Retail","Summerville, South Carolina, United States","Poly-Planar is an e-shop that retails floating speakers, radios, adapters, gimbal mounting brackets, extension cables, and covers.","1,362,015","East Coast, Southern US",Less than $1M,Active,,,,,,,For Profit,https://polyplanar.com/,,"Commerce and Shopping, Consumer Electronics, Hardware",,,1-10,,,,,,,,,,,,,Private,,,,,,
NAHB International Builders'​ Show,https://www.crunchbase.com/organization/nahb-international-builders-show,"Construction, Event Management, Events","Washington, District of Columbia, United States",NAHB International Builders'​ Show is a premier event solutions company that provides exhibitions and events for the construction industry.,"1,362,018","Washington DC Metro Area, Southern US",,Active,,,,,,,For Profit,https://www.buildersshow.com,,"Events, Media and Entertainment, Real Estate",,,101-250,,,,,,,,,,,,,Private,,,,,,
Mississippi Delta Nature and Learning Center,https://www.crunchbase.com/organization/mississippi-delta-nature-and-learning-center,"Service Industry, Training","Greenville, Mississippi, United States",Mississippi Delta Nature and Learning Centre offers high-quality educational program and career training possibilities.,"1,362,019",Southern US,,Active,2020-01-01,year,,,,,Non-profit,https://www.msdeltanature.org,"Mississippi Delta Nature and Learning Centre offers family-friendly recreational activities, cultivates sustainable community improvements that are accessible and affordable, and offers high-quality educational program and career training possibilities.","Education, Other",,,,1,,,,,,USD,,Washington County Food Access Improvement Fund,1,1,,Private,,,,,,
Champlain Stone,https://www.crunchbase.com/organization/champlain-stone,"Building Material, Construction, Manufacturing, Residential, Sales","Warrensburg, New York, United States",Champlain Stone is a building material manufacturing company.,"1,362,023","East Coast, Northeastern US",$10M to $50M,Active,1982-01-01,year,,,,,For Profit,https://www.champlainstone.com,"Champlain Stone is a manufacturer of building materials. natural stone for construction and landscaping from seven unique granite, quartzite sandstone, and limestone quarries. They harvest the stone using surface mining techniques, which are the least disruptive and impactful of the mining methods, and they follow the Adirondack Park Agency's strict environmental standards and regulations.","Manufacturing, Real Estate, Sales and Marketing",,,51-100,,,,,,,,,,,,,Private,,,,,,
Conifr,https://www.crunchbase.com/organization/conifr,"Consulting, Content, Marketing, SEO, Training","Bend, Oregon, United States","Conifr is a consulting firm that offers SEO, content development, training, link building, analytics, and marketing integration services.","1,362,024","West Coast, Western US",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://www.conifr.com/,,"Education, Internet Services, Media and Entertainment, Professional Services, Sales and Marketing",1,Kristan Bauer,1-10,,,,,,,,,,,,,Private,,,,,,
Livelihood Life,https://www.crunchbase.com/organization/livelihood-life,"Financial Services, InsurTech","Portland, Oregon, United States",Livelihood Life is modernizing the insurance experience for a new generation.,"1,362,025","West Coast, Western US",,Closed,2019-04-01,month,,,,none,For Profit,https://www.livelihoodlife.com/,"Livelihood life is making insurance easy, convenient and affordable, using automated algorithmic underwriting. We believe when insurance is done right, the beneficiary is everyone. The result? An insurance process that gets people covered faster, without a sales agents, exams or hassle. Keeping more money in where it should be. We are rebuilding the insurance experience for the modern generation.",Financial Services,1,George Leyva,,,,,,,,,,,,,,Private,,,,,,
