Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Stovall Dental,https://www.crunchbase.com/organization/stovall-dental,"Cosmetic Surgery, Dental, Health Care, Medical","Goldsboro, North Carolina, United States",Stovall Dental provides diagnosis and prevention for oral and tooth problems.,"2,658,001","East Coast, Southern US",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,https://stovalldentist.com,"Stovall Dental is a provider of dental care services. Their dental care services include general dentistry, cosmetic dentistry, dental implants, dentures, cleaning and exams, and six-month smiles. Their services also include dental sedation, removable partials and dentures, tooth extractions, composite tooth-colored fillings, crowns and bridges, dental implants, root canals, veneers and laminates, and teeth whitening. They provide these services for diseases and disorders of the oral and maxillofacial regions.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Claddagh,https://www.crunchbase.com/organization/claddagh,"Advice, Financial Services, Professional Services","Fairfield, Connecticut, United States","Claddagh offers estate planning, retirement planning, and financial advisory services.","2,658,002","East Coast, New England, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://www.claddaghllc.com,,"Financial Services, Media and Entertainment, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
Burgos Lanza and Associates,https://www.crunchbase.com/organization/burgos-lanza-and-associates,"Architecture, Interior Design, Service Industry","Coral Gables, Florida, United States",Burgos Lanza and Associates is a full-service architectural and planning firm.,"2,658,004","Greater Miami Area, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.burgoslanza.com/,,"Design, Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Stewart Engineering & Sales Company,https://www.crunchbase.com/organization/stewart-engineering-sales-company,"Industrial Automation, Industrial Engineering, Machinery Manufacturing, Product Design","Muskegon, Michigan, United States","Stewart Engineering & Sales Company furnishes, designs, and installs overhead cranes and hoists.","2,658,005","Great Lakes, Midwestern US",$1M to $10M,Active,1972-01-01,year,,,,,For Profit,https://steweng.com,"Stewart Engineering & Sales is a design, fabricate, and install complete systems including runways and support structures, and furnishes and installs overhead cranes and monorails, sales, engineering, porter steel, and welding services.","Design, Manufacturing, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Alison Wight Dentistry,https://www.crunchbase.com/organization/alison-wight-dentistry,"Dental, Health Care, Medical","Lake Forest, California, United States","Alison Wight Dentistry provides dental implants, root canals, and teeth whitening treatment services.","2,658,007","Greater Los Angeles Area, West Coast, Western US",,Active,,,,,,,For Profit,https://www.alisonwightdds.com,"Alison Wight Dentistry provides cleanings and exams, dental implants, porcelain veneers, root canal treatment, dentures and partials teeth whitening, tooth-colored fillings, porcelain crowns, and dental emergency services.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Weitbrecht Communications,https://www.crunchbase.com/organization/weitbrecht-communications,"Manufacturing, Retail, Shopping","Santa Monica, California, United States","WCI manufactures and supplies assistive listening devices, alerting systems, text telephones, and equipment for people with hearing loss.","2,658,012","Greater Los Angeles Area, West Coast, Western US",,Active,,,,,,,For Profit,https://www.weitbrecht.com,,"Commerce and Shopping, Manufacturing",,,,,,,,,,,,,,,,Private,,,,,,
The Wallace,https://www.crunchbase.com/organization/the-wallace,"Commercial, Construction, Landscaping, Real Estate, Residential","Pensacola, Florida, United States",The Wallace is a construction firm that provides landscape design and repair for both residential and commercial properties.,"2,658,014","East Coast, Southern US",$10M to $50M,Active,1973-01-01,year,,,,,For Profit,https://www.thewallacecompany.com/,,"Other, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Silver Buckle Ranch,https://www.crunchbase.com/organization/silver-buckle-ranch,"Events, Rental, Training","Brush Prairie, Washington, United States","Silver Buckle Ranch is a horse ranch that offers lessons, boarding, birthday parties, and rental facilities.","2,658,015","West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://www.silverbuckleranch.org,"Silver Buckle Ranch company provides horse ranch services. They offer traditional riding lessons, rising stars class, events, horse boarding, birthday parties, and rental facilities. Their contact is done through phone and email.","Commerce and Shopping, Education, Events, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
Louisa County Iowa,https://www.crunchbase.com/organization/louisa-county-iowa,"Government, Health Care, Online Portals","Des Moines, Iowa, United States",Louisa County Iowa is government portal enabling to pay taxes and providing community services including healthcare..,"2,658,019",Midwestern US,,Active,,,,,,,Non-profit,https://www.louisacountyia.gov,,"Government and Military, Health Care, Internet Services",,,,,,,,,,,,,,,,Private,,,,,,
DLathe,https://www.crunchbase.com/organization/dlathe,"Cloud Computing, Consulting, Information Technology, Network Security","Ridgewood, New York, United States","DLathe is a consulting company that offers cloud computing, network security, and authentication solutions.","2,658,020","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,http://www.dlathe.com/,,"Information Technology, Internet Services, Privacy and Security, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
