Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Springer Lawson & Associates,https://www.crunchbase.com/organization/springer-lawson-associates,Management Consulting,"Reston, Virginia, United States",Springer Lawson & Associates’ professionals offer a steady hand in helping you meet your mission critical objectives.,"2,932,004","Washington DC Metro Area, East Coast, Southern US",,Active,2016-01-01,year,,,,,For Profit,https://springerlawson.com/,,Professional Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Kaleidoscope Adult Day Program,https://www.crunchbase.com/organization/kaleidoscope-adult-day-program,"Diabetes, Elder Care, Health Care, Non Profit","Santa Rosa, California, United States",Kaleidoscope Adult Day Program provides adult day program services for medically fragile and developmentally disabled.,"2,932,005","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2016-01-01,year,,,,,Non-profit,https://www.kaleidoscopeadp.com,Kaleidoscope Adult Day Program helps the elderly and those with disabilities. It is an organization that provides an adult day program for individuals who are developmentally handicapped. Their program is for those who are medically frail or have special needs and need nurse care or monitoring.,"Health Care, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
Harwell Green Insurance,https://www.crunchbase.com/organization/harwell-green-insurance,"Commercial Insurance, Financial Services, Insurance","Memphis, Tennessee, United States",Harwell Green Insurance provides personal and commercial insurance services.,"2,932,008",Southern US,$1M to $10M,Active,,,,,,,For Profit,https://harwellgreen.com,"Harwell/Green is committed to providing quality personal, commercial, and financial services and products to businesses and individuals.",Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
IAK Jewelers,https://www.crunchbase.com/organization/iak-jewelers,"E-Commerce, Jewelry","Los Angeles, California, United States",IAK Jewelers is an online jewelry store.,"2,932,016","Greater Los Angeles Area, West Coast, Western US",,Active,2012-08-01,day,,,,,For Profit,http://iakjewelers.us,,"Commerce and Shopping, Consumer Goods",,,,,,,,,,,,,,,,Private,,,,,,
Blair & Blair Insurance Unlimited,https://www.crunchbase.com/organization/blair-blair-insurance-unlimited,"Auto Insurance, Commercial Insurance, Insurance","Aurora, Colorado, United States","Blair & Blair Insurance Unlimited provides auto, commercial, motorcycle, recreation vehicle, and SR-22 insurance services.","2,932,017","Greater Denver Area, Western US",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,https://www.blairblairinsurance.com,,Financial Services,,,,,,,,,,,,,,,,Private,,,,,,
Kinsley Armelle,https://www.crunchbase.com/organization/kinsley-armelle,"E-Commerce, Fashion, Retail, Shopping","Tomball, Texas, United States","Kinsley Armelle jewelry designs are an elegant and sophisticated take on bohemian culture that incorporate natural gemstones, and more.","2,932,018","Greater Houston Area, Southern US",,Active,2016-02-05,day,,,,,For Profit,https://www.kinsleyarmelle.com/,,"Clothing and Apparel, Commerce and Shopping, Design",,,1-10,,,,,,,,,,,,,Private,,,,,,
Re/Max Oceanside Realty,https://www.crunchbase.com/organization/re-max-oceanside-realty,"Commercial Real Estate, Real Estate, Rental Property, Residential","Miami, Florida, United States",Re/Max Oceanside Realty provides property sales and property rental services for commercial and residential real estate.,"2,932,021","Greater Miami Area, East Coast, Southern US",,Active,,,,,,,For Profit,https://oceansiderealtyinc.com/,,Real Estate,,,,,,,,,,,,,,,,Private,,,,,,
Takanomi Limited,https://www.crunchbase.com/organization/takanomi-limited,"Advertising, Digital Marketing, Information Technology, Internet, Software","New City, New York, United States","Takanomi is a digital marketing software and info publishing company, with the mission to unlock business growth and success.","2,932,026","Greater New York Area, East Coast, Northeastern US",,Active,2002-01-01,year,,,,,For Profit,https://www.takanomi.com,,"Advertising, Information Technology, Internet Services, Sales and Marketing, Software",,,,,,,,,,,,,,,,Private,,,,,,
Meal idea,https://www.crunchbase.com/organization/meal-idea,Software,"New York, New York, United States",Social-based recipe discovery app,"2,932,026","Greater New York Area, East Coast, Northeastern US",Less than $1M,Closed,2012-09-12,day,,,,none,For Profit,http://www.mealidea.com,"Meal idea is a social based recipe finder. Users can connect with recipes from all over the web as well as their friends via Facebook. They can follow people to discover new recipes or simply search by ingredient, flavor or dish.",Software,1,William Falcon,1-10,,,,,,,,,,,,,Private,,,,,,
Ireland Shirt,https://www.crunchbase.com/organization/ireland-shirt,"E-Commerce, Fashion, Men's, Women's","Huntington, New York, United States",Ireland Shirt is an e-commerce company that provides Irish shirts for women and men.,"2,932,034","Greater New York Area, East Coast, Northeastern US",,Active,,,,,,,For Profit,https://www.irelandshirt.com,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design",,,,,,,,,,,,,,,,Private,,,,,,
Greater Sissonville Development Council,https://www.crunchbase.com/organization/greater-sissonville-development-council,"Communities, Consulting, Non Profit","Charleston, South Carolina, United States",Greater Sissonville Development Council is a non-profit organization that is focused on improving the Sissonville Community.,"2,932,038","East Coast, Southern US",,Active,,,,,,,Non-profit,https://sissonville.org/,,"Community and Lifestyle, Other, Professional Services, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
