Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Bayforce,https://www.crunchbase.com/organization/bayforce,"Information Technology, Marketing","Chicago, Illinois, United States","Bayforce is an information technology company that provides ERP, CRM, and cloud solutions.","383,000","Greater Chicago Area, Great Lakes, Midwestern US",$10M to $50M,Active,1996-01-01,year,,,,,For Profit,http://bayforce.com,,"Information Technology, Sales and Marketing",,,251-500,,,,,,,,,,,,,Private,,,,,,
Rainbow Treecare,https://www.crunchbase.com/organization/rainbow-treecare,"Consulting, Information Technology","Minnetonka, Minnesota, United States",Rainbow Treecare is an environmental services company offering lawn and pest control services.,"383,001","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Less than $1M,Active,1976-01-01,day,,,,,For Profit,https://www.rainbowtreecare.com/,,"Information Technology, Professional Services",,,101-250,,,,,,,,,,,,,Private,,,,,,
Soren Transport,https://www.crunchbase.com/organization/soren-transport,"Freight Service, Logistics, Transportation, Travel","Cypress, Texas, United States","Soren is a third-party logistics service provider that offers semi-truck, rail, freight forwarding, and supply chain solutions.","383,001","Greater Houston Area, Southern US",,Active,2011-01-01,year,,,,,For Profit,https://sorentransport.com/,,"Transportation, Travel and Tourism",1,Jason Buchanan,11-50,,,,,,,,,,,,,Private,,,,,,
Crumbs Bake Shop,https://www.crunchbase.com/organization/crumbs-bake-shop,"Cooking, Food and Beverage, Hospitality","New York, New York, United States",Crumbs Bake Shop first opened its doors in March of 2003 on the Upper West Side of Manhattan.,"383,004","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,2003-01-01,year,2011-07-08,day,,,For Profit,http://crumbs.com,"Crumbs Bake Shop first opened its doors in March of 2003 on the Upper West Side of Manhattan. The menu is an irresistible blend of comfort-oriented classics and elegant baked goods, but the specialty of the house is the Crumbs Signature size cupcakes!","Food and Beverage, Travel and Tourism",2,"Jason Bauer, Mia Bauer",251-500,2,IPO,,,,13500000,USD,13500000,,,,,Delisted,2011-07-08,,none,CRMBQ,https://www.crunchbase.com/ipo/crumbs-bake-shop-ipo--4f061cc2,OTC Pink
BSF,https://www.crunchbase.com/organization/bank-of-san-francisco,"Banking, Finance, Financial Services","San Francisco, California, United States","BSF is a financial institution that provides commercial loans, home loans, deposits, and other banking services.","383,006","San Francisco Bay Area, West Coast, Western US",$10M to $50M,Active,2005-01-01,day,2018-11-19,day,,,For Profit,https://www.bankbsf.com,"BSF is an investment holding firm that also provides banking and financial services. Its service offering consists of personal banking, financial services, corporate banking, and priority banking services. It offers its clients banking solutions for corporate finance, investment banking, project financing, trade and commodities finance, capital market products, treasury banking, international banking, securities, and contracting, among other services.","Financial Services, Lending and Investments",1,Wendy Ross,51-100,,IPO,,,,,,,,,,,Public,2018-11-19,,,BSFO,https://www.crunchbase.com/ipo/bank-of-san-francisco-ipo--0b943a56,OTCQX
Ohmylead,https://www.crunchbase.com/organization/ohmylead,"Advertising, SaaS, Software","Morocco, Indiana, United States",A lead management SaaS solution that let you follow up faster with all your leads before sending only highly qualified leads to your CRM,"383,007","Greater Chicago Area, Great Lakes, Midwestern US",,Active,2018-04-01,day,,,,,For Profit,https://ohmylead.com,Ohmylead will be the reference in lead management software by being the missing link between the lead generation and the final CRM. 1. Stop manual works and struggling to consolidate endless spreadsheets. 2. Getting visibility about which sources generated the most qualified leads. 3.Follow up faster your leads 4. Deliver only qualified leads  - Capture and centralize more qualified leads  - Simplify and partly automate the qualification process  - Deliver automatically qualified leads into CRM or other into mail marketing tool  - Measure ROI and performance rate in real time,"Advertising, Sales and Marketing, Software",2,"Joris Blot, Mehdi Mourabit",1-10,,,,,,,,,,,,,Private,,,,,,
Halperns',https://www.crunchbase.com/organization/halperns,"Food and Beverage, Food Delivery, Supply Chain Management","Atlanta, Georgia, United States","Halperns' is a food supplier that provides seafood, steak and gourmet foods.","383,007","Greater Atlanta Area, East Coast, Southern US",$10M to $50M,Active,1983-01-01,year,,,,,For Profit,https://www.halperns.com,,"Food and Beverage, Transportation",,,1001-5000,,,,,,,,,,,,,Private,,,,,,
University Loft Co.,https://www.crunchbase.com/organization/university-loft-co,"E-Commerce, Real Estate, Retail","Greenfield, Indiana, United States",University Loft Co. is a furniture company that provides housing furniture.,"383,011","Great Lakes, Midwestern US",Less than $1M,Active,1984-01-01,year,,,,,For Profit,http://uloft.com,,"Commerce and Shopping, Real Estate",1,James Jannetides Sr.,251-500,,,,,,,,,,,,,Private,,,,,,
Vintage Senior Living,https://www.crunchbase.com/organization/vintage-senior-living,"Health Care, Hospital","Newport Beach, California, United States","Vintage Senior Living offers a vibrant senior living lifestyle specializing in Independent Senior., Assisted Living & Memory Care services.","383,012","Greater Los Angeles Area, West Coast, Western US",,Active,1998-01-01,year,,,,,For Profit,https://www.vintagesenior.com,,Health Care,,,1001-5000,,,,,,,,,,,,,Private,,,,,,
Feat Systems,https://www.crunchbase.com/organization/feat-systems,"Artificial Intelligence (AI), Consulting, Information Technology, Software","Fort Mill, South Carolina, United States",Feat Systems is a Hyper-intelligent automation solution and service provider for business processes.,"383,014","East Coast, Southern US",$50M to $100M,Active,2011-01-01,year,,,,,For Profit,http://www.featsystems.com,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",,,101-250,,,,,,,,,,,,,Private,,,,,,
