Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Engineering Operations,https://www.crunchbase.com/organization/engineering-operations,"Civil Engineering, Construction, Test and Measurement","Littleton, Colorado, United States",Engineering Operations is a civil engineering firm that specializes in structural analysis and inspection services.,"1,157,000","Greater Denver Area, Western US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://engineeringoperationsco.com,"Engineering Operations company provides civil engineering services. They offer structural analysis, inspection services, specialty access, safety, and bridge inspection services for federal, state, and local agencies.","Data and Analytics, Real Estate, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
MBSQuoteline,https://www.crunchbase.com/organization/mbsquoteline,"Financial Services, Lending, Real Estate, Security","Austin, Texas, United States",MBSQuoteline provides mortgage-backed securities data to loan originators and risk managers.,"1,157,002",Southern US,$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://www.mbsquoteline.com,,"Financial Services, Privacy and Security, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Communications Analysis Systems and Service,https://www.crunchbase.com/organization/communications-analysis-systems-and-service,"Information Services, Information Technology, Telecommunications","Port Washington, New York, United States",Communications Analysis Systems and Service is a telecommunications company that offers communications and managed IT services.,"1,157,005","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1985-01-01,year,,,,,For Profit,http://cassbts.com,,"Hardware, Information Technology",,,11-50,,,,,,,,,,,,,Private,,,,,,
Tennessee College of Applied Technology,https://www.crunchbase.com/organization/tennessee-college-of-applied-technology,"Education, Higher Education, Training","Crossville, Tennessee, United States",Tennessee College of Applied Technology is an educational institution that offers technical education and industry training programs.,"1,157,008",Southern US,,Active,1967-01-01,year,,,,,For Profit,https://tcatcrossville.edu,"Tennessee College of Applied Technology provides occupational education programs. Their programs include automotive technology, building construction technology, collision repair technology, computer information technology, cosmetology, diesel-powered equipment technology, machine tool technology, practical nursing, and surgical technology.",Education,,,51-100,,,,,,,,,,,,,Private,,,,,,
Computer Physicians,https://www.crunchbase.com/organization/computer-physicians,"Graphic Design, Information Technology, Management Consulting","Glendale, California, United States",Computer Physicians is an information technology services provider company.,"1,157,013","Greater Los Angeles Area, West Coast, Western US",,Active,1990-01-01,day,,,,,For Profit,http://www.compphys.com/,,"Design, Information Technology, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Hazen Transfer,https://www.crunchbase.com/organization/hazen-transfer,"Freight Service, Logistics, Supply Chain Management, Transportation","Dearborn, Michigan, United States",Hazen Transfer offers transportation and logistics services.,"1,157,014","Greater Detroit Area, Great Lakes, Midwestern US",$10M to $50M,Closed,2015-01-01,year,,,,none,For Profit,https://hazentransfer.com/,"Hazen Transfer introduces new technology and resources to provide logistics services. They offer dry vans, reefer vans, flatbeds, expedited loads, partial shipments, multimodal shipments.",Transportation,,,11-50,,,,,,,,,,,,,Private,,,,,,
I3 Investors,https://www.crunchbase.com/organization/i3-investors,"Finance, Lending, Real Estate Investment","Indianapolis, Indiana, United States",i3 Investors is a privately held real estate investment firm that provides investment strategies for industrial real estate.,"1,157,014","Great Lakes, Midwestern US",,Active,2011-01-01,year,,,,,For Profit,https://i3investors.com/,,"Financial Services, Real Estate",2,"Chip C. Barnes, Matt J. Dickerson",1-10,,,,,,,,,,,,,Private,,,,,,
Serling Rooks Hunter McKoy Worob & Averill,https://www.crunchbase.com/organization/serling-rooks-hunter-mckoy-worob-averill,"Consulting, Law Enforcement, Legal","New York, New York, United States",Serling Rooks Hunter McKoy Worob & Averill is a law firm that provides legal services and consulting for the entertainment industry.,"1,157,014","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://www.serlingrooks.com/,,"Government and Military, Privacy and Security, Professional Services",1,Joseph Lloyd Serling,11-50,,,,,,,,,,,,,Private,,,,,,
MedRev,https://www.crunchbase.com/organization/medrev,"Advice, Consumer Reviews, Health Care","Atlanta, Georgia, United States",MedRev is a patient experience improvement system that collects and analyzes patient feedback in order to pinpoint areas for improvement.,"1,157,015","Greater Atlanta Area, East Coast, Southern US",,Active,,,,,,,For Profit,https://medrevup.com/,,"Commerce and Shopping, Health Care, Media and Entertainment",1,Jason Long,,,,,,,,,,,,,,Private,,,,,,
Health Linkages,https://www.crunchbase.com/organization/health-linkages,"Computer, Health Care, Life Science","Mountain View, California, United States",The Data Provenance Company.,"1,157,016","San Francisco Bay Area, Silicon Valley, West Coast",Less than $1M,Active,2016-01-01,year,,,,,For Profit,http://www.healthlinkages.com,"Health Linkages is the Data Provenance Company. It use blockchain-inspired technology to enable healthcare institutions to trust, protect and comfortably share their data.","Biotechnology, Consumer Electronics, Hardware, Health Care, Science and Engineering",1,Robert Barkovich,1-10,1,Seed,,USD,,,USD,,"IndieBio, SOSV",1,2,,Private,,,,,,
Wingman Collective,https://www.crunchbase.com/organization/wingman-collective,"Finance, Personal Finance","Chicago, Illinois, United States",Wingman Tracker is a SaaS app that helps options traders track and analyze their activity.,"1,157,018","Greater Chicago Area, Great Lakes, Midwestern US",,Active,2017-07-23,day,,,,,For Profit,http://wingmantracker.com,,Financial Services,1,Ben Latz,1-10,,,,,,,,,,,,,Private,,,,,,
Stout Collective,https://www.crunchbase.com/organization/stout-collective,"Graphic Design, Photography, Project Management","Chicago, Illinois, United States",Stout collective is a design studio that offers brand strategy and logo design for breweries.,"1,157,018","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://stoutcollective.com,"Stout collective is a design studio for beer. The company offers brand strategy, logo and identity design, label and packaging design, event branding and design, content and photography, and project management.","Administrative Services, Content and Publishing, Design, Media and Entertainment, Other",1,Matt Tanaka,1-10,,,,,,,,,,,,,Private,,,,,,
Liddle Sheets Coulson,https://www.crunchbase.com/organization/liddle-sheets-coulson,"Advice, Law Enforcement, Legal, Professional Services","Detroit, Michigan, United States",Liddle Sheets Coulson is a law firm that offers advice and legal services.,"1,157,019","Greater Detroit Area, Great Lakes, Midwestern US",$1M to $10M,Active,1994-01-01,year,,,,,For Profit,https://www.lsccounsel.com,,"Government and Military, Media and Entertainment, Other, Privacy and Security, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
North San Diego County Association of Realtors,https://www.crunchbase.com/organization/north-san-diego-county-association-of-realtors,"Consulting, Professional Networking, Real Estate","Carlsbad, California, United States",North San Diego County Association of Realtors offers membership to businesses and professionals to expand their market growth and networks.,"1,157,019","Greater San Diego Area, West Coast, Western US",$1M to $10M,Active,1994-01-01,year,,,,,For Profit,https://nsdcrealtors.com/,,"Community and Lifestyle, Professional Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
R.C. Baral & Company,https://www.crunchbase.com/organization/r-c-baral-company,"Accounting, Legal, Professional Services","Encino, California, United States","R.C. Baral & Company provides business management, accounting, tax credits audits, and submissions services.","1,157,024","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1982-01-01,year,,,,,For Profit,https://rcbaral.com,,"Financial Services, Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Foothills Property Management,https://www.crunchbase.com/organization/foothills-property-management-1b40,"Property Management, Real Estate, Rental, Residential","Clemson, South Carolina, United States",Foothills Property Management is a property management firm.,"1,157,028","East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.clemsonhousing.com,"Foothills Property Management is a real estate and property management company. They handle the management of their client’s properties. Their properties include student housing, non-student housing, and student resources.","Commerce and Shopping, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Shared Support,https://www.crunchbase.com/organization/shared-support,"Non Profit, Service Industry","Warrington, Pennsylvania, United States",Shared Support is a non-profit organization that offer services for people with cognitive and developmental disabilities.,"1,157,029","Greater Philadelphia Area, Great Lakes, Northeastern US",,Active,2005-04-01,month,,,,,Non-profit,https://www.sharedsupport.org/,Shared Support assists people to achieve new abilities as well as to develop supports and unique services that strive to assist people to achieve their personally desired outcomes.,"Other, Social Impact",,,251-500,,,,,,,,,,,,,Private,,,,,,
