Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Gemini Investors,https://www.crunchbase.com/organization/gemini-investors,,"Wellesley, Massachusetts, United States","Gemini Investors provides small middle-market companies with early stage venture investments and is based in Wellesly, Massachusetts.","135,000","Greater Boston Area, East Coast, New England",$10M to $50M,Active,1993-01-01,year,,,,,For Profit,http://www.gemini-investors.com,Gemini Investors - Massachusetts-based private investor,,,,11-50,,,,,,,,,,,,1,Private,,,,,,
Nc’nean,https://www.crunchbase.com/organization/nc-nean,Wine And Spirits,"Scotland, Indiana, United States",Nc’nean is a young independent distillery on a quest to drive sustainability and innovation in Scotch whisky.,"135,007","Great Lakes, Midwestern US",,Active,2017-03-01,month,,,,,For Profit,https://www.ncnean.com/,Nc’nean is a young independent distillery on a quest to drive sustainability and innovation in Scotch whisky.,Food and Beverage,1,Annabel Thomas,1-10,2,,1040051,GBP,1363672,1040051,GBP,1363672,Jeremy Paxman,1,1,,Private,,,,,,
Elife Tech,https://www.crunchbase.com/organization/elife,"FinTech, SaaS, Transportation, Travel","San Francisco, California, United States","SaaS and Fintech for fleet operators, connect millions of local fleet with enterprise company.","135,013","San Francisco Bay Area, West Coast, Western US",,Active,2019-07-01,day,,,,,For Profit,http://www.elifelimo.com,"Building Shopify For Ground  Passenger Transportation Worldwide, All niche transportation into one platform, growing fleet business and  power fleets with technology","Financial Services, Software, Transportation, Travel and Tourism",3,"Dan Deng, Gang Ye, Joe Chen",251-500,1,Seed,,USD,,,USD,,,,,,Private,,,,,,
pineapple collaborative,https://www.crunchbase.com/organization/pineapple-collaborative,"Communities, Food and Beverage","Washington, District of Columbia, United States",pineapple collaborative is a community food platform for women.,"135,015","Washington DC Metro Area, Southern US",,Active,2015-01-01,year,,,,,For Profit,https://www.pineapplecollaborative.com/,pineapple collaborative is a community food platform for women.,"Community and Lifestyle, Food and Beverage",1,Ariel Pasternak,1-10,1,,200000,USD,200000,200000,USD,200000,,,,,Private,,,,,,
Cocopah Indian Tribe,https://www.crunchbase.com/organization/cocopah-indian-tribe,"Construction, Government","Somerton, Arizona, United States",Cocopah Indian Tribe provides infrastructure and the construction of affordable housing units for sale or lease to tribal members.,"135,016",Western US,$50M to $100M,Active,1917-01-01,year,,,,,For Profit,https://www.cocopah.com,,"Government and Military, Real Estate",,,101-250,1,,,,,185029,USD,185029,U.S. Environmental Protection Agency,1,1,,Private,,,,,,
Owala,https://www.crunchbase.com/organization/owala,"Consumer Goods, E-Commerce, Manufacturing","Lehi, Utah, United States",Owala is an online store that sells water bottles.,"135,017",Western US,,Active,,,,,,,For Profit,https://owalalife.com,,"Commerce and Shopping, Consumer Goods, Manufacturing",,,,,,,,,,,,,,,,Private,,,,,,
Maurices,https://www.crunchbase.com/organization/maurices,"E-Commerce, Fashion, Retail","Duluth, Minnesota, United States",Maurices is an American women's clothing retail chain.,"135,018","Great Lakes, Midwestern US",$1B to $10B,Active,1931-01-01,year,2019-03-25,day,,,For Profit,https://www.maurices.com,,"Clothing and Apparel, Commerce and Shopping, Design",1,E. Maurice Labovitz,5001-10000,,M&A,,,,,,,,,,,Private,,,,,,
Francis Energy,https://www.crunchbase.com/organization/francis-energy,"Charging Infrastructure, Energy, Renewable Energy","Tulsa, Oklahoma, United States",Francis Energy creates regional networks of public access electric vehicle charging equipment.,"135,029",Southern US,,Active,2016-01-01,year,,,,,For Profit,https://francis.energy/,Francis Energy creates regional networks of public access electric vehicle charging equipment in order to encourage and support the widespread adoption of electric vehicles.,"Energy, Sustainability, Transportation",1,David Jankowsky,11-50,3,,,USD,,1219821,USD,1219821,"PennDOT, Getka Energy, Illinois Environmental Protection Agency",3,3,,Private,,,,,,
June Cashmere,https://www.crunchbase.com/organization/june-cashmere,"Fashion, Retail, Textiles","Mount Vernon, Ohio, United States",June Cashmere is specializing in yarns that created by sustainably sourcing cashmere directly from small family farms.,"135,036","Great Lakes, Midwestern US",,Active,2015-01-01,year,,,,,For Profit,https://www.junecashmere.com,"June Cashmere is specializing in yarns that created by sustainably sourcing cashmere directly from small family farms. From felted woolen rugs to the clothes on their backs, June has made itself an indelible part of Kyrgyz culture. Additionally, the uniquely warm properties of the cashmere from their goats allow them to sustain cold and long winters in the vast mountains in Kyrgyzstan. June Cashmere was founded in 2015 and is based in Mount Vernon, Ohio, USA.","Clothing and Apparel, Commerce and Shopping, Design, Manufacturing",1,Sy Belohlavek,1-10,1,,1050000,USD,1050000,1050000,USD,1050000,,,,,Private,,,,,,
Emergent VR,https://www.crunchbase.com/organization/emergent-vr,"Internet, Social Network, Virtual Reality","San Francisco, California, United States",Emergent is a technology startup building the next medium for communication using virtual reality.,"135,038","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2015-01-01,year,2018-07-01,month,,,For Profit,http://www.emergentvr.com/,"Emergent VR, Inc is a technology startup in San Francisco building a new way to create and share moments and memories using virtual reality.  They are led by VR, game, and animation industry veterans from Disney, 2K Games, and DreamWorks Animation.","Hardware, Internet Services, Software",2,"Chris Wheeler, Peter Wilkins",1-10,2,M&A,2200000,USD,2200000,2200000,USD,2200000,"Google Ventures, Accel, SparkLabs Accelerator, Rothenberg Ventures",,4,,Private,,,,,,
