Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Nomad Group,https://www.crunchbase.com/organization/nomad-group-e6d2,,"New York, New York, United States","Commercial Real Estate, New York, Office Leasing, Technology, Office Space, Startups, Brokerage, Market Analytics, Workplace Solutions","207,005","Greater New York Area, East Coast, Northeastern US",,Active,2019-10-17,day,,,,,For Profit,https://nomadgroup.io,"We are a technology-powered real estate brokerage making the search for office space into a more collaborative and transparent experience. Our goal is simple, create a community in which our team cultivates lasting relationships that go beyond a single transaction. Our proprietary technology allows our clients to see the market in real time and look ahead into the future, with interactive and executive-friendly reports, all-in-one commercial real estate, and agents at their fingertips.",,1,Matthew DeRose,1-10,,,,,,,,,,,,,Private,,,,,,
BitCot,https://www.crunchbase.com/organization/bitcot,"Apps, Information Technology, Internet, iOS, Mobile Apps, Software","San Diego, California, United States",Full Service Mobile & Web Application Development company helping startups in technology.,"207,010","Greater San Diego Area, West Coast, Western US",Less than $1M,Active,2014-06-30,day,,,,,For Profit,https://www.bitcot.com,"We are the best custom software development company in San Diego. (And the top-rated on Google) Out of nearly 100 Google reviews, we have never received a review that wasn't five stars. Our mission is to provide the expertise & deliverability of a large company while keeping the customer service experience personalized & available. BitCot was founded in 2014, and since our inception, we've been fortunate to win numerous awards & competitions. We've worked with startups as well as large companies like ResMed, Scripps, Alpine, Plantronics & Dicks Sporting Goods, and have now completed more than 200 mobile apps development & over 100 web/SaaS platforms!","Apps, Information Technology, Internet Services, Mobile, Platforms, Software",1,Raj Sanghvi,11-50,,,,,,,,,,,,,Private,,,,,,
Anima Biotech,https://www.crunchbase.com/organization/anima-biotech,Biotechnology,"Bernardsville, New Jersey, United States",Discovery of small molecule mRNA drugs and their mechanisms of action using phenotypic screening with AI driven MOA elucidation.,"207,011","Greater New York Area, East Coast, Northeastern US",,Active,2014-01-01,year,,,,,For Profit,https://www.animabiotech.com/,"We are advancing mRNA Lightning, a novel platform for the discovery of selective small molecule mRNA drugs and their mechanisms of action. Our differentiated approach combines high scale automated phenotypic screening in live biology with AI driven MOA elucidation of active compounds supported by Anima’s Compass MOAi technology.  The high scale automation and integrated technologies in our platform enabled us to develop a broad pipeline across 18 different discovery programs in various therapeutic areas. With our deep expertise in mRNA biology and our Compass MOAi technology, we were able to advance them at unprecedented speed and success rate.  In addition to our own pipeline, we established strategic collaborations with Pharma in partnered programs including our large scale collaborations with Lilly and Takeda Pharmaceuticals.","Biotechnology, Science and Engineering",1,Yochi Slonim,51-100,,,,,,,,,,,,,Private,,,,,,
Deep Freeze Fishing,https://www.crunchbase.com/organization/deep-freeze-fishing,Sports,"Custer, Wisconsin, United States",Deep Freeze Fishing is an online store specializing in ice fishing equipment.,"207,012","Great Lakes, Midwestern US",Less than $1M,Active,2012-04-01,day,,,,,For Profit,http://deepfreezefishing.com,"Deep Freeze Fishing makes ice fishing equipment. Primary products are the BumpBat, One Shot Skimmer, and BlueTipz.  BlueTipz is a wireless tip-up alert that notifies your smartphone when you get a strike.  One Shot Skimmer is a tool that allows you to clear slush out of your ice fishing hole quickly.  BumpBats are multipurpose tools used to measure fish length and humanely kill your catch.",Sports,1,Brad Zdroik,11-50,1,Seed,75000,USD,75000,75000,USD,75000,Northwood Ventures,1,1,,Private,,,,,,
Sentinel AI,https://www.crunchbase.com/organization/sentinel-c9c2,"Asset Management, Financial Exchanges, Financial Services, FinTech, Hedge Funds, SaaS","Lafayette, California, United States",Sentinel AI is a FinTech platform that helps all investors improve their portfolio returns.,"207,014","San Francisco Bay Area, West Coast, Western US",,Active,2021-01-01,day,,,,,For Profit,https://www.sentinelrisk.ai,SaaS-based solution for Institutional investors to help improve portfolio returns.,"Financial Services, Lending and Investments, Software",1,Manish N Chitnis,1-10,,,,,,,,,,,,,Private,,,,,,
Crowds.io,https://www.crunchbase.com/organization/crowds-io,"Analytics, Business Development, Communities","Milwaukee, Wisconsin, United States",Crowds.io is a community to give entrepreneur's a place to connect with the tools and resources.,"207,015","Great Lakes, Midwestern US",Less than $1M,Closed,2013-01-01,year,,,2019-01-01,year,For Profit,https://www.crowds.io/,"Crowds.io is a crowdsourced development community that reduces the cost, risk, and complexity of new product development for individuals who don’t have the time or resources to bring their invention to market by themselves. Its community connects inventors with their future customers and the resources inventors need to take their idea and make it a reality. This includes industrial designers, engineers, product licensers, and manufacturers.","Community and Lifestyle, Data and Analytics, Professional Services",2,"Coby Skonord, Tim Elfelt",1-10,1,Seed,300000,USD,300000,300000,USD,300000,,,,,Private,,,,,,
Impruvon Health,https://www.crunchbase.com/organization/impruvon-health,"Health Care, Hospital, Non Profit","Manassas, Virginia, United States",Impruvon Health is a medical technology focused on revolutionizing medication management in long-term care facilities.,"207,022","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,2020-01-01,year,,,,,Non-profit,https://impruvonhealth.com/,"Impruvon Health is on a mission to improve the health of individuals with difficult to maintain medication regimens, living at home or in long-term care environments as well as the lives of those supporting them. They have worked extremely hard to tailor our solution to specific groups of individuals including those living with intellectual and/or developmental disabilities, those undergoing recovery from an addiction, and veterans Their platform automates medication management by eliminating the manual storage and administration processes as well as record keeping while aiding independence and security for the individual prescribed. Having experienced the detrimental impacts that medication errors can have on an individual and their family firsthand has given us a unique understanding of the technology required to stop errors, thefts, and overdoses while aiding medication compliance for individuals and their loved ones.","Health Care, Other, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
Next Spark,https://www.crunchbase.com/organization/next-spark,"Artificial Intelligence (AI), Machine Learning, Software","San Francisco, California, United States","Next Spark is a boutique studio specializing in practical AI and user experiences for product designers, veteran engineers, and executives.","207,022","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,2016-01-01,year,,,,,For Profit,http://nextspark.com/,"Next Spark is a boutique studio specializing in practical AI and user experiences for product designers, veteran engineers, and executives. The company is offering custom software for mobile, web, and hardware development.  It also specializes in business process automation, practical artificial intelligence, and beautiful user experiences. Founded in 2016 and is headquartered in San Francisco, California, United States.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",1,Bob Long,1-10,1,Seed,1000000,USD,1000000,1000000,USD,1000000,Bob Long,1,1,,Private,,,,,,
WattLogic,https://www.crunchbase.com/organization/u-s-energy-recovery,"Charging Infrastructure, Electric Vehicle, Energy, Energy Efficiency, Energy Management, Energy Storage, Lighting, Renewable Energy, Solar","Phoenix, Arizona, United States",Removing the friction and complexity from the process of installing EV charging stations and energy-efficient solutions,"207,024","Greater Phoenix Area, Western US",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,https://wattlogic.com/,,"Energy, Hardware, Natural Resources, Sustainability, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
MedPro Disposal,https://www.crunchbase.com/organization/medpro-disposal,"Health Care, Medical, Training, Waste Management","Aurora, Illinois, United States","MedPro Waste Disposal provides medical waste disposal, compliance training services and a pharmaceutical mail back solution.","207,025","Greater Chicago Area, Great Lakes, Midwestern US",$10M to $50M,Active,2009-01-01,year,,,,,For Profit,https://www.medprodisposal.com/,"MedPro Disposal provides medical waste disposal, healthcare waste services, expired pharmaceutical removal, OSHA training, biohazard waste disposal, medical waste removal, sharps disposal company, mail-back waste disposal, HIPAA training, medical waste mail-back, and document shredding.","Education, Health Care, Sustainability",1,Ben Brenner,11-50,,,,,,,,,,,,,Private,,,,,,
