Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Economic Development Center,https://www.crunchbase.com/organization/economic-development-center,"Consulting, Finance, Professional Services","St. Charles, Missouri, United States",EDC is an organization that provides economic development services.,"1,361,001",Midwestern US,,Active,1990-01-01,year,,,,,Non-profit,https://www.edcscc.com,"Economic Development Center is an economic development service provider. Their services are business financing, training, recruitment, public policy, and counseling services. They offer small business financing, small business counseling, startup office space, business site selection, community strategy, warehouse space, public policy, community marketing, business training, and 504 lendings.","Financial Services, Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Diamond DJs,https://www.crunchbase.com/organization/diamond-djs,"Events, Media and Entertainment, Music, Photography, Wedding","Berlin, New Jersey, United States","Diamond DJs is an entertainment company that provides music, events, and photo booths.","1,361,002","Greater Philadelphia Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,http://www.diamonddjsnj.com,Diamond DJs offers entertainment and services. Their photo booths are designed specifically for weddings or events a large wooden booth would be difficult to install and operate. Their services include disc jockeys. If anyone wants to contact them please contact them via phone call.,"Community and Lifestyle, Content and Publishing, Events, Media and Entertainment, Music and Audio",1,Sammy Harris,11-50,,,,,,,,,,,,,Private,,,,,,
Northstar Realty,https://www.crunchbase.com/organization/northstar-realty-53ae,"Commercial Real Estate, Property Management, Real Estate","Saint Petersburg, Florida, United States","Northstar Realty is a boutique real estate company that provides property selling, investment, and management services.","1,361,009","Tampa Bay Area, East Coast, Southern US",$50M to $100M,Active,2001-01-01,year,,,,,For Profit,https://www.northstarrealty.com/,,Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
Cathy Merz Insurance,https://www.crunchbase.com/organization/cathy-merz-insurance,"Financial Services, Insurance, Life Insurance","Portland, Oregon, United States","athy Merz Insurance provides voluntary benefits, dental plans, and employee assistance program services.","1,361,010","West Coast, Western US",$1M to $10M,Active,1993-01-01,year,,,,,For Profit,https://www.cathymerzinsurance.com,"Cathy Merz Insurance provides its services to individuals, self-employed sole proprietors, not-for-profit organizations, and small-to-medium-sized businesses. They offers HMO, PPO, managed care plans, indemnity plans, prescription drug plans, fully insured plans, human resource library, HSA and HRA arrangements, self-funded plans, FSA’s, cafeteria, POP plans, vision, life, accidental death, dismemberment, long-term disability, short-term disability, and point of service.",Financial Services,1,Catherine Merz,1-10,,,,,,,,,,,,,Private,,,,,,
Metals Engineering,https://www.crunchbase.com/organization/metals-engineering,"Industrial, Mechanical Engineering, Precious Metals","De Pere, Wisconsin, United States","Metals Engineering is a heat treating company that provides metal heating, cooling, and blasting services.","1,361,014","Great Lakes, Midwestern US",$10M to $50M,Active,1967-01-01,year,,,,,For Profit,https://metalsengineering.com,"Metals Engineering provides services for hardening, induction hardening, annealing, carbonitriding, carburizing, normalizing, test laboratories, and cryogenic treatments. They specialize in providing stability through the ability to heat and cool under tight tolerance conditions.","Manufacturing, Natural Resources, Science and Engineering",,,51-100,,,,,,,,,,,,,Private,,,,,,
Facility Services Group,https://www.crunchbase.com/organization/facility-services-group,Furniture,"North Kansas City, Missouri, United States",Facility Services Group offer nationwide pre-owned office furniture services.,"1,361,017",Midwestern US,,Active,1976-01-01,year,2018-09-21,day,,,For Profit,http://www.facilityservicesnow.com,"Facility Services Group offer nationwide pre-owned office furniture services. FSG is a nationwide office furniture liquidator and sales organization. Team FSG is trained with lead installers, experienced service office furniture technicians and more.",Consumer Goods,,,,,M&A,,,,,,,,,,,Private,,,,,,
Hays Breard Financial Group,https://www.crunchbase.com/organization/hays-breard-financial-group,"Consulting, Financial Services, Wealth Management","Baton Rouge, Louisiana, United States","Hays Breard Financial Group is a consultancy that provides wealth and estate management, financial planning, and personal advisory services.","1,361,019",Southern US,$1M to $10M,Active,2007-01-01,year,,,,,For Profit,https://www.haysbreardfinancialgroup.com,"Hays Breard Financial Group is a company that operates in the consulting, financial services, and wealth management industries. The company provides comprehensive wealth management services with a primary goal of helping families retire and stay retired. The team at Hays Breard Financial Group includes a managing partner/wealth advisor, an administrative coordinator, and other professionals who work together to provide their services. The company's services are not affiliated with any named representative, broker-dealer, state, or SEC-registered investment advisory firm.","Financial Services, Professional Services",1,Ray Hays,1-10,,,,,,,,,,,,,Private,,,,,,
Chicago Steel Tape,https://www.crunchbase.com/organization/chicago-steel-tape,"Industrial Manufacturing, Manufacturing","Watseka, Illinois, United States",Chicago Steel Tape manufacturing of measuring and controlling devices.,"1,361,021","Great Lakes, Midwestern US",,Active,1903-01-01,year,2003-12-13,day,,,For Profit,http://www.cstberger.us,Chicago Steel Tape manufacturing of measuring and controlling devices.,Manufacturing,,,,,M&A,,,,,,,,,,,Private,,,,,,
Keeptrak Corporation,https://www.crunchbase.com/organization/keeptrak-corporation,"Building Maintenance, Software","Green Cove Springs, Florida, United States","KeepTraK Corporation is full of features to provide facility maintenance, equipment maintenance and site maintenance .","1,361,022","East Coast, Southern US",$10M to $50M,Active,,,,,,,For Profit,http://keeptrak.com/,"Preventive maintenance business software by KeepTraK Corporation is full of features to provide facility maintenance, equipment maintenance and site maintenance as well as work requests, work orders, parts inventory and purchase orders all in one software package. Companies, service departments, medical facilities, water districts, fire departments, assembly sites and manufacturing companies that need a robust easy to learn and use, equipment preventive maintenance project software program do not need to look any further.","Real Estate, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Net Applications,https://www.crunchbase.com/organization/net-applications,Internet,"Irvine, California, United States",Net Applications provides digital performance solutions by enhancing impression quality and brand safety.,"1,361,028","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2005-01-01,year,,,,,For Profit,http://www.netapplications.com,"Net Applications provides digital performance solutions by enhancing impression quality and brand safety. Its suite of products is powered by science and built on best practices. It creates value for media buyers and sellers by bringing accountability to the market. To ensure performance, Net Applications utilizes accurate analytics, ad viewability, anti-fraud protection, and audience quality across campaigns.    Net Applications has helped many of the world’s largest brands by delivering solutions that have become critical to the entire digital media ecosystem. It maximizes advertising performance across all media fronts to create a safer environment for brands and audiences.    Founded in 1999, Net Applications is headquartered in Irvine, California with many offices in the United States.",Internet Services,,,11-50,,,,,,,,,,,,,Private,,,,,,
GS Images,https://www.crunchbase.com/organization/gs-images,"Advertising, Quality Assurance, Sales","Hagerstown, Maryland, United States","GS Images is an advertising company providing vehicle wraps, signage, and banners.","1,361,034","East Coast, Southern US",,Active,1929-01-01,year,,,,,For Profit,https://www.gsimages.com,"GS Images provides a variety of signs, banners, posters, decals, and vehicle graphics. They also offer indoor and outdoor signage and graphics to suit any purpose.","Advertising, Professional Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Dance Theatre,https://www.crunchbase.com/organization/dance-theatre,"Media and Entertainment, Theatre, Training","Coral Springs, Florida, United States",Dance Theatre is a dance school offering dance education for children.,"1,361,036","Greater Miami Area, East Coast, Southern US",$1M to $10M,Active,1993-01-01,year,,,,,For Profit,https://www.dancetheatre.net,,"Education, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
COLE Architects,https://www.crunchbase.com/organization/cole-architects,,"Bend, Oregon, United States","COLE Architects provides services consisting of architecture, planning, and interiors.","1,361,037","West Coast, Western US",,Active,1995-01-01,year,,,,,For Profit,http://colearchitects.com/,,,,,11-50,,,,,,,,,,,,,Private,,,,,,
Horkus Solutions,https://www.crunchbase.com/organization/horkus-solutions,"Information Technology, Staffing Agency, Training","Spring, Texas, United States","Horkus Solutions is an IT training, Staffing, and Business process company that offers project management, and product engineering services.","1,361,038","Greater Houston Area, Southern US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.horkussolutions.com,,"Administrative Services, Education, Information Technology",,,1-10,,,,,,,,,,,,,Private,,,,,,
