Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
(mt) Media Temple,https://www.crunchbase.com/organization/media-temple,"Cloud Computing, Cloud Management, Web Hosting","Los Angeles, California, United States","Media Temple offers premium web and cloud hosting solutions for web designers, developers, and creative agencies.","250,003","Greater Los Angeles Area, West Coast, Western US",$50M to $100M,Active,1998-01-01,year,2013-10-15,day,,,For Profit,http://www.mediatemple.net,"(mt) Media Temple  Ventures is the investment arm of [(mt) Media Temple](/organization/media-temple).   In 2007, Media Temple began making investments and acquisitions in ideas that were relevant to their brand and service vision.","Information Technology, Internet Services, Software",1,Demian Sellfors,101-250,2,M&A,16086016,USD,16086016,16086016,USD,16086016,"Triangle Capital Corporation, GMB Mezzanine",2,2,,Private,,,,,,
TriStar Event Media,https://www.crunchbase.com/organization/tristar-publishing,Search Engine,"Overland Park, Kansas, United States",TriStar Event Media is a worldwide event publisher serving medical and professional associations. They create and manage prin,"250,003",Midwestern US,$10M to $50M,Active,2002-01-01,year,,,,,For Profit,https://www.tristareventmedia.com,TriStar Publishing Inc. is a worldwide event publisher serving medical and professional associations. They create and manage prin,Internet Services,,,11-50,,,,,,,,,,,,,Private,,,,,,
Pocahontas Land Corporation,https://www.crunchbase.com/organization/pocahontas-land-corporation,Mining Technology,"Bluefield, West Virginia, United States",PLC and its subsidiary Pocahontas Development Corporation own or manage more than a million acres of natural resource properties in Alabama.,"250,004",Southern US,$10B+,Active,2001-01-01,year,,,,,For Profit,http://www.nscorp.com,"Pocahontas Land Corporation (PLC) and its subsidiary Pocahontas Development Corporation own or manage more than a million acres of natural resource properties in Alabama, Illinois, Kentucky, Virginia, and West Virginia. Operations on PLC properties include mountaintop removal surface mining, truck and shovel surface mining, underground mining machines, and longwall underground mining machines. A leader in safe, efficient, environmentally sound management, Pocahontas helps lessees ensure that resources are mined to best benefit all parties.  PLC works with partners to determine the best uses for reclaimed mining areas. It has provided more than 110,000 acres for educational, economic, and recreational use, including high schools, a state park, and a golf course. Pocahontas donated 42 acres in West Virginia for housing for families displaced by flooding.",Natural Resources,,,11-50,,,,,,,,,,,,,Private,,,,,,
Champion Technology Services,https://www.crunchbase.com/organization/champion-technology-services,"Consumer Electronics, Electronics, Information Technology, Manufacturing, Software","Baton Rouge, Louisiana, United States",Champion Technology Services is an industrial automation company.,"250,008",Southern US,$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://www.champtechnology.com,"Champion Technology Services provides innovative automation and industrial control systems integrator, provides industrial automation, control systems integration, and data management.","Consumer Electronics, Hardware, Information Technology, Manufacturing, Software",,,101-250,,,,,,,,,,,,,Private,,,,,,
InVentry,https://www.crunchbase.com/organization/inventry,"Information Technology, Internet, Software","Leeds Point, New Jersey, United States",The inVentry system is a site access and safeguarding management solution.,"250,010","East Coast, Northeastern US",Less than $1M,Active,2010-01-01,year,,,,,For Profit,http://inventry.co.uk/,InVentry system is a site access and safeguarding management solution.,"Information Technology, Internet Services, Software",1,Phil Lawson,11-50,,,,,,,,,,,,1,Private,,,,,,
RecirQ,https://www.crunchbase.com/organization/recirq,Logistics,"Hialeah, Florida, United States",RecirQ is a company that has the reverse logistics capabilities to deliver used supply to a variety of international destinations.,"250,015","Greater Miami Area, East Coast, Southern US",,Active,,,,,,,For Profit,https://recirqglobal.com,,Transportation,1,Arthur Bronfman,501-1000,,,,,,,,,,,,,Private,,,,,,
Payment Logistics,https://www.crunchbase.com/organization/payment-logistics,"Electronics, Financial Services, Payments","San Diego, California, United States","Payment Logistics is a full service, in-house provider of electronic payment processing and payment technology solutions.","250,016","Greater San Diego Area, West Coast, Western US",$1M to $10M,Active,2003-01-01,year,2022-11-15,day,,,For Profit,https://paymentlogistics.com,"Payment Logistics was started in 2003 by brothers Dustin and Britton Niglio in response to a need in the industry to provide reliable and secure merchant account services while addressing the technical needs presented by a complex and ever changing electronic payment processing industry. They believe in honesty, accountability and quality in everything they do. They answer the phone live within three rings during normal business hours and their company executives are always available to address issues in an open and straight forward manner. They focus first on their clients’ bottom line and trust that in doing so their bottom line will take care of itself.","Consumer Electronics, Financial Services, Hardware, Payments",2,"Britton Niglio, Dustin Niglio",11-50,,M&A,,,,,,,,,,,Private,,,,,,
American Industrial Transport,https://www.crunchbase.com/organization/american-industrial-transport,"Railroad, Transportation","St. Charles, Missouri, United States","AITX provides solutions to freight shipping customers across railcar leasing, repair, and data.","250,017",Midwestern US,,Active,1988-01-01,year,,,,,For Profit,https://aitx.com/,"AITX provides solutions to freight shipping customers across railcar leasing, repair, and data. The company is an affiliate of ITE Management L.P., an asset manager targeting transportation and industrial assets and companies, and related industries and services.",Transportation,,,501-1000,,,,,,,,,,,,1,Private,,,,,,
"Trade-PMR, Inc.",https://www.crunchbase.com/organization/trade-pmr-inc,"Association, Financial Services, Payments","Orlando, Florida, United States","Trade-PMR, Inc. chief aim is to serve financial advisor.","250,020","East Coast, Southern US",$10M to $50M,Active,1998-01-01,year,,,,,For Profit,http://www.tradepmr.com,,"Financial Services, Other, Payments",,,11-50,,,,,,,,,,,,,Private,,,,,,
Bullpen Capital,https://www.crunchbase.com/organization/bullpen-capital,"Finance, Financial Services, Venture Capital","San Francisco, California, United States",Bullpen is a venture capital fund that invests in post-seed capital into early-stage companies.,"250,022","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2010-02-01,day,,,,,For Profit,http://bullpencap.com,"Bullpen is a venture capital fund that invests in post-seed capital into early-stage companies. Bullpen Capital launched 10 years ago, the goal was to back overlooked entrepreneurs left behind by the latest Silicon Valley fads. The firm's portfolio spans all categories from fantasy sports to data center equipment to restaurant SaaS. Bullpen was founded in 2010 by Paul Martino and is based in San Francisco, California, United States.","Financial Services, Lending and Investments",2,"Paul Martino, Richard Melmon",11-50,1,,,USD,,,USD,,Mason Ng,,1,,Private,,,,,,
