Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
KOOP360,https://www.crunchbase.com/organization/koop360,"Blockchain, Cryptocurrency, Metaverse","Sheridan, Wyoming, United States","KOOP360 is Tech Industry with Real Use Cases of METAVERSE, AI, NFTS, AND PTO (PLAY-TO-OWN) GAMES.","155,000",Western US,,Active,2022-07-06,day,,,,,For Profit,https://lnk.bio/KOOP360,KOOP LABS LLC is an ecosystem that uses Industrial Revolution 4.0 technologies to develop applications and games that benefit our koopers with real-world use cases and their rewards by performing productive tasks and efforts.  Project Sectors: Play-To-Own (PTO) Games | Metaverse Arena and Environment | NFTs | AI (Artificial Intelligence) | Non-Custodial Crypto Wallet | Ecommerce (Classified Based) | Philanthropic Campaigns.,"Blockchain and Cryptocurrency, Financial Services, Media and Entertainment, Other, Payments, Software",,,,,,,,,,,,,,,,Private,,,,,,
Apex Crypto,https://www.crunchbase.com/organization/apex-crypto,"Cryptocurrency, Finance, Financial Exchanges, Financial Services, FinTech","Chicago, Illinois, United States",Apex Crypto is a cryptocurrency exchange and investment platform integrated with brokers.,"155,000","Greater Chicago Area, Great Lakes, Midwestern US",,Active,,,2022-11-03,day,,,For Profit,https://apexcrypto.com/,Apex Crypto's platform allows broker-dealers and financial advisors to meet legal and regulatory requirements by holding crypto assets in separate accounts while maintaining an overall integrated approach. Investors in 40 states and the district of columbia can access many of the most popular coins through apex crypto.,"Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",,,1-10,,M&A,,,,,,,,,,,Private,,,,,,
Mental Health Association of Maryland,https://www.crunchbase.com/organization/mental-health-association-of-maryland,"Charity, Health Care, Mental Health, Non Profit","Baltimore, Maryland, United States",Mental Health Association of Maryland provides community outreach and education programs for all ages.,"155,002","Greater Baltimore-Maryland Area, East Coast, Southern US",$1M to $10M,Active,1915-01-01,year,,,,,Non-profit,https://www.mhamd.org,Mental Health Association of Maryland is a non-profit organization. Mental Health Association of Maryland provides community outreach and education programs provide for all ages with information to improve understanding of mental health and illness,"Health Care, Other, Social Impact",,,11-50,2,,,,,60000,USD,60000,Horizon Foundation,1,1,,Private,,,,,,
Help Worldwide,https://www.crunchbase.com/organization/help-worldwide,"Charity, Humanitarian, Shopping","Santa Clarita, California, United States",Help Worldwide generates continuous charitable donations with everyday shopping.,"155,003","Greater Los Angeles Area, West Coast, Western US",,Active,2000-01-01,year,,,,,Non-profit,https://www.helpworldwide.com/,"Help Worldwide generates continuous charitable donations with everyday shopping. HELP stands for the “Humanitarian Empowerment Loyalty Platform” and its goal is to help support humanity. It uses a universal loyalty card that connects shoppers, businesses, and their favorite charities in a single network that rewards everyone. The result is more rebates, a growing list of stores to shop with, and increased donations to more charities. It was founded in 2000 and is headquartered in Santa Clarita, California.","Commerce and Shopping, Community and Lifestyle, Other, Social Impact",1,Richard G. Stewart Jr.,11-50,2,,7974365,USD,7974365,7974365,USD,7974365,,,,,Private,,,,,,
Accounting Seed,https://www.crunchbase.com/organization/accounting-seed,"Accounting, Enterprise Resource Planning (ERP), Enterprise Software, Software","Columbia, Maryland, United States","Accounting Seed is the #1 Salesforce-native accounting solution, connecting the front and back office on one platform.","155,003","Greater Baltimore-Maryland Area, East Coast, Southern US",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://www.accountingseed.com/,"Accounting Seed is the only 100% Native Accounting and ERP application built from the ground up exclusively for the Force.com platform. Their goal is to allow customers to build world-class business management solutions on the Force.com platform with a reliable and affordable accounting and order and inventory management package seamlessly integrated. They combine CRM and ERP with more flexibility than any other application. Accounting Seed was started in 2008 by a team of professionals who built robust custom solutions on the Force.com platform combining domain expertise in CRM, ERP and Accounting. The team was frustrated with the limitations of other back office products built on the platform.  They wanted to design a product that was consistent with the flexibility and customization capability that Salesforce provides for Sales Cloud and Service Cloud. This approach allows customers to build world class business management solutions on the Force.com platform that meet their unique business needs.","Financial Services, Professional Services, Software",1,Tony Zorc,51-100,1,Private Equity,,USD,,,USD,,H.I.G. Growth Partners,1,1,,Private,,,,,,
Pemaquid Mussel Farm,https://www.crunchbase.com/organization/pemaquid-mussel-farm,"Farming, Restaurants, Wholesale","Damariscotta, Maine, United States",Pemaquid Mussel Farm is a producer of mussels that provides ecosystem services.,"155,004","East Coast, New England, Northeastern US",,Active,2007-01-01,year,,,,,For Profit,http://pemaquidmussels.com/,"Pemaquid Mussel Farm develops the aquaculture techniques and farming locations. They produce the mussels. They provide ecosystem services for their ocean environments, improving water quality, biodiversity, and marine life. They offer farming and processing methods, such as their novel submersible mussel rafts. They provide ideal growing conditions and keep the mussels safe during storms and the winter.","Agriculture and Farming, Commerce and Shopping, Food and Beverage",1,Carter Newell,1-10,7,,,,,849600,USD,849600,Maine Technology Institute,1,1,,Private,,,,,,
Parachute,https://www.crunchbase.com/organization/parachute-94f6,"Biotechnology, Health Care, Medical","Austin, Texas, United States",Parachute is a new kind of plasma donation company that allows individuals to earn money while creating life-saving medicine.,"155,008",Southern US,,Active,2020-01-01,year,,,,,For Profit,https://www.joinparachute.com/,Parachute is a new kind of plasma donation company that allows individuals to earn money while creating life-saving medicine.,"Biotechnology, Health Care, Science and Engineering",,,,1,,,USD,,,USD,,Halle Capital Management,,1,,Private,,,,,,
Drinkeasy,https://www.crunchbase.com/organization/drinkeasy,"E-Commerce Platforms, SMS, Wine And Spirits","New York, New York, United States",Drinkeasy is your pocket sommelier. ,"155,024","Greater New York Area, East Coast, Northeastern US",,Closed,2015-10-01,month,,,2018-01-01,year,For Profit,http://www.drinkeasy.co,"Drinkeasy is your pocket sommelier.  Built for SMS, Drinkeasy’s experts are your personal shopping assistant for buying premium and craft spirits from distilleries around the world. Most not available in your local liquor store. Part A.I, part human, Drinkeasy is one of the first companies to focus on building a personalized conversational shopping experience.  ","Commerce and Shopping, Food and Beverage, Internet Services, Messaging and Telecommunications",2,"Harry Raymond, Nicholas Manning",1-10,2,Seed,120000,USD,120000,220000,USD,220000,"Techstars, Anheuser-Busch InBev, Right Side Capital Management, Techstars Connection",,4,,Private,,,,,,
Bungee Labs,https://www.crunchbase.com/organization/bungee-labs,"Application Performance Management, Apps, Enterprise Software, Information Technology, Internet, Small and Medium Businesses, Software","Orem, Utah, United States","Bungee Labs creates interactive web applications, and automates SOAP and REST-based web services.","155,033",Western US,,Closed,2002-01-01,year,,,,none,For Profit,http://www.bungeelabs.com,"Bungee Labs is the company behind Bungee Connect, a web-based Ajax environment for creating interactive web applications.  The goal of the product is to allow developers to ""efficiently create and instantly deliver rich web applications for the small-to-medium business market."" This is done by providing an online environment where developers and clients don't have to install anything.  Bungee Connect also automates SOAP and REST based web services.  Once projects are complete, developers can easily deploy their applications on Bungee Connect's grid servers.","Apps, Data and Analytics, Information Technology, Internet Services, Other, Software",2,"Dale Munk, Dave Mitchell",1-10,3,Late Stage Venture,23470000,USD,23470000,23470000,USD,23470000,"Venrock, EPIC Ventures, North Bridge Venture Partners & Growth Equity",1,3,,Private,,,,,,
"Kids Meals, Inc.",https://www.crunchbase.com/organization/kids-meals-inc,"Charity, Child Care, Food Delivery","Houston, Texas, United States","Kids Meals, Inc. is making and delivering free, healthy meals directly to the homes of hungry children.","155,034","Greater Houston Area, Southern US",,Active,2006-01-01,year,,,,,Non-profit,https://kidsmealsinc.org/,"Kids Meals, Inc. is making and delivering free, healthy meals directly to the homes of hungry children.","Food and Beverage, Health Care, Other, Social Impact, Transportation",,,11-50,2,,,,,5000,USD,5000,"Blue Cross and Blue Shield of Texas, ALTA Good Deeds Foundation",1,2,,Private,,,,,,
