Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Good Management & Investments,https://www.crunchbase.com/organization/good-management-investments,Information Technology,"Chicago, Illinois, United States",Focused on Providing Solutions for Economic Disadvantaged Entrepreneurs,"2,712,001","Greater Chicago Area, Great Lakes, Midwestern US",Less than $1M,Closed,,,,,,none,For Profit,https://www.gmiltd.us,,Information Technology,,,11-50,,,,,,,,,,,,,Private,,,,,,
Express ER Care,https://www.crunchbase.com/organization/express-er-care,"Health Care, Medical","San Antonio, Texas, United States",Express ER Care is your clinic for adult and pediatric San Antonio emergency services.,"2,712,003",Southern US,$1M to $10M,Closed,,,,,,none,For Profit,http://www.expressercare.com/san-antonio/,The fastest and most cost efficient way of obtain emergency medical services in San Antonio is from the urgent care facility. The clinic's board certified physicians have years of experience in treating both children and adults experiencing symptoms requiring urgent care.,Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Fritto Misto,https://www.crunchbase.com/organization/fritto-misto,"Catering, Food and Beverage, Restaurants","Hermosa Beach, California, United States","Fritto Misto is a restaurant that provides appetizers, salads, soups, and vegetable products.","2,712,004","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,http://thefrittomisto.com,"Fritto Misto offers pasta, sauces, appetizers, salads, soups, and vegetable products. They provide chicken tenders, chilli cream, wall-nuts, and cheese products. They offer services that include catering. For inquiries, telephone and email are used.",Food and Beverage,,,11-50,,,,,,,,,,,,,Private,,,,,,
Perfect Pitch Concepts,https://www.crunchbase.com/organization/perfect-pitch-concepts-do-not-call-do-not-call-do-not-call,"Consulting, Content, Internet, Marketing, Web Design","Athens, Georgia, United States",Perfect Pitch Concepts is an online marketing agency that offers website management and marketing services.,"2,712,006","East Coast, Southern US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://www.perfectpitchconcepts.com,"Perfect Pitch Concepts specializes in website management and marketing services. They provide combined design, business strategy, SEO, SEM content, social, and analytics services. They also provide website development and support services that help to increase conversion rates.","Design, Internet Services, Media and Entertainment, Professional Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Help of Door County,https://www.crunchbase.com/organization/help-of-door-county,"Health Care, Medical, Women's","Sturgeon Bay, Wisconsin, United States",Help of Door County provides domestic abuse services.,"2,712,007","Great Lakes, Midwestern US",Less than $1M,Active,1979-01-01,year,,,,,For Profit,https://helpofdoorcounty.org,"Help of Door County provides visitation and exchange programs, older adult services, violence intervention services, and youth and family services. They also offer alternatives to violence, women's ending abuse, and violence services. An online inquiry form is available on the company's website.","Community and Lifestyle, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Ahrens Technologies,https://www.crunchbase.com/organization/ahrens-technologies,"Social Media Marketing, Web Design, Web Development","Matthews, North Carolina, United States",Ahrens Technologies is a law firm web design and web development company.,"2,712,009","East Coast, Southern US",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://ahrenstechnologies.com,,"Design, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
HarvardNet,https://www.crunchbase.com/organization/harvardnet,"E-Commerce, Internet, Web Hosting","Boston, Massachusetts, United States",HarvardNet provides high-speed data networking solutions and Web hosting services to businesses located in the USA.,"2,712,016","Greater Boston Area, East Coast, New England",,Closed,,,,,2001-01-01,year,For Profit,,"HarvardNet offers a full range of Web hosting services. From packages that make it easy to immediately establish an Internet presence to complex e-commerce applications, HarvardNet has a hosting service that will easily meet your needs. All HarvardNet hosting services are operated from HarvardNet's state of the art Web Operations Center, offering the ultimate in connectivity, reliability, security, and scalability.","Commerce and Shopping, Internet Services",,,,1,,70000000,USD,70000000,70000000,USD,70000000,"M/C Partners, Fidelity Ventures, Osbon Capital Management, Sturm Group, Vulcan Medical Ventures",2,5,,Private,,,,,,
Koncenture,https://www.crunchbase.com/organization/koncenture,"Information Technology, Recruiting, Staffing Agency, Training","Addison, Texas, United States","Koncenture provides application development, recruitment, staffing, training, and IT consulting services.","2,712,017","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://koncenture.com ,,"Administrative Services, Education, Information Technology, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Cardio Tone,https://www.crunchbase.com/organization/cardio-tone,"Fitness, Health Care","San Francisco, California, United States",Cardio tone is a family owned fitness studio located in Noe Valley and Some areas of San Francisco.,"2,712,018","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,1988-03-09,day,,,,,For Profit,https://www.cardio-tone.com,"Cardio tone is a family owned fitness studio located in Noe Valley and Some areas of San Francisco. We are offering multiple fitness classes, high-intensity interval training, spin, TRX and yoga. Our staff is friendly and cooperative. Professional fitness trainer help to achieve weigh loss and fitness goals. Come and join us today!","Health Care, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
First Call Plumbing,https://www.crunchbase.com/organization/first-call-plumbing,Building Maintenance,"Jenison, Michigan, United States",First Call Plumbing is a provider of residential plumbing services.,"2,712,020","Great Lakes, Midwestern US",,Closed,,,2020-06-25,day,2020-06-25,day,For Profit,http://www.1stcallplumbing.com/index.html,"First Call Plumbing, Inc. is family-owned and operated right here in Jenison, MI and was established by a second generation plumber and has grown to now employ a third generation.",Real Estate,,,,,M&A,,,,,,,,,,,Private,,,,,,
