Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Print Lab,https://www.crunchbase.com/organization/print-lab,"Advertising, Art, Film Production, Printing, Service Industry","Chicago, Illinois, United States","Print Lab is a fine art studio that offers professional printing services, quality digital scanning, and black & white film processing.","667,002","Greater Chicago Area, Great Lakes, Midwestern US",,Active,1987-01-01,year,,,,,For Profit,https://www.printlab.com/,,"Advertising, Content and Publishing, Media and Entertainment, Other, Sales and Marketing, Video",,,,,,,,,,,,,,,,Private,,,,,,
TaylorMorse,https://www.crunchbase.com/organization/taylormorse,,"Laguna Hills, California, United States",TaylorMorse is a premier resource for medical record retrieval and serves both the legal and insurance community.,"667,003","Greater Los Angeles Area, West Coast, Western US",,Active,2000-01-01,year,2021-12-21,day,,,For Profit,https://www.taylormorse.com/index.htm,"Founded in 2000 and headquartered in Laguna Hills, CA, TaylorMorse is a premier resource for medical record retrieval and serves both the legal and insurance community. This acquisition enhances Lexitas' commitment for growth in the West Coast market.",,,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
Aliado Solutions,https://www.crunchbase.com/organization/aliado-solutions,"Information Services, Information Technology, Management Consulting, Professional Services","Plano, Texas, United States","Aliado Solutions offers Management Consulting, IT Professional Services and Information Security Consulting.","667,005","Dallas/Fort Worth Metroplex, Southern US",,Active,2007-01-01,year,,,,,For Profit,https://aliadosolutions.com,,"Information Technology, Other, Professional Services",,,101-250,,,,,,,,,,,,,Private,,,,,,
Illinois State Bar Association,https://www.crunchbase.com/organization/illinois-state-bar-association,Association,"Springfield, Illinois, United States",Illinois State Bar Association is the premier legal association in the state.,"667,009","Great Lakes, Midwestern US",$1M to $10M,Active,1877-01-01,year,,,,,Non-profit,https://www.isba.org,,Other,,,51-100,,,,,,,,,,,,,Private,,,,,,
PrepMD Remote Monitoring Services,https://www.crunchbase.com/organization/prepmd-rms,"Health Care, Staffing Agency, Training","Braintree, Massachusetts, United States","PrepMD RMS provides training, staffing, and remote monitoring solutions for cardiac implantable electronic devices.","667,013","Greater Boston Area, East Coast, New England",,Active,2015-01-01,year,,,,,For Profit,https://www.prepmdremotemonitoring.com,"PrepMD RMS offers cardiac clinical solutions, including CIED remote monitoring, healthcare training, and in-office staffing solutions for corporations, healthcare, and individuals. They provide services to trained cardiac device specialists, and cardiovascular, and electrophysiology professionals.","Administrative Services, Education, Health Care",,,,,,,,,,,,,,,1,Private,,,,,,
Compass Home Loans,https://www.crunchbase.com/organization/compass-home-loans,"Financial Services, Lending, Mortgage, Professional Services","Honolulu, Hawaii, United States","Compass Home Loans provides mortgage, home loans, federal housing administration loans and affordable lending solutions to homebuyers.","667,013","Asia-Pacific (APAC), Western US",,Active,2014-01-01,year,,,,,For Profit,https://www.compasshawaii.com,,"Financial Services, Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
AppointmentQuest,https://www.crunchbase.com/organization/appointmentquest,Software,"Broomfield, Colorado, United States",AppointmentQuest Online Appointment Scheduler is a modern generation of appointment scheduling software.,"667,013","Greater Denver Area, Western US",Less than $1M,Active,2000-01-01,year,,,,,For Profit,https://www.appointmentquest.com,"AppointmentQuest Online Appointment Scheduler — online appointment scheduling software for colleges, schools, churches, hospitals, personal care, consulting, coaching, tax, accounting, and other industries. AppointmentQuest Online Appointment Scheduler is a proven tool for appointment scheduling and appointment management, as well as for class scheduling, workshop scheduling, and event scheduling. AppointmentQuest makes it easy to integrate online appointment scheduling capabilities into almost any web site. Our online scheduling software comes with affordable price, versatile functionality, intuitive user interface and extensive array of configuration options to fulfill your most discriminating appointment scheduling requirements. AppointmentQuest Online Appointment Scheduler is a modern generation of appointment scheduling software. It runs over the web, similar to the way some appointment scheduling programs run on local office networks. AppointmentQuest hosts Online Appointment Scheduler, providing you and your customers with direct and secure access to online appointment scheduling from anywhere. More... Instead of buying, installing and maintaining appointment scheduling software applications, organizations of all types are switching to hosted online scheduling systems. AppointmentQuest makes online appointment scheduling convenient and easy to use.",Software,,,51-100,,,,,,,,,,,,,Private,,,,,,
MovieChat,https://www.crunchbase.com/organization/moviechat,"Celebrity, Communities, Film, Media and Entertainment, Online Forums, Social Media, TV","Los Angeles, California, United States",MovieChat is the leading social media platform and community for movie fans. The company was founded following the closure of IMDb's forums.,"667,015","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,2017-02-20,day,,,,,For Profit,https://moviechat.org,,"Community and Lifestyle, Internet Services, Media and Entertainment, Video",,,1-10,,,,,,,,,,,,,Private,,,,,,
"Bender Insurance Agency, Inc.",https://www.crunchbase.com/organization/bender-insurance-agency-inc,"Financial Services, Insurance","Woodbury, New York, United States",Bender Insurance Agency has provided clients with innovative solutions to help them succeed in a changing world.,"667,016","Greater New York Area, East Coast, Northeastern US",$50M to $100M,Active,1948-01-01,day,,,,,For Profit,https://www.benderins.com,,Financial Services,,,51-100,,,,,,,,,,,,,Private,,,,,,
Rippe Keane Marketing,https://www.crunchbase.com/organization/rippe-keane-marketing,"Advertising, Digital Marketing, Graphic Design, Web Design","Madison, Wisconsin, United States",Rippe Keane Marketing is a branding and digital marketing agency.,"667,018","Great Lakes, Midwestern US",$1M to $10M,Active,1994-01-01,day,,,,,For Profit,https://www.rippekeane.com/,,"Advertising, Design, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
