Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Anita Jorgensen Lighting Design,https://www.crunchbase.com/organization/anita-jorgensen-lighting-design,"Architecture, Art, Consulting, Graphic Design, Manufacturing","New York, New York, United States",Anita Jorgensen Lighting Design facilitates business in the design and specification of architectural lighting systems for all industries.,"1,368,003","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,1996-01-01,year,,,,,For Profit,https://www.ajld.net/,,"Design, Manufacturing, Media and Entertainment, Professional Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
All About Packaging,https://www.crunchbase.com/organization/all-about-packaging,"Manufacturing, Packaging Services, Plastics and Rubber Manufacturing, Service Industry","Wisconsin Rapids, Wisconsin, United States",All About Packaging manufactures thermoformed plastic and paperboard packaging.,"1,368,005","Great Lakes, Midwestern US",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,https://www.aapack.com,"All About Packaging offers custom-designed structures and graphics, custom molds, prototyping, thermoforming, printing, and fulfillment services. Their product range includes clamshells, blisters, and cards, folding cartons, labels, as well as VeriLock clear slide blister packaging. They can assist you from concept to completion of your packaging requirements.","Administrative Services, Manufacturing, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
Area Wide Realty,https://www.crunchbase.com/organization/area-wide-realty,"Asset Management, Property Management, Real Estate","Cicero, Illinois, United States","Area Wide Realty offers real estate services including asset management, property rehabilitation, and buyer/seller representation.","1,368,007","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1986-01-01,year,,,,,For Profit,https://www.awrecorp.com,,"Financial Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Ho Choi Chinese Cuisine,https://www.crunchbase.com/organization/ho-choi-chinese-cuisine,"Food and Beverage, Food Delivery, Restaurants","Bryn Mawr, Pennsylvania, United States","Ho Choi Chinese Cuisine is a Chinese restaurant that offers dining, takeout and delivery services.","1,368,013","Greater Philadelphia Area, Great Lakes, Northeastern US",,Active,,,,,,,For Profit,https://www.hochoibrynmawr.com/,,"Food and Beverage, Transportation",,,,,,,,,,,,,,,,Private,,,,,,
NCR Management,https://www.crunchbase.com/organization/ncr-management,"Commercial, Property Management, Residential","Burlington, North Carolina, United States",NCR Management provides property management services for residential and commercial.,"1,368,014","East Coast, Southern US",Less than $1M,Active,2010-01-01,year,,,,,For Profit,https://www.ncrmanagement.com,"NCR Management is a property management company. They offer retail, offices, and apartments. They also provide student housing, offices, and retail.","Other, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Capers Catering,https://www.crunchbase.com/organization/capers-catering,"Catering, Events, Social, Wedding","Stoneham, Massachusetts, United States",Capers Catering offers culinary design and taste services.,"1,368,015","Greater Boston Area, East Coast, New England",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://www.caperscatering.com,"Capers Catering is made from scratch using the tastiest organic or locally sourced ingredients available. In cooperation with each other the forward-thinking dead line takes into account the preferred colour palette, venue, solutions can reduce, and menu items. User can also add authentic or classical dishes to the mix as user please. The end result is an eye catching one of a kind menu of delicious fusions that is skillfully delivered by the symbiotic team that is committed about making every little thing just right for guests. In a state of the art kitchen they take pride in creating almost everything from hand with the utmost respect for the untold devotion, patience, and care that went into each product.","Community and Lifestyle, Events, Food and Beverage, Media and Entertainment",1,Emma Roberts,11-50,,,,,,,,,,,,,Private,,,,,,
Project Pathfinder,https://www.crunchbase.com/organization/project-pathfinder,"Charity, Non Profit, Social","St Louis, Missouri, United States","Project Pathfinder is an NGO that provides psychotherapy, consultation, training, and education to prevent sexual violence and abuse.","1,368,023",Midwestern US,$1M to $10M,Active,1992-01-01,year,,,,,Non-profit,https://projectpathfinder.org,,"Community and Lifestyle, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
Missoula International School,https://www.crunchbase.com/organization/missoula-international-school,"Education, Non Profit, Training","Missoula, Montana, United States",Missoula International School is a nonprofit organization that offers educational opportunities for students.,"1,368,030",Western US,,Active,1994-01-01,year,,,,,For Profit,https://mis-mt.org,,"Education, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
Patke & Associates,https://www.crunchbase.com/organization/patke-associates,"Accounting, Consulting","Lincolnshire, Illinois, United States","Patke & Associates is an audit, tax and consulting firm.","1,368,031","Greater Chicago Area, Great Lakes, Midwestern US",,Active,,,2019-08-01,day,,,For Profit,http://patke.net,"Patke & Associates is an audit, tax and consulting firm. Our commitment to quality and customer services has allowed us to build a nationwide reputation within the investment partnership and broker dealer industries.  Fund managers can count on a competitive price, and guidance as they establish and grow their funds.","Financial Services, Professional Services",,,,,M&A,,,,,,,,,,,Private,,,,,,
Expense To Profit,https://www.crunchbase.com/organization/marc-freedman,"Accounting, Financial Services, Internet, Management Consulting, Mobile Payments, Payments","Bethesda, Maryland, United States",Helping people spend money smarter and getting back over payments,"1,368,036","Washington DC Metro Area, East Coast, Southern US",Less than $1M,Active,2012-07-01,day,,,,,For Profit,http://expensetoprofit.com,,"Financial Services, Internet Services, Mobile, Payments, Professional Services, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Dearborn Advisors,https://www.crunchbase.com/organization/dearborn-advisors,"Consulting, Health Care, Information Technology","Elmhurst, Illinois, United States",Dearborn Advisors is a healthcare professional services firm.,"1,368,039","Greater Chicago Area, Great Lakes, Midwestern US",,Closed,2001-01-01,year,,,,none,For Profit,http://www.dearbornadvisors.com,,"Health Care, Information Technology, Professional Services",,,51-100,,,,,,,,,,,,,Private,,,,,,
