Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Pacific Dermatologic Association,https://www.crunchbase.com/organization/pacific-dermatologic-association,"Education, Health Care, Professional Networking","San Francisco, California, United States","Pacific Dermatologic Association provides education, training, professional development, networking, and dermatologists practicing services.","3,188,004","San Francisco Bay Area, West Coast, Western US",,Active,1946-01-01,year,,,,,For Profit,https://pacificderm.org,,"Community and Lifestyle, Education, Health Care, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
Dover Taxi,https://www.crunchbase.com/organization/dover-taxi,Travel,"Dover, Delaware, United States",Dover Taxi is a transportation company that provides transfers to and from cruise lines and airports.,"3,188,010","East Coast, Southern US",$1M to $10M,Closed,1998-01-01,year,,,,none,For Profit,http://www.dover-taxi.com,,Travel and Tourism,,,1-10,,,,,,,,,,,,,Private,,,,,,
Beyond Babel,https://www.crunchbase.com/organization/beyond-babel,Media and Entertainment,"Brooklyn, New York, United States",Beyond Babel is a critically acclaimed new theatrical dance show.,"3,188,011","Greater New York Area, East Coast, Northeastern US",,Active,2018-01-01,year,,,,,For Profit,https://www.beyondbabelshow.com/,Beyond Babel is a critically acclaimed new theatrical dance show.Beyond Babel performs theatrical dance shows to provide a different experience to the viewers.,Media and Entertainment,,,,,,,,,,,,,,,,Private,,,,,,
MediaTuner,https://www.crunchbase.com/organization/mediatuner,News,"Seattle, Washington, United States",MediaTuner combines social media services and displays real-time media feeds for latest and trending news and events to one site.,"3,188,014","Greater Seattle Area, West Coast, Western US",$1M to $10M,Closed,2008-02-15,day,,,,none,For Profit,http://www.mediatuner.com,"MediaTuner aggregates the latest social media services, such as [Twitter](/organization/twitter), [YouTube](/organization/youtube), [FriendFeed](/organization/friendfeed), [Flickr](/organization/flickr) and displays text, images, videos, all into one single embeddable, viral ""player"".   With the MediaTuner Player, users and companies can dynamically monitor and display real-time media feeds of breaking news ""NewsStreams"", trending topics ""TopicStreams"", personal, friends and celebrity ""LifeStreams"" and also ""ProductStreams"" for brands looking to safely promote their products virally.   Users or Brands are able to use 3 MediaTuner Player ""Creators"":   1. Quick TopicStream Creator - Easily create a MediaTuner which dynamically displays, blogs, photos, videos and Twitter feeds of trending web topics.   2. Automatic Creator - Users and Brands can choose which dynamic feeds to display in the Player.   3. Manual Creator - Manually select and order media to display in the Player.","Content and Publishing, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Party Tent and Bounce House Rentals Co.,https://www.crunchbase.com/organization/party-tent-and-bounce-house-rentals-co,Events,"Springfield, Massachusetts, United States","Party Equipment Rentals, Tent Rentals","3,188,016","East Coast, New England, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,http://www.tentbouncehouserentals.com,"Party Tent & Bounce House Rentals CO. has just what you need to make your party a blast. We have themed designer bounce houses for rent. We service the West Springfield MA area and surrounding towns with tent rentals, dunk tank rental, waterslide rentals & much more. We even have more party rentals that are in new like condition. We are fully licensed and insured in the State of MA. We have the biggest bounce houses & tent rentals for any event.","Events, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Realty 312,https://www.crunchbase.com/organization/realty-312,Real Estate,"Chicago, Illinois, United States","Realty 312 deals in real estate to give you the largest, fastest, and most accurate database of homes available for sale.","3,188,019","Greater Chicago Area, Great Lakes, Midwestern US",,Active,,,,,,,For Profit,https://www.realty312.com,,Real Estate,,,,,,,,,,,,,,,,Private,,,,,,
InterHDL,https://www.crunchbase.com/organization/interhdl,Software,"Los Altos, California, United States",InterHDL is a privately held company develops and markets design planning and analysis software.,"3,188,021","San Francisco Bay Area, Silicon Valley, West Coast",,Active,1991-01-01,year,1998-11-13,day,,,For Profit,,"interHDL develops and markets design planning and analysis software that improves the productivity of engineers in the chip industry. interHDL's products provide fast, accurate predictions of power, testability and quality at the register-transfer-level (RTL).  These products are equally suited for qualifying intellectual property (IP) or multi-million device systems and chips.  The company invented and is the leader in hardware description language (HDL) design purification technology.",Software,,,,,M&A,,,,,,,,,,,Private,,,,,,
Selling In LIttle Rock - Scott Cook Realty,https://www.crunchbase.com/organization/selling-in-little-rock-scott-cook-realty,"Building Material, E-Commerce, Real Estate, Retail","Little Rock, Arkansas, United States","29 Point West Circle, 72211","3,188,033",Southern US,,Active,,,,,,,For Profit,http://sellinginlittlerock.com,"Selling In Little Rock - Scott Cook Realty is your flatt fee/discount broker agent assisting West Little Rock, The Heights, Bryant, and also Maumelle AR. We showcase homes in Chenal Country Club, La Marche, Hurricane Lake and also Cammack Village. Supplying family service to both buyers and sellers. Aiming to sell? Come join the family! ","Commerce and Shopping, Real Estate",,,,,,,,,,,,,,,,Private,,,,,,
Enos Forensics,https://www.crunchbase.com/organization/enos-forensics,"Accounting, Consulting","Folsom, California, United States","Enos Forensics is an accounting company that providing litigation consulting, tax, business, and forensic accounting services.","3,188,034","West Coast, Western US",Less than $1M,Active,2011-01-01,year,,,,,For Profit,https://enosforensics.com/,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Goathook,https://www.crunchbase.com/organization/goathook,"Manufacturing, Sporting Goods","Seattle, Washington, United States",Goathook is a designer and manufacturer of adjustable wall-mounted snowboard racks that look good in any setting.,"3,188,049","Greater Seattle Area, West Coast, Western US",,Closed,2012-01-01,year,,,,none,For Profit,http://goathook.com/,,"Commerce and Shopping, Manufacturing, Sports",,,,,,,,,,,,,,,,Private,,,,,,
beFIT THERAPY,https://www.crunchbase.com/organization/befit-therapy,"Fitness, Health Care","New York, New York, United States",Its about the physical therapy treatment,"3,188,049","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,,,,,,,For Profit,http://www.befittherapy.com,,"Health Care, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
