Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Charles and Lynn Schusterman Family Philanthropies,https://www.crunchbase.com/organization/schusterman-family-philanthropies,"Communities, Education, Non Profit, Training","Tulsa, Oklahoma, United States",Schusterman Family Philanthropies invests in organizations and leaders in the United States and Israel.,"169,000",Southern US,Less than $1M,Active,1987-01-01,year,,,,,For Profit,http://www.schusterman.org,"Charles and Lynn Schusterman Family Philanthropies (Schusterman) is a global organization that seeks to ignite the passion and unleash the power in young people to create positive change for themselves. They pursue their mission by working collaboratively with others to support and operate high-quality education, identity development, leadership training, and service programs designed to help young people cultivate their growth as individuals and as leaders. Established in 1987, the Foundation has grown to include the Schusterman Foundation-Israel as their philanthropic arm in Israel; ROI Community, a global network of young Jewish change agents; and a suite of programs and initiatives designed to advance their work.","Community and Lifestyle, Education, Other, Social Impact",2,"Charles Schusterman, Lynn Schusterman",101-250,,,,,,,,,,,,,Private,,,,,,
SeatSmart,https://www.crunchbase.com/organization/seatsmart,"E-Commerce, Events, Internet, Retail, Ticketing","San Antonio, Texas, United States","For shoppers, SeatSmart promises very low prices on event tickets. For ticket brokers, SeatSmart is a powerful ticket distribution platform.","169,001",Southern US,,Active,2014-09-01,day,2016-07-23,day,,,For Profit,http://www.seatsmart.com,"SeatSmart is a website that connects fans directly to ticket brokers. This direct connection means that SeatSmart preferred inventory is guaranteed to be cheaper than StubHub, VividSeats, TicketsNow, TicketNetwork, and other popular secondary ticket marketplaces. In fact, you won't find a lower price for SeatSmart preferred inventory anywhere on the web.","Commerce and Shopping, Events, Internet Services, Media and Entertainment",2,"Aaron Pearson, Andrew Powell-Morse",1-10,2,M&A,750000,USD,750000,750000,USD,750000,Geekdom Fund,,1,,Private,,,,,,
TECT Aerospace,https://www.crunchbase.com/organization/tect-aerospace,"Aerospace, Machinery Manufacturing, Manufacturing, Supply Chain Management","Wichita, Kansas, United States","TECT Aerospace specializes in the manufacturing of aircraft parts, equipment and supply chain management.","169,002",Midwestern US,,Active,1995-01-01,year,,,,,For Profit,https://tectaero.com,,"Manufacturing, Science and Engineering, Transportation",,,501-1000,,,,,,,,,,,,,Private,,,,,,
Pennsylvania Council on the Arts (PCA),https://www.crunchbase.com/organization/pennsylvania-council-on-the-arts-pca,Non Profit,"Harrisburg, Pennsylvania, United States",Pennsylvania Council on the Arts (PCA) operates as a state agency.,"169,004","Great Lakes, Northeastern US",,Active,1966-01-01,year,,,,,Non-profit,http://www.arts.pa.gov,"Pennsylvania Council on the Arts (PCA) operates as a state agency, established in 1966, accomplishes its mission through a combination of grants to the arts; partnerships and initiatives; technical assistance to partners and applicants; and serving as a resource for arts-related information for state, federal, and local government, the public, other funding entities, the arts field, and other interested organizations and individuals.","Other, Social Impact",,,11-50,1,,,,,500000,USD,500000,Appalachian Regional Commission,1,1,,Private,,,,,,
Kapstan,https://www.crunchbase.com/organization/kapstan,"Developer Tools, Information Technology, Software","San Francisco, California, United States",Kapstan is an IT company that provides no-code solutions and architected infrastructure provisioning for developers.,"169,006","San Francisco Bay Area, West Coast, Western US",,Active,2023-01-01,year,,,,,For Profit,https://www.kapstan.io/,,"Information Technology, Software",,,11-50,1,Seed,,USD,,,USD,,super{set},,1,,Private,,,,,,
Launch UMD,https://www.crunchbase.com/organization/launchumd,"Communities, Crowdfunding, Universities","College Park, Maryland, United States",Launch UMD is a crowdfunding website that assists community members in raising funds to enable their ideas and passions to reach space.,"169,007","Washington DC Metro Area, East Coast, Southern US",$1B to $10B,Active,1856-01-01,year,,,,,For Profit,https://www.launch.umd.edu,"Launch UMD is a crowdfunding tool that assists community members in raising funds so that their ideas and passions may take flight. They allowed everyone to present creative concepts from across campus and were targeted at student organizations, the student experience, athletics, the library, or faculty-specific initiatives.","Community and Lifestyle, Financial Services, Other",,,10001+,1,,749181,USD,749181,749181,USD,749181,,,,,Private,,,,,,
Present Power Systems,https://www.crunchbase.com/organization/present-power-systems,"Energy, Environmental Engineering, Manufacturing, Solar","Milwaukee, Wisconsin, United States",Present Power Systems designs ultra-compact power electronics and offers products like resonant converters and high frequency magnets.,"169,011","Great Lakes, Midwestern US",,Active,,,2024-01-31,day,,,For Profit,http://www.presentpowersystems.com,Present Power Systems designs ultra-compact power electronics and offers products like resonant converters and high frequency magnets.,"Energy, Manufacturing, Natural Resources, Science and Engineering, Sustainability",,,1-10,,M&A,,,,,,,,,,,Private,,,,,,
MHC Software,https://www.crunchbase.com/organization/mhc-software,"CRM, Information Technology, Robotics, Software","Burnsville, Minnesota, United States","MHC Software offers document output, document imaging and workflow automation software solutions.","169,020","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$10M to $50M,Active,1980-01-01,year,2019-09-25,day,,,For Profit,https://www.mhcautomation.com,"MHC Software offers document output, document imaging and workflow automation software solutions. They are a company comprised of customer care representatives, developers, project managers, quality assurance specialists, technical support analysts and more, all located in the upper Midwest. Their privately held company was founded in 1980 and maintains a very stable and committed management group. Together, they have provided solutions to thousands of organizations across all industries. Over the years, they have earned a fiercely loyal customer base by focusing on exceeding expectations, one customer at a time. They deliver turnkey software solutions that allow organizations to better manage information – data, documents and more. Backed by world-class customer service, MHC Software solutions include seamless integration with enterprise resource planning (ERP) and business systems. Their solutions are not formulaic – they evaluate your requirements and business needs to customize the right solution for you.","Hardware, Information Technology, Sales and Marketing, Science and Engineering, Software",1,Gina Armada,101-250,1,M&A,,USD,,,USD,,Strattam Capital,1,1,2,Private,,,,,,
Light,https://www.crunchbase.com/organization/light-93fc,"Computer, Manufacturing","Plano, Texas, United States",Light is manufacturing company operates in stealth mode.,"169,020","Dallas/Fort Worth Metroplex, Southern US",,Active,2018-01-01,year,,,,,For Profit,,Light is manufacturing company operates in stealth mode.,"Consumer Electronics, Hardware, Manufacturing",,,51-100,1,Seed,650000,USD,650000,650000,USD,650000,,,,,Private,,,,,,
"ConsumerTrack, Inc.",https://www.crunchbase.com/organization/consumertrack-inc,"Advertising, Digital Media","El Segundo, California, United States","ConsumerTrack is a digital marketing agency specializing in Lead generation, Customer Acquisition and Performance Based Marketing.","169,021","Greater Los Angeles Area, West Coast, Western US",$10M to $50M,Active,2004-01-01,year,,,,,For Profit,http://www.consumertrack.com,"ConsumerTrack™ is unique in the digital marketing and media industry - we combine marketing, digital, content and fintech. Our performance based approach increases brand awareness and generates targeted audience engagement on our internal web properties and partner sites.","Advertising, Media and Entertainment, Sales and Marketing",2,"Brett Rossmann, Jeff Bartlett",101-250,,,,,,,,,,,,,Private,,,,,,
