Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Gigabit,https://www.crunchbase.com/organization/gigabit-live,"Internet, Media and Entertainment, Mobile, Mobile Apps, Music, Music Venues, Restaurants","Cambridge, Massachusetts, United States",Gigabit is an event technology startup that transforms physical events into seamless virtual experiences.,"173,001","Greater Boston Area, East Coast, New England",,Active,2017-01-01,day,,,,,For Profit,http://Gigabit.live,"Gigabit is a team of music industry professionals that transform physical events into seamless virtual experiences. Whether it’s an album release, a multiple-act concert or a community event, we provide a hands-on approach to make our clients vision a reality.","Apps, Food and Beverage, Internet Services, Media and Entertainment, Mobile, Music and Audio, Software",2,"Griffin Bach, Joshua Larson",1-10,1,Seed,30000,USD,30000,30000,USD,30000,"Griffin Bach, Ross Roncelli",1,2,,Private,,,,,,
bitgab,https://www.crunchbase.com/organization/bitgab,"E-Learning, Education, Internet, Language Learning, Social Network","New York, New York, United States","bitgab is an educational social network that teaches languages through a combination of video content, group classes, and 1-on-1 tutoring","173,004","Greater New York Area, East Coast, Northeastern US",,Active,2016-04-15,day,,,,,For Profit,https://www.bitgab.com,"bitgab is a social network that connects language learners and instructors. It provides the tools for teachers and schools to create language learning materials and interact with their students, including content management tools (exercise builder), communication tools (integrated videoconferencing, chat, messaging), scheduling system and payment methods (credit/debit card and PayPal).  bitgab was launched in April 2016.","Education, Internet Services, Software",2,"Esteban Perez, Ozkan Ceylan",1-10,1,Seed,150000,USD,150000,150000,USD,150000,Esteban Perez,,1,,Private,,,,,,
Tech9,https://www.crunchbase.com/organization/tech9,"Architecture, Software, Software Engineering","Draper, Utah, United States",Tech9 is a  collective of executive and senior technology professionals dedicated to building,"173,008",Western US,$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://tech9.com,"They are a collective of executive and senior technology professionals dedicated to building the right thing the right way—because cut-rate software is infuriating and we all deserve better. This quality mentality attracts top development talent and puts them at the forefront of our teams, which are built to be as custom and efficient as the software solutions they develop.","Real Estate, Science and Engineering, Software",2,"Bill Rappleye, Nick Stice",101-250,1,,,,,,USD,,,,,,Private,,,,,,
Yorktel,https://www.crunchbase.com/organization/yorktel,"Education, Government, Information Technology, Mobile, Telecommunications, Video, Video Conferencing","Eatontown, New Jersey, United States",Yorktel operates as a video conferencing service provider.,"173,009","Greater New York Area, East Coast, Northeastern US",$100M to $500M,Active,1985-01-01,year,,,,,For Profit,http://www.yorktel.com/,"Yorktel is a provider of video-centric collaborative services and solutions that enhance workforce productivity in the Commercial Enterprise and Public Sectors.  The company offers video managed services, public/private/hybrid cloud hosting, professional consultation (including interoperability and BYOD solutions), video concierge services, streaming services, staffing services, integration/installation services, B2B Exchange and interoperability services, hosted services, systems integration to include design/build for applications like telepresence, event management, webcasting and video production. The company operates redundant Video Network Operation Centers, has a 24x7 Help Desk, 3 global data centers (pending 5), a  global field force and is supporting customers across 72 countries. Founded in 1985, Yorktel is headquartered in Eatontown, New Jersey, and has locations across the U.S., UK and France. Yorktel and its employees are frequent winners of industry awards, speakers at industry events and seminars, and authors of a long list of thought leadership publications.","Education, Government and Military, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Software, Video",1,York Wang,251-500,3,,6000000,USD,6000000,13000000,USD,13000000,"Petra Capital Partners, BHC Interim Funding",,2,2,Private,,,,,,
CURV Group,https://www.crunchbase.com/organization/curv-group,"Manufacturing, Retail","Elk Grove Village, Illinois, United States","CURV Group is a company that creates, manufactures, and distributes creative goods.","173,009","Greater Chicago Area, Great Lakes, Midwestern US",$10M to $50M,Active,2013-01-01,year,,,,,For Profit,https://www.curvgroup.com,,"Commerce and Shopping, Manufacturing",1,Michael Tunney,11-50,,,,,,,,,,,,,Private,,,,,,
Flowtown,https://www.crunchbase.com/organization/flowtown,"Advertising, Analytics, Computer, Social Media Marketing, Software","San Francisco, California, United States",Flowtown is a social media marketing platform that helps businesses communicate with their customers.,"173,010","San Francisco Bay Area, West Coast, Western US",,Active,2009-02-01,day,2011-10-14,day,,,For Profit,http://flowtown.com,"Flowtown is a social media marketing platform that helps businesses transform email contacts into engaged customers. Our easy-to-use, powerful business tool uses openly shared information from the most popular social networks. We help over 15,000 businesses communicate with their customers in ways that drive growth and build strong, loyal relationships","Advertising, Consumer Electronics, Data and Analytics, Hardware, Sales and Marketing, Software",3,"Dan Martell, David John, Ethan Bloch",11-50,1,M&A,750000,USD,750000,750000,USD,750000,"500 Global, Travis Kalanick, Auren Hoffman, Mitchell Kapor, Saar Gur",,9,,Private,,,,,,
Octopus Data,https://www.crunchbase.com/organization/octopus-data-inc,"Information Technology, Internet, Software","Walnut Creek, California, United States",Octoparse is a web scraping tool company.,"173,011","San Francisco Bay Area, West Coast, Western US",,Active,2016-03-15,day,,,,,For Profit,https://www.octoparse.com/,"Octopus Data Inc. is a software company specialized in collecting data from both static and dynamic websites.Our product, Octoparse, is a visual web data extraction software which simulates human operation to interact with web pages. You can use our point-&-click UI to easily bulk extract web data from web pages (including those using Ajax, JS, and etc.) and there are various export formats of your choice like CSV, Excel, HTML, TXT, and database (MySQL, SQL Server, and Oracle).Octoparse’s cloud service (available in paid editions) can extract and store large amounts of data to meet large-scale extraction needs.","Information Technology, Internet Services, Software",2,"Jerry Huang, Keven Liu",51-100,,,,,,,,,,,,,Private,,,,,,
DoTERRA,https://www.crunchbase.com/organization/doterra,"E-Commerce, Fitness, Health Care, Wellness","Pleasant Grove, Utah, United States",DoTERRA is a organization that provides Wellness Assessments for individuals.,"173,012",Western US,$1B to $10B,Active,2008-01-01,year,,,,,For Profit,https://www.doterra.com,,"Commerce and Shopping, Health Care, Sports",7,"Corey Lindley, David Hill, David Stirling, Emily Wright, Greg Cook, Mark A. Wolfert, Robert J. Young",501-1000,,,,,,,,,,,,,Private,,,,,,
Focus Energy Drinks,https://www.crunchbase.com/organization/focus-energy-drinks,"Food and Beverage, Food Processing, Manufacturing, Nutrition, Organic Food","Las Vegas, Nevada, United States",Focus Energy Drinks is a manufacturer of healthy energy drinks that are intended to be mixed with water.,"173,015",Western US,,Active,2019-01-01,year,,,,,For Profit,https://www.focusenergydrinks.com/,"Focus Energy Drinks is a manufacturer of healthy energy drinks that are intended to be mixed with water. The company uses only organic juices, dairy and nut milk, and sweeteners derived from NON-GMO plants for their products, no artificial sweeteners, flavorings, or colorings that cannot be processed by the human body. It was formed in 2019 in Las Vegas, Nevada.","Food and Beverage, Health Care, Manufacturing",,,,1,Seed,60000,USD,60000,60000,USD,60000,,,,,Private,,,,,,
Take Care Health Systems,https://www.crunchbase.com/organization/take-care-health-systems,"Fitness, Health Care","Conshohocken, Pennsylvania, United States","Take Care Health Systems, LLC operates clinics which offer worksite health and wellness services in the United States.","173,016","Greater Philadelphia Area, Great Lakes, Northeastern US",,Active,2004-01-01,year,,,,,For Profit,http://www.takecarehealth.com,"Take Care Health Systems, Inc. operates nurse practitioner-staffed primary care clinics located in high-traffic retail pharmacy stores. The Company’s in-store primary care clinics provide cost-effective, convenient access to quality healthcare for families and special populations, including the under-insured and Medicare and Medicaid recipients. The Company utilizes nurse practitioners to offer patients primary care diagnostic and treatment services, and prescriptions for common ailments.","Health Care, Sports",1,Hal F. Rosenbluth,1001-5000,1,Private Equity,77000000,USD,77000000,77000000,USD,77000000,Beecken Petty O'Keefe & Company,1,1,,Private,,,,,,
