Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Essner Manufacturing,https://www.crunchbase.com/organization/essner-manufacturing,Manufacturing,"Fort Worth, Texas, United States",Essner Manufacturing is an aviation & aerospace company manufacturing aerospace parts and components.,"419,000","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,1939-01-01,year,,,,,For Profit,http://essner.com,,Manufacturing,,,101-250,,,,,,,,,,,,,Private,,,,,,
The LCP Group,https://www.crunchbase.com/organization/lcp-group,"Advice, Real Estate, Real Estate Investment","White Plains, New York, United States",The LCP Group provides operates as a real estate investment manager and advisor.,"419,003","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1974-01-01,year,,,,,For Profit,https://lcpgroup.com/,"The LCP Group as a real estate investment manager and advisor specializes in sourcing, structuring, and executing real estate investment opportunities designed to yield attractive to generate value for the investors and develop lasting partnerships with them by executing investment strategies.","Financial Services, Media and Entertainment, Real Estate",1,Robert Roskind,11-50,,,,,,,,,,,,,Private,,,,,,
Upshot,https://www.crunchbase.com/organization/upshot,"Apps, Internet, Mobile","Chicago, Illinois, United States",The Only Mobile Reporting App That Allows You To *Create* New Reports On Your Mobile Device.,"419,004","Greater Chicago Area, Great Lakes, Midwestern US",,Closed,2013-09-01,month,2015-07-14,day,,none,For Profit,,"The Only Mobile Reporting App That Allows You To *Create* New Reports On Your Mobile Device. Upshot, a company they founded in September 2013, just one month before competing in the Salesforce1 Hackathon—and winning a $1 million prize. They had built a mobile-based enterprise data analytics application for the event based on natural language processing (NLP) capabilities","Apps, Internet Services, Mobile, Software",2,"Joseph Turian, Thomas Kim",11-50,1,M&A,28000,USD,28000,28000,USD,28000,Alchemist Accelerator,,1,,Private,,,,,,
Noble,https://www.crunchbase.com/organization/noble-d996,"Internet, Non Profit, Training","Danvers, Massachusetts, United States",Noble offers a full range of training and consulting opportunities to libraries.,"419,006","Greater Boston Area, East Coast, New England",$1M to $10M,Active,,,,,,,For Profit,https://noblenet.org,"Noble offers training programs that include the use of integrated system software (Millennium by innovative interfaces), EBSCO databases, internet resources, and local technology. The firm provides improved library service and takes greater advantage of the services.","Education, Internet Services, Other, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
Flint Machine Tools,https://www.crunchbase.com/organization/flint-machine-tools,"Industrial, Machinery Manufacturing, Manufacturing, Mechanical Engineering, Product Design","Snellville, Georgia, United States","Flint Machine Tools is a machinery manufacturing company that provides CNC machining, grinders, saws, and production machinery.","419,007","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,1990-01-01,year,,,,,For Profit,https://flintmachine.com/,,"Design, Manufacturing, Science and Engineering",1,Steve Flint,11-50,,,,,,,,,,,,,Private,,,,,,
First Communities,https://www.crunchbase.com/organization/first-communities,Real Estate,"Atlanta, Georgia, United States",First Communities is a real estate company that specializes in property management and relocation services. ,"419,008","Greater Atlanta Area, East Coast, Southern US",Less than $1M,Active,1978-01-01,year,,,,,For Profit,http://firstcommunities.com,,Real Estate,,,501-1000,,,,,,,,,,,,,Private,,,,,,
Brand Junkie,https://www.crunchbase.com/organization/brand-junkie,"Advertising, Brand Marketing, E-Commerce, Marketing, SEO","Cypress, Texas, United States","Brand Junkie offers brand marketing, advertising, promotional products, online stores, SEO & fulfillment services for business development.","419,010","Greater Houston Area, Southern US",,Active,1995-01-01,year,,,,,For Profit,https://brandjunkie.net/,,"Advertising, Commerce and Shopping, Internet Services, Sales and Marketing",,,101-250,,,,,,,,,,,,,Private,,,,,,
PetWellClinic,https://www.crunchbase.com/organization/petwellclinic,Health Care,"Knoxville, Tennessee, United States",PetWellClinic is a veterinary clinic that provides preventative and wellness care as well as treatment for minor ailments.,"419,012",Southern US,,Active,2010-01-01,year,,,,,For Profit,https://www.petwellclinic.com/wp/,,Health Care,1,DR.SRISTI B.,,,,,,,,,,,,,,Private,,,,,,
RumbleUp: Personal Scalable Texting,https://www.crunchbase.com/organization/rumbleup-personal-scalable-texting,"Computer, Information Technology, Mobile, Peer to Peer, Software","Washington, District of Columbia, United States","RumbleUp: Personal Scalable Texting provides best-in-class peer-to-peer (P2P) texting for political clients, candidates, and causes.","419,015","Washington DC Metro Area, Southern US",,Active,2017-01-01,year,,,,,For Profit,https://rumbleup.com,,"Consumer Electronics, Hardware, Information Technology, Mobile, Other, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
COIT Cleaning and Restoration Services,https://www.crunchbase.com/organization/coit-cleaning-and-restoration-services,"Facilities Support Services, Service Industry","Burlingame, California, United States","COIT is one of the largest and most experienced cleaning services for carpet, upholstery, tile & grout, wood floors and restoration.","419,016","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,1950-01-01,year,,,,,For Profit,https://www.coit.com,,"Administrative Services, Other",1,Lou Kearn,251-500,,,,,,,,,,,,,Private,,,,,,
