Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Valley Regional Imaging,https://www.crunchbase.com/organization/valley-regional-imaging,"Health Care, Medical, Medical Device","Fayetteville, North Carolina, United States",Valley Regional Imaging provides radiology services for patients.,"936,003","East Coast, Southern US",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,https://www.valleyregionalimaging.com/,"Valley Regional Imaging is an outpatient imaging center that provides breast imaging services, ultrasound, CT, MRI, nuclear medicine, x-ray, EKG and bone density screening (DEXA). Telephone and email contact used for inquiries.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
ERM Insurance Brokers,https://www.crunchbase.com/organization/erm-insurance-brokers,Insurance,"Santa Ana, California, United States","ERM Insurance Brokers, commercial brokerage specializing in Hospitality, Construction, Cannabis, Manufacturing, Cyber and Retail/Wholesale.","936,003","Greater Los Angeles Area, West Coast, Western US",,Active,2012-01-01,year,2022-04-07,day,,,For Profit,https://www.erminsurance.com/,"ERM Insurance Brokers, commercial brokerage specializing in Hospitality, Construction, Cannabis, Manufacturing, Cyber and Retail/Wholesale.",Financial Services,,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
"Cunningham, Chernicoff & Warshawsky",https://www.crunchbase.com/organization/cunningham-chernicoff-warshawsky,"Consulting, Law Enforcement, Legal","Harrisburg, Pennsylvania, United States","Cunningham, Chernicoff & Warshawsky is a legal firm that provides solutions for general matters, divorce, child custody, and real estate.","936,010","Great Lakes, Northeastern US",$1M to $10M,Active,1978-01-01,year,,,,,For Profit,https://www.cclawpc.com,,"Government and Military, Privacy and Security, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
AAW Doors,https://www.crunchbase.com/organization/aaw-doors,"Manufacturing, Wood Processing","Los Angeles, California, United States",AAW Doors provides wood working design and manufacturing services.,"936,012","Greater Los Angeles Area, West Coast, Western US",,Active,,,,,,,For Profit,https://www.aawdoors.com/,,Manufacturing,,,51-100,,,,,,,,,,,,,Private,,,,,,
Helpmates Staffing Services,https://www.crunchbase.com/organization/helpmates-staffing-services,"Human Resources, Information Technology, Staffing Agency","Irvine, California, United States",Helpmates Staffing Services is a staffing and recruiting company that provides payroll service and managed staffing solutions.,"936,013","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,1980-01-01,day,,,,,For Profit,https://helpmates.com,,"Administrative Services, Information Technology",,,101-250,,,,,,,,,,,,,Private,,,,,,
Context Networks,https://www.crunchbase.com/organization/context-networks,"Gaming, Information Technology, PaaS","North Las Vegas, Nevada, United States",Context Networks offers a programmatic platform-as-a-service advertising ecosystem for the gaming industry.,"936,018",Western US,$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://www.contextnetworks.net,,"Gaming, Information Technology, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
R&R Ironworks,https://www.crunchbase.com/organization/r-r-ironworks,"Building Material, Manufacturing, Real Estate","Morganton, North Carolina, United States","R&R Ironworks manufacturers steel trusses and steel building kits for garages, buildings, arenas, sheds, barns and more.","936,020","East Coast, Southern US",Less than $1M,Active,,,,,,,For Profit,http://rrironworks.com,"Steel trusses from R&R Ironworks are tough and durable, the perfect option for any building project . Our bolt together truss designs use innovative forever posts, pre-welded purlin clips and pre-drilled bolt holes. The result is flexible structures that are easy to put together and go up fast. Whether you need a 10′ to 80′ truss expansion, a hip roof truss or a 30′ shed truss, we have you covered. A steel truss building system from R&R Ironworks can help you get into the building of your dreams faster and cheaper than you thought possible. Whether you need a steel barn, arena, building, shed, garage or any other structure, we can help.","Manufacturing, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Elite Media & Marketing,https://www.crunchbase.com/organization/elite-media-marketing,"Events, Media and Entertainment, Music","Miami, Florida, United States",Elite Media & Marketing is an entertainment company that produces music concerts.,"936,020","Greater Miami Area, East Coast, Southern US",,Active,,,,,,,For Profit,https://www.emm360.com,,"Events, Media and Entertainment, Music and Audio",,,251-500,,,,,,,,,,,,,Private,,,,,,
Apex Investments,https://www.crunchbase.com/organization/apex-investments-llc,Real Estate,"Wakefield, Massachusetts, United States",Apex Investments LLC purchase property in as is condition with no contingencies.,"936,021","Greater Boston Area, East Coast, New England",$10M to $50M,Closed,2003-01-01,day,,,,none,For Profit,http://apexinvests.com/,"Apex Investments LLC local Wakefield-based real estate investors who have created the most effective way to help homeowners sell their houses quickly, at a fair price, for cash.Selling your house can be expensive and complicated. Real estate agents will charge thousands or tens of thousands of dollars for a single sale. We take the stress out of selling your property.",Real Estate,,,1-10,,,,,,,,,,,,,Private,,,,,,
Money Education,https://www.crunchbase.com/organization/money-education,Education,"Metairie, Louisiana, United States","Money Education develops, designs and publishes academic and reference texts for the financial industry.","936,022",Southern US,$1M to $10M,Active,1984-01-01,day,,,,,For Profit,https://www.money-education.com/,"Located near New Orleans, LA, Money Education™ develops, designs and publishes academic and reference texts for the financial industry. The current portfolio of texts provides a focus on upper-level university students and business professionals pursuing a comprehensive curriculum in financial planning or needing a comprehensive financial reference. Money Education texts explore the depth and breadth of professional financial planning, making them ideal for those intending to take the national CFP® certification examination. Money Education was founded, is managed, and its textbook content created by active, financial industry experts and academics, many of whom have worked with the CFP Board in various capacities. This topical, real-world perspective forms the basis for the company’s text content, curriculum development, consulting services and financial research activity",Education,1,Michael Dalton,1-10,,,,,,,,,,,,,Private,,,,,,
