Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Classic Realty,https://www.crunchbase.com/organization/classic-realty,Real Estate,"Annandale, Virginia, United States","Classic Realty is a real estate firm with services in Maryland, Virginia and Washington.","1,246,001","Washington DC Metro Area, East Coast, Southern US",$10M to $50M,Active,,,,,,,For Profit,http://classicrealtyva.com,,Real Estate,,,101-250,,,,,,,,,,,,,Private,,,,,,
University of Utah College of Pharmacy,https://www.crunchbase.com/organization/university-of-utah-college-of-pharmacy,"Education, Higher Education, Universities","Salt Lake City, Utah, United States","University of Utah College of Pharmacy provides research, graduate, and Ph.D. programs in pharmacy.","1,246,004",Western US,,Active,1975-01-01,year,,,,,For Profit,https://pharmacy.utah.edu,,"Education, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
Orange County National Golf Center and Lodge,https://www.crunchbase.com/organization/orange-county-national-golf-center-and-lodge,"Catering, Events, Golf","Winter Garden, Florida, United States",Orange County National Golf Center and Lodge is a social organization that offers events and golf services.,"1,246,005","East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,http://ocngolf.com,"Orange County National Golf Center and Lodge offer crooked cat, panther lake, driving range, and pub, grill. They offer event planning, media and photo services, and catering services.","Events, Food and Beverage, Media and Entertainment, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
Roser Technologies Inc.,https://www.crunchbase.com/organization/roser-technologies-inc,"Industrial Manufacturing, Mechanical Engineering","Titusville, Pennsylvania, United States",Roser Technologies Inc. offers complete continuous caster service.,"1,246,006","Great Lakes, Northeastern US",$10M to $50M,Active,2001-01-01,year,,,,,For Profit,https://www.rosertech.com,,"Manufacturing, Science and Engineering",,,51-100,,,,,,,,,,,,,Private,,,,,,
Revelytix,https://www.crunchbase.com/organization/revelytix,"Analytics, Collaboration, Enterprise Software, SaaS, Software","Sparks Glencoe, Maryland, United States",Revelytix provides enterprise solutions for integrating data across different data sources.,"1,246,008","Greater Baltimore-Maryland Area, East Coast, Southern US",,Closed,2005-09-01,day,2014-07-22,day,2014-07-22,day,For Profit,http://www.revelytix.com,"Revelytix provides enterprise solutions for integrating data across disparate data sources - without creating new data warehouses or data marts.   Revelytix has successfully implemented large, data integration projects by virtualizing disparate data sources - regardless of the underlying data schemas or database architecture.  Based on the W3C semantic data standards (RDF, OWL, SPARQL & RIF), Revelytix provides customers with an entirely new approach to an age-old question ; ""How can we provide better management analytics without tearing down our distributed data management systems?"".   Knoodl.com enables people across the organization to work together creating descriptions or ""ontologies"" representing their business processes, applications, and data elements.  Available on the web since 2007, knoodl.com has established itself as the web's most widely tool for developing ontologies.   The Revelytix software suite includes SPYDER, SPINNER, and REX. SPYDERs are deployed for all targeted data stores, exposing the underlying data as SPARQL end points.  SPINNER is a query processor and optimizer.  REX is a rules engine, based on RIF (Rules Interchange Format) providing the ability to verify processes and data as required by internal policies or  regulatory authorities. Revelytix allows firms to leverage their existing data warehouses, data marts, and business intelligence tools by adding a semantic-based query engine to your existing  analytical fabric.   Contact us to discuss a pilot or Proof of Concept to demonstrate how a semantic-based solution can provide an immediate ROI as well as an extensible solution platform. Please visit http://www.revelytix.com for more information.","Data and Analytics, Other, Software",2,"Gregory Milbank, Michael A. Lang",11-50,,M&A,,,,,,,,,,,Private,,,,,,
CallMe4,https://www.crunchbase.com/organization/callme4,"Apps, Consulting, Social Media","Wilmington, Delaware, United States",CallMe4 is an online experts consultation app for businesses.,"1,246,009","Greater Philadelphia Area, East Coast, Southern US",,Active,2017-01-01,year,,,,,For Profit,https://www.callme4.com,,"Apps, Internet Services, Media and Entertainment, Professional Services, Software",,,51-100,,,,,,,,,,,,,Private,,,,,,
Geller Capital Partners,https://www.crunchbase.com/organization/geller-capital-partners,"Commercial Real Estate, Professional Services, Real Estate Investment","Chicago, Illinois, United States",Geller Capital Partners is a private real estate and investment platform that offers acquisition and development of hospitality assets.,"1,246,009","Greater Chicago Area, Great Lakes, Midwestern US",,Active,2013-01-01,year,,,,,For Profit,https://gellercp.com/,,"Financial Services, Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Contra Costa Musical Theatre,https://www.crunchbase.com/organization/contra-costa-musical-theatre,"Communities, Music Venues, Non Profit, Performing Arts, Theatre","Walnut Creek, California, United States",Contra Costa Musical Theatre produces Broadway musicals.,"1,246,011","San Francisco Bay Area, West Coast, Western US",,Active,1961-01-01,year,,,,,Non-profit,https://www.ccmt.org/,Contra Costa Musical Theatre was founded in August 1961 with the express purpose of producing Broadway shows. This is a community-based non-profit organization whose purpose is to generate appreciation and involvement in musical theatre of the highest quality. CCMT productions have been performed on a range of stages.,"Community and Lifestyle, Media and Entertainment, Other, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
Luzerne Music Center,https://www.crunchbase.com/organization/luzerne-music-center,"Music, Non Profit, Performing Arts","Lake Luzerne, New York, United States",Luzerne Music Center is a summer camp and performing arts center for musicians.,"1,246,015","East Coast, Northeastern US",,Active,1980-01-01,year,,,,,Non-profit,https://www.luzernemusic.org,,"Media and Entertainment, Music and Audio, Other, Social Impact",,,51-100,,,,,,,,,,,,,Private,,,,,,
AIAA University of Houston,https://www.crunchbase.com/organization/aiaa-university-of-houston,"Aerospace, Industrial Engineering, Universities","Houston, Texas, United States",AIAA University of Houston develops aerospace engineering project-based teams in the aerospace industry.,"1,246,016","Greater Houston Area, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://aiaa-uh.com,"AIAA University of Houston is dedicated to astronautics and aeronautics. The mission is achieved through the professional development of our members, providing a home for competitive project-based teams in the area of aerospace, giving a platform to professional speakers in the industry, and community outreach.","Manufacturing, Other, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
