Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
South Tampa Surgery Center,https://www.crunchbase.com/organization/south-tampa-surgery-center,"Cosmetic Surgery, Health Care, Hospital, Personal Health","Tampa, Florida, United States","South Tampa Surgery Center provides ophthalmology, plastic, and reconstructive surgery services.","1,475,001","Tampa Bay Area, East Coast, Southern US",,Active,,,,,,,For Profit,https://stscsurgery.com,"South Tampa Surgery Center provides orthopedic, pain management, and general surgery services. They provide plastic and reconstructive surgery, podiatry, neurosurgery, ophthalmology, orthopedics, urology, interventional radiology, vascular surgeons, general surgery, pain management, endoscopy, otolaryngology, and chiropractic treatment services. They address inquiries through phone calls and emails.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
The Record Review,https://www.crunchbase.com/organization/the-record-review,"News, Printing, Publishing","Bedford Hills, New York, United States",The Record Review is a platform that publishes local news and community information.,"1,475,005","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,1995-01-01,year,,,,,For Profit,https://www.record-review.com/site/,,"Content and Publishing, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Oxendine Marketing,https://www.crunchbase.com/organization/oxendine-marketing,"Advertising, Apparel, Brand Marketing, Marketing","Johnson City, Tennessee, United States","Oxendine Marketing is a promotional product distributor that provides apparel, bags, writing instruments, drinkware, and tech products.","1,475,007",Southern US,,Active,2018-01-01,month,,,,,For Profit,https://oxendinemarketingllc.espwebsite.com,,"Advertising, Clothing and Apparel, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Vico Windows Inc.,https://www.crunchbase.com/organization/vico-windows-inc,"Manufacturing, Real Estate","Oakland Park, Florida, United States","Windows, doors installation and repair","1,475,013","Greater Miami Area, East Coast, Southern US",$1M to $10M,Active,1958-01-01,year,,,,,For Profit,http://www.vicowindowsinc.com,"We are South Florida’s #1 choice for impact-resistant and non-impact windows and doors and we’ve held that position since 1958. By offering the highest-quality products on the market, and being committed to working with our partners in an effort to provide ever-improving protection, we don’t intend on relinquishing the top spot.","Manufacturing, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
SSI Data,https://www.crunchbase.com/organization/ssi-data,"Business Intelligence, E-Commerce, Market Research, Service Industry, Software","Louisville, Colorado, United States",SSI Data is the weekly point-of-sale trend-reporting platform.,"1,475,015","Greater Denver Area, Western US",,Closed,1997-01-01,year,,,2019-04-01,day,For Profit,https://www.ssidata.com/,SSI Data has been publishing the only weekly trend report based on retail point-of-sale data in the active lifestyle market for over two decades. SSI Data is now providing that same actionable business intelligence in the U.S. consumer products business to support manufacturers and retailers more informed decisions.,"Commerce and Shopping, Data and Analytics, Design, Other, Software",,,,,,,,,,,,,,,,Private,,,,,,
FitBody By Krista,https://www.crunchbase.com/organization/fitbody-by-krista,"Fitness, Personal Health, Wellness","Brewster, New York, United States","FitBody By Krista provides fitness classes, online training programs, and nutritional counseling.","1,475,015","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,https://www.fitbodybykrista.com,,"Health Care, Sports",1,Sal Ferrara,11-50,,,,,,,,,,,,,Private,,,,,,
Lucy Daniels Center,https://www.crunchbase.com/organization/lucy-daniels-center,"Education, Health Care, Non Profit, Therapeutics","Cary, North Carolina, United States",Lucy Daniels Center provides therapeutic and educational programs for children and families.,"1,475,016","Research Triangle, East Coast, Southern US",,Active,1989-01-01,year,,,,,Non-profit,https://lucydanielscenter.org,"Lucy Daniels Center offers behavior and therapeutic services. Their services include child mental health, preschool-elementary child education, parent education and therapy, child assessment services, psychiatry, psychology, children's therapy, and therapy for children and families.","Education, Health Care, Other, Social Impact",1,Lucy Daniels,101-250,,,,,,,,,,,,,Private,,,,,,
Peak Pediatrics,https://www.crunchbase.com/organization/peak-pediatrics,"Child Care, Health Care, Wellness","Wheat Ridge, Colorado, United States","Peak Pediatrics is a child care center that provides newborn care, comprehensive diagnosis, and treatment for illnesses.","1,475,017","Greater Denver Area, Western US",Less than $1M,Active,,,,,,,For Profit,https://peakpediatrics.com,,Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Kinesio Taping,https://www.crunchbase.com/organization/kinesio-taping,Health Care,"Albuquerque, New Mexico, United States","Kinesio is a group of three organizations dedicated to the Kinesio Taping Method: Kinesio University, KTAI and KHC.","1,475,023",Western US,,Active,1979-01-01,year,,,,,For Profit,https://www.kinesiotaping.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Resource & Land Consultants,https://www.crunchbase.com/organization/resource-land-consultants,"Advice, Environmental Consulting, Professional Services","Savannah, Georgia, United States","Resource & Land Consultants is an environmental firm that offers preliminary planning, habitat assessments, and federal permitting services.","1,475,024","East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.rlandc.com,,"Media and Entertainment, Other, Professional Services",1,Daniel Bucey,1-10,,,,,,,,,,,,,Private,,,,,,
