Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Planetary,https://www.crunchbase.com/organization/planetary-1840,,"Portland, Oregon, United States",humane decentralized social media,"102,002","West Coast, Western US",Less than $1M,Active,2018-10-26,day,,,,,For Profit,http://planetary.social,"Planetary is a humane decentralized social network. We've built an open protocol and platform for social media and software. A place where you control your data and relationships. This new platform does for social media what open source did for software, creating a common platform for all to build upon secure scuttlebutt. Social media is the public sphere and it needs to be owned and controlled by the people who create it.",,2,"Evan Henshaw-Plath, Tom Coates",1-10,1,Seed,1100000,USD,1100000,1100000,USD,1100000,"ConsenSys, Bloomberg Beta, Fuel Capital, Balaji Srinivasan, Biz Stone",1,9,,Private,,,,,,
Mapper.ai,https://www.crunchbase.com/organization/mapper-ai,"Analytics, Automotive, Computer, Software","San Francisco, California, United States",Mapper is poised to become the largest data provider of Machine-Readable Maps (MRM) operating at global scale.,"102,003","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2015-01-01,year,2019-07-23,day,,,For Profit,http://mapper.ai,Mapper is poised to become the largest data provider of Machine-Readable Maps (MRM) operating at global scale. They are backed by top tier venture firms and actively scaling our San Francisco team.  Mapper is actively growing four key teams rapidly: 1) Research is responsible for algorithm development with a focus on computer vision   2) Engineering is designing and building a fully scalable cloud infrastructure and paired apps/tools based on the algorithms developed 3) Hardware is designing and building devices that collect and deliver the data required to meet our demands  4) Logistics is focused on their per city rollout efforts.,"Consumer Electronics, Data and Analytics, Hardware, Software, Transportation",2,"Alonso Patron, Nikhil Naikal",11-50,1,M&A,2499997,USD,2499997,2499997,USD,2499997,Trinity Ventures,,1,,Private,,,,,,
PRE Security,https://www.crunchbase.com/organization/pre-security,Cyber Security,"Salt Lake City, Utah, United States",Predictive AI Cybersecurity,"102,004",Western US,,Active,2023-07-02,day,,,,,For Profit,https://presecurity.ai,PRE Security is leading the new era of Predictive AI Cybersecurity featuring Predict & Prevent™.,"Information Technology, Privacy and Security",2,"John Peterson, Paul Jespersen",1-10,1,Seed,,USD,,,USD,,,,,,Private,,,,,,
Oncopia Therapeutics,https://www.crunchbase.com/organization/oncopia-therapeutics,"Biotechnology, Health Care","Malvern, Pennsylvania, United States",Oncopia Therapeutics is a provider of biotechnology services.,"102,005","Greater Philadelphia Area, Great Lakes, Northeastern US",,Closed,2017-01-01,year,,,2022-01-01,year,For Profit,,Oncopia Therapeutics is a provider of biotechnology services.,"Biotechnology, Health Care, Science and Engineering",2,"Arul Chinnaiyan, Shaomeng Wang",1-10,1,Seed,1500000,USD,1500000,1500000,USD,1500000,,,,,Private,,,,,,
The Children's Clinic,https://www.crunchbase.com/organization/the-children-s-clinic,"Child Care, Health Care, Primary and Urgent Care, Underserved Children","Long Beach, California, United States",The Children's Clinic renders comprehensive health care with primary care services to underprivileged and low-income groups.,"102,006","Greater Los Angeles Area, West Coast, Western US",$10M to $50M,Active,1939-01-01,year,,,,,For Profit,https://www.thechildrensclinic.org/,The Children's Clinic renders comprehensive health care with primary care services to underprivileged and low-income groups.,"Health Care, Other, Social Impact",,,101-250,1,,,,,500000,USD,500000,LA Care Health Plan,1,1,,Private,,,,,,
Aleria,https://www.crunchbase.com/organization/aleria-pbc,"Human Resources, Information Technology, Management Information Systems, Software","New York, New York, United States",Aleria develops an inclusion assessment platform designed to surface the day-to-day experiences of employees a,"102,007","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,2017-09-01,month,,,,,For Profit,https://aleria.tech/,Aleria develops an inclusion assessment platform designed to surface the day-to-day experiences of employees and pinpoint specific opportunities to drive greater inclusion across the organization.  The company was founded in 2017 and is headquartered in New York.,"Administrative Services, Information Technology, Software",3,"Arshiya Malik, Lisa Russell, Paolo Gaudiano",1-10,4,Seed,120000,USD,120000,305000,USD,305000,"Techstars, Zane Venture Fund",2,2,,Private,,,,,,
Equip ID,https://www.crunchbase.com/organization/equip-id,"Autonomous Vehicles, Information Services, Information Technology, Internet","New York, New York, United States",Equip ID connects mechanical equipment to the digital world using NFC tags to deliver equipment-specific data and supportive content.,"102,013","Greater New York Area, East Coast, Northeastern US",,Active,2019-01-01,year,,,,,For Profit,http://www.equipid.com/,"Equip ID is a verification platform that connects mechanical equipment to the digital world using NFC tags to deliver equipment-specific data and supportive content. It delivers EI (Equipment Intelligence) to all stakeholders in the delivery and management of inspection, testing, maintenance, and repair services. This includes site management and staff, building engineers, service contractors, and service technicians. Equip ID was founded in 2018 and is headquartered in New York.","Information Technology, Internet Services, Transportation",2,"Serge Lubensky, Steven Gottfried",1-10,1,Seed,700000,USD,700000,700000,USD,700000,ReTool Ventures,,1,,Private,,,,,,
InvivoSciences,https://www.crunchbase.com/organization/invivosciences,"Biotechnology, Health Care, Life Science, Pharmaceutical","Madison, Wisconsin, United States",We provide phenotypic compound screening services for first-in-class drug discovery and drug repositioning,"102,014","Great Lakes, Midwestern US",$10M to $50M,Active,2001-01-01,year,,,,,For Profit,http://invivosciences.com/,"We provide phenotypic compound screening services for first-in-class drug discovery and drug repositioning. Our unique combination of tissue engineering technology with assay automation and sample miniaturization offers a rapid and cost effective platform for unprecedented therapeutic discovery.As our name implies, the core of InvivoSciences mission is the research and development of engineered tissue-based assays that are superior because they mimic the function of living organisms, specifically those of animals and humans.","Biotechnology, Health Care, Science and Engineering",3,"Ayla Annac, Elliot Elson, Tetsuro Wakatsuki",1-10,2,,,,,700000,USD,700000,MassChallenge,1,1,,Private,,,,,,
HealthNet,https://www.crunchbase.com/organization/healthnet-82f0,"Health Care, Hospital","Indianapolis, Indiana, United States","HealthNet provides high-quality medical, dental, behavioral health care and support services to people of all age, regardless of insurance.","102,015","Great Lakes, Midwestern US",,Active,2016-01-01,year,,,,,Non-profit,https://www.indyhealthnet.org/,"HealthNet provides high-quality medical, dental, behavioral health care and support services to people of all age, regardless of insurance.",Health Care,1,Rick Diaz,501-1000,3,,,,,2420000,USD,2420000,"Becton Dickinson India, Direct Relief, National Association of Community Health Centers, United Health Foundation",2,4,,Private,,,,,,
Tensil,https://www.crunchbase.com/organization/tensil-io,"Information Technology, Internet, Video","San Francisco, California, United States",Tensil develops a collaborative creation space intended to create videos together.,"102,017","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,2019-01-01,year,,,,,For Profit,https://www.tensil.io/,"Tensil develops a collaborative creation space intended to create videos together. It is building a web collaborative video creation product that is a multiplayer framework and core video editing feature for remote teams creating content, enabling video professionals, creative agencies, and companies to enhance people's creativity working remotely as a team.","Information Technology, Internet Services, Media and Entertainment, Video",2,"Mike Folgner, Ryan Cunningham",1-10,1,,2950000,USD,2950000,2950000,USD,2950000,Night Ventures,,1,,Private,,,,,,
