Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
RMD Systems,https://www.crunchbase.com/organization/rmd-systems,"Consulting, Manufacturing","San Luis Obispo, California, United States","RMD Systems is a small engineering consulting firm specializing in the design, manufacture.","1,960,000","West Coast, Western US",,Active,,,,,,,For Profit,http://www.rmd-systems.com,,"Manufacturing, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
Ecologists Without Borders,https://www.crunchbase.com/organization/ecologists-without-borders,"Environmental Consulting, Environmental Engineering, Non Profit","Seattle, Washington, United States","Ecologists Without Borders restores, protects, and conserves natural ecosystems.","1,960,009","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,2011-01-01,year,,,,,Non-profit,https://www.ecowb.org/,"Ecologists Without Borders strives to improve the interdependence of social and ecological systems. The EcoWB network is made up of biologists, foresters, ecologists, water resource engineers, hydrologists, planners, GIS professionals, and facilitators/ negotiators with experience in natural resource research and management from around the world. Our primary focus is on developing countries, where natural resources are depleted and ecological processes are disrupted to the point where human welfare suffers. They are concerned about the long-term health of terrestrial and aquatic ecosystems, as well as the human and natural processes that influence them.","Other, Professional Services, Science and Engineering, Social Impact, Sustainability",3,"Cleve Steward, Eric Knudsen, Lawrence Dominguez",11-50,,,,,,,,,,,,,Private,,,,,,
Repair Sharks LLC.,https://www.crunchbase.com/organization/repair-sharks-llc,"Electronics, Hardware, Health Diagnostics","Great Neck, New York, United States",Repair Sharks is a service company that provides complete repair solutions for personal electronics.,"1,960,010","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,2006-01-01,year,,,,,For Profit,http://www.repairsharks.com,"iPhone, iPad, iPod, Android, Xbox 360, PS3, Repair Services. Offering Complete repair solutions for your personal electronics. Water Damage, Cracked Glass, Audio Issues, Charging and Dock problems, Color Conversions. Servicing Apple, Samsung, Motorola, HTC, Asus, HP, Sony, Microsoft and more. We even repair broken GPS screens. Free Repair Diagnostics, Warranty, and Return Shipping with any repair. Contact Address: Repair Sharks LLC. 350 Northern Blvd Suite 200 Great Neck, NY 11021 516-499-6892 support@repairsharks.com","Consumer Electronics, Hardware, Health Care",,,1-10,,,,,,,,,,,,,Private,,,,,,
Christy Machine and Conveyor,https://www.crunchbase.com/organization/christy-machine-and-conveyor,"Industrial Manufacturing, Machinery Manufacturing, Manufacturing","Fremont, Ohio, United States",Christy Machine & Conveyor is a manufacturing company that offers automated food manufacturing equipment like ingredient depositors.,"1,960,012","Great Lakes, Midwestern US",$1M to $10M,Active,1953-01-01,year,,,,,For Profit,https://www.christymachine.com,,Manufacturing,1,D. Lamar Christy,1-10,,,,,,,,,,,,,Private,,,,,,
Shuttermart,https://www.crunchbase.com/organization/shuttermart,"Home Decor, Manufacturing, Textiles","San Diego, California, United States",Shuttermart specializes in manufacturing and installation of multiple types of interior shutters.,"1,960,015","Greater San Diego Area, West Coast, Western US",,Active,,,,,,,For Profit,https://www.buyshuttermart.com/,,"Manufacturing, Real Estate",,,,,,,,,,,,,,,,Private,,,,,,
Geomantic Designs,https://www.crunchbase.com/organization/geomantic-designs,"Architecture, Construction, Home and Garden, Landscaping","Coral Gables, Florida, United States","Geomantic Designs provides landscape architecture, garden design, and construction services.","1,960,015","Greater Miami Area, East Coast, Southern US",$1M to $10M,Active,1983-01-01,year,,,,,For Profit,http://geomanticdesigns.com,"Geomantic Designs provides arborist services, master planning, water feature design, landscape architecture, garden design, and construction services, design-build gardens, environmental planning, irrigation consulting, construction documentation, outdoor living, lighting consulting, construction administration, and specialty maintenance services. They provide customized solutions to the customer and company needs. The customer contact through phone number, email, and application form.",Real Estate,1,Robert Parsley,11-50,,,,,,,,,,,,,Private,,,,,,
Property Seller Solutions,https://www.crunchbase.com/organization/property-seller-solutions,"Property Management, Real Estate, Real Estate Investment","Centerville, Utah, United States",Property Seller Solutions is a real estate solutions company that provides real estate investment services.,"1,960,016",Western US,,Active,2016-01-01,year,,,,,For Profit,http://www.propertysellersolutions.com,"Property Seller Solutions provides real estate investment services. They also provide property purchase, property sale, repair services, multi-family, commercial, retail, single-family, and bank REOs.","Financial Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Retirement Living Associates,https://www.crunchbase.com/organization/retirement-living-associates,"Real Estate, Residential, Retirement","Raleigh, North Carolina, United States","Retirement Living Associates provides marketing and management services for retirement living options, housing, and community development.","1,960,022","Research Triangle, East Coast, Southern US",Less than $1M,Active,1990-01-01,year,,,,,For Profit,https://rlainc.com/,,"Community and Lifestyle, Other, Real Estate",1,David Ammons,251-500,,,,,,,,,,,,,Private,,,,,,
StarrHost,https://www.crunchbase.com/organization/starrhost,"Consulting, Information Services, Internet, Web Design, Web Hosting","Fair Haven, New York, United States","StarrHost provides the customer service, fastest hosting & reliable services available.","1,960,025","East Coast, Northeastern US",Less than $1M,Active,2006-01-01,year,,,,,For Profit,https://starrhost.com/,"StarrHost is a full-service website hosting, design, consulting, and other technology service business. Also offering low voltage wiring and security camera consulting and installation services.StarrHost is the website design & hosting solution for all types of businesses & individuals.","Design, Information Technology, Internet Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
California Commercial Brokers,https://www.crunchbase.com/organization/california-commercial-brokers,"Commercial Real Estate, Property Management, Real Estate","Newport Beach, California, United States",California Commercial Brokers is a real estate company.,"1,960,028","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,1990-01-01,year,,,,,For Profit,https://www.ccbre.com,"California Commercial Brokers provides restaurant real estate transaction services. They provide guidance, insight, and commercial real estate. They offer CRE broker services to accommodate the requirements of each customer, from renter advocacy to leasing agreements.",Real Estate,,,1-10,,,,,,,,,,,,,Private,,,,,,
