Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Matrix Physical Therapy & Wellness,https://www.crunchbase.com/organization/matrix-physical-therapy-wellness,"Fitness, Health Care, Therapeutics, Wellness","Santa Monica, California, United States","Matrix Physical Therapy & Wellness provides massage therapy, pilates, and wellness programs.","1,812,001","Greater Los Angeles Area, West Coast, Western US",,Active,2016-01-01,year,,,,,For Profit,https://www.matrixptandwellness.com,"Matrix Physical Therapy & Wellness offers orthopedic and sports physical therapy services. They also provide overall health, fitness, and injury prevention. Through their therapy techniques, wellness programs, and other health and fitness services, they provide the perfect environment for patients to get healthy and stay healthy. They accept most major insurances, including medicare, anthem blue cross, blue shield, aetna, united health, health net, and cigna.","Health Care, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
M&M Metals,https://www.crunchbase.com/organization/m-m-metals,"Architecture, Industrial, Industrial Manufacturing, Manufacturing, Sales","San Antonio, Texas, United States",M&M Metals is a metal manufacturing company.,"1,812,001",Southern US,$10M to $50M,Active,1975-01-01,year,,,,,For Profit,http://mmmet.com,"M&M Metals manufactures and installs stainless steel, aluminum, galvanized, cold-rolled steel, hot-rolled steel, and HVAC products. Their fabrication shop is the place where they make their customers' projects. They manufacture and program their equipment to meet ever-changing and demanding customer specifications.","Manufacturing, Real Estate, Sales and Marketing",,,51-100,,,,,,,,,,,,,Private,,,,,,
Pulmonary Clinic of the Carolinas,https://www.crunchbase.com/organization/pulmonary-clinic-of-the-carolinas,"Health Care, Health Diagnostics, Medical, Personal Health","Gastonia, North Carolina, United States","Pulmonary Clinic of the Carolinas provides pulmonary, sleep disorder, diagnostic, and allergy treatment services.","1,812,002","East Coast, Southern US",,Active,,,,,,,For Profit,https://www.pulmonaryclinicpc.com,"Pulmonary Clinic of the Carolinas provides screening and diagnostic services. They provide asthma, sarcoidosis, lung cancer, pleural diseases, shortness of breath, blood clots in the lung, pulmonary hypertension, none resolving pneumonia, tobacco-related lung disease, environmental and inhalational ailments, pulmonary function tests, pulmonary stress testing, spot vital signs, evaluation and management for insomnia, snoring, sleep apnea, and narcolepsy. They address inquiries through phone calls and emails.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Grace Wealth Management,https://www.crunchbase.com/organization/grace-wealth-management,"Financial Services, Retirement, Wealth Management","Lincolnshire, Illinois, United States",Grace Wealth Management provides successful planning and investment services to help clients achieve their financial goals.,"1,812,004","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://www.gracewealthmanagement.com,,"Community and Lifestyle, Financial Services, Other",,,1-10,,,,,,,,,,,,,Private,,,,,,
Jonah's Movers,https://www.crunchbase.com/organization/jonah-s-movers,"Packaging Services, Self-Storage, Transportation","Tomball, Texas, United States","Jonah's Movers provides local moving, long-distance moving, self-storage, unpacking, and packaging services.","1,812,006","Greater Houston Area, Southern US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.jonahsmovers.com,,"Administrative Services, Real Estate, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Mid Seven Transportation Company,https://www.crunchbase.com/organization/mid-seven-transportation-company,Transportation,"Des Moines, Iowa, United States","Mid Seven Transportation Company is providing transportation, trucking and railroad services to customers.","1,812,016",Midwestern US,,Active,1947-01-01,year,,,,,For Profit,https://www.mid7.com,,Transportation,,,,,,,,,,,,,,,,Private,,,,,,
ATTCK,https://www.crunchbase.com/organization/attck,"Information Technology, Internet, iOS, Mobile Apps, Software, UX Design, Web Apps, Web Design","New York, New York, United States",ATTCK is a digital development company.,"1,812,018","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2014-06-26,day,,,,,For Profit,https://attck.com,"ATTCK is a digital development company based in New York, NY. They specialize in custom application development for desktop and mobile as well as CMS development for platforms including WordPress, Shopify, and SquareSpace.  They have built high-performance, responsive, cross-platform, standards compliant web applications for some of the largest brands in the world.","Apps, Design, Information Technology, Internet Services, Mobile, Platforms, Software",1,Dennis Plucinik,1-10,,,,,,,,,,,,,Private,,,,,,
AWA Realty,https://www.crunchbase.com/organization/awa-realty,"Advice, Property Management, Real Estate, Real Estate Brokerage","Miami, Florida, United States",AWA Realty is a real estate brokerage and asset management company.,"1,812,020","Greater Miami Area, East Coast, Southern US",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://www.awa-realty.com,,"Media and Entertainment, Real Estate",1,Alejandro Winkler,1-10,,,,,,,,,,,,,Private,,,,,,
Stevens Forestry,https://www.crunchbase.com/organization/stevens-forestry,"Consulting, Forestry, Marketing, Real Estate","El Dorado, Arkansas, United States",Stevens Forestry is a forestry consulting firm.,"1,812,021",Southern US,$1M to $10M,Active,1950-01-01,year,,,,,For Profit,https://stevensforestry.com,"Stevens Forestry provides services including forest and real estate management, timberland appraisal, and marketing. They offer timberland management, timber sales, hunting lease administration, and aerial inspections. They respond to customer inquiries by phone and email.","Agriculture and Farming, Professional Services, Real Estate, Sales and Marketing",1,Mary Clapp,1-10,,,,,,,,,,,,,Private,,,,,,
Realize Brokers,https://www.crunchbase.com/organization/realize-brokers,"Commercial, Real Estate, Residential","Glens Falls, New York, United States",Realize Brokers specializes in buying and selling commercial and residential properties.,"1,812,026","East Coast, Northeastern US",,Active,2020-06-01,month,,,,,For Profit,https://realizebrokers.com,,"Other, Real Estate",2,"Nicholas Ketter, Spencer Bray",1-10,,,,,,,,,,,,,Private,,,,,,
