Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
TrackMyFleet.com,https://www.crunchbase.com/organization/trackmyfleet-com,"Robotics, Software","Colleyville, Texas, United States",TrackMyFleet.com provides GPS tracking services to small to mid-sized operators.,"1,894,000","Dallas/Fort Worth Metroplex, Southern US",Less than $1M,Active,2011-03-01,day,,,,,For Profit,http://www.trackmyfleet.com,,"Hardware, Science and Engineering, Software",2,"James Rich, Max Paltsev",1-10,,,,,,,,,,,,,Private,,,,,,
Salted,https://www.crunchbase.com/organization/salted-64c7,"Digital Marketing, SEO, Social Media Management, Web Design","Dover, Delaware, United States","Salted is a digital marketing agency that offers web design, SEO, app design, branding, and logo design services.","1,894,003","East Coast, Southern US",,Active,2021-01-01,year,,,,,For Profit,https://www.saltedcreativedesigns.com,,"Design, Internet Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
West Coast Labels,https://www.crunchbase.com/organization/west-coast-labels,"Customer Service, Manufacturing, Printing, Training","Placentia, California, United States",West Coast Labels is a printing company that specializes in highest quality and most responsive label production.,"1,894,003","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1972-01-01,day,2022-12-16,day,,,For Profit,https://www.westcoastlabels.com/,,"Content and Publishing, Education, Manufacturing, Media and Entertainment, Other, Professional Services",,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
HAMILTON EQ,https://www.crunchbase.com/organization/hamilton-eq,Real Estate,"Lakewood, Colorado, United States",Hamilton EQ is a multi-generational commercial real estate company built on generations of trust and integrity.,"1,894,004","Greater Denver Area, Western US",$1M to $10M,Active,,,,,,,For Profit,https://hamiltoneq.com/,,Real Estate,,,1-10,,,,,,,,,,,,,Private,,,,,,
P1 Learning,https://www.crunchbase.com/organization/p1-learning,"Education, Human Resources, Lead Management, Training, Video, Video on Demand","Kansas City, Missouri, United States",P1 Learning provides video e learning training courses.,"1,894,006",Midwestern US,$1M to $10M,Active,2007-04-01,day,,,,,For Profit,http://p1learning.com,"P1 Learning is an online video eLearning company.  We were founded to provide Real World Training Solutions. Each training course is accessible 24/7 on your phone, tablet, or computer. And the best part? The courses are fun. No more mind numbing training content and no more heavy training manuals. Great ideas and practices available in your pocket, when you and your employees need it.  You also have the ability to customize your own training content. Your words, your logo, and your stunning persona dispersed throughout your organization. All without having to leave your desk.","Administrative Services, Education, Media and Entertainment, Sales and Marketing, Video",,,1-10,,,,,,,,,,,,,Private,,,,,,
Dennison Capen Group,https://www.crunchbase.com/organization/dennison-capen-group,"Property Management, Real Estate, Real Estate Investment","Portland, Oregon, United States",Dennison Capen Group is a real estate company that provides home buying and selling services.,"1,894,008","West Coast, Western US",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,https://dcgpdx.com,,"Financial Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Restricted Stock Systems,https://www.crunchbase.com/organization/restricted-stock-systems,"Financial Services, Software","Princeton, New Jersey, United States",Restricted Stock Systems is a Provider of software services to financial institutions and public companies.,"1,894,009","East Coast, Northeastern US",,Closed,2000-01-01,year,,,,none,For Profit,http://www.rssgroup.com/,Provider of software services to financial institutions and public companies. The company provides commercial software to manage trading plans in addition to software and services for processing and reporting of restricted stock and insider trading compliance.,"Financial Services, Software",1,Joseph Studholme,11-50,,,,,,,,,,,,,Private,,,,,,
Access Advertising,https://www.crunchbase.com/organization/access-advertising-ac24,"Advertising, Human Resources, Recruiting","Kansas City, Missouri, United States","Access Advertising is an ad agency recruitment firm that recruits talent for media companies based on the job type, market, and budget.","1,894,010",Midwestern US,$1M to $10M,Active,2001-01-01,year,,,,,For Profit,https://accessadvertising.com,,"Administrative Services, Advertising, Professional Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Trick & Mortar,https://www.crunchbase.com/organization/trick-mortar,"Advertising, Brand Marketing, Creative Agency, Marketing","Silver Spring, Maryland, United States",Trick & Mortar is a creative agency.,"1,894,011","Washington DC Metro Area, East Coast, Southern US",Less than $1M,Active,2005-01-01,year,,,,,For Profit,https://trickandmortar.com,"Trick & Mortar is a creative studio that tricks to make every project fun and the skills to get it done. They provide advertising services. Their services include production, post-production, concept design, marketing, branding, color correction, broadcast finishing, storytelling, and integrated marketing. They respond to customer inquiries by phone and email.","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Bokisch Vineyards,https://www.crunchbase.com/organization/bokisch-vineyards,"E-Commerce, Food and Beverage, Wine And Spirits","Lodi, California, United States",Bokisch Vineyards is an online store that sells wine.,"1,894,015","West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://www.bokischvineyards.com/,,"Commerce and Shopping, Food and Beverage",,,1-10,,,,,,,,,,,,,Private,,,,,,
