Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Rosso Recruiting,https://www.crunchbase.com/organization/rosso-recruiting,"Human Resources, Recruiting, Staffing Agency","Elgin, Illinois, United States","Rosso Recruiting provides recruiting, HR, headhunting, and talent acquisition services to companies in the MEP industry.","1,618,004","Greater Chicago Area, Great Lakes, Midwestern US",,Active,2021-01-01,year,,,,,For Profit,https://rossorecruiting.com,,"Administrative Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
David E. Zeller Insurance Agency,https://www.crunchbase.com/organization/david-e-zeller-insurance-agency,"Auto Insurance, Commercial Insurance, Health Insurance, Insurance, Life Insurance, Lifestyle, Property Insurance","Lynn, Massachusetts, United States","David E. Zeller Insurance provides personal, business, life, and health insurance services.","1,618,006","Greater Boston Area, East Coast, New England",$1M to $10M,Active,1978-01-01,year,,,,,For Profit,https://davidzeller.com,"David E. Zeller Insurance offers personal insurance coverages to their clients for business and family needs. Their insurance coverages include auto, home, motorcycle, flood, and renters insurance. They also provide commercial insurance services such as general liability, commercial auto, workers compensation, and bonds.","Community and Lifestyle, Financial Services",1,David Zeller,11-50,,,,,,,,,,,,,Private,,,,,,
BCB Construction,https://www.crunchbase.com/organization/bcb-construction,"Civil Engineering, Commercial, Construction","Orange, California, United States",BCB Construction is a construction company that provides commercial and industrial construction services on a contract basis.,"1,618,007","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,https://bcbconstructioninc.com,,"Other, Real Estate, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
GMC Consultants,https://www.crunchbase.com/organization/gmc-consultants,"Advice, Management Consulting, Project Management","Houston, Texas, United States","GMC Consultants is a management consulting firm that provides community engagement, project management, and emergency management services.","1,618,007","Greater Houston Area, Southern US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://gmc-consultants.com/,,"Administrative Services, Media and Entertainment, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
MeritBuilder,https://www.crunchbase.com/organization/meritbuilder,"Public Relations, Social Network, Web Browsers","Maumelle, Arkansas, United States","The MeritBuilder program allows individuals and corporations to send, received, collect, and display accolades, thank-yous and kudos.","1,618,008",Southern US,Less than $1M,Closed,2008-04-15,day,,,,none,For Profit,http://meritbuilder.com,"The MeritBuilder program allows individuals and corporations to send, received, collect, and display accolades, thank-yous and kudos. MB believes a person owns their success and should be able to retain and display it anywhere. With MeritBuilder, personal accolades can be displayed at MB, on a blog, website or social network site.","Internet Services, Sales and Marketing, Software",,,1-10,1,,,USD,,,USD,,,,,,Private,,,,,,
San Tan Cardiovascular Center,https://www.crunchbase.com/organization/san-tan-cardiovascular-center,"Health Care, Hospital, Medical, Primary and Urgent Care, Wellness","Mesa, Arizona, United States","San Tan Cardiovascular Center provides ultrasound, nuclear cardiology, and urgent care services.","1,618,011","Greater Phoenix Area, Western US",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,https://www.santancv.com,"San Tan Cardiovascular Center is a multi-disciplinary health care center. They provide services that include cardiovascular, venous, peripheral vascular, electrophysiology, rehabilitation, rhythm management, diagnostic testing, sleep solutions, ECP treatments, internal medicine, and family medicine.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
First Impressions The Art of Dentistry,https://www.crunchbase.com/organization/first-impressions-the-art-of-dentistry,"Dental, Health Care, Wellness","Sandwich, Illinois, United States",First Impressions The Art of Dentistry is a dental care practice that provides cosmetic and restorative dental treatments.,"1,618,013","Greater Chicago Area, Great Lakes, Midwestern US",Less than $1M,Active,,,,,,,For Profit,https://firstimpress.org,"First Impressions The Art of Dentistry offers general dental care services. They provide dental treatments and services such as whitening, veneers, crowns, bonding, bridges, dental implants, dentures, and more.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Ace Trucks MFG,https://www.crunchbase.com/organization/ace-trucks-mfg,"E-Commerce, Manufacturing, Sporting Goods","Los Alamitos, California, United States","Ace Trucks MFG produces a range of skateboard trucks, accessories and apparel.","1,618,014","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,https://acetrucks.com,,"Commerce and Shopping, Manufacturing, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
NexPrise Corporation,https://www.crunchbase.com/organization/nexprise-corporation,"Manufacturing, Robotics, Software","Carlsbad, California, United States",NexPrise Corporation,"1,618,016","Greater San Diego Area, West Coast, Western US",,Active,1997-01-01,year,,,,,For Profit,,,"Hardware, Manufacturing, Science and Engineering, Software",2,"Jon Callaghan, Varma Kunaparaju",,,,,,,,,,,,,,Private,,,,,,
Buzz Maker,https://www.crunchbase.com/organization/buzz-maker,"Advertising, Consulting, Politics, Public Relations","Williamsburg, Virginia, United States","BuzzMaker is an award winning political consulting firm specializing in eCampaign management, online advertising & international campaigns.","1,618,017","East Coast, Southern US",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,http://buzzmaker.net/,,"Advertising, Government and Military, Professional Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
