Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Meeder Investment Management,https://www.crunchbase.com/organization/meeder-investment-management,"Financial Services, Venture Capital","Dublin, Ohio, United States",Meeder Investment Management is an investment banking company that offers Cash Management services.,"489,001","Great Lakes, Midwestern US",$10M to $50M,Active,1974-01-01,year,,,,,For Profit,http://meederinvestment.com,,"Financial Services, Lending and Investments",1,Robert Meeder,101-250,,,,,,,,,,,,,Private,,,,,,
HSHub.com,https://www.crunchbase.com/organization/hshub-com,"E-Commerce, Marketplace","Los Angeles, California, United States","HSHub is an online marketplace providing one-stop shopping experience for all services, specialized in previously unprofitable human values.","489,003","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Closed,2012-08-25,day,,,,none,For Profit,http://www.hshub.com,"HSHub is an e-commerce website specialized in facilitating peer-to-peer service trades between buyers and providers, with escrow and dispute resolution. Providing one-stop shop convenience, organic neutrality, and complete service trade tool set for service buyers and providers, our patent pending trading system, consolidates market fragments and reduces cost and risk, realizes previously untradeable or unprofitable ""long-tail"" human value.",Commerce and Shopping,1,Wallace Lynch,11-50,,,,,,,,,,,,,Private,,,,,,
SOFTWAREHUBS®,https://www.crunchbase.com/organization/softwarehubs-com,"Education, Information Technology, Internet, Retail, Software, Web Development","Sheridan, Wyoming, United States",SOFTWAREHUBs is engaged in marketing and providing information technology and information technology-enabled services.,"489,003",Western US,Less than $1M,Active,2019-11-01,day,,,,,For Profit,https://www.softwarehubs.com,"SOFTWAREHUBS, TOP Inc. 5000 Fastest-Growing Private Companies in America","Commerce and Shopping, Education, Information Technology, Internet Services, Software",,,101-250,,,,,,,,,,,,,Private,,,,,,
Pinnacle Petroleum,https://www.crunchbase.com/organization/pinnacle-petroleum,"Energy, Fuel, Oil and Gas","Huntington Beach, California, United States",Pinnacle Petroleum provides fuel supply and related products to commercial and industrial markets and municipal agencies.,"489,004","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,1995-01-01,year,,,,,For Profit,http://www.pinnaclepetroleum.com,,"Energy, Natural Resources",,,11-50,,,,,,,,,,,,,Private,,,,,,
Avidity,https://www.crunchbase.com/organization/avidity-e393,"Health Care, Software, Therapeutics","Aurora, Colorado, United States",Avidity is a RNA therapeutics software solutions provider company.,"489,006","Greater Denver Area, Western US",$1M to $10M,Active,1996-01-01,year,,,,,For Profit,https://www.avidity.com,"Avidity Biosciences focuses on the development of a new class of RNA therapeutics. The company's main technology, AviTag™, uses an enzymatic process to conjugate a single biotin on a unique 15 amino acid peptide tag with the help of biotin ligase (BirA). This technology is aimed at revolutionizing the pharmaceutical industry and improving people's lives. Avidity also offers a BirA biotin-protein ligase bulk reaction kit. In addition to its biosciences work, Avidity provides custom software development solutions for small and large web projects.","Health Care, Software",4,"Larry Lansing, Mark Seville, Millard Cull, Ron Gill",11-50,,,,,,,,,,,,,Private,,,,,,
Burns & Scalo Roofing,https://www.crunchbase.com/organization/burns-scalo-roofing,"Building Material, Construction, Service Industry","Pittsburgh, Pennsylvania, United States","Burns & Scalo Roofing is a roofing firm that provides commercial, industrial, and residential roofing services.","489,010","Great Lakes, Northeastern US",$10M to $50M,Active,1956-01-01,year,,,,,For Profit,https://www.burns-scalo.com/,,"Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
PIMSY,https://www.crunchbase.com/organization/pimsy,"Health Care, Information Technology, Internet, Medical, Software","Waynesville, North Carolina, United States",PIMSY EHR is both robust Electronic Health Records AND comprehensive practice management software.,"489,011","East Coast, Southern US",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,https://www.pimsyehr.com/,PIMSY mental health EHR was founded on a vision and principles that are intended to build strong relationships and make every customer successful. Our Team strives to exceed expectations by providing solutions that go above and beyond what most other practice management systems - or companies - provide.,"Health Care, Information Technology, Internet Services, Software",,,,,,,,,,,,,,,,Private,,,,,,
FishUSA,https://www.crunchbase.com/organization/fishusa,"E-Commerce, Sporting Goods","Fairview, Pennsylvania, United States",FishUSA is your one-stop online fishing tackle shop.,"489,012","Great Lakes, Northeastern US",$1M to $10M,Active,2000-01-01,day,,,,,For Profit,https://www.fishusa.com/,,"Commerce and Shopping, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
NAPS Polybag,https://www.crunchbase.com/organization/naps-polybag,"E-Commerce, Packaging Services, Plastics and Rubber Manufacturing, Retail","West Haven, Connecticut, United States","NAPS Polybag is an online marketplace that offers poly bags, plastic bags, and clear poly bags.","489,014","East Coast, New England, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://napspolybag.com,,"Administrative Services, Commerce and Shopping, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Infolibrarian,https://www.crunchbase.com/organization/infolibrarian,"Computer, Data Management, Software","Bradenton, Florida, United States",A leading provider of metadata management and integration solutions.,"489,017","East Coast, Southern US",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,http://www.infolibcorp.com/,"InfoLibrarian is a leading provider of metadata management and integration solutions. They have been implementing metadata programs, knowledge management, data warehousing and business intelligence solutions for companies across many industries since 1998. They are a privately owned and privately funded company with a strong vision and focus on quality. The Infolibrarian's mission is to be a cost effective, profitable data, and information integration products company. ","Consumer Electronics, Data and Analytics, Hardware, Software",1,Brian Brewer,11-50,,,,,,,,,,,,,Private,,,,,,
