Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Eternal Lighting,https://www.crunchbase.com/organization/eternal-lighting,"Lighting, Manufacturing, Product Design, Wholesale","Houston, Texas, United States",Eternal Lighting is a manufacturer and supplier of LED stage lighting and effects.,"354,001","Greater Houston Area, Southern US",,Active,2009-01-01,year,,,,,For Profit,https://www.eternallighting.com,Eternal Lighting designs and manufactures lighting solutions. They provide the possible service and products to customers. They are  manufacturer and supplier of LED stage lighting and effects.,"Commerce and Shopping, Design, Hardware, Manufacturing",1,Mark Maillet,,,,,,,,,,,,,,Private,,,,,,
CU Companies,https://www.crunchbase.com/organization/cu-companies,"Financial Services, Information Technology","New Brighton, Pennsylvania, United States",CU Companies is a financial services company based in Minnesota.,"354,001","Great Lakes, Northeastern US",Less than $1M,Closed,,,,,,none,For Profit,http://cucompanies.com,,"Financial Services, Information Technology",,,101-250,,,,,,,,,,,,,Private,,,,,,
"Pioneer Pump, Inc.",https://www.crunchbase.com/organization/pioneer-pump-inc,"Automotive, Electronics, Industrial Engineering, Machinery Manufacturing, Product Design","Fort Wayne, Indiana, United States","Pioneer Pump is a machinery manufacturing company that specializes in centrifugal pump design, production, and distribution.","354,001","Great Lakes, Midwestern US",$50M to $100M,Active,1998-01-01,year,2012-03-07,day,,,For Profit,https://pioneerpump.com/,"Pioneer Pump Holdings manufactures engine-driven centrifugal pumps used for dewatering in oil and gas, municipal, construction, and mining applications","Consumer Electronics, Design, Hardware, Manufacturing, Science and Engineering, Transportation",,,101-250,,M&A,,,,,,,,,,,Private,,,,,,
Matrix Technologies,https://www.crunchbase.com/organization/matrix-technologies,"Information Technology, Mobile, Software, Telecommunications","Herndon, Virginia, United States",Matrix Technologies is a voice and data technology integrator that provides communication solutions for its clients.,"354,004","Washington DC Metro Area, East Coast, Southern US",,Active,1999-01-01,year,2009-07-07,day,,,For Profit,http://www.matrixusa.net,"Matrix Technologies, Inc., a voice and data technology integrator, provides communication solutions to financial services, insurance, government, and legal services markets. It specializes in data and voice networks, IP Telephony, unified messaging, CRM, IVR, contact center technologies, security, and wireless networks.  The company was founded in 1999 and is based in Herndon, Virginia with additional offices in Baltimore, Maryland; Richmond, Virginia; Tampa, Florida; and Pleasanton, California. As of July 7, 2009, Matrix Technologies, Inc. operates as a subsidiary of TriNET Systems, Inc.","Hardware, Information Technology, Mobile, Software",,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
Growth Circuit,https://www.crunchbase.com/organization/growth-circuit,Venture Capital,"San Francisco, California, United States",Growth Circuit Ventures is ODTU TEKNOKENT's investment fund investing in seed & early stage technology startups.,"354,005","San Francisco Bay Area, West Coast, Western US",,Active,2016-01-01,year,,,,,For Profit,https://www.growthcircuit.co/,"Venture ;  Growth Circuit Ventures is ODTU TEKNOKENT's investment fund investing in seed & early stage technology startups and follow-on with additional investment in line with the company's progress and success. Accelerator ; In 2 months we will guide the founders to post-validation & post-revenue stage with our partnership with UC Berkeley Innovation Acceleration Group and mentors from institutions like Babson Global, Growth Circuit SF. In subsequent stages, we will fund the startup to accelerate them and have them qualify for 2 months in Silicon Valley.","Financial Services, Lending and Investments",1,Megan Malone,1-10,,,,,,,,,,,,,Private,,,,,,
Winko Solar,https://www.crunchbase.com/organization/winko-solar,"Energy, Renewable Energy, Solar","Berkeley, California, United States",Winko Solar provides solar and internet connectivity in off-grid Africa,"354,005","San Francisco Bay Area, West Coast, Western US",,Active,2020-01-01,year,,,,,For Profit,http://www.winkosolar.com,"Winko Solar provides USB power, lighting, and internet to rural regions in Africa at an affordable price while creating local jobs.","Energy, Natural Resources, Sustainability",,,11-50,2,Seed,,USD,,,USD,,"GoAhead Ventures, CITRIS Foundry",1,2,,Private,,,,,,
Roehrig Engineering,https://www.crunchbase.com/organization/roehrig-engineering,"Automotive, Hardware, Logistics, Manufacturing, Wearables","Lexington, North Carolina, United States",Roehrig Engineering provides automotive testing equipments.,"354,006","East Coast, Southern US",,Active,1987-01-01,year,2014-06-19,day,,,For Profit,http://roehrigengineering.com,"Roehrig’s electric machines were portable, precise, and clean. Best of all, they cost a mere fraction of the price of traditional hydraulic equipment. When Roehrig’s teams saw his electric machines in action, they jumped at the chance to purchase them for their own crews. But Roehrig didn’t stop there. After founding his own racing team in 1995, he improved upon his revolutionary design and introduced the Electromagnetic Actuator. Using electromagnetic linear motors, Roehrig was able to make a dynamometer that was more precise, efficient, and powerful than many engineers thought possible.","Consumer Electronics, Hardware, Manufacturing, Transportation",,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
NextPick.io,https://www.crunchbase.com/organization/nextpick-io,"College Recruiting, Sports, Tennis","Philadelphia, Pennsylvania, United States","Platform revolutionizing the college athletic recruitment for athletes, coaches, and recruiting agents.","354,007","Greater Philadelphia Area, Great Lakes, Northeastern US",,Active,2023-10-01,month,,,,,For Profit,https://www.nextpick.io/,Where College Tennis Recruiting Happens. Hundreds of college coaches — from junior colleges to top D1s — use NextPick to find their next recruits. Players of every level and country get recruited with the help of NextPick's vetted recruiting agents.,"Administrative Services, Education, Sports",,,1-10,,,,,,,,,,,,,Private,,,,,,
Morgan Murphy Media,https://www.crunchbase.com/organization/morgan-murphy-media,Media and Entertainment,"Madison, Wisconsin, United States",Morgan Murphy Media operates television and radio stations.,"354,007","Great Lakes, Midwestern US",$50M to $100M,Active,1890-01-01,year,,,,,For Profit,http://morganmurphymedia.com/,"Morgan Murphy Media operates television stations in Madison and La Crosse, Wisconsin (WISC-TV and My Network TV in Madison and WKBT-TV and My Network TV in La Crosse). Additionally, the company has television stations in three cities in Washington (KXLY-TV, Spokane; KAPP-TV, Yakima; KVEW-TV, Kennewick); plus five radio stations in Grant County in southwest Wisconsin and seven radio stations in and around Spokane, Washington. Elizabeth Murphy Burns and John B. Murphy are also the owners of Madison Magazine and are a joint venturer in RXL Communications, which is a video and Internet production company based in St. Louis, MO.",Media and Entertainment,1,John T. Murphy,11-50,,,,,,,,,,,,1,Private,,,,,,
Vertek Corporation,https://www.crunchbase.com/organization/vertek-corporation,"Consulting, Information Technology, Manufacturing","Colchester, Vermont, United States",Vertek Corporation is a company that specializes in engineering and provisioning services.,"354,008","New England, Northeastern US",$10M to $50M,Active,1988-01-01,year,,,,,For Profit,https://www.vertek.com,,"Information Technology, Manufacturing, Professional Services",1,Stephen Waldis,51-100,,,,,,,,,,,,,Private,,,,,,
