Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Employee Benefit Funds,https://www.crunchbase.com/organization/the-new-york-hotel-trade-council-hotel-association-of-nyc,"Employee Benefits, Financial Services, Hotel, Non Profit, Social Assistance","New York, New York, United States",Employee Benefit Funds offers employee benefits and pensions to the dependents of the hotel industry.,"384,002","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1987-01-01,year,,,,,Non-profit,https://www.hotelfunds.org,,"Administrative Services, Financial Services, Government and Military, Health Care, Other, Social Impact, Travel and Tourism",,,501-1000,,,,,,,,,,,,,Private,,,,,,
Big Joe,https://www.crunchbase.com/organization/big-joe-64fc,"Industrial, Machinery Manufacturing, Manufacturing","Hayward, California, United States","Big Joe is a manufacturer of forklifts, warehouse storage & material handling equipment.","384,008","San Francisco Bay Area, Silicon Valley, West Coast",,Active,2003-01-01,year,,,,,For Profit,https://www.bigjoelift.com,,Manufacturing,,,51-100,,,,,,,,,,,,,Private,,,,,,
LiftCertain,https://www.crunchbase.com/organization/liftcertain,"Advertising, Marketing, SaaS, Software","Huntersville, North Carolina, United States",LiftCertain is a b2b lead generation SaaS platform focused on identifying a website’s visitors through identity resolution. Headquartered.,"384,009","East Coast, Southern US",,Active,2019-01-01,year,,,,,For Profit,https://liftcertain.com/,,"Advertising, Sales and Marketing, Software",3,"Brent Muller, Erik Wickstrom, Thomas Liantonio",101-250,,,,,,,,,,,,,Private,,,,,,
nexAir,https://www.crunchbase.com/organization/nexair-llc,Consulting,"Memphis, Tennessee, United States",nexAir is a chemicals firm that provides gas supply services and regulation systems.,"384,013",Southern US,$1M to $10M,Active,1940-01-01,day,,,,,For Profit,http://nexair.com,,Professional Services,,,501-1000,,,,,,,,,,,,1,Private,,,,,,
Mid-Missouri Bank,https://www.crunchbase.com/organization/mid-missouri-bank,"Banking, Communities, Financial Services, Insurance","Springfield, Missouri, United States","Mid-Missouri Bank is an Ozark-based community bank dealing in checks, savings, loans, insurance.","384,014",Midwestern US,$10M to $50M,Active,1872-01-01,year,,,,,For Profit,http://midmobank.com,,"Community and Lifestyle, Financial Services, Lending and Investments",,,101-250,,,,,,,,,,,,,Private,,,,,,
Pestban,https://www.crunchbase.com/organization/pestban,Service Industry,"Woodstock, Georgia, United States",Pestban is a full-service pest control company that specializes in pest control system & termite programs for new homes.,"384,014","Greater Atlanta Area, East Coast, Southern US",,Active,1995-01-01,year,2023-10-06,day,,,For Profit,https://www.pestban.com/,,Other,,,1-10,,M&A,,,,,,,,,,,Private,,,,,,
WonderWorks,https://www.crunchbase.com/organization/wonderworks,"Amusement Park and Arcade, Children, Education","Orlando, Florida, United States",WonderWorks is an indoor amusement park that provides STEM programs and events for children to learn and have fun at the same time.,"384,015","East Coast, Southern US",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,https://www.wonderworksonline.com/,,"Community and Lifestyle, Education, Travel and Tourism",,,251-500,,,,,,,,,,,,,Private,,,,,,
Cost Segregation Services,https://www.crunchbase.com/organization/cost-segregation-services-inc-cssi-tami-simko-independent-representative,"Accounting, Consulting","Baton Rouge, Louisiana, United States",Cost Segregation Services CSSI is an accounting firm that offers engineering-based cost segregation studies.,"384,017",Southern US,$10M to $50M,Active,2003-01-01,year,,,,,For Profit,http://costsegserve.com,,"Financial Services, Professional Services",1,Jim Shreve,501-1000,,,,,,,,,,,,,Private,,,,,,
Wyatt Field Service Company,https://www.crunchbase.com/organization/wyatt-field-service-company,"Energy, Renewable Energy","Houston, Texas, United States","Wyatt Field Service Company is an oil & energy company that offers FCCU revamp, engineering, and maintenance services.","384,018","Greater Houston Area, Southern US",,Active,1913-01-01,year,,,,,For Profit,http://wyattfieldservice.com,,"Energy, Sustainability",,,1001-5000,,,,,,,,,,,,,Private,,,,,,
Maiden Holdings,https://www.crunchbase.com/organization/maiden-holdings,Finance,"Pembroke, Massachusetts, United States",Maiden Holdings is a Bermuda holding company formed in June of 2007 to provide customized reinsurance products and services,"384,020","Greater Boston Area, East Coast, New England",,Active,2007-01-01,year,2008-05-06,day,,,For Profit,http://www.maiden.bm/,"Maiden Holdings, Ltd. (Nasdaq: MHLD) is a Bermuda-based holding company focused on providing non-catastrophic specialty property and casualty reinsurance products through our subsidiaries, which are each rated A- (excellent) by A.M. Best. Our specialized model is focused on building long term, partnerships with our clients as we provide specialty reinsurance products for the global property and casualty market, and excess property insurance in the United States. Our experienced teams utilize a detailed underwriting process, which includes risk and exposure analysis, actuarial review and auditing to ensure proper alignment of risk.",Financial Services,1,Barry Zyskind,251-500,,IPO,,,,,,,,,,1,Public,2008-05-06,,,MHLD,https://www.crunchbase.com/ipo/maiden-holdings-ipo--c5a81662,NASDAQ
