Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Moscato Okoneski & Associates,https://www.crunchbase.com/organization/moscato-okoneski-associates,"Commercial Real Estate, Consulting, Real Estate","Portland, Oregon, United States","Moscato Okoneski & Associates offers real estate appraisal and consulting services, handling a variety of property types.","1,998,003","West Coast, Western US",$1M to $10M,Active,1979-01-01,year,,,,,For Profit,https://www.mohportland.com,,"Professional Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Southwest Renewal Foundation of High Point,https://www.crunchbase.com/organization/southwest-renewal-foundation-of-high-point,"Environmental Consulting, Health Care, Mental Health, Non Profit","High Point, North Carolina, United States",High Point's Southwest Renewal Foundation promotes environmental health and community success for all residents and businesses.,"1,998,004","East Coast, Southern US",,Active,,,,,,,Non-profit,https://highpointsouthwest.org/,,"Health Care, Other, Professional Services, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
American Printing & Office Supplies,https://www.crunchbase.com/organization/american-printing-office-supplies,"Furniture, Office Supplies, Retail","Kingston, New York, United States","American Printing & Office Supplies offers office products, printing services, and office furniture through an ecommerce platform.","1,998,005","East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://amerprint.com,,"Commerce and Shopping, Consumer Goods",,,11-50,,,,,,,,,,,,,Private,,,,,,
Dumb Little Man,https://www.crunchbase.com/organization/dumb-little-man,"Internet, News, Publishing","New York, New York, United States",Dumb Little Man is a online magazine.,"1,998,006","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://dumblittleman.com,"DumbLittleMan is a well known online brand dedicated to offering tips, tricks and guidance to help improve life.","Content and Publishing, Internet Services, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Listen Foundation,https://www.crunchbase.com/organization/listen-foundation,"Child Care, Health Care, Non Profit, Personal Health","Greenwood Village, Colorado, United States",Listen Foundation is an organization that assists children who are deaf or hard of hearing and provides listening & spoken language therapy.,"1,998,008","Greater Denver Area, Western US",Less than $1M,Active,1969-01-01,day,,,,,Non-profit,https://www.listenfoundation.org/,,"Health Care, Other, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
Jacog Advisors,https://www.crunchbase.com/organization/jacog-advisors,"Finance, Financial Services, Lending","Doral, Florida, United States",Jacog Advisors offers commercial and residential real estate financing services with due diligence degree of professional intermediation.,"1,998,013","Greater Miami Area, East Coast, Southern US",,Active,2008-01-01,year,,,,,For Profit,https://jacogadvisors.com,,Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Garber Bros,https://www.crunchbase.com/organization/garber-bros,"Fleet Management, Marine Transportation, Sales","Morgan City, Louisiana, United States",Garber Bros is a marine transportation company that provides vessel distribution and packaging services.,"1,998,015",Southern US,$10M to $50M,Active,,,,,,,For Profit,http://garberbrosinc.com/,,"Sales and Marketing, Transportation",,,51-100,,,,,,,,,,,,,Private,,,,,,
Newkirk Dental Center,https://www.crunchbase.com/organization/newkirk-dental-center,"Cosmetic Surgery, Dental, Health Care, Medical","Newkirk, Oklahoma, United States","Newkirk Dental Center provides general dentistry, restorative dentistry, and cosmetic dentistry.","1,998,015",Southern US,$1M to $10M,Active,,,,,,,For Profit,https://www.newkirkdentalcenter.com,"Newkirk Dental Center offers dental care services. Their services include general dentistry, special needs dentistry, treatment of tmj disorders restorative dentistry, cosmetic dentistry, invisalign, snoring & sleep apnea, and sedation dentistry.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
River City Coatings,https://www.crunchbase.com/organization/river-city-coatings,"Industrial, Manufacturing, Packaging Services, Warehousing","Van Buren, Arkansas, United States","River City Coatings is primarily a powder coating company and provides warehousing, sub-assembly, and packaging services.","1,998,016",Southern US,$1M to $10M,Active,1997-01-01,year,,,,,For Profit,https://www.rivercitycoatings.com/,,"Administrative Services, Manufacturing, Transportation",,,,,,,,,,,,,,,,Private,,,,,,
"Space Clean, LLC",https://www.crunchbase.com/organization/space-clean-llc,"CleanTech, Commercial, Janitorial Service, Service Industry","Houston, Texas, United States",commercial cleaning services,"1,998,017","Greater Houston Area, Southern US",,Active,2022-01-13,day,,,,,For Profit,https://www.spacecleanllc.com,"Space Clean, LLC uses proven commercial cleaning services to create a safer, cleaner, and more healthy environment for your business. We have created long-lasting partnerships. Find out why our clients continue to stay with us year after year.","Other, Real Estate, Sustainability",,,51-100,,,,,,,,,,,,,Private,,,,,,
Wright Kim Douglas,https://www.crunchbase.com/organization/wright-kim-douglas,Legal,"Glendale, California, United States","Wright Kim Douglas is a law firm. They provides quality services to individuals, families, and business owners.","1,998,026","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2000-01-01,day,,,,,For Profit,https://www.wkdlegal.com/,,Professional Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Barton Springs/Edwards Aquifer Conservation District,https://www.crunchbase.com/organization/barton-springs-edwards-aquifer-conservation-district,"Government, Natural Resources, Water","Austin, Texas, United States","BSEACD is a water conservation organization which conserves, protects, recharges, and prevents waste of groundwater.","1,998,027",Southern US,,Active,1987-01-01,year,,,,,For Profit,https://bseacd.org/,"Barton Springs Edwards Aquifer Conservation District is a water conservation organization which conserves, protects, recharges, and prevents waste of groundwater in the Barton Springs and Edwards districts. The organization also provides sound science to support policy and tactical decisions made by the District that affect water supply users and endangered species habitat.","Government and Military, Natural Resources, Sustainability",,,11-50,,,,,,,,,,,,,Private,,,,,,
Audibel Hearing Centers,https://www.crunchbase.com/organization/audibel-hearing-centers,"Health Care, Health Diagnostics, Medical","Orem, Utah, United States","Audibel Hearing Centers provides hearing tests, hearing aid, otoscopic exams, and related services.","1,998,031",Western US,,Active,2005-01-01,year,,,,,For Profit,https://www.audibelhearingorem.com,,Health Care,,,,,,,,,,,,,,,,Private,,,,,,
River Oaks Donuts,https://www.crunchbase.com/organization/river-oaks-donuts,"Bakery, Food and Beverage, Food Processing, Retail","Houston, Texas, United States",River Oaks Donuts is a homemade donut supplier that specializes in gluten-free donuts.,"1,998,032","Greater Houston Area, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.riveroaksdonuts.com,,"Commerce and Shopping, Food and Beverage",1,Melinda Hildebrand,11-50,,,,,,,,,,,,,Private,,,,,,
Mermaid Transportation,https://www.crunchbase.com/organization/mermaid-transportation,"Logistics, Marine Transportation, Transportation","Saco, Maine, United States","Mermaid Transportation offers charter services, assisted services, and wedding services.","1,998,035","East Coast, New England, Northeastern US",$1M to $10M,Active,1982-01-01,year,,,,,For Profit,https://www.gomermaid.com,"Mermaid Transportation provides wheelchair lift vehicles that ambulatory passengers. Their transportation world for meetings, seminars, conventions, shuttle services, spousal tours, and activities. They respond to customer inquiries by phone and email.",Transportation,,,11-50,,,,,,,,,,,,,Private,,,,,,
Jet Hauling,https://www.crunchbase.com/organization/jet-hauling,"Recycling, Renewable Energy, Transportation, Waste Management","Wellington, Illinois, United States","Jet Hauling provides waste disposal, trash hauling, and debris removal services.","1,998,042","Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://www.jethauling.com/,"Jet Hauling specializes in garbage removal and junk removal in Seattle, including junk haulers, junk trucks, and junk hauling equipment.  Their equipment list includes self-loading grapple trucks. They respond to customer inquiries by phone and email.","Energy, Sustainability, Transportation",1,John Pata,11-50,,,,,,,,,,,,,Private,,,,,,
Korsmo Funeral Service,https://www.crunchbase.com/organization/korsmo-funeral-service,Funerals,"Moorhead, Minnesota, United States","Korsmo Funeral Service of Moorhead, MN, serving families in need is a family tradition and way of doing business.","1,998,044","Great Lakes, Midwestern US",,Active,1958-01-01,day,,,,,For Profit,https://www.korsmofuneralservice.com,,"Community and Lifestyle, Health Care",,,1-10,,,,,,,,,,,,,Private,,,,,,
MySwing Golf,https://www.crunchbase.com/organization/myswing-golf,"Fitness, Golf, Sports","Scottsdale, Arizona, United States","MySwing Golf is the leader in wireless, full-body motion capture technology.","1,998,048","Greater Phoenix Area, Western US",Less than $1M,Active,2015-01-01,year,,,,,For Profit,http://www.myswing.com/,"MySwing Golf, Inc. is the leader in wireless, full-body motion capture technology. Thye committed to using cutting-edge technology to create innovative and practical tools for sports professionals.",Sports,,,1-10,,,,,,,,,,,,,Private,,,,,,
Little House on the Trailer,https://www.crunchbase.com/organization/little-house-on-the-trailer,"Civil Engineering, Construction","Petaluma, California, United States",Little House on the Trailer builds home care cottages and small homes.,"1,998,049","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://littlehouseonthetrailer.com,,"Real Estate, Science and Engineering",,,1-10,,,,,,,,,,,,,Private,,,,,,
Detronic Industries,https://www.crunchbase.com/organization/detronic-industries,"Manufacturing, Mechanical Engineering, Product Design","Sterling Heights, Michigan, United States","Detronic Industries specializes in sheet metal fabrication as well as provides engraving, finishing, laser etching, and assembly solutions.","1,998,054","Greater Detroit Area, Great Lakes, Midwestern US",$10M to $50M,Active,1958-01-01,year,,,,,For Profit,https://www.detronic.com/,,"Design, Manufacturing, Science and Engineering",,,,,,,,,,,,,,,,Private,,,,,,
Event Resources,https://www.crunchbase.com/organization/event-resources,"Event Management, Lighting, Local Business","East Hartford, Connecticut, United States","Event Resources is an event production company that provides sound systems, video projection, stage lighting, and live stream services.","1,998,056","East Coast, New England, Northeastern US",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,https://eventresources.com,,"Events, Hardware, Media and Entertainment, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
A Savannah Nite,https://www.crunchbase.com/organization/a-savannah-nite,"Fleet Management, Limousine Service, Transportation","Fairfield, Ohio, United States",A Savannah Nite is a transportation company that provides limousine services.,"1,998,058","Great Lakes, Midwestern US",$10M to $50M,Active,1998-01-01,year,,,,,For Profit,https://asavannahnite.com/,"A Savannah Nite provides limousine transportation services. They also provide transportation services for birthdays, weddings, special, holidays, and corporate events.",Transportation,1,Eric Boeppler,101-250,,,,,,,,,,,,,Private,,,,,,
Earth Economics,https://www.crunchbase.com/organization/earth-economics,"Consulting, Environmental Consulting","Tacoma, Washington, United States",Earth Economics identifies and quantifies those benefits to ensure they are included in the decision-making process at all levels.,"1,998,062","Greater Seattle Area, West Coast, Western US",,Active,1998-01-01,year,,,,,For Profit,https://www.eartheconomics.org/,Earth Economics identifies and quantifies those benefits to ensure they are included in the decision-making process at all levels.,Professional Services,,,11-50,1,,,USD,,,USD,,Sahsen Ventures,,1,,Private,,,,,,
Bayshore Dental,https://www.crunchbase.com/organization/bayshore-dental,"Dental, Health Care, Medical, Therapeutics","Long Beach, California, United States","Bayshore Dental provides cosmetic dentistry, teeth whitening, and oral surgery services.","1,998,066","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,1979-01-01,year,,,,,For Profit,https://www.renchdds.com,"Bayshore Dental provides dental care services and products. They also provide invisalign, cosmetic dentistry, teeth whitening, kor whitening, veneers, lumineers, family dentistry, oral examinations, oral surgery, root canal, and dental implant services. Their customers contact through address, phone, and mail.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Healthcare Logistics Management,https://www.crunchbase.com/organization/healthcare-logistics-management,"Courier Service, Health Care, Medical","Monterey Park, California, United States","Healthcare Logistics Management offers custom medical courier solutions for pharmaceuticals, laboratory specimens, and critical products.","1,998,070","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://hclmus.com/,,"Administrative Services, Health Care, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Summit Support Services of Ashe,https://www.crunchbase.com/organization/summit-support-services-of-ashe,"Health Care, Home Services, Non Profit, Residential","Jefferson, North Carolina, United States",Summit Support Services of Ashe provides residential services to adults.,"1,998,071","East Coast, Southern US",,Active,1977-01-01,year,,,,,Non-profit,https://www.summitsupportservices.org,"Summit Support Services of Ashe is committed to serving adults with intellectual developmental disabilities by providing a comprehensive range of culturally appropriate opportunities and resources that encourage the intellectual, social, emotional, vocational, physical, and spiritual growth required for each individual to reach their full potential as community members. The governing board of directors is made up of community members as well as representatives from numerous service companies. The gentle teaching philosophy has contributed significantly to the organization's stability and growth. The value we place on the abilities of those they help generates chances for individuals to succeed and give back to their communities.","Health Care, Other, Real Estate, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
