Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
EE Networks,https://www.crunchbase.com/organization/ee-networks,"Cloud Computing, IT Management, Network Security","Southbridge, Massachusetts, United States","EE Networks delivers network security, workstation installations, systems integration, cloud computing and IT solutions.","919,002","East Coast, New England, Northeastern US",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,http://www.eenetworks.com,,"Information Technology, Internet Services, Privacy and Security, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
PeopleFirst Bank,https://www.crunchbase.com/organization/peoplefirst-bank,"Banking, Finance, Financial Services","Joliet, Illinois, United States","PeopleFirst Bank accepts deposits, makes loans, and provides other services for the public.","919,009","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,https://www.peoplefirstbank.com,"PeopleFirstBank provides banking products and services to its clients. Their personal and business services include online banking, bill pay, mobile banking, estatements, safe deposit box, night drop, cashiers checks, ordering foreign currency, wire transfers, and check reorders.","Financial Services, Lending and Investments",,,1-10,,,,,,,,,,,,,Private,,,,,,
Somm Demand,https://www.crunchbase.com/organization/somm-demand,"E-Commerce, Food and Beverage, Wine And Spirits","Oakland, California, United States","Somm Demand is a seller of wine, beer, and spirits.","919,011","San Francisco Bay Area, West Coast, Western US",,Active,2020-01-01,year,,,,,For Profit,https://www.sommdemand.com,"Somm Demand is an e-commerce platform that specializes in the food and beverage industry, specifically wine and spirits. The company offers a unique service where customers can shop for wines hand-picked by a professional sommelier. This provides customers with a personalized wine shopping experience, allowing them to explore the world of wine in a more informed and enjoyable way. The company also offers a wine club for those who wish to regularly receive selected wines. The head sommelier, David Roby, is dedicated to introducing customers to the best and most affordable wines the world has to offer.","Commerce and Shopping, Food and Beverage",,,1-10,,,,,,,,,,,,,Private,,,,,,
Edodo Interactive,https://www.crunchbase.com/organization/edodo-interactive,"Internet, News, Publishing, Social Media","Pompano Beach, Florida, United States",Online media,"919,012","Greater Miami Area, East Coast, Southern US",,Closed,1998-01-01,year,2007-03-01,day,,none,For Profit,http://www.edodo.org,"The USAFA-themed www.eDodo.org is anunderground online magazine frequented by cadets, graduates of USAFA, and managedby a group of USAFA graduates who are now no longer in the Air Force. This monthlyonline magazine boasts a vast collection of comics and written columns, contributed bycadets and USAFA graduates, and a message board called The Rumor Mill, which is agathering place for open discussion on any topic about USAFA.","Content and Publishing, Internet Services, Media and Entertainment",,,1-10,,M&A,,,,,,,,,,,Private,,,,,,
NMG,https://www.crunchbase.com/organization/nmg-b01d,"Business Development, Consulting, Health Care, Management Consulting","York Harbor, Maine, United States",NMG provides healthcare organisations with laboratory consulting services in the areas of operations optimization and strategic planning.,"919,013","East Coast, New England, Northeastern US",$1M to $10M,Active,1988-01-01,year,,,,,For Profit,https://www.nicholsmanagementgroup.com,,"Health Care, Professional Services",1,David Nichols,11-50,,,,,,,,,,,,,Private,,,,,,
Cherokee Rose Environmental Services,https://www.crunchbase.com/organization/cherokee-rose-environmental-services,"Environmental Consulting, Professional Services","Tallahassee, Florida, United States",Cherokee Rose Environmental Services is a full service environmental consulting firm that provide environmental services.,"919,014","East Coast, Southern US",,Active,1986-01-01,day,,,,,For Profit,http://www.cherokeeroseenvironmental.com/,,"Other, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
Energy Services,https://www.crunchbase.com/organization/energy-services-5301,"Energy, Non Profit, Social Assistance","Madison, Wisconsin, United States",Energy Services is a non-profit organization that helps low-income households in energy-related emergencies.,"919,017","Great Lakes, Midwestern US",$10M to $50M,Active,1982-01-01,year,,,,,For Profit,https://www.esiwi.com,,"Energy, Government and Military, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
Rutland Lumber,https://www.crunchbase.com/organization/rutland-lumber,"Manufacturing, Timber, Wood Processing","Collins, Mississippi, United States",Rutland Lumber is a manufacturer and distributor of southern hardwood lumber.,"919,018",Southern US,$10M to $50M,Active,1956-01-01,year,,,,,For Profit,https://rutlandlumber.com,"Rutland Lumber is a producer, manufacturer, and distributor of southern hardwood lumber. It includes red oak, white oak, poplar, and ash species that are either kiln-dried, air-dried, or green for furniture, cabinets, moldings, and flooring.  An online inquiry form is available on the company website.","Manufacturing, Natural Resources",,,51-100,,,,,,,,,,,,,Private,,,,,,
The Omni Group,https://www.crunchbase.com/organization/the-omni-group-485d,"Project Management, Real Estate, Real Estate Investment","Providence, Rhode Island, United States",The Omni Group is a real estate investment and development company.,"919,021","East Coast, New England, Northeastern US",$1M to $10M,Active,1987-01-01,year,,,,,For Profit,http://www.omniri.com,"The Omni Group has mixed properties include office, medical, retail, residential and industrial, Their extensive background in all aspects of acquisition, development, construction, operations, and management. Their projects from design and construction, through lease-up and management.","Administrative Services, Financial Services, Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Warrior Group,https://www.crunchbase.com/organization/warrior-group,"Construction, Customer Service, Project Management","Desoto, Texas, United States",Warrior Group is a construction services company that specializes in permanent modular building and construction management.,"919,021","Dallas/Fort Worth Metroplex, Southern US",,Closed,1997-01-01,year,,,,none,For Profit,http://warriorconstruction.com/,"Warrior Group is a construction services company that provides permanent modular construction and construction management services. The company builds long-term customer relationships by surpassing expectations and providing superior customer service, effective construction management, and turnkey solutions in the modular and general construction industry.","Administrative Services, Other, Professional Services, Real Estate",,,11-50,2,Private Equity,21500000,GBP,35658547,99000000,GBP,164195170,Montagu,1,1,,Private,,,,,,
Valley Equipment,https://www.crunchbase.com/organization/valley-equipment,"Machinery Manufacturing, Manufacturing, Supply Chain Management","Johnson City, Tennessee, United States","Valley Equipment provides remanufacturing, repair and supply of pumps, tanks, compressors, motors, heat exchangers and cooling towers.","919,028",Southern US,$1M to $10M,Active,1952-01-01,year,,,,,For Profit,https://www.valleyequipment.com/,,"Manufacturing, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Stone Alliance Group,https://www.crunchbase.com/organization/stone-alliance-group,"Consulting, Information Technology, Recruiting","Alexandria, Virginia, United States",Stone Alliance Group is a global recruiting service firm that specializes in full life cycle recruitment and management consulting services.,"919,031","Washington DC Metro Area, East Coast, Southern US",,Active,2007-01-01,year,,,,,For Profit,https://www.stonealliancegroup.com/,,"Information Technology, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
