Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
CenTex Aerospace,https://www.crunchbase.com/organization/centex-aerospace,"Aerospace, Industrial, Manufacturing, Training","Waco, Texas, United States",Centex Aviation is an aviation and aerospace company based in Texas.,"1,017,000",Southern US,$1M to $10M,Active,1999-01-01,year,,,,,For Profit,https://www.centex.aero,,"Education, Manufacturing, Science and Engineering",1,Gregory Barnes,1-10,,,,,,,,,,,,,Private,,,,,,
M-Logic,https://www.crunchbase.com/organization/m-logic,"Consulting, Employment, Staffing Agency","New York, New York, United States",M-Logic is a staffing firm that provides employment services on a permanent and contract basis for various industries.,"1,017,001","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,https://www.mlogicinc.com/index.html,,"Administrative Services, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Cascadia Ecological Services,https://www.crunchbase.com/organization/cascadia-ecological-services,"Consulting, Environmental Consulting, Project Management","Vancouver, Washington, United States","CES is an environmental consulting firm that specializes in wetland delineation, habitat assessment, permitting, and mitigation services.","1,017,001","West Coast, Western US",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,https://cascadia-inc.com,,"Administrative Services, Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Printery Communications,https://www.crunchbase.com/organization/printery-communications,"Advertising, Copywriting, Graphic Design, Information Technology, Photography, Printing","Port Townsend, Washington, United States","Printery Communications offers digital printing, signage, photography, copywriting, offset printing, branding, and graphic design services.","1,017,002","West Coast, Western US",Less than $1M,Active,1976-01-01,year,,,,,For Profit,https://printery.com/,,"Advertising, Content and Publishing, Design, Information Technology, Media and Entertainment, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Thomas Insurance Advisors,https://www.crunchbase.com/organization/thomas-insurance-advisors,"Financial Services, Insurance, InsurTech","Chesterfield, Missouri, United States",Thomas Insurance Advisors is an independent insurance agency.,"1,017,002",Midwestern US,$1M to $10M,Active,2007-01-01,day,,,,,For Profit,https://www.thomasinsuranceadvisors.com,,Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Retire On Time,https://www.crunchbase.com/organization/retire-on-time-2,"Consulting, Financial Services","Ann Arbor, Michigan, United States",Retire On Time is an investment management firm.,"1,017,005","Great Lakes, Midwestern US",$1M to $10M,Active,2002-01-01,year,,,,,For Profit,http://www.retireontime.net,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Verus Development Group,https://www.crunchbase.com/organization/verus-development-group,"Leasing, Property Management, Real Estate","Bloomfield Hills, Michigan, United States","Verus Development Group is a real estate company that provides construction, property management, acquisitions, and leasing services.","1,017,006","Greater Detroit Area, Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://www.verusdg.com,,"Financial Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
ATC Associates,https://www.crunchbase.com/organization/atc-associates,"Consulting, Government","Lafayette, Louisiana, United States","Provides environmental consulting, industrial hygiene, geotechnical engineering, government services","1,017,008",Southern US,,Active,1982-01-01,year,2015-11-13,day,,,For Profit,,"Established in 1982 in Sioux Falls, South Dakota, ATC Associates Inc. provides environmental consulting, industrial hygiene, geotechnical engineering, government services and construction-materials testing and special inspection with 70 locations throughout the United States and over 1,350 employees. ATC nurtures strong client relationships and referrals by consistently exceeding expectations through our professional, well trained, well-equipped and highly motivated team.","Government and Military, Professional Services",,,,,M&A,,,,,,,,,,,Private,,,,,,
Wilmington Investment Management,https://www.crunchbase.com/organization/wilmington-investment-management,"Consulting, Financial Services, Impact Investing","Wilmington, Delaware, United States",Wilmington Investment Management is a financial services company that offers wealth management and investment strategies services.,"1,017,011","Greater Philadelphia Area, East Coast, Southern US",$50M to $100M,Active,1903-01-01,year,,,,,For Profit,https://www.wilmingtoninvestmentmanagement.com/,,"Financial Services, Lending and Investments, Professional Services",,,1001-5000,,,,,,,,,,,,,Private,,,,,,
Euronet Card Services,https://www.crunchbase.com/organization/euronet-card-services,"Credit, Finance","Leawood, Kansas, United States",Euronet Card Services provides credit card and point-of-sale (POS) outsourcing services.,"1,017,013",Midwestern US,,Active,2005-01-01,year,2005-10-11,day,,,For Profit,https://www.euronetworldwide.com/,Instreamline S.A. provides credit card and point-of-sale (POS) outsourcing services.,"Financial Services, Lending and Investments",,,5001-10000,,M&A,,,,,,,,,,,Private,,,,,,
"Courtney Hunt, MD",https://www.crunchbase.com/organization/desert-jewel-obstetrics-and-gynecology,"Health Care, Nutrition, Retail, Wellness","Scottsdale, Arizona, United States","Courtney Hunt, MD is a quantum biologist who specialises in mitochondrial health, nutrigenetic medicine, and hormonal health.","1,017,014","Greater Phoenix Area, Western US",$1M to $10M,Active,2005-01-01,year,,,,,For Profit,https://www.courtneyhuntmd.com,"Courtney Hunt, MD is a world leader in quantum biology, mitochondrial health, nutrigenetic medicine, and hormonal health, focusing on how DNA interacts with the environment, lifestyle, and food choices to influence wellness.","Commerce and Shopping, Food and Beverage, Health Care",1,Courtney Hunt,11-50,,,,,,,,,,,,,Private,,,,,,
The Integrated Group,https://www.crunchbase.com/organization/the-integrated-group,"Consulting, Human Resources, Risk Management, Training","Kirkland, Washington, United States","The Integrated Group provides safety, environmental, risk management, human resource management and safety training services.","1,017,016","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,https://www.theintegratedgroup.com/,,"Administrative Services, Education, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
