Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Björnson Vineyard,https://www.crunchbase.com/organization/björnson-vineyard,"Food and Beverage, Wine And Spirits, Winery","Salem, Oregon, United States",Björnson Vineyard is a winery that produces and sells wines.,"1,630,001","West Coast, Western US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://bjornsonwine.com,,Food and Beverage,,,11-50,,,,,,,,,,,,,Private,,,,,,
Highlands Center for Women,https://www.crunchbase.com/organization/highlands-center-for-women,"Health Care, Personal Health, Wellness, Women's","Greenville, South Carolina, United States","Highlands Center for Women provides gynecology, aesthetics, obstetrics, and postpartum care services for women.","1,630,002","East Coast, Southern US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.highlandscenterforwomen.com,,"Community and Lifestyle, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Sandstone health,https://www.crunchbase.com/organization/sandstone-health,"Health Care, Medical, Personal Health, Rehabilitation, Therapeutics, Wellness","Magnolia, Texas, United States","Sandstone health provides chiropractic, thyroid, hormone replacement therapy, nutritional counselling, and weight management services.","1,630,004","Greater Houston Area, Southern US",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,https://sandstonehealth.com,"SandStone Health is a health care center. Their services include chiropractic ,family medicine, regenerative medicine, neurofeedback, hormone replacement therapy, weight management, annual wellness exams, nutritional and lifestyle counseling, rehabilitation services, trigenics, pulsed electromagnetic field therapy, targeted cryotherapy, chiropractic techniques, dts spinal decompression, and hyperice.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Rivard Buick GMC,https://www.crunchbase.com/organization/rivard-buick-gmc,"Automotive, Customer Service, Retail","Tampa, Florida, United States",Rivard Buick GMC is an automotive dealership that sells cars and accessories.,"1,630,006","Tampa Bay Area, East Coast, Southern US",$10M to $50M,Active,,,,,,,For Profit,https://www.rivardbuickgmc.com,"Rivard Buick GMC sells new, used, and pre-owned cars. They offer maintenance services such as oil and filter changes, wheel alignment, tire repair, and brake repair. They also provide financing for their buyers and sellers.","Commerce and Shopping, Other, Professional Services, Transportation",,,51-100,,,,,,,,,,,,,Private,,,,,,
Physical Therapy and Sports Medicine,https://www.crunchbase.com/organization/physical-therapy-and-sports-medicine,"Health Care, Medical, Rehabilitation, Therapeutics","Layton, Utah, United States","Physical Therapy and Sports Medicine provides preventive care, sports medicine, and injury rehabilitation services.","1,630,007",Western US,$1M to $10M,Active,,,,,,,For Profit,https://getbacktothegameoflife.com,"Physical Therapy and Sports Medicine provide treatment services such as astym treatment, custom foot orthotics, dry needling, functional exercise, massage therapy, assisted stretching, strength training, vibration therapy, auto accident, preventive care, sports medicine, and more.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Mileage Ace,https://www.crunchbase.com/organization/mileage-ace,"Automotive, Consulting","Seattle, Washington, United States",Mileage Ace offers mileage trackers for work that are more accurate than a simple app.,"1,630,007","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://www.mileage-ace.com,,"Professional Services, Transportation",,,1-10,,,,,,,,,,,,,Private,,,,,,
Packard Cabinetry,https://www.crunchbase.com/organization/packard-cabinetry,"Construction, Home Decor, Interior Design","Sea Cliff, New York, United States",Packard Cabinetry is a cabinetry design and construction company.,"1,630,008","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1974-01-01,year,,,,,For Profit,https://www.packardcabinetry.com,Packard Cabinetry specializes in cabinet design and construction. They have been offering one-of-a-kind and exclusive cabinetry designs and kitchen cabinets. Their licensed kitchen designers and cabinetmakers are experts in bespoke cabinet design and furniture restoration.,"Design, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
8FD Designs,https://www.crunchbase.com/organization/8fd-designs,"E-Commerce, Home Decor, Manufacturing, Product Design","Decatur, Texas, United States","8FD Designs creates cutting boards, wood signs, and home decor accent pieces.","1,630,009","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://8fddesigns.com,"8FD Designs provides woodworking, ironwork, screen-printing, and laser engraving. Their design includes personalized cutting boards, various wood signs, screen printed signs, and home decor accent pieces. They address inquiries through phone, email, and online applications.","Commerce and Shopping, Design, Manufacturing, Real Estate",1,Lynne McCall,11-50,,,,,,,,,,,,,Private,,,,,,
Inkorporate Graphics,https://www.crunchbase.com/organization/inkorporate-graphics,"Graphic Design, Printing","Garden City, Michigan, United States","Inkorporate Graphics is a printing company that specializes in designing, screen developing, and embroidery services.","1,630,013","Greater Detroit Area, Great Lakes, Midwestern US",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,https://inkorporategraphics.com/,,"Content and Publishing, Design, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
"DotTrend, Inc",https://www.crunchbase.com/organization/dottrend-inc,"Information Technology, Internet, Software","Louisville, Kentucky, United States",Provides web design & site development,"1,630,013",Southern US,Less than $1M,Active,2004-03-01,day,,,,,For Profit,http://www.dottrend.com,"DotTrend in Louisville, Kentucky provides web design, site development and web software development. Louisville's leader in web technology. DotTrend, Inc. builds its platform on the ability to provide a unique multi-technology umbrella of services at prices you can afford and quality you can expect. Mission Statement To provide quality technology solutions for every facet of your business and to achieve these needs with an affordable pricing structure. Fast, Reliable & Affordable Service Guaranteed! DotTrend offers the most dependable web-based software development, secure hosting, and uniquely designed web sites in the market today. Our unique business platform combines the benefits of the next-generation technologies with the broadest, most comprehensive array of popular services including Search Engine Optimization.","Information Technology, Internet Services, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
