Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Diversity & HR Solutions,https://www.crunchbase.com/organization/diversity-hr-solutions,"Consulting, Human Resources, Training","Raleigh, North Carolina, United States",Diversity & HR Solutions is a coaching and training center for business development with consultation services.,"2,234,002","Research Triangle, East Coast, Southern US",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://diversityhrsolutions.com,"Diversity & HR Solutions provides coaching and training for business development. They provide training and consultation in performance consulting, employee handbook development, ethics in the workplace, performance management for success, diversity, and inclusion.","Administrative Services, Education, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
BarkGrr,https://www.crunchbase.com/organization/barkgrr,"Communities, Pet, Social Network","Huntington Beach, California, United States",BarkGrr is a social resource hub for dogs and people to connect.,"2,234,003","Greater Los Angeles Area, West Coast, Western US",,Active,2019-01-01,year,,,,,For Profit,https://barkgrr.com,,"Community and Lifestyle, Internet Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
"David L Fleitas, DDS",https://www.crunchbase.com/organization/david-l-fleitas-dds,"Dental, Health Care, Medical","La Vernia, Texas, United States","David L Fleitas, DDS provides dental care for children and adolescents.","2,234,004",Southern US,,Active,,,,,,,For Profit,https://www.pediatricdentalofwilsoncounty.com,"David L Fleitas, DDS is a dental care that offers pediatric dentistry. The child's optimal dental health, they use modern techniques and materials to provide the dental care for children and adolescents. They also stress gum care, brushing, flossing, diet, thumb sucking, and pacifier use to the patients. They are procedures are for keeping your child's teeth and gums healthy.",Health Care,,,,,,,,,,,,,,,,Private,,,,,,
Millennium Maintenance Systems,https://www.crunchbase.com/organization/millennium-maintenance-systems,"Facilities Support Services, Facility Management, Service Industry","Valencia, California, United States",Millennium Maintenance Systems is a facility maintenance company that provides tenant improvement and construction clean-up services.,"2,234,005","Greater Los Angeles Area, West Coast, Western US",$10M to $50M,Active,2001-01-01,year,,,,,For Profit,https://www.mjanitorial.com,,"Administrative Services, Other, Real Estate",1,Eddy Perez,1-10,,,,,,,,,,,,,Private,,,,,,
Current Media,https://www.crunchbase.com/organization/current-media,"Advertising, Consulting, Digital Marketing, SEO","Addison, Texas, United States","Current Media is a digital consulting agency that provides digital marketing, SEO, and video production services.","2,234,007","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,https://www.currentmedia.net,"Current Media is a consulting agency. They provide digital marketing, print media, video production, SEO, press releases, television, radio, and influencer marketing services. They address inquiries through phone calls and emails.","Advertising, Internet Services, Professional Services, Sales and Marketing",1,Lawrence Fontana III,1-10,,,,,,,,,,,,,Private,,,,,,
Mind and Body Counseling Associates,https://www.crunchbase.com/organization/mind-and-body-counseling-associates,"Health Care, Mental Health, Personal Health, Psychology","Reno, Nevada, United States",Mind and Body Counseling Associates is a therapy practice that serves mental health needs.,"2,234,011",Western US,,Active,2018-01-01,year,,,,,For Profit,https://mindbodycounselingreno.com,"Mind and Body Counseling Associates is a therapy practice that serves the mental health needs of individuals, families, couples, children, and teens. Their services include counselling services, psychiatric medication management, conditions treated, and EMDR. Their expert therapists help individuals, children and teens, couples, and families with depression, anxiety, and much more. They treat mental health conditions and always take an individualized approach to treatment.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Nettra Media,https://www.crunchbase.com/organization/nettra-media,"Advertising, Brand Marketing, Digital Marketing, SEO","Fresno, California, United States","Nettra Media is a marketing agency that provides paid advertising, SEO, and marketing strategy services.","2,234,012","West Coast, Western US",Less than $1M,Active,2018-01-01,year,,,,,For Profit,https://www.nettramedia.com,"Nettra Media is a growth marketing firm. They develop methods to achieve their clients' short- and long-term goals because they are masters in growth hacking and inbound marketing. They provide growth marketing, inbound marketing, growth hacking, marketing automation, email marketing, optimization of landing pages, social media advertising, search engine optimization, and marketing strategy.","Advertising, Internet Services, Sales and Marketing",1,Dave Martin,1-10,,,,,,,,,,,,,Private,,,,,,
Health Benefit Services,https://www.crunchbase.com/organization/health-benefit-services,"Financial Services, Health Care, Health Insurance, Insurance","Pittsburgh, Pennsylvania, United States",Health Benefit Services is an insurance service provider company.,"2,234,015","Great Lakes, Northeastern US",,Active,1996-01-01,year,,,,,For Profit,https://hbspa.com,,"Financial Services, Health Care",,,1-10,,,,,,,,,,,,,Private,,,,,,
Kansas City Audi,https://www.crunchbase.com/organization/kansas-city-audi,"Automotive, Customer Service, Retail","Kansas City, Missouri, United States",Kansas City Audi is a car sales and service showroom for audi.,"2,234,019",Midwestern US,$10M to $50M,Active,2006-01-01,year,,,,,For Profit,https://www.kansascityaudi.com,"Kansas City Audi provides maintenance services. They offer their solutions in  fluids, lubricants, electronics, wheel alignment, suspension, brakes, accessories, and routine maintenance for audi car.","Commerce and Shopping, Other, Professional Services, Transportation",,,51-100,,,,,,,,,,,,,Private,,,,,,
Preston Ridge Dental,https://www.crunchbase.com/organization/preston-ridge-dental,"Cosmetic Surgery, Dental, Health Care, Medical","Frisco, Texas, United States",Preston Ridge Dental provides family and cosmetic dentistry services.,"2,234,020","Dallas/Fort Worth Metroplex, Southern US",Less than $1M,Active,2013-01-01,year,,,,,For Profit,https://www.prestonridgedental.com,"Preston Ridge Dental  is a dental practice. They provide dental treatments that include dental care, crowns, and bridges, fillings, preventative care, root canals, tooth extractions, invisalign, perio protect method, endodontics, periodontics, and emergency care. Total care begins with regular hygiene visits, regular check-ups and continued home oral health routines.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
