Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Pisurveying,https://www.crunchbase.com/organization/pisurveying,Real Estate,"Chicago, Illinois, United States",Pisurveying Group provide land surveyor hold license to surveys a piece of land analysis a perfect report of plat of land.,"2,912,000","Greater Chicago Area, Great Lakes, Midwestern US",Less than $1M,Active,1991-01-01,year,,,,,For Profit,http://pisurveying.com/,,Real Estate,,,1-10,,,,,,,,,,,,,Private,,,,,,
BOLD Commercial Real Estate,https://www.crunchbase.com/organization/bold-commercial-real-estate,"Commercial Real Estate, Leasing, Rental Property","Chapel Hill, North Carolina, United States",BOLD Commercial Real Estate specializes in commercial brokerage.,"2,912,004","Research Triangle, East Coast, Southern US",,Active,2000-01-01,year,,,,,For Profit,https://www.boldcre.com,"BOLD Commercial Real Estate is a firm that specializes in commercial real estate services. The company offers a range of services including lease negotiation, providing local market data, and access to off-market opportunities. The company's primary focus is on retail and office spaces. BOLD Commercial Real Estate also provides professional representation for leasing commercial spaces, which can often be a complex and confusing process. The company's services extend to real estate development, residential general brokerage, and custom home new construction.","Financial Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Cherokee Scout Newspaper,https://www.crunchbase.com/organization/cherokee-scout-newspaper,"Information Services, Media and Entertainment, News","Murphy, North Carolina, United States",Cherokee Scout is a media company that broadcasts news related to sports and entertainment via printed matter as well as online.,"2,912,005","East Coast, Southern US",$10M to $50M,Active,1900-01-01,day,,,,,For Profit,http://thecherokeescout.com,,"Content and Publishing, Information Technology, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
ScreenSquid,https://www.crunchbase.com/organization/screensquid,"Database, Software","Brooklyn, New York, United States",Screensquid offers a web recording software to record the screens of website visitors and track their movements.,"2,912,006","Greater New York Area, East Coast, Northeastern US",,Active,2015-01-01,year,,,,,For Profit,https://screensquid.com,,"Data and Analytics, Software",,,,,,,,,,,,,,,,Private,,,,,,
The Ross Ragland Theater,https://www.crunchbase.com/organization/the-ross-ragland-theater,"Media and Entertainment, Non Profit, Performing Arts, Theatre","Klamath Falls, Oregon, United States",The Ross Ragland Theater and Cultural Center is a visual and performing arts center that provides events and educational opportunities.,"2,912,007","West Coast, Western US",$1M to $10M,Active,1989-01-01,year,,,,,Non-profit,https://www.ragland.org,"The Ross Ragland Theater and Cultural Center offers youth programs. Their programs include after-school classes, teen theater programs, summer camps, young audience matinees, and youth starts. Their classes include music, movement, theater games, and socially engaging activities intended to establish and strengthen skills used in life and the performing arts.","Media and Entertainment, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
TLC Janitorial Service,https://www.crunchbase.com/organization/tlc-janitorial-service,Janitorial Service,"Wichita Falls, Texas, United States","Janitorial Service in Wichita Falls, TX","2,912,011",Southern US,,Active,,,,,,,For Profit,http://tlcjanitorialservice.net,"Address: 3002 Saxet St, Wichita Falls, TX 76306, USA",Real Estate,,,,,,,,,,,,,,,,Private,,,,,,
Appalachia Group,https://www.crunchbase.com/organization/appalachia-group,"Consulting, Mobile Apps, Software","Pittsburgh, Pennsylvania, United States","Appalachia Group is a computer software firm that deals with web development, mobile apps, cloud migration and IT consultancy.","2,912,012","Great Lakes, Northeastern US",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://www.appalachiagroup.com/,,"Apps, Mobile, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Triporama,https://www.crunchbase.com/organization/triporama,Leisure,"Belvedere Tiburon, California, United States",Triporama is a provider of free web site that makes it fun and easy to plan a group trip with friends and family.,"2,912,013","San Francisco Bay Area, West Coast, Western US",$10M to $50M,Active,2004-01-01,year,,,,,For Profit,http://www.triporama.com,,Community and Lifestyle,,,1-10,,,,,,,,,,,,,Private,,,,,,
SC Accounting Tax Services,https://www.crunchbase.com/organization/sc-accounting-tax-services,"Accounting, Bookkeeping and Payroll, Consulting, Finance, Professional Services","Salt Lake City, Utah, United States",SC Accounting Tax Services offers personalized services to businesses and individuals seeking tax preparation.,"2,912,019",Western US,$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://www.scaccountingtaxservices.com/,"SC Accounting Tax Services specialize in business services such as business income and payroll tax preparation, payroll services on a weekly, biweekly, semimonthly, or monthly basis, bookkeeping, business organization, start-up assistance, and other business consulting services. Over the years their company has gained a wide range of exposure to various tax and payroll accounting issues. Their emphasis is on Businesses and Individuals' tax preparation, Tax Planning, Investment Planning. Because of the diverse work visas, they specialize in J-1, H1B visa, H2A visa, H2B visa, ITIN applications, and renewal since they are certified acceptance agents for the IRS.","Financial Services, Other, Professional Services",1,Sonia Cordero,1-10,,,,,,,,,,,,,Private,,,,,,
Tranquil Dental,https://www.crunchbase.com/organization/tranquil-dental,Dental,"Aurora, Illinois, United States",Meet Your Trusted Aurora Dentists,"2,912,023","Greater Chicago Area, Great Lakes, Midwestern US",Less than $1M,Active,2009-11-16,day,,,,,For Profit,http://www.tranquildentalaurora.com,"With us, you and your family are guaranteed of exceptional  dentistry while having a stress-free experience, and  comfortable environment with the most caring and friendly  staff. With the best in technology and the comfort of  personalized care, our main concern is to provide  enjoyable dentistry for the entire family. Your comfort is our main concern, with same day emergency  service and convenient appointment time schedules. We believe that prevention is better than cure, that is  why we educate our patients with the latest in keeping  good dental health. Why Choose Us? - Exceptional dentistry for the whole family - All new patients accepted - All insurance and public aid welcome - Discounted rates on cash payments - Walk-ins welcome - 24-hour emergency service",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
