Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Milwaukee Art Museum,https://www.crunchbase.com/organization/milwaukee-art-museum,"Art, Museums and Historical Sites","Milwaukee, Wisconsin, United States","Milwaukee Art Museum collects and preserves art, presenting it to the community as a vital source of inspiration and education.","635,000","Great Lakes, Midwestern US",,Active,1888-01-01,year,,,,,For Profit,https://mam.org/,"The Milwaukee Art Museum collects and preserves art, presenting it to the community as a vital source of inspiration and education. 30,000 works of art. 400,000+ visitors a year. 125 years of collecting art. From its roots in Milwaukee’s first art gallery in 1888, the Museum has grown today to be an icon for Milwaukee and a resource for the entire state. The 341,000-square-foot Museum includes the War Memorial Center (1957) designed by Finnish-American architect Eero Saarinen, the Kahler Building (1975) by David Kahler, and the Quadracci Pavilion (2001) created by Spanish architect Santiago Calatrava. Central to the Museum’s mission is its role as a premier educational resource, with educational programs that are among the largest in the nation, involving classes, tours, and a full calendar of events for all ages.","Media and Entertainment, Travel and Tourism",,,101-250,,,,,,,,,,,,,Private,,,,,,
NBT Clothing,https://www.crunchbase.com/organization/nbt-clothing,"E-Commerce, Fashion, Retail, Wearables","Lantana, Florida, United States","NBT Clothing is a fashion designer that sells riding pants, jackets, and vests.","635,001","Greater Miami Area, East Coast, Southern US",,Active,2021-01-01,year,,,,,For Profit,https://www.nbtclothing.com,,"Clothing and Apparel, Commerce and Shopping, Consumer Electronics, Design, Hardware",,,1-10,,,,,,,,,,,,,Private,,,,,,
Joseph Electronics,https://www.crunchbase.com/organization/joseph-electronics,"Supply Chain Management, Transportation, Wholesale","Niles, Illinois, United States","Joseph Electronics is a distribution company that focuses on broadcast supplies, custom fiber transport, and copper cable assembly products.","635,002","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1947-01-01,month,,,,,For Profit,https://josephelectronics.com,,"Commerce and Shopping, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Hawaii Coffee Company,https://www.crunchbase.com/organization/hawaii-coffee-company,"Coffee, Delivery, E-Commerce, Tea","Honolulu, Hawaii, United States",Hawaii Coffee Company is an online shop that delivers an extensive range of coffee and tea.,"635,002","Asia-Pacific (APAC), Western US",$10M to $50M,Active,2000-01-01,year,,,,,For Profit,https://www.hawaiicoffeecompany.com/,,"Administrative Services, Commerce and Shopping, Food and Beverage",,,101-250,,,,,,,,,,,,,Private,,,,,,
Bank Innovation,https://www.crunchbase.com/organization/bank-innovation,"Banking, Financial Services","New York, New York, United States",Bank Innovation tracks and encourages innovation in banking and explores the world of bank customer acquisition and retention.,"635,003","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2009-01-01,day,,,,,For Profit,http://bankinnovation.net/,"Bank Innovation tracks and encourages innovation in banking and explores the world of bank customer acquisition and retention.    It is produced by Royal Media, a media company that has served the financial services industry since 1995. The site offers industry professionals an online forum for sharing information, reading news, posting blogs, and e-networking with colleagues.","Financial Services, Lending and Investments",,,51-100,,,,,,,,,,,,,Private,,,,,,
MarketingCharts,https://www.crunchbase.com/organization/marketingcharts,Publishing,"Thetford Center, Vermont, United States",MarketingCharts is a Watershed Publishing website and newsletter published daily to serve the needs of marketing professionals.,"635,005","New England, Northeastern US",Less than $1M,Active,2007-01-01,year,,,,,For Profit,http://www.marketingcharts.com/,"MarketingCharts is a Watershed Publishing website and newsletter published daily to serve the needs of marketing professionals. It provides clear charts and concise analysis, along with online and offline marketing and media trends. MarketingCharts was launched in 2005 and is based in Thetford Center, Vermont, United States.","Content and Publishing, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Eliasan Consulting,https://www.crunchbase.com/organization/eliasan-consulting,"Business Development, Consulting, Education, Project Management","Seattle, Washington, United States",Eliasan Consulting is a business consulting company that offers market development and project management services.,"635,006","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://eliasan.com,,"Administrative Services, Education, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Global Partnerships/Eleos Social Venture Fund,https://www.crunchbase.com/organization/global-partnerships-eleos-social-venture-fund,Financial Services,"Seattle, Washington, United States",GP/Eleos Social Venture Fund is an early-stage impact-led fund investing in social enterprises in East Africa.,"635,008","Greater Seattle Area, West Coast, Western US",,Active,1994-01-01,year,,,,,For Profit,http://www.globalpartnerships.org/social-venture-fund/,"Global Partnerships/Eleos Social Venture Fund is a new, early-stage impact-led fund investing in social enterprises that expand opportunity for people living in poverty in East Africa. The SVF will invest in approximately 12 high-potential, early-stage social enterprises focused on education, energy, health, rural livelihoods, sanitation and water. The fund will finance these enterprises through seed-stage convertible debt and early-stage equity, and include active Board engagement. The goal of the SVF is to positively impact 5+ million lives over the life of the fund.",Financial Services,,,,,,,,,,,,,,,,Private,,,,,,
dTank Inc,https://www.crunchbase.com/organization/dtank-inc,"Education, Furniture, Hospitality","Burbank, California, United States","Custom Furniture Solutions creates award-winning furniture for corporate, educational and hospitality interiors.","635,009","Greater Los Angeles Area, West Coast, Western US",$50M to $100M,Active,1998-01-01,year,,,,,For Profit,http://www.dTank.com,"Custom Furniture Solutions creates award-winning furniture for corporate, educational and hospitality interiors. We are the link between Architects & Designers.","Consumer Goods, Education, Travel and Tourism",,,11-50,,,,,,,,,,,,,Private,,,,,,
MSW Research,https://www.crunchbase.com/organization/msw-research,Market Research,"Westbury, New York, United States",MSW Research has been helping our clients build their brands by providing deeper insights into needs and communications effectiveness.,"635,009","Greater New York Area, East Coast, Northeastern US",,Active,1968-01-01,year,,,,,For Profit,https://www.mswresearch.com/,,"Data and Analytics, Design",,,51-100,,,,,,,,,,,,,Private,,,,,,
