Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Craft Connect,https://www.crunchbase.com/organization/craft-connect,"Brewing, Craft Beer, Marketplace, Wine And Spirits, Winery","Atlanta, Georgia, United States",Craft Connect is the fastest-growing marketplace for craft brewing services.,"2,928,007","Greater Atlanta Area, East Coast, Southern US",,Active,2017-01-01,year,,,,,For Profit,https://craft-connect.com,,"Commerce and Shopping, Food and Beverage",,,1-10,,,,,,,,,,,,,Private,,,,,,
Extra Virgin an Olive Ovation,https://www.crunchbase.com/organization/extra-virgin-an-olive-ovation,"Food and Beverage, Grocery","St Louis, Missouri, United States",Extra Virgin an Olive Ovation specializes in olive oil and gourmet products.,"2,928,012",Midwestern US,$1M to $10M,Active,2007-01-01,year,,,,,For Profit,https://extravirginoo.com,,Food and Beverage,,,1-10,,,,,,,,,,,,,Private,,,,,,
H and M Property Management,https://www.crunchbase.com/organization/h-and-m-property-management,"Property Management, Real Estate, Rental Property, Residential","Hollister, California, United States",H and M Property Management is a real estate property management company.,"2,928,014","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,1962-01-01,year,,,,,For Profit,https://www.handmpropertymanagement.com,"H and M Property Management is a full-service property management and real estate company. They assist owners in creating budgets, advertising rental properties, qualifying tenants, and collecting rent. They also comply with the local landlord and real estate board laws and maintain the property. Property management involves the processes, systems, and workforce required to manage the life cycle of all acquired property as defined above, including acquisition, control, accountability, responsibility, maintenance, utilization, and disposition.",Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
Doctors of Hair,https://www.crunchbase.com/organization/doctors-of-hair,"Health Care, Medical, Personal Health","Las Vegas, Nevada, United States","Doctors of Hair is a hair restoration clinic that provides laser hair therapy, neograft transplant, and PRP hair therapy services.","2,928,016",Western US,$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.doctorsofhair.com,,Health Care,,,51-100,,,,,,,,,,,,,Private,,,,,,
Vital Signs Insurance Services,https://www.crunchbase.com/organization/vital-signs-insurance-services-9efa,"Health Insurance, Insurance, Life Insurance","Farmington, Connecticut, United States",Vital Signs Insurance Services offers life insurance planning and long term care planning services.,"2,928,026","East Coast, New England, Northeastern US",Less than $1M,Active,2001-01-01,year,,,,,For Profit,https://vitalsignsinsure.com,"Vital Signs Insurance Services provides disability income protection, executive benefits, including key man, SERP, and special bonus plans, life insurance planning, long-term care planning, comprehensive group benefit plans, including health and dental, estate planning and business succession planning, and buy sell agreements and funding services.",Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Seneca-Sigel Mutual Insurance,https://www.crunchbase.com/organization/seneca-sigel-mutual-insurance,"Employee Benefits, Financial Services, Insurance, Personal Finance, Property Insurance","Vesper, Wisconsin, United States","Seneca-Sigel Mutual Insurance provides auto, homeowners, farm owners, fire damage, and dwelling insurance.","2,928,032","Great Lakes, Midwestern US",,Active,1891-04-13,day,,,,,For Profit,https://www.seneca-sigel.com/,,"Administrative Services, Financial Services, Health Care",,,1-10,,,,,,,,,,,,,Private,,,,,,
Dakota Physical Therapy,https://www.crunchbase.com/organization/dakota-physical-therapy-7f09,"Health Care, Medical, Rehabilitation, Therapeutics","Mitchell, South Dakota, United States","Dakota Physical Therapy provides aquatic therapy, sports medicine, home health care, and pain management services.","2,928,035",Midwestern US,$1M to $10M,Active,,,,,,,For Profit,https://dakota-pt.com,"Dakota Physical Therapy offers orthopedic rehabilitation, pediatric rehabilitation, geriatric rehabilitation, back health care, joint replacement care, balance training, lymphedema therapy, incontinence therapy, sports injury recovery, and occupational therapy services.",Health Care,2,"Josh Moody, Steve Van Genderen",1-10,,,,,,,,,,,,,Private,,,,,,
William Neale & Company,https://www.crunchbase.com/organization/william-neale-company,"Accounting, Finance, Financial Services","Watertown, South Dakota, United States","William Neale & Company offers accounting, audit representation, electronic filling, financial reporting & small business returns services.","2,928,037",Midwestern US,Less than $1M,Active,,,,,,,For Profit,https://www.williamnealecpa.com/,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
SEO Pro Content,https://www.crunchbase.com/organization/seo-pro-content,"Content, Internet, SEO","Royal Oak, Michigan, United States","Our professional SEO content writing service will deliver high-quality, optimized blog posts every month. Contact us today to learn more!","2,928,045","Greater Detroit Area, Great Lakes, Midwestern US",,Active,2021-11-02,day,,,,,For Profit,https://seoprocontent.com/,"Our professional SEO content writing service will deliver high-quality, optimized blog posts every month. Contact us today to learn more!","Internet Services, Media and Entertainment, Sales and Marketing",1,Daniel McDonald,1-10,,,,,,,,,,,,,Private,,,,,,
Hover & Hessel,https://www.crunchbase.com/organization/hover-hessel,"Financial Services, Health Insurance, Insurance","Santa Rosa, California, United States","Hover & Hessel offers a comprehensive range of employee benefits, insurance products and financial services for individuals and businesses.","2,928,046","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,1981-01-01,year,,,,,For Profit,http://www.hoverhessel.com/,,Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
