Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Childroad Inc,https://www.crunchbase.com/organization/childroad-inc,"Books, EBooks, Education, Information Technology","Fremont, California, United States",Childroad operates a digital library that offers narrated Chinese books for children aged 4 to 12 years.,"2,752,000","San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,Closed,2009-12-17,day,,,,none,,http://www.childroad.com,"Childroad provides narrated Chinese children books for children 4-12 of age Being the first of its kind for Chinese language, inspired by Disney Digital Books, Childroad provides narrated Chinese children books with text and professional narrations fully in sync.  Our digital library has over 1,000 well selected children stories and novels that are picked based on fun, value and popularity.  Books are licensed from publishers.  Narrations are done by a group of passionate professional narrators including Chinese TV anchors and Radio hosts. More info here: http://goo.gl/GSctt Company is also selected by Kauffman (Foundation) Lab for its inaugural Education Venture Program out of 800 competing startups.   http://goo.gl/WBcmS","Content and Publishing, Education, Information Technology, Media and Entertainment",2,"Jerry Huang, Michael Qin",1-10,,,,,,,,,,,,,Private,,,,,,
Executive Baskets,https://www.crunchbase.com/organization/executive-baskets,Gift,"Houston, Texas, United States",Gift Shops,"2,752,002","Greater Houston Area, Southern US",Less than $1M,Active,,,,,,,For Profit,http://www.executive-baskets.com/,"Types of Gift Baskets: Get Well, Baby Shower, Newborn Gifts, Birthday, Over the Hill, Wedding, Anniversary, Thank you, Apologies, Realtor, New Hire, Relocation, New Home, Graduation, Fruit / Healthy, Get Well, Margarita Basket, Wine / Gourmet Chocolates, Christmas, Easter, Mothers Day, Administrative Professionals Week, New Years Celebration, Super Bowl, Custom Corporate Gifts, Valentines, 4th of July / Patriotic, St Patrick Day, Bosses Day, Hanukkah, Chinese New Year, Christian, Kosher.",Commerce and Shopping,,,1-10,,,,,,,,,,,,,Private,,,,,,
Your Message Media,https://www.crunchbase.com/organization/your-message-media,"Advertising, CRM, Information Technology, Messaging","San Francisco, California, United States","Your Message Media provides strategic communications services to nonprofits, reaching audiences that matter with messages that work.","2,752,006","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://www.yourmessagemedia.com/,"Your Message Media provides a wide range of communications services to non-profit organizations, unions, foundations and causes. They can help you reach the audiences that matter  with messages that work.","Advertising, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
SoCo Business,https://www.crunchbase.com/organization/soco-business,"Consulting, Financial Services, Software","Liberty Hill, Texas, United States","SoCo Business provides QuickBooks installation, bookkeeping, payroll, accounting assistance and integrated software solutions.","2,752,015",Southern US,,Active,2005-01-01,year,,,,,For Profit,https://socobusiness.com/,,"Financial Services, Professional Services, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Bella Balsamic,https://www.crunchbase.com/organization/bella-balsamic,"Food and Beverage, Manufacturing, Oil and Gas, Recipes","Punta Gorda, Florida, United States","Bella Balsamic is a manufacturing company that produces various infused and fused olive oil, dark and white vinegar, and pour spouts.","2,752,016","East Coast, Southern US",$1M to $10M,Active,2011-11-01,month,,,,,For Profit,https://bellabalsamic.net,"Bella Balsamic specializes in the production and distribution of balsamic vinegars and extra virgin olive oils. The company imports its balsamic vinegars from Modena, Italy, ensuring authentic taste and quality. In addition to balsamic vinegars, Bella Balsamic offers a variety of extra virgin olive oils, including those infused with flavors such as garlic, chipotle, and gremolata. The company also provides recipes and cooking tips for customers, helping them to make the most of their products. Bella Balsamic's offerings are diverse, catering to a wide range of culinary needs and preferences.","Energy, Food and Beverage, Manufacturing, Natural Resources",,,11-50,,,,,,,,,,,,,Private,,,,,,
Woorble,https://www.crunchbase.com/organization/woorble,"Hardware, Software","Mercer Island, Washington, United States",New Touch Interaction Hardware.,"2,752,018","Greater Seattle Area, West Coast, Western US",,Closed,2010-01-01,year,,,,none,For Profit,http://www.woorble.com,"Woorble is a new technology startup based in Seattle, WA. They are currently creating a prototype device for a new form of interaction between users and computers. It takes a new approach that other large touch surface devices overlook. They are currently looking for funding or smart people willing to help out.","Hardware, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Nice,https://www.crunchbase.com/organization/nice-abbc,"Business Development, Management Consulting","Aurora, Colorado, United States",Nice is a management consultancy that offers strategic planning and corporate training services for organizational performance enhancement.,"2,752,019","Greater Denver Area, Western US",$1M to $10M,Active,1983-01-01,year,,,,,For Profit,https://trynice.com,,Professional Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Winterset Cidery,https://www.crunchbase.com/organization/winterset-cidery,"Food and Beverage, Food Processing, Fruit, Retail","Winterset, Iowa, United States","Winterset Cidery is a production company that produces craft hard cider product flavors such as apple pie, lime habanero, and dessert pears.","2,752,023",Midwestern US,$1M to $10M,Active,2019-08-01,month,,,,,For Profit,https://www.wintersetcidery.com,,"Commerce and Shopping, Food and Beverage",,,11-50,,,,,,,,,,,,,Private,,,,,,
CIOWhitePapers,https://www.crunchbase.com/organization/ciowhitepapers,"Apps, Business Intelligence, Enterprise Software, Social Media, Video Streaming","Los Angeles, California, United States",A Resource Library for IT Professionals,"2,752,026","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,2006-03-03,day,,,,,For Profit,http://ciowhitepapers.com,"Provides reviews, news, reports, white papers and video on current trends and strategies in business intelligence and business technologies.","Apps, Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Software, Video",,,1-10,,,,,,,,,,,,,Private,,,,,,
Binary Digital SG,https://www.crunchbase.com/organization/binary-digital-sg,Information Technology,"Costa Mesa, California, United States",Binary Digital SG is an it consulting firm.,"2,752,034","Greater Los Angeles Area, West Coast, Western US",,Active,2017-01-01,year,,,,,,,,Information Technology,1,Jason Les,1-10,,,,,,,,,,,,,Private,,,,,,
Camp Mountain Chai,https://www.crunchbase.com/organization/camp-mountain-chai,"Adventure Travel, Outdoors, Recreation, Sports","San Diego, California, United States","Camp Mountain Chai is an outdoor adventure center that offers archery, climbing wall, events, and sports.","2,752,039","Greater San Diego Area, West Coast, Western US",$10M to $50M,Active,2006-01-01,year,,,,,For Profit,https://www.campmountainchai.com,"Camp Mountain Chai provides recreation services. They provide roper course, pool mountain biking, climbing wall, hiking, sports, and archery. They offer banquet events, camp program, and sports activities.","Sports, Travel and Tourism",,,101-250,,,,,,,,,,,,,Private,,,,,,
The Tile Center,https://www.crunchbase.com/organization/the-tile-center,"Building Material, Construction, Manufacturing","Augusta, Georgia, United States","The Tile Center is a manufacturing company that supplies a wide variety of tile, stone products, and related setting and building materials.","2,752,040","East Coast, Southern US",,Active,1961-04-01,month,,,,,For Profit,https://www.tilecenter.com/,,"Manufacturing, Real Estate",,,,,,,,,,,,,,,,Private,,,,,,
