Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Washington State Department of Licensing,https://www.crunchbase.com/organization/washington-state-department-of-licensing,"Government, Legal, Non Profit","Olympia, Washington, United States",Washington State Department of Licensing is a government organization licensing and regulating drivers.,"421,001","Greater Seattle Area, West Coast, Western US",,Active,1889-01-01,year,,,,,Non-profit,https://www.dol.wa.gov/,,"Government and Military, Other, Professional Services, Social Impact",,,251-500,,,,,,,,,,,,,Private,,,,,,
Insulated Products,https://www.crunchbase.com/organization/insulated-products,"Manufacturing, Packaging Services, Professional Services, Shipping","Rancho Dominguez, California, United States",Insulated Products is a packaging and containers company. It provides advanced temperature-sensitive packaging solutions.,"421,003","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,https://www.ipcpack.com,"Insulated Products is a packaging and containers company. It provides advanced temperature-sensitive packaging solutions for shipping, crafted using many years of industry experience. It offers a wide range of insulated packaging products, from box liners to gel packs. They design and testing services deliver individualized and novel packaging solutions along with qualification and validation services.","Administrative Services, Manufacturing, Other, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Aventis,https://www.crunchbase.com/organization/aventis-co,"Adventure Travel, Marketplace, Recreation","Truckee, California, United States",Peer to Pro marketplace for outdoor adventures,"421,004","West Coast, Western US",$1M to $10M,Closed,2014-07-01,month,,,,none,For Profit,http://www.aventis.co,"Aventis is a Peer-to-Pro platform for outdoor adventures. Aventis offers Users a marketplace for outdoor activities with industry professionals based on User profile, location, date, activity, and Professional search. Professionals benefit by showcasing their expertise, autonomous control of their profile and inventory, and an industry-changing 5% commission rate.","Commerce and Shopping, Sports, Travel and Tourism",1,Meg Kiihne,1-10,,,,,,,,,,,,,Private,,,,,,
Soft Rows,https://www.crunchbase.com/organization/soft-rows,Cosmetics,"Los Angeles, California, United States","Soft Rows is on a mission to prioritize, high-performing hair care.","421,006","Greater Los Angeles Area, West Coast, Western US",,Active,,,,,,,For Profit,http://softrows.com,"Soft Rows aims to evolve the feeling of caring for your hair from chore to self-care practice, and transform hair routines that once felt difficult, into rituals with ease.",Consumer Goods,,,,,,,,,,,,,,,,Private,,,,,,
StudioNorth,https://www.crunchbase.com/organization/studionorth,"Brand Marketing, Consulting","North Chicago, Illinois, United States",Our story is simple — it's about finding the true meaning behind your message and motivating your audience to action. Be true.,"421,007","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1978-01-01,year,,,,,For Profit,http://www.studionorth.com,Our story is simple — it's about finding the true meaning behind your message and motivating your audience to action. Be true.,"Professional Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Tandem Marketing Communications,https://www.crunchbase.com/organization/tandem-marketing-communications,"Artificial Intelligence (AI), Consulting, Machine Learning, Marketing, Public Relations","New York, New York, United States","Tandem Marketing Communications provides consulting services in the areas of AI, machine learning, IoT, health tech, and media relations.","421,008","Greater New York Area, East Coast, Northeastern US",,Active,2014-01-01,year,,,,,For Profit,https://www.tandemcomms.com/,,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Sales and Marketing, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
MyHome,https://www.crunchbase.com/organization/myhome-2e89,"Marketing, Real Estate, Residential","Irvine, California, United States",MyHome is a technology company that provides real estate and property marketing solutions.,"421,008","Greater Los Angeles Area, West Coast, Western US",,Active,2015-01-01,year,,,,,For Profit,https://myhome.com,"MyHome is a technology company that focuses on creating a seamless real estate experience. The company offers tools and resources to assist individuals looking to buy, sell, refinance, rent, or maintain their homes. MyHome's platform provides users with real-time updates, post-closing home information, and unparalleled transparency in a secure web environment. Additionally, the company offers services for testing indoor environments for EMF Radiation, Air Quality, Radon, Water Quality, VOCs, Noise Pollution, Chemicals, and more, contributing to the creation of healthy living spaces.","Real Estate, Sales and Marketing",,,51-100,,,,,,,,,,,,1,Private,,,,,,
CD2 Learning,https://www.crunchbase.com/organization/cd2-learning,"E-Learning, Internet, Software","Overland Park, Kansas, United States",CD2 Learning is a internet & computer services company located in Overland Park.,"421,009",Midwestern US,$1M to $10M,Active,2008-01-01,day,,,,,For Profit,http://www.cd2learning.com/,,"Education, Internet Services, Software",2,"Dena Bartlett, Rich Bartlett",11-50,,,,,,,,,,,,,Private,,,,,,
PhoenixSoft,https://www.crunchbase.com/organization/phoenixsoft,"Cloud Computing, Software, Telecommunications","Phoenix, Arizona, United States",PhoenixSoft has developed a long and distinguished track record as an innovative provider of telephony solutions for cloud-based networks.,"421,011","Greater Phoenix Area, Western US",$1M to $10M,Active,1985-01-01,year,,,,,For Profit,http://phoenixsoft.com/,,"Hardware, Internet Services, Software",,,101-250,,,,,,,,,,,,,Private,,,,,,
GEM Asset Management,https://www.crunchbase.com/organization/gem-asset-management,"Customer Service, Financial Services, Wealth Management","Plymouth, Michigan, United States","GEM Asset Management provides financial planning & investment management services to individuals, businesses, and non-profit organizations.","421,013","Greater Detroit Area, Great Lakes, Midwestern US",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,https://gemasset.net/,,"Financial Services, Other, Professional Services",1,Steve Alexandrowski,1-10,,,,,,,,,,,,,Private,,,,,,
