Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
KindKatch,https://www.crunchbase.com/organization/kindkatch,"Apps, Software, Sports","Novi, Michigan, United States",KindKatch is an engagement platform that empowers organizations to engage supporters through storytelling using personalized video messages.,"407,000","Greater Detroit Area, Great Lakes, Midwestern US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://kindkatch.com,"KindKatch is an audience engagement solution company that empowers brands to use personalized video content to capture audience attention, create deeper relationships, and drive more conversions. They help personalize marketing and storytelling at scale using our content collection, curation, and sharing tools.","Apps, Software, Sports",2,"James Brophy, Nicholas Kristock",1-10,3,Seed,,USD,,,USD,,"Red Cedar Ventures, Michigan Rise",,2,,Private,,,,,,
Orlando City SC,https://www.crunchbase.com/organization/orlando-city-sc,Sports,"Orlando, Florida, United States","Orlando City SC is an American professional soccer club based in Orlando,","407,006","East Coast, Southern US",$10M to $50M,Active,2010-01-01,year,,,,,For Profit,http://www.orlandocitysc.com/,,Sports,2,"Flavio Augusto da Silva, Phil Rawlins",251-500,,,,,,,,,,,,,Private,,,,,,
Young Nails,https://www.crunchbase.com/organization/young-nails,"Beauty, Cosmetics, Manufacturing","Anaheim, California, United States",Young Nails is a professional nail care products manufacturing company.,"407,009","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://www.youngnails.com,,"Consumer Goods, Manufacturing",,,51-100,,,,,,,,,,,,,Private,,,,,,
Continua,https://www.crunchbase.com/organization/continua,Health Care,"Beaverton, Oregon, United States",Continua is an international not-for-profit industry group and the leading organization convening global technology industry.,"407,010","West Coast, Western US",$1M to $10M,Closed,2006-06-01,day,,,,none,Non-profit,http://www.continuaalliance.org,"Continua is a non-profit, open industry  organization of healthcare and technology companies joining together in collaboration to improve the quality of personal healthcare.  With more than 200 member companies around the world, Continua is dedicated to establishing a system of interoperable personal connected health solutions with the knowledge that extending those solutions into the home fosters independence, empowers individuals and provides the opportunity for truly personalized health and wellness management.",Health Care,,,51-100,,,,,,,,,,,,,Private,,,,,,
Diabetes Care Group,https://www.crunchbase.com/organization/diabetes-care-group,"Biotechnology, Health Care, Health Diagnostics, Wellness","Jackson, Mississippi, United States",Diabetes Care Group provides diabetic and metabolic disease patients with various care services.,"407,012",Southern US,$10M to $50M,Active,2010-01-01,year,,,,,For Profit,http://www.diabetescaregrp.com,"Diabetes Care Group provides a highly specialized interdisciplinary model of care  for individuals with diabetes. Their model integrates state-of-the-art medical management, patient education, and behavioral modification to improve patient self-management and clinical outcomes, while reducing the overall medical and social costs of diabetes. Their integrated approach, built on more than ten years of research and clinical experience, has a track record of getting results for individuals with diabetes. Their program offers an innovative, interdisciplinary approach to diabetes care that has delivered  significant, sustained, and documented improvements in outcomes among the most challenging diabetes patients. At Diabetes Care Group, an experienced team, including board certified physicians, registered nurse educators, registered dieticians, and medical assistants, is dedicated to improving your health and quality of life.","Biotechnology, Health Care, Science and Engineering",2,"Austin Triggs, Marshall Bouldin",11-50,3,,6202957,USD,6202957,6202957,USD,6202957,"Noro-Moseley Partners, Mountain Group Capital, MedCare Investment Funds, TriStar Health Partners",,4,,Private,,,,,,
Clearstream SMS Marketing,https://www.crunchbase.com/organization/clearstream-sms-marketing,"App Marketing, SaaS, SMS, Software","Pensacola, Florida, United States",Clearstream SMS Marketing is an application that streamlines the process of advertising through SMS.,"407,014","East Coast, Southern US",Less than $1M,Active,2009-12-01,day,,,,,For Profit,https://clearstream.io,"Clearstream SMS Marketing is an application that streamlines the process of advertising through SMS messaging for businesses and nonprofits. It is a SaaS-based provider, where customers can access their account from anywhere in the world from their website or mobile app. There are no setup fees or contracts and its users’ accounts can be upgraded, downgraded, or cancelled anytime. Features of the application are message sending, growing lists, subscriber management, performance tracking, smart inbox, robust APIs, and legal compliance. Clearstream SMS Marketing is a U.S.-based company that was founded in 2009 by Michael Lepinay and Trevor Gehman.","Internet Services, Messaging and Telecommunications, Sales and Marketing, Software",2,"Michael Lepinay, Trevor Gehman",1-10,,,,,,,,,,,,,Private,,,,,,
North Star Resource Group,https://www.crunchbase.com/organization/north-star-resource-group,Financial Services,"Minneapolis, Minnesota, United States","North Star Resource Group is a financial services company in Minneapolis, MN.","407,016","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$10M to $50M,Active,1908-01-01,day,,,,,For Profit,http://northstarfinancial.com,,Financial Services,,,101-250,,,,,,,,,,,,,Private,,,,,,
Action Gaming,https://www.crunchbase.com/organization/action-gaming,"Casino, Gaming, Professional Services, Video Games","Las Vegas, Nevada, United States",Action Gaming is a designer of casino games that provides new ideas that relate to video poker.,"407,017",Western US,$1M to $10M,Active,1997-01-01,year,,,,,For Profit,http://www.actiongaming.com/,"Action Gaming is a patent creator of some of the most successful games in the casino industry. Based on the preliminary description of the game or product concept, they provide design services.","Gaming, Other, Travel and Tourism",,,11-50,,,,,,,,,,,,,Private,,,,,,
LiDAR News,https://www.crunchbase.com/organization/lidar-news,"Laser, News","New Hampshire, Ohio, United States","Lidar News is all about 3D laser scanning and lidar, along with a number of related technologies.","407,017","Great Lakes, Midwestern US",$1M to $10M,Active,1983-01-01,day,,,,,For Profit,http://lidarnews.com/,"Lidar News is all about 3D laser scanning and lidar, along with a number of related technologies such as unmanned aerial systems – UASs and photogrammetry. They strive to provide Their readers and sponsors with the most current information and opportunities, worldwide, concerning this rapidly growing ecosystem.","Content and Publishing, Hardware, Media and Entertainment, Science and Engineering",,,1-10,,,,,,,,,,,,,Private,,,,,,
InGuardians,https://www.crunchbase.com/organization/inguardians,"Consulting, Cyber Security, Information Technology, Security","Washington, District of Columbia, United States","InGuardians, Inc is a vendor-independent Information Security Consultancy based in Washington D.C.","407,020","Washington DC Metro Area, Southern US",Less than $1M,Active,2003-01-01,year,,,,,For Profit,http://www.inguardians.com/,,"Information Technology, Privacy and Security, Professional Services",1,Bob Hillery,11-50,,,,,,,,,,,,,Private,,,,,,
