Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
LifeHikes,https://www.crunchbase.com/organization/lifehikes,"Artificial Intelligence (AI), Personal Development, Training","Montclair, New Jersey, United States",LifeHikes is a global professional training company created to help in navigating the path to lifelong growth.,"309,000","Greater New York Area, East Coast, Northeastern US",,Active,2011-01-01,year,,,,,For Profit,https://lifehikes.com,"LifeHikes is a global professional training company created to help in navigating the path to lifelong growth. Through a powerful combination of AI technology, its proven coaching methodology, video exercises, and personalized benchmarking data, LifeHikes helps in improving delivery in a fast, effective, and engaging way. The company was founded in 2011.","Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,51-100,,,,,,,,,,,,,Private,,,,,,
Vantage Partners,https://www.crunchbase.com/organization/vantage-partners-8fa1,"Management Consulting, Marketing, Sales, Training","Boston, Massachusetts, United States",Vantage Partners is a multiple sector management consulting and training firm.,"309,001","Greater Boston Area, East Coast, New England",$10M to $50M,Active,1997-01-01,year,,,,,For Profit,https://www.vantagepartners.com,,"Education, Professional Services, Sales and Marketing",1,Mark Gordon,101-250,,,,,,,,,,,,,Private,,,,,,
AgileAI Labs,https://www.crunchbase.com/organization/agileai-labs,Software,"Manchester, New Hampshire, United States",AI Enhanced Agile Software Lifecycle Optimization Platform,"309,004","East Coast, New England, Northeastern US",,Active,2023-01-03,day,,,,,For Profit,https://agileailabs.com,,Software,1,Scott Aziz,1-10,1,Seed,,USD,,,USD,,MARL 5G Accelerator,1,1,,Private,,,,,,
Shoney's Restaurants & Franchising,https://www.crunchbase.com/organization/shoney-s-restaurants-franchising,"Food and Beverage, Hospitality","Nashville, Tennessee, United States",Shoney's Restaurants & Franchising is a restaurant specializing in the breakfast buffet and dining services.,"309,006",Southern US,$10M to $50M,Active,1947-01-01,year,,,,,For Profit,http://shoneys.com,,"Food and Beverage, Travel and Tourism",1,Alexander Z. Schoenbaum,501-1000,,,,,,,,,,,,,Private,,,,,,
VSaaS Global,https://www.crunchbase.com/organization/congruent-global-inc,"Apps, Information Technology, Mobile, Mobile Apps, Software","Colonia, New Jersey, United States","Innovative Digital Solutions, Software Application Development, Testing and QA, and Data Analytics Services.","309,006","Greater New York Area, East Coast, Northeastern US",,Active,2018-01-20,day,,,,,For Profit,https://vsaasglobal.com/,"Congruent Global is an award-winning team of experienced IT development experts, delivering end-to-end services comprising of innovative Digital Solutions, Software Application Development, Testing and QA, and Data Analytics Services.","Apps, Information Technology, Mobile, Software",,,51-100,,,,,,,,,,,,,Private,,,,,,
Four Hundred,https://www.crunchbase.com/organization/four-hundred,Lifestyle,"New York, New York, United States","Four Hundred is an intimate, membership-based community consisting of innovators, visionaries & pioneers of industry.","309,007","Greater New York Area, East Coast, Northeastern US",,Active,2006-01-01,year,,,,,For Profit,https://www.fourhundred.com/,,Community and Lifestyle,1,Tony Abrams,11-50,,,,,,,,,,,,,Private,,,,,,
Total Networks,https://www.crunchbase.com/organization/total-networks,"Consulting, Cyber Security, Information Technology","Phoenix, Arizona, United States","Total Networks offers IT support as such cybersecurity, compliance, data recovery, business planning, outsourcing and document management.","309,014","Greater Phoenix Area, Western US",$1M to $10M,Active,1986-01-01,year,,,,,For Profit,https://totalnetworks.com/,,"Information Technology, Privacy and Security, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Autism in Motion Clinics,https://www.crunchbase.com/organization/autism-in-motion-clinics,"Children, Family, Health Care, Personal Health","Arkansas City, Arkansas, United States",Autism in Motion Clinics provides Applied Behavior Analysis (ABA) therapy for children and adolescents with autism.,"309,015",Southern US,,Active,2017-01-01,year,,,,,For Profit,https://aimclinics.com/,"Autism in Motion (AIM) Clinics, their goal is to create bright futures for children and teens with autism. They believe that goal is achievable through high-quality Applied Behavior Analysis (ABA) therapy. Their therapists work one-on-one with children and teens to reinforce positive behaviors and create meaningful, long-lasting change. ABA therapy can help children and teens improve their communication and social skills, gain independence, focus on schoolwork, cope with strong emotions, and much more.","Community and Lifestyle, Health Care",,,251-500,,,,,,,,,,,,,Private,,,,,,
Enerlites Inc.,https://www.crunchbase.com/organization/enerlites-inc,"Electronics, Manufacturing","Irvine, California, United States",Lighting Control & Wiring Device Manufactures,"309,016","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://www.enerlites.com,"Enerlites, Inc. is a professional corporation specializing in the manufacturing of lighting controls and wiring devices for nationwide distributors. We are committed to delivering the safest and most technologically advanced products and offer the most competitive prices on the market to our distributors. Enerlites’ high quality and energy efficiency products are ideal for home builders, architects, electricians, developers, and energy service organizations. We are confident that our products are easy to install and operate by all professionals, even by the household handyman! With over 700 products to choose from, you will find the perfect products for your customers whether it is for residential, commercial, or industrial use.","Consumer Electronics, Hardware, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Investigative Due Diligence Group,https://www.crunchbase.com/organization/investigative-due-diligence-group,"Customer Service, Security","New York, New York, United States",Investigative Due Diligence Group provides innovative solutions and insights that address the unique challenges of private equity .,"309,016","Greater New York Area, East Coast, Northeastern US",,Active,2023-01-01,year,2024-01-23,day,,,For Profit,https://iddgrp.com,Investigative Due Diligence Group provides innovative solutions and insights that address the unique challenges of private equity organizations and law firms,"Other, Privacy and Security, Professional Services",,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
Genesis,https://www.crunchbase.com/organization/genesis-17c6,"Architecture, Civil Engineering, Construction","Blue Bell, Pennsylvania, United States",Genesis is a construction company that offers architecture and process engineering services to life science companies.,"309,017","Greater Philadelphia Area, Great Lakes, Northeastern US",$10M to $50M,Active,1997-01-01,year,,,,,For Profit,https://www.genesisaec.com/,,"Real Estate, Science and Engineering",,,251-500,,,,,,,,,,,,,Private,,,,,,
GoDIGITAL,https://www.crunchbase.com/organization/godigital,"Advertising, Film, Logistics","Los Angeles, California, United States","GoDIGITAL is a full-service digital and video on demand distribution company that is involved in acquisitions, sales, marketing, and more.","309,017","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,2008-01-01,year,,,,,For Profit,http://godigital.com,"GoDIGITAL is a full-service digital and video on demand distribution company that is involved in acquisitions, sales, marketing, and technical operations. It has built one of the premier digital distribution networks and has distributed over 400 films through its output arrangement with Lionsgate and direct deals with iTunes, Netflix, Amazon, Hulu, Playstation, Vudu, Fandor, Dish, and Avail-TVN. GoDigital offers a library of over 1000 films in a variety of genres ranging from high-quality independent cinema to award-winning documentaries and foreign films. GoDIGITAL was launched in 2008 and is headquartered in Los Angeles, C.A. It was founded by [Helena Backes](https://www.crunchbase.com/person/helena-backes).","Advertising, Media and Entertainment, Sales and Marketing, Transportation, Video",1,Helena Backes,51-100,,,,,,,,,,,,,Private,,,,,,
Veristar,https://www.crunchbase.com/organization/veristar,"Data Collection and Labeling, Ediscovery, Information Services, Legal, Staffing Agency","Orland Park, Illinois, United States","Veristar is the premier provider of solutions for complex forensic data collection, Relativity hosting, and document review services.","309,017","Greater Chicago Area, Great Lakes, Midwestern US",,Active,2019-01-01,year,,,,,For Profit,https://www.veristar.tech/,"Veristar, a premier legal services delivery firm, With more than 250 years of combined experience among our leadership, project managers, data processing team, and review managers, Veristar understand the needs of legal teams navigating complex data matters. Our approach to forensic data collection, eDiscovery processing and hosting, and document review services is based on the extensive knowledge and skills we’ve honed throughout decades of supporting corporate legal departments and their outside counsel. That experience also means we recognize when a customized solution is necessary, which is why clients trust Veristar for creativity and flexibility in handling their most complex projects.","Administrative Services, Data and Analytics, Information Technology, Internet Services, Professional Services",2,"Kenneth Wittenberg, Rick Avers",11-50,,,,,,,,,,,,1,Private,,,,,,
Advanced Turf Solutions,https://www.crunchbase.com/organization/advanced-turf-solutions,"E-Commerce, Health Care","Lebanon, New Hampshire, United States","Advanced Turf Solutions is a wholesale company offering fertilizers, grass seed, and lawn care accessories.","309,019","East Coast, New England, Northeastern US",$10M to $50M,Active,2001-10-01,day,,,,,For Profit,http://advancedturf.com,,"Commerce and Shopping, Health Care",,,101-250,,,,,,,,,,,,,Private,,,,,,
Stakana Analytics,https://www.crunchbase.com/organization/stakana-analytics,"Analytics, Artificial Intelligence (AI), Big Data, FinTech, Machine Learning","Seattle, Washington, United States",Saas Platform offering predictive customer intelligence for small- and mid-sized banks and credit unions to increase retention & engagement.,"309,021","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.stakana.com/,"Stakana is the banking analytics platform that empowers and enables community banks and credit unions to understand and predict their consumer's needs in order to provide an experience that will increase retention, drive engagement/cross-sell opportunities, increase marketing productivity, and reduce overall costs. The Stakana Intelligence Platform™ allows for highly targeted marketing efforts to individual account holders to build and enhance relations in ways that are effective at lowering costs, driving revenue, and increasing ROI.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",2,"Nate Derby, Nick Simonton",1-10,2,Seed,,USD,,,USD,,BECU Fintech Incubator,1,1,,Private,,,,,,
MeeteR,https://www.crunchbase.com/organization/meeter-inc,"B2B, Enterprise Software, Event Management, Events, Internet, Marketing, PaaS, Payments, Ticketing","Atlanta, Georgia, United States",MeeteR is an event management platform.,"309,023","Greater Atlanta Area, East Coast, Southern US",,Active,2016-10-01,day,,,,,For Profit,https://meeter-app.com,"MeeteR provides an event management platform. Their platform offers the industry solution for custom-branded event platforms to handle ticket sales, event services, and event processes.","Events, Financial Services, Internet Services, Media and Entertainment, Other, Payments, Sales and Marketing, Software",1,Steven Le,1-10,1,Seed,,USD,,,USD,,"Techstars, Cox Enterprises",,2,,Private,,,,,,
"Trade Construction Company, LLC",https://www.crunchbase.com/organization/trade-construction-company-llc,"Building Material, Manufacturing, Real Estate","Zachary, Louisiana, United States","Trade Construction Company is a construction company that provides pipe fabrication, equipment, and industrial construction services.","309,030",Southern US,$50M to $100M,Active,1982-01-01,year,,,,,For Profit,http://tradeconstruction.com,,"Manufacturing, Real Estate",,,251-500,,,,,,,,,,,,,Private,,,,,,
Nuronics Corp,https://www.crunchbase.com/organization/nuronics-corp,"Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Semantic Search, Speech Recognition, Text Analytics","Milpitas, California, United States","Artificial Intelligence (AI) Company - Speech, Text and Vision (ASR, NLP, OCR, Meanings), SaaS","309,031","San Francisco Bay Area, Silicon Valley, West Coast",,Active,2021-06-28,day,,,,,For Profit,https://nuronics.com,"Nuronics helps enterprises to amplify their ability to accurately process multiple sources of data – speech, text, vision and combination - for better performance through an on-demand platform while complying with regulations and ensuring privacy.","Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",1,Viplav Valluri,11-50,,,,,,,,,,,,,Private,,,,,,
Tech Wizards,https://www.crunchbase.com/organization/tech-wizards,"Cyber Security, Information Technology, Software Engineering","King George, Virginia, United States",Tech Wizards is a software company that offers software engineering and cyber security services for the government and commercial sectors.,"309,035","East Coast, Southern US",$10M to $50M,Active,2005-01-01,year,,,,,For Profit,https://www.tech-wizards.com/,,"Information Technology, Privacy and Security, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Neighborhood Health Plan of Rhode Island,https://www.crunchbase.com/organization/neighborhood-health-plan-of-rhode-island,"Health Care, Medical, Non Profit","Providence, Rhode Island, United States","Neighborhood Health Plan of Rhode Island offers nationally-recognized, high-quality health care for 185,000 Rhode Islanders.","309,036","East Coast, New England, Northeastern US",$1B to $10B,Active,1993-01-01,year,,,,,Non-profit,https://www.nhpri.org,,"Health Care, Other, Social Impact",,,501-1000,,,,,,,,,,,,,Private,,,,,,
Lake Street Capital,https://www.crunchbase.com/organization/lake-street-capital,"Finance, Financial Services, Venture Capital","San Francisco, California, United States","Lake Street Capital is a leader in the secondary direct market. They are focused on acquiring venture capital, buyout and other private","309,040","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,http://www.lakestreetcapital.com,"Lake Street Capital is a leader in the secondary direct market. They are focused on acquiring venture capital, buyout and other private equity positions from existing investors (â€œSecondary Directsâ€). The Firm focuses primarily on the technology and business services industries and has acquired positions from major corporations, financial institutions, founders and other institutional investors. Lake Street Capital (""LSC"") targets investments in late stage companies with growing businesses and strong business models. The firm has led spin-outs of entire portfolios and also provided liquidity on individual positions. Transaction sizes range from $1 million to over $50 million. Founded in 2003, LSC is one of the largest firms focused on the Secondary Direct market. LSC currently manages two funds with over $400 million of invested capital in over 100 companies across diverse industries, locations, and stages of development. Headquartered in San Francisco, Lake Street Capital is funded by institutional investors.","Financial Services, Lending and Investments",1,Gretchen Knoell,11-50,,,,,,,,,,,,,Private,,,,,,
InventXYZ,https://www.crunchbase.com/organization/inventxyz,Education,"Kansas City, Missouri, United States","InventXYZ provides an invent curriculum to accelerate all students – including girls, inner-city kids, and rural kids.","309,042",Midwestern US,,Active,2019-01-01,year,,,,,For Profit,https://inventxyz.com/,"InventXYZ provides an invent curriculum to accelerate all students – including girls, inner-city kids, and rural kids.",Education,1,Nikil Ragav,1-10,1,,,,,,USD,,Digital Sandbox KC,1,1,,Private,,,,,,
St. Vincent’s Medical Center,https://www.crunchbase.com/organization/st-vincent-s-medical-center,"Health Care, Medical","Bridgeport, Connecticut, United States",St. Vincent’s Medical Center mission and beliefs enables the Medical Center to reach far into the community to provide health education.,"309,047","East Coast, New England, Northeastern US",,Active,1903-01-01,year,,,,,For Profit,https://www.stvincents.org,St. Vincent’s Medical Center mission and beliefs enables the Medical Center to reach far into the community to provide health education.,Health Care,,,10001+,,,,,,,,,,,,,Private,,,,,,
C4+,https://www.crunchbase.com/organization/c4-f04c,Venture Capital,"Dallas, Texas, United States",C4+ is a Venture Capital & Private Equity company.,"309,048","Dallas/Fort Worth Metroplex, Southern US",,Active,2019-01-01,year,,,,,For Profit,https://c4.plus/,,"Financial Services, Lending and Investments",,,1-10,,,,,,,,,,,,,Private,,,,,,
The New York Community Trust,https://www.crunchbase.com/organization/the-new-york-community-trust,Association,"New York, New York, United States","The New York Community Trust, the City's community foundation.","309,049","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,1924-01-01,year,,,,,Non-profit,http://www.nycommunitytrust.org,,Other,,,101-250,,,,,,,,,,,,,Private,,,,,,
Clear Technologies,https://www.crunchbase.com/organization/clear-technology-systems,"Battery, Data Center, Data Storage, Data Visualization, Information Technology, Recycling, Sustainability","Coppell, Texas, United States",Clear Technologies has developed the first sustainable process for recycling batteries.,"309,049","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,1993-01-01,year,,,,,For Profit,http://www.cleartechnologies.net,"CLEAR Technology Systems has developed the first sustainable process for recycling batteries at half the current cost, and eliminating the associated toxic waste.  CLEAR Tech sees a global opportunity to disrupt industrial process for Lead recycling.  Process, technology and results have been verified through government funding, lowering the industry cost from $450/Ton to $270/Ton, extracting 18% more Lead per battery and eliminating toxic waste and Sulfur Dioxide.  CLEAR Tech has contracts for $100M/yr and strong profit as the lowest cost and most sustainable recycler of the more than 400M batteries produced globally a year.","Data and Analytics, Design, Energy, Hardware, Information Technology, Software, Sustainability",,,11-50,1,,,,,,USD,,Texas Venture Labs,,1,,Private,,,,,,
BoomboxFM,https://www.crunchbase.com/organization/boomboxfm,"Digital Media, Music","Raleigh, North Carolina, United States",BoomboxFM is a direct-to-fan distribution platform that helps independent artists market themselves to new music fans.,"309,050","Research Triangle, East Coast, Southern US",Less than $1M,Closed,2014-03-15,day,,,,none,For Profit,http://www.boombox.fm/,"BoomboxFM is a direct-to-fan distribution platform that helps independent artists market themselves to new music fans. It customizes undiscovered music based on the listener’s personal preferences, and delivers it directly to users on their personal Boombox page.","Media and Entertainment, Music and Audio",2,"Dave Marcello, Mike Hoy",1-10,1,Seed,50000,USD,50000,50000,USD,50000,The Startup Factory,,1,,Private,,,,,,
Illegal Pete's,https://www.crunchbase.com/organization/illegal-pete-s,"Catering, Restaurants","Boulder, Colorado, United States",Illegal Pete's is a restaurant focused on serving quality food in an atmosphere that celebrates individuality and relaxed human connection.,"309,052","Greater Denver Area, Western US",$1M to $10M,Active,1995-01-01,year,,,,,For Profit,https://www.illegalpetes.com/,,Food and Beverage,,,101-250,,,,,,,,,,,,,Private,,,,,,
Diaz Foods,https://www.crunchbase.com/organization/diaz-foods,Food and Beverage,"Atlanta, Georgia, United States","Diaz Foods is a food & beverages company providing dry, refrigerated, and frozen products.","309,052","Greater Atlanta Area, East Coast, Southern US",Less than $1M,Active,1969-01-01,year,,,,,For Profit,http://diazfoods.com,"Diaz Foods has extensive expertise and is dedicated to upholding the company's values-based culture while fulfilling our brand promise of ""Performance through Service."" The leadership team keeps us on track and motivates us to generate outcomes while putting our purpose and values at the centre of all we do.",Food and Beverage,,,251-500,,,,,,,,,,,,,Private,,,,,,
Kindle Energy,https://www.crunchbase.com/organization/kindle-energy,Energy,"Princeton, New Jersey, United States",Kindle Energy providing creative solutions to the complex energy.,"309,060","East Coast, Northeastern US",,Active,2015-01-01,year,,,,,For Profit,https://kindle-energy.com/,"Kindle Energy offers customized approaches to investing in, operating and managing power generation assets in North America. They focus on providing creative solutions to the complex energy puzzle of today so that customers can focus on advancing their core business.",Energy,,,11-50,,,,,,,,,,,,,Private,,,,,,
Infusion Medical,https://www.crunchbase.com/organization/infusion-medical,"Health Care, Medical, Wellness","Morrisville, North Carolina, United States",Infusion Medical operates in the healthcare industry.,"309,064","Research Triangle, East Coast, Southern US",,Closed,2013-01-01,year,,,2020-01-01,year,For Profit,,"Infusion Medical, Inc. operates in the healthcare industry. The company was incorporated in 2013 and is based in Morrisville, North Carolina.",Health Care,,,,1,,3200000,USD,3200000,3200000,USD,3200000,,,,,Private,,,,,,
Startups Hiring,https://www.crunchbase.com/organization/startups-hiring,"Career Planning, Employment, Human Resources","New York, New York, United States",Startup job aggregator,"309,066","Greater New York Area, East Coast, Northeastern US",,Closed,2010-07-01,day,,,,none,For Profit,http://www.startupshiring.com,Startups Hiring is a job aggregator that collects jobs directly from startups career pages. All links go directly to the job description on a companies website. There's no recruiters to contact or account creating to apply.,"Administrative Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Limitless Mobile,https://www.crunchbase.com/organization/limitless-mobile,"Information Technology, Internet, Mobile, Telecommunications","Chicago, Illinois, United States","Limitless Mobile is an infrastructure, solutions and services provider to Mobile Network Operators","309,066","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://www.limitlessmobile.com,,"Hardware, Information Technology, Internet Services, Mobile",,,51-100,,,,,,,,,,,,,Private,,,,,,
