Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Famously Simple,https://www.crunchbase.com/organization/famously-simple,"Drones, Information Technology, Internet, News, Robotics, Social Media","Milledgeville, Georgia, United States",Famously Simple is a website information and reviews about new consumer electronics technology.,"1,878,003","East Coast, Southern US",,Active,2013-07-01,day,,,,,For Profit,http://famouslysimple.com,,"Consumer Electronics, Consumer Goods, Content and Publishing, Hardware, Information Technology, Internet Services, Media and Entertainment, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
ITSupport Solution,https://www.crunchbase.com/organization/itsupport-solution,"Computer, Cyber Security, Information Technology, Printing","Dallas, Texas, United States","ITSupport Solution offers comprehensive IT services, including helpdesk, cybersecurity, and managed IT support for small businesses.","1,878,006","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,,,,,,,For Profit,http://www.itsupportsolution.com,,"Consumer Electronics, Content and Publishing, Hardware, Information Technology, Media and Entertainment, Privacy and Security",,,1-10,,,,,,,,,,,,,Private,,,,,,
Kane County Mutual Insurance,https://www.crunchbase.com/organization/kane-county-mutual-insurance,"Farming, Property Insurance, Real Estate","Geneva, Illinois, United States",Kane County Mutual Insurance provides property insurance services.,"1,878,010","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1925-01-01,year,,,,,For Profit,https://kanecountymutual.com,"Kane County Mutual Insurance is a personal line property insurance coverage company that provides the replacement cost, ACV coverages for homeowners, replacement cost for personal property, coverage for farm dwellings, outbuildings, grain systems, equipment, equipment breakdown, mobile homes, inland marine, builder’s risk, landlord, liability, and coverage for the renters or condominium owners.","Agriculture and Farming, Financial Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Premier Homes,https://www.crunchbase.com/organization/premier-homes-c080,"Property Management, Real Estate, Residential","Roselle Park, New Jersey, United States",Premier Homes is a property management company that provides home selling and buying services for the residential sector.,"1,878,012","Greater New York Area, East Coast, Northeastern US",,Active,,,,,,,For Profit,https://www.premierhomespros.com,"Premier Homes is a real estate firm that offers property selling and buying services for home and business sectors. They provide monthly market reports, real estate market news, daily listing alerts for price changes, and weekly open home report details for buyers. They also provide home worth and market valuation details for sellers.",Real Estate,,,51-100,,,,,,,,,,,,,Private,,,,,,
Raleigh Consulting Group,https://www.crunchbase.com/organization/raleigh-consulting-group,"Consulting, Management Consulting, Personal Development, Training","Raleigh, North Carolina, United States",Raleigh Consulting Group provides management consulting services.,"1,878,013","Research Triangle, East Coast, Southern US",Less than $1M,Active,1979-01-01,year,,,,,For Profit,https://raleighconsulting.com,"Raleigh Consulting Group is a group of experienced consultants, trainers, and facilitators who coach their people and help their organisations grow. They have three decades of experience focusing on the triple bottom line of people, planet, and profits.","Education, Professional Services",1,George Alwon,1-10,,,,,,,,,,,,,Private,,,,,,
Buckley Properties,https://www.crunchbase.com/organization/buckley-properties,"Construction, Leasing, Property Development, Real Estate","Atlanta, Georgia, United States","Buckley Properties specializes in the site selection, development, construction, leasing, management, and financing of retail properties.","1,878,015","Greater Atlanta Area, East Coast, Southern US",,Active,,,,,,,For Profit,https://buckleypropertiesllc.com,"Buckley Properties is a real estate company. They provide the development of multi-tenant shopping centers and single-tenant retail buildings. They provide services that include site selection, development, construction, leasing, management, and financing of retail properties.","Financial Services, Real Estate",,,,,,,,,,,,,,,,Private,,,,,,
Pomegranate Press,https://www.crunchbase.com/organization/pomegranate-press,"Advertising, Graphic Design, Printing, Web Development","Glendale, Arizona, United States","Pomegranate Press specializes in printing services, signs and displays, and web services.","1,878,018","Greater Phoenix Area, Western US",Less than $1M,Active,2007-01-01,year,,,,,For Profit,https://www.pomegranatepress.biz,,"Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Charles and Helen Schwab Foundation,https://www.crunchbase.com/organization/charles-and-helen-schwab-foundation,,"San Francisco, California, United States",Charles and Helen Schwab Foundation is a private foundation that collaborates with organizations and individuals that leads in their fields.,"1,878,021","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,1985-01-01,year,,,,,,http://www.schwabfoundation.org/,Charles and Helen Schwab Foundation is a private foundation that collaborates with organizations and individuals that leads in their fields. The Charles and Helen Schwab Foundation was established by Charles and Helen Schwab in 1987,,,,1-10,,,,,,,,,,,,,Private,,,,,,
Meals on Wheels by ACC,https://www.crunchbase.com/organization/meals-on-wheels-by-acc,Health Care,"Sacramento, California, United States","Meals on Wheels by ACC offers home-delivered, nutritious meals to seniors.","1,878,031","West Coast, Western US",$1M to $10M,Active,,,,,,,Non-profit,https://www.mowsac.org,"Meals on Wheels by ACC serve seniors with the necessary nutritional support. They focus on Homebound due to illness or recovery, disability, or other causes that prevent them from leaving the home. Participants can receive either hot home-delivered meals every weekday or a box of five frozen meals once a week to heat at their convenience.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Scapini & Company,https://www.crunchbase.com/organization/scapini-company,"Accounting, Bookkeeping and Payroll, Financial Services, Personal Finance","Shelby, Michigan, United States","Scapini & Company offers consultation, taxation, accountancy, and payroll services.","1,878,032","Great Lakes, Midwestern US",Less than $1M,Active,1952-01-01,year,,,,,For Profit,https://www.scapinico.com,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Jormandy,https://www.crunchbase.com/organization/jormandy,"Consulting, Finance, Financial Services","Norfolk, Virginia, United States",Jormandy is a financial firm that provides debt-buying and consulting services to promote business growth for organizations.,"1,878,038","East Coast, Southern US",$1M to $10M,Active,1998-11-01,month,,,,,For Profit,https://www.jormandy.com/index.html,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Chicopee Family Dental,https://www.crunchbase.com/organization/chicopee-family-dental,"Dental, Health Care, Medical","Chicopee, Massachusetts, United States","Chicopee Family Dental offers cosmetic dentistry, general dentistry, and non-surgical root canal services.","1,878,047","East Coast, New England, Northeastern US",Less than $1M,Active,2000-01-01,year,,,,,For Profit,https://www.chicopeefamilydental.com,"Chicopee Family Dental provides dental services. Their services include oral sedation, bonding, cosmetic contouring, crowns and bridges, specialty dentures, cosmetic fillings, implants, veneers, whitening, sealants, root canal therapy, extractions, scaling, and root planning, dentures, jaw or TMJ, cosmetic dentistry, restoration, and invisalign.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Four Winds Growers,https://www.crunchbase.com/organization/four-winds-growers,Agriculture,"Watsonville, California, United States",Four Winds Growers specializes in producing in different kinds of dwarf and semi-dwarf citrus trees.,"1,878,049","San Francisco Bay Area, West Coast, Western US",,Active,1970-11-30,day,,,,,For Profit,https://www.fourwindsgrowers.com,,Agriculture and Farming,,,,,,,,,,,,,,,,Private,,,,,,
Wag Trendz®,https://www.crunchbase.com/organization/wag-trendz,"E-Commerce, Pet, Retail","Austin, Texas, United States",E-commerce Urban Dog Gear Store,"1,878,050",Southern US,,Active,2021-01-01,year,,,,,For Profit,https://www.wagtrendz.com,"Shop Wag Trendz® brand for cool Dog Harnesses, Collars, Leashes, and Hoodies with original artwork for a delightful fusion of style and comfort that will have your dog strutting their stuff in confidence and luxury.  Elevate your urban dog gear with high-quality pet accessories today, all while prioritizing your dog's safety.  Wag Trendz® is female-owned and operated urban dog gear brand located in Austin, Texas.","Commerce and Shopping, Community and Lifestyle",2,"Michelle Clayton, Sarah Roberson",1-10,,,,,,,,,,,,,Private,,,,,,
Notous Technologies,https://www.crunchbase.com/organization/notous-technologies,"Information Services, Information Technology, Software","Alpharetta, Georgia, United States",Notous Technologies develops application software for NFC and provides RFID software and hardware integration services.,"1,878,052","Greater Atlanta Area, East Coast, Southern US",,Active,2011-01-01,year,,,,,For Profit,http://www.inotous.com,,"Information Technology, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
ANewD.ai,https://www.crunchbase.com/organization/anewd-ai-9fbc,"Artificial Intelligence (AI), Consulting, Information Technology","San Francisco, California, United States",Applied Artificial Intelligence Consulting,"1,878,053","San Francisco Bay Area, West Coast, Western US",,Active,2017-01-01,year,,,,,For Profit,http://anewd.ai,"Anewd.ai's mission is to guide and support businesses in today’s age of Data and Artificial Intelligence. We believe in the value of customer-centered, data driven design. We provide strategic counsel that guides businesses in optimizing processes, monetizing data to improve ROI and building a defensible business ready for the age of Artificial Intelligence.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",1,Jenny Watkins,11-50,,,,,,,,,,,,,Private,,,,,,
John Foster Lumber,https://www.crunchbase.com/organization/john-foster-lumber,"Building Material, Wholesale, Wood Processing","Marshfield, Massachusetts, United States",John Foster Lumber provides building materials and supplies for interior design.,"1,878,060","Greater Boston Area, East Coast, New England",$1M to $10M,Active,1887-01-01,year,,,,,For Profit,https://johnfosterlumber.com,John Foster Lumber is a wood processing company that provides furniture products. They provide interior design materials and building materials. If anyone wants to contact them please contact them via phone call or email.,"Commerce and Shopping, Manufacturing, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Online SOS,https://www.crunchbase.com/organization/online-sos,"Health Care, Non Profit, Public Safety","San Francisco, California, United States",Online SOS is a nonprofit that serves and supports people experiencing online harassment.,"1,878,061","San Francisco Bay Area, West Coast, Western US",,Active,2016-01-01,year,,,,,Non-profit,https://www.onlinesosnetwork.org/,"Online SOS is a nonprofit that serves and supports people experiencing online harassment. Online harassment goes beyond cyber-bullying to include stalking, threats of violence, hacking, impersonation, and nonconsensual pornography, among other forms. They provide free, direct services for those experiencing any type of online harassment. They are a team of mental health, business, and tech professionals who are concerned about the state of online spaces.  They have seen threats of violence get lodged often anonymously and without consequences. The same way there are social norms in real life, they see communities are in the process of building digital ones.  Their founders created Online SOS based on their conviction around the importance of addressing online abuse and harassment, based on their personal experiences.","Government and Military, Health Care, Other, Social Impact",1,Elizabeth Lee,1-10,1,Seed,,USD,,,USD,,New Media Ventures,1,1,,Private,,,,,,
Studio 6 Agency,https://www.crunchbase.com/organization/studio-6-agency,"Advertising, Brand Marketing, Creative Agency, Market Research, Social Media Management","Peekskill, New York, United States","Studio 6 Agency is a marketing firm that provides web design, branding, video, social media management and market research services.","1,878,067","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://www.studio6agency.com/,,"Advertising, Content and Publishing, Data and Analytics, Design, Internet Services, Media and Entertainment, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Eagle Instruments,https://www.crunchbase.com/organization/eagle-instruments,"Environmental Consulting, Environmental Engineering, Rental","West Berlin, New Jersey, United States",Eagle Instruments provides equipment repairs services and calibrations for environmental instruments and respiratory equipment.,"1,878,069","Greater Philadelphia Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,http://www.eagleinstruments.com/,,"Commerce and Shopping, Professional Services, Science and Engineering, Sustainability",,,11-50,,,,,,,,,,,,,Private,,,,,,
Children's Specialists Of Florida Pulmonology and Sleep Medicine,https://www.crunchbase.com/organization/children-s-specialists-of-florida-pulmonology-and-sleep-medicine,"Child Care, Health Care","Fort Myers, Florida, United States",Pediatric Pulmonology and Sleep Medicine of Florida LLC,"1,878,072","East Coast, Southern US",,Active,,,,,,,For Profit,https://swflkidlung.com,,Health Care,,,,,,,,,,,,,,,,Private,,,,,,
IndianAppDevelopers,https://www.crunchbase.com/organization/indianappdevelopers,"Information Technology, Professional Services, Software, Web Design, Web Development","North Hollywood, California, United States",IndianAppDevelopers - Top mobile app design and development company in India & the USA.,"1,878,072","Greater Los Angeles Area, West Coast, Western US",,Active,2013-12-31,day,,,,,For Profit,https://www.indianappdevelopers.com/,"IndianAppDevelopers company has a team of trusted and vetted app developers in India & the USA who cater to the innovative requirements of every business.   Mobile applications have become one of the top priorities of a business to survive. A lot of times, it is a hassle to choose the perfect app development company. The perfection of the concluding result depends on the needs of the project. IndianAppDevelopers listen to every requirement specified by the client to get the perfect result.      We ensure the final product is as per what the client envisioned. We have been working with the topmost brands to develop digital solutions for brands. We are a fast-growing app development team with talented engineers onboard. We have crafted the best solutions for various industries, including healthcare, education, travel, fintech, etc.    Considering our seamless development approach and smooth method of working, we are recognized as one of the best app development companies in the industry. Our team dedicatedly works on the research part and undertakes every step that is required for business growth.  IndianAppDevelopers Offer Services •	Android App Development •	iOS App Development •	Mobile Game Development •	Cross-Platform App Development •	Web App Development •	AR App Development •	VR App Development   IndianAppDevelopers - Helping StartUp Through Developing Innovative Apps   We have been building growth-driven solutions at competitive prices and hiring models with many recognitions. Furthermore, we offer flexible solutions and structure; we make custom-made solutions for efficiency, growth, and profitability.    IndianAppDevelopers exclusively work for startups as we are experts in glorifying brand image to the maximum. We keep every phase of the process updated with the latest technologies. Working as per the agile methodology, enhancing the possibilities of business growth,    We build content that is visible to the target audience and impacts the requirements. Executing the business thoughts in the right form digitally ensures that the business grows exponentially.    We make sure to consider every expectation of the client by thoroughly discussing the idea and planning the development process accordingly. After completely understanding the aim of the product, we move forward with the exceptional development of the process. Regarding the communication process, our excellent team stays in touch through various nodes such as phone, email, or messaging. Moreover, they ensure that new ideas and improvements flow in the way.    Having clients all over the world, we have received appreciation from everyone. We believe in building long-term relationships with clients by providing a wide range of services, from analysis, development, and design, to testing and post-development support.    We aim to assist our clients in increasing their profitability to the maximum and result in effective solutions.    With continuous success in our field, we have experience in multiple industries alongside tailored and bespoke solutions. IndianAppDevelopers continues to stay on the chart, helping the clients shape their success effectively and innovatively.    Our passionate team members drive the project to ultimate success without compromising quality. Not only that, we provide backup to the clients through our post-development support and maintenance services.    All in all, our services are all about effective and reliable mobile app development. Other than that, we respect the deadlines and execute the idea at sensible deadlines.","Design, Information Technology, Other, Software",,,51-100,,,,,,,,,,,,,Private,,,,,,
The Fountains Day Spa,https://www.crunchbase.com/organization/the-fountains-day-spa,"Beauty, Cosmetics, Therapeutics","Alexandria, Virginia, United States","The Fountains Day Spa provides therapeutic massage, facials, and foot soak services.","1,878,073","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,1980-01-01,year,,,,,For Profit,https://fountainsdayspa.com,"Fountains Day Spa offers spa treatments, skin care products, and beauty treatments, massages, therapeutic spa treatments, and electrolysis. They offer services that provide treatments and body services like spa services, massages, cosmetics, massage oils, and foot treatment services.","Consumer Goods, Health Care",1,Suzanne Olsen,11-50,,,,,,,,,,,,,Private,,,,,,
