Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
One Stop Nutrition,https://www.crunchbase.com/organization/one-stop-nutrition,"Dietary Supplements, Fitness, Health Care, Nutrition, Wellness","Phoenix, Arizona, United States","One Stop Nutrition is a health food-based company that markets and distributes vitamins, supplements, and nutritional products.","267,001","Greater Phoenix Area, Western US",Less than $1M,Active,1996-01-01,year,,,,,For Profit,https://onestopnutrition.com/,,"Food and Beverage, Health Care, Sports",,,1-10,,,,,,,,,,,,,Private,,,,,,
L1 Technologies,https://www.crunchbase.com/organization/l1-technologies,"Cloud Computing, Information Technology, Software","San Diego, California, United States",L1 Technologies is a GPS software company offering technology solutions.,"267,004","Greater San Diego Area, West Coast, Western US",$10M to $50M,Active,2003-01-01,year,,,,,For Profit,http://l1technologies.com,"L1 Technologies Inc., founded in 2003 and headquartered in San Diego, California, is a leading provider of technology content and services for the Location Based Industry. L1 maintains a diversified IP portfolio in four primary market segments: M2M Intelligence, Golf Location Solutions, Vehicle Telematics and GeoData Solutions. The name L1 Technologies was selected in reference to the Global Positioning System called NAVSTAR which transmits two signals, L1 and L2. L1 represents the civilian radio signal sent from the 24 satellites orbiting around the earth. L1 continues to work towards new solutions for the Location Based Industry. L1 has evolved into a “PAAS” Platform as a Service powering companies products, services and systems for the Location Based Industry.  By aggregating GeoData Content in multiple market segments and combining with innovative software solutions, L1 has provided partners the ability to rapidly deploy into new market segments with minimal development costs and delays.  This combined service is now called “LAAS” or Location as a Service.  For more information on “LAAS” or solutions L1 provides, please browse the website and request additional information.","Information Technology, Internet Services, Software",1,Brian Verdugo,101-250,,,,,,,,,,,,,Private,,,,,,
Hoops,https://www.crunchbase.com/organization/hoops-aa7d,"Human Resources, Information Technology, Internet, Software, Staffing Agency","Plano, Texas, United States","Find talent, connect, and create loyalty with the perfect talent journey and talent acquisition solutions from Hoops.","267,014","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://hoopshr.com/,"Attract and convert candidates, create meaningful, tailored experiences and analyze everything along the way. Seamlessly integrating with the systems you use everyday all in one platform.","Administrative Services, Information Technology, Internet Services, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Manifold Finance,https://www.crunchbase.com/organization/manifold-finance,"Blockchain, Decentralized Finance (DeFi), Finance, FinTech","Los Angeles, California, United States",Manifold finance is a fintech company that connects with decentralized finance opportunities.,"267,021","Greater Los Angeles Area, West Coast, Western US",,Active,2020-01-01,year,,,,,For Profit,https://www.manifoldfinance.com/,,"Blockchain and Cryptocurrency, Financial Services, Other",1,Sam Bacha,1-10,,,,,,,,,,,,,Private,,,,,,
Loehmann's,https://www.crunchbase.com/organization/loehmanns,"Fashion, Lifestyle, Retail","Bronx, New York, United States","Loehmann’s operates as an off-price retailer of designer fashion products for men, women and children.","267,022","Greater New York Area, East Coast, Northeastern US",,Active,1921-01-01,year,2004-04-23,day,,,For Profit,http://www.loehmanns.com,"Loehmann's, Inc. operates as an off-price retailer of designer fashions. It offers ladies sportswear, dresses, career, and casual collections; and accessories, including handbags and jewelry for plus men, juniors, and children, as well as shoes. Loehmann's, Inc. was formerly known as LH Holdings Inc. and changed its name to Loehmann's, Inc. in September 1981. The company was founded in 1921 and is based in Bronx, New York. It has store locations in Arizona, California, Colorado, Connecticut, District Of Columbia, Florida, Georgia, Illinois, Maryland, Massachusetts, Michigan, New Jersey, New York, Pennsylvania, Texas, Virginia, and Washington. Loehmann's, Inc. operates as a subsidiary of Loehmann's Holdings, Inc.","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design",1,Charles C. Loehmann,1001-5000,2,M&A,35000000,USD,35000000,80000000,USD,80000000,"Crystal Financial, GE Capital",1,2,,Private,,,,,,
Deep Vision Data,https://www.crunchbase.com/organization/deep-vision-data,"Analytics, Artificial Intelligence (AI), Education, Health Care, Information Technology, Machine Learning, Training","Cincinnati, Ohio, United States",Deep Vision Data specializes in the creation of synthetic training data for supervised and unsupervised training of machine learning system.,"267,023","Great Lakes, Midwestern US",,Active,,,,,,,For Profit,https://synthetictrainingdata.com/,"Deep Vision Data specializes in the creation of synthetic training data for supervised and unsupervised training of machine learning systems such as deep neural networks. Lack of machine learning datasets is often cited as the major development obstacle for deep learning systems, and creating and labeling sufficient data from physical testing and other non-algorithmic methods such as photography can be extremely time consuming or impossible. The problem is further compounded when the product, object or process being studied is currently under development and no physical images or data exist. Synthetic training data also mitigates privacy concerns associated with the use of medical data and other private information. Learn more about synthetic data at Wikipedia. Their synthetic training data are created using a variety of proprietary methods, can be multi-class, and developed for both regression and classification problems. Labeling and semantic segmentation are automatic and 100% accurate. Their machine learning datasets are provided using a database and labeling schema designed for your requirements. Contact us to discuss your particular machine learning data needs.","Artificial Intelligence (AI), Data and Analytics, Education, Health Care, Information Technology, Science and Engineering, Software",,,,,,,,,,,,,,,,Private,,,,,,
U&I Entertainment,https://www.crunchbase.com/organization/u-i-entertainment,"Shipping, Video Games, Wholesale","Minnetonka, Minnesota, United States",U&I Entertainment is a wholesaler of video games for retailers and gaming companies.,"267,024","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$1M to $10M,Active,2009-04-01,day,,,,,For Profit,https://uient.com,,"Commerce and Shopping, Gaming, Transportation",,,1-10,,,,,,,,,,,,,Private,,,,,,
Sanctum,https://www.crunchbase.com/organization/sanctum-inc,"Network Security, Software, Web Apps","Santa Clara, California, United States",Sanctum is web security company specializing in web application security testing and firewall software.,"267,025","San Francisco Bay Area, Silicon Valley, West Coast",,Active,1997-01-01,year,2004-07-26,day,,,For Profit,http://www.sanctuminc.com,"Founded in 1997, Santa Clara, CA-based Sanctum, Inc. is recognized by IDC as the de facto leader in Web application security. Sanctum’s solutions help organizations create reliable “hacker resistant” applications in the development environment, assure quality in the QA environment, and maintain confidence in the live production environment. Sanctum's solutions include AppShield, an automated Intrusion Prevention system, and an automated application risk assessment and security testing tool called AppScan. Together they provide the most comprehensive policy based security available today to stop any unanticipated application level attack and maintain the application behavior as originally intended by the developer. Today, with solutions from Sanctum, the enterprise is assured quality, compliance and security across the application lifecycle with the online and offline solutions that will help you develop with quality, test for compliance and operate with confidence in your online world.","Apps, Information Technology, Privacy and Security, Software",1,Gili Raanan,101-250,1,M&A,30000000,USD,30000000,30000000,USD,30000000,"Dell, Hitachi, Fidelity Ventures, Gemini Israel Ventures, First Union eVentures",,5,,Private,,,,,,
POP Fit Clothing,https://www.crunchbase.com/organization/pop-fit-clothing,"E-Commerce, Fashion, Women's","Las Vegas, Nevada, United States","POP Fit Clothing is an online seller of leggings, joggers, and shorts.","267,029",Western US,$10M to $50M,Active,2015-01-01,year,,,,,For Profit,https://www.popfitclothing.com,"POP Fit Clothing is an online retailer of clothing. They provide leggings, joggers, shorts, crops, tops, sleep sets, underwear, and accessories. The customer queries are addressed through an email.","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design",,,11-50,,,,,,,,,,,,,Private,,,,,,
Conifer Systems,https://www.crunchbase.com/organization/conifer-systems,"Manufacturing, Pollution Control","Houston, Texas, United States",Conifer Systems designs and manufactures state-of-the-art environmental solutions to enable industries to exceed their environmental goals.,"267,030","Greater Houston Area, Southern US",$10M to $50M,Active,2004-05-01,day,,,,,For Profit,http://www.conifersystems.com,"Conifer Systems designs, manufactures and installs state-of-the-art emissions control systems and provides aftermarket services to enable industries to meet and exceed their environmental goals. Headquartered in Houston, Texas, Conifer Systems’ commitment to quality is rooted in 20 years of history Gulf Coast Environmental Systems and its end-to-end management of all aspects of your emissions control needs. From engineering, design, procurement, manufacturing, testing, installation and commissioning of new systems, through servicing both your new and existing assets, we provide peace of mind from start to finish. Our standardized solutions enable us to provide high quality, reliable systems with shorter project timelines and lower costs. Conifer Systems delivers solutions that meet your emissions control needs while prioritizing your business objectives and environmental and compliance obligations. Our technical expertise has been honed supplying systems to various industries for nearly two decades.","Manufacturing, Sustainability",1,Mark Erickson,51-100,,,,,,,,,,,,,Private,,,,,,
