Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Just Slide Media,https://www.crunchbase.com/organization/just-slide-media,"Advertising, Business Development, Digital Marketing, Digital Media","Los Angeles, California, United States",Just Slide Media is a digital agency firm that offers entrepreneurs a technology marketing platform with business development growth.,"435,004","Greater Los Angeles Area, West Coast, Western US",,Active,2020-01-01,year,,,,,For Profit,https://www.justslidemedia.com/,"Leverage proven conversion optimized UI, UX frameworks to ensure digital applications maximize business growth and aligned with business objectives. Spend less time on creating “pretty” apps and more time on launching responsive apps thats drive revenue","Advertising, Media and Entertainment, Professional Services, Sales and Marketing",1,Steven Sesar,11-50,,,,,,,,,,,,,Private,,,,,,
Flex-Metrics,https://www.crunchbase.com/organization/flex-metrics,"Analytics, Data Collection and Labeling, Industrial Automation, Manufacturing","Roanoke, Virginia, United States",Flex-Metrics provides automated manufacturing data collection and smart analytics.,"435,006","East Coast, Southern US",$1M to $10M,Active,1998-02-28,day,,,,,For Profit,https://www.flex-metrics.com/,,"Data and Analytics, Manufacturing, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Twigg Corporation,https://www.crunchbase.com/organization/twigg-corporation,"Aerospace, Manufacturing, Product Design","Martinsville, Indiana, United States",Twigg Corporation is an aerospace product and parts manufacturing company.,"435,007","Great Lakes, Midwestern US",$10M to $50M,Active,1971-01-01,year,,,,,For Profit,https://www.twiggcorp.com,"Twigg Corporation is a manufacturer of aircraft products and parts. They provide engineering, fabrication, machining, and heat treating. The fabrication services include welding, benching, blanking, pressing, sizing, roll, cold forming, pressing, rivet, shear, soldering, torch brazing, hydroforming, and spinning.","Design, Manufacturing, Science and Engineering",,,51-100,,,,,,,,,,,,,Private,,,,,,
Blu-ray,https://www.crunchbase.com/organization/blu-ray,Media and Entertainment,"San Francisco, California, United States","Blu-ray is an online platform that offers reviews, recommendations, and news on the latest blu-ray related products and services.","435,011","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.blu-ray.com/,"Blu-ray is an online platform that offers reviews, recommendations, and news on the latest blu-ray related products and services. It also enables users to purchase, collect, watch, track, and review movies made using blu-ray technologies. The platform holds a community forum and access to video games, players, and more.",Media and Entertainment,,,1-10,,,,,,,,,,,,,Private,,,,,,
Blue Rock Advisors,https://www.crunchbase.com/organization/blue-rock-advisors,"Advice, Finance, Financial Services","Wayzata, Minnesota, United States","Blue Rock Advisors manages a variety of low net exposure, long-short equity multi-manager funds.","435,017","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$1M to $10M,Active,1989-01-01,day,,,,,For Profit,https://www.blue-rock.com/,,"Financial Services, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Goods Order Inventory,https://www.crunchbase.com/organization/goods-order-inventory,"Information Services, Information Technology, SaaS, Software","Jersey City, New Jersey, United States",GOIS is a cloud based inventory and order management system that caters all types of businesses ,"435,018","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2005-01-01,year,,,,,For Profit,http://www.goodsorderinventory.com,"GOIS is a cloud based inventory and order management system that caters all types of businesses and runs over platforms like Web Browser, Android Smartphone/iOS operating devices. Irrespective of what your core business size is, GOIS provides a skeleton on which your entire organization banks upon. A robust inventory management solution adds life to your business. GOIS presents itself as a Software as a Service (SaaS) all-in-one business solution by integrating diverse business functions for every industry domain. GOIS is always ready to extend its support for you in dealing with chaotic situations created by countless inventory required in your business.","Information Technology, Software",1,Naushad Ahmed,11-50,,,,,,,,,,,,,Private,,,,,,
Clear Insights,https://www.crunchbase.com/organization/clear-insights,"Information Services, Market Research","Lehi, Utah, United States",Clear Insights delivers a complete research toolbox to meet the needs of every project.,"435,019",Western US,,Active,,,,,,,For Profit,https://www.clearinsightsgroup.com/,"Clear Insights operates as an insights and survey research corporation driven by a mission to bring clarity to the most pressing problems clients face. It provides custom online, live interviewing, and IVR quantitative research services, as well as multi-mode approaches to deliver a complete solution set to the clients.","Data and Analytics, Design, Information Technology",,,11-50,,,,,,,,,,,,,Private,,,,,,
Creative Consumer Research,https://www.crunchbase.com/organization/creative-consumer-research,"Analytics, Data Mining, Market Research, Professional Services","Stafford, Texas, United States","Creative Consumer Research is a market research company that specializes in data analysis, online research and survey design.","435,021","Greater Houston Area, Southern US",$1M to $10M,Active,1976-01-01,year,,,,,For Profit,https://www.ccrsurveys.com,,"Data and Analytics, Design, Information Technology, Other",,,101-250,,,,,,,,,,,,,Private,,,,,,
PartsVu,https://www.crunchbase.com/organization/partsvu,"E-Commerce, Marine Technology, Marine Transportation","Naples, Florida, United States",PartsVu is a marine application store providing assistance in parts selection and installation.,"435,024","East Coast, Southern US",Less than $1M,Active,2015-01-01,year,2021-07-27,day,,,For Profit,https://www.partsvu.com,PartsVu provides a unique shopping experience offering a vast product portfolio from engine parts and the latest electronic and navigation equipment to extensive “kits” for routine service jobs.,"Commerce and Shopping, Science and Engineering, Transportation",,,1-10,,M&A,,,,,,,,,,,Private,,,,,,
Pairadime,https://www.crunchbase.com/organization/pairadime,Real Estate,"Bellingham, Washington, United States",Pairadime is a real estate tech company.,"435,025","West Coast, Western US",,Active,2020-12-18,day,,,,,For Profit,https://pairadime.com/,"Pairadime offers aspiring homebuyers easy-to-use tools as well as connections to qualified local realtors and mortgage brokers. They offer to consult with a co-ownership, and get real estate agent services.",Real Estate,2,"Brian Dracup, Joe Hoppis",11-50,1,Seed,,USD,,,USD,,,,,,Private,,,,,,
