Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Ryben Staffing,https://www.crunchbase.com/organization/ryben-staffing,"Recruiting, Staffing Agency, Training","Boston, Massachusetts, United States",Ryben Staffing is a recruiting company.,"1,928,001","Greater Boston Area, East Coast, New England",$1M to $10M,Active,,,,,,,For Profit,https://ryben.io,Ryben Staffing is bridging the gap between skilled resources and any organization requiring a respected skill set. They are creating lifelong opportunities for professional individuals looking to establish their careers in the industry of their expertise.,"Administrative Services, Education, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
RAM Engineering & Design,https://www.crunchbase.com/organization/ram-engineering-design,"Graphic Design, Manufacturing, Mechanical Design, Product Design","Livermore, California, United States","RAM Engineering & Design provides product design, offshore manufacturing, logistics, graphic design & product development.","1,928,002","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,https://www.ramdesigninc.com/,,"Design, Hardware, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Forness Properties,https://www.crunchbase.com/organization/forness-properties,"Commercial Real Estate, Property Management, Real Estate","Winter Park, Florida, United States",Forness Properties provides commercial real estate services.,"1,928,004","East Coast, Southern US",Less than $1M,Active,2010-01-01,year,,,,,For Profit,https://www.fornessproperties.com ,"Forness Properties provides advisory services including landlord representation, commercial property leasing, property management, tenant representation, site selection, and property acquisition and disposition. The company's contact mode is by mail, phone, and physical address.",Real Estate,,,1-10,,,,,,,,,,,,,Private,,,,,,
KeenAlignment,https://www.crunchbase.com/organization/keenalignment,"Consulting, Human Resources, Management Consulting, Professional Services, Training","San Jose, California, United States",KeenAlignment helps organizations break through organizational barriers and constraints to excellence by transforming culture.,"1,928,007","San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,Active,2003-05-13,day,,,,,For Profit,https://www.keenalignment.com,"Our Mission is to shape high-performance, intentional and healthy organizational culture. Our Vision is to forever liberate the human spirit at work. Our Core Values are to equip and prepare our customers to unleash and optimize their leadership talent, to evoke transformation in the people we work with, and to ensure our work optimizes people’s contribution in the workplace and in their lives. Our Strategic Anchors are creating breakthroughs, delivering outstanding work product, and empowering leaders to thrive. Partnering with KeenAlignment Creates Cost-Effective, Valuable Solutions with Measurable Results, including: Reduced operating expense by 8-20% Decreased unwanted turnover by 30% Increased discretionary contribution by 45% Elevated overall engagement and performance by up to 35% Improved bottom line profit by 8-25% Implementation of KeenAlignment’s Breakthrough Performance Blueprint Guarantees a Minimum of 10x ROI.","Administrative Services, Education, Other, Professional Services",1,Margaret Graziano,11-50,,,,,,,,,,,,,Private,,,,,,
Appalachian Conservation Corps,https://www.crunchbase.com/organization/appalachian-conservation-corps,"Communities, Environmental Engineering, Non Profit","Harrisonburg, Virginia, United States",Appalachian Conservation Corps works focus on leadership development programs for youth conservation crews.,"1,928,011","East Coast, Southern US",$1M to $10M,Active,,,,,,,Non-profit,https://appalachiancc.org,,"Community and Lifestyle, Other, Science and Engineering, Social Impact, Sustainability",,,11-50,,,,,,,,,,,,,Private,,,,,,
Planters Electric Membership Corporation,https://www.crunchbase.com/organization/planters-electric-membership-corporation,"Electrical Distribution, Energy, Power Grid","Millen, Georgia, United States",Planters is a member-owned and operated electric membership corporation providing electric service.,"1,928,014","East Coast, Southern US",,Active,1936-01-01,year,,,,,For Profit,https://www.plantersemc.com/,"Planters Electric Membership Corporation was founded in 1936, making it the 17th rural electric utility in the United States. Planters is a Touchstone Energy Partner and is a member-owned electric membership corporation providing electric service to Georgians in Burke, Jenkins, Screven, Bulloch, Effingham, Emanuel, and Richmond counties. Members of Planters Electric Membership Corporation are also members of the National Rural Electric Membership Corporation Association, a national service association dedicated to representing the interests of Members Corporation electric utilities and their customers.",Energy,,,11-50,,,,,,,,,,,,,Private,,,,,,
Townsend Systems,https://www.crunchbase.com/organization/townsend-systems,"Commercial, Hardware, Industrial, Residential, Security","Jackson, Tennessee, United States",Townsend Systems is a supplier of security systems.,"1,928,015",Southern US,,Active,,,,,,,For Profit,http://www.townsendsystems.com,,"Hardware, Manufacturing, Other, Privacy and Security, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Fidelity Mortgage Capital,https://www.crunchbase.com/organization/fidelity-mortgage-capital,"Consulting, Financial Services, Professional Services","Barrington, Illinois, United States","Fidelity Mortgage Capital is a financial firm that provides mortgage, loan as well as consulting services to various consumers.","1,928,017","Greater Chicago Area, Great Lakes, Midwestern US",$10M to $50M,Active,,,,,,,For Profit,https://www.fidelitymortgagecapital.com/,,"Financial Services, Other, Professional Services",,,101-250,,,,,,,,,,,,,Private,,,,,,
Ancoraffee,https://www.crunchbase.com/organization/ancoraffee,"Coffee, Restaurants, Retail","Madison, Wisconsin, United States",Ancoraffee is an amazing cup of coffee shop company located in .,"1,928,020","Great Lakes, Midwestern US",$1M to $10M,Active,1994-01-01,year,,,,,For Profit,http://www.ancoracoffee.com/,,"Commerce and Shopping, Food and Beverage",,,11-50,,,,,,,,,,,,,Private,,,,,,
Performance Mortgage,https://www.crunchbase.com/organization/performance-mortgage,"Consulting, Credit, Finance, Lending","Chalmette, Louisiana, United States",Performance Mortgage is a lending agency that provides loan and mortgage services for residential real estate purchases.,"1,928,022",Southern US,$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://performancemtg.com/,,"Financial Services, Lending and Investments, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
